"PORT","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","OTOLITH_WEIGHT","YEAR","MONTH","DAY","SUBLOC","SPECIES","ASSEMB"
"Kodiak",142,2012-06-21,13,5,"M",56,2.7,26,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,6,"M",53,2.3,30,31,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,7,"M",52,2.5,32,NA,1,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,8,"M",54,2.5,16,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,9,"M",54,2.5,21,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,10,"M",51,2.3,31,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,11,"M",53,2.3,26,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,12,"F",50,1.8,12,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,13,"M",54,2.5,21,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,14,"M",52,2.2,19,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,15,"M",55,2.6,27,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,16,"M",56,2.5,31,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,17,"F",59,3.2,20,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,18,"M",56,2.5,32,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-21,13,19,"M",57,2.8,28,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,1,"F",45,NA,9,NA,2,"","Private","P1",525733,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,2,"M",49,NA,11,NA,2,"","Private","P1",525733,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,3,"M",54,NA,28,NA,2,"","Private","P1",525733,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,4,"M",51,NA,22,NA,2,"","Private","P1",525733,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,5,"F",53,2.5,11,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,6,"M",44,1.5,12,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,7,"M",48,1.9,15,16,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,8,"M",50,1.9,11,11,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,9,"M",46,1.7,10,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,10,"M",52,2.5,20,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,11,"M",52,2.2,16,16,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,12,"F",44,1.4,8,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,13,"F",50,1.9,10,10,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,14,"F",48,1.7,12,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,15,"M",54,2.5,32,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,16,"M",50,2,15,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,17,"F",48,2,10,10,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,18,"M",52,2.2,25,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,19,"M",47,1.8,10,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,20,"M",53,2.4,34,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,21,"M",50,2,15,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,22,"M",52,2.5,22,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,23,"F",49,2,10,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-27,14,24,"M",54,2.7,22,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,1,"F",52,1.9,12,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,2,"M",51,2,32,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,3,"M",49,1.9,16,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,4,"M",47,1.7,10,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,5,"F",52,2.1,12,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,6,"M",54,2.4,27,27,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,7,"M",55,2.5,36,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,8,"M",53,2.3,16,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,9,"F",51,2.1,10,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,10,"F",53,2.2,11,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-28,15,11,"M",46,1.6,11,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,1,"M",53,NA,33,NA,2,"","Private","P1",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,2,"M",55,NA,33,33,2,"","Private","P1",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,3,"M",50,NA,15,NA,2,"","Private","P1",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,4,"F",51,NA,12,NA,2,"","Private","P1",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,5,"M",56,NA,21,NA,2,"","Private","P1",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,6,"M",50,2,16,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,7,"M",50,2.2,37,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,8,"F",40,1.1,7,7,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-29,16,9,"F",49,2.3,10,10,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,1,"M",52,NA,21,21,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,2,"M",51,NA,33,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,3,"M",53,NA,21,21,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,4,"F",47,NA,10,10,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,5,"M",42,NA,8,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,6,"F",47,NA,10,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,7,"F",53,NA,17,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,8,"F",40,NA,8,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,9,"F",49,NA,10,10,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,10,"M",49,NA,10,10,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,11,"M",47,NA,11,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,12,"M",52,NA,18,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,13,"F",57,NA,16,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,14,"M",50,NA,15,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,15,"F",46,NA,10,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,16,"M",53,NA,35,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-06-30,17,17,"M",52,NA,36,NA,2,"","Private","P2",525733,NA,2012,6,30,NA,"Black","Pelagic"
"Kodiak",142,2012-07-02,18,1,"F",49,NA,10,10,2,"","Private","P1",525733,NA,2012,7,2,NA,"Black","Pelagic"
"Kodiak",142,2012-07-02,18,2,"M",51,NA,22,22,2,"","Private","P1",525733,NA,2012,7,2,NA,"Black","Pelagic"
"Kodiak",142,2012-07-02,18,3,"M",56,NA,33,33,1,"","Private","P1",525733,NA,2012,7,2,NA,"Black","Pelagic"
"Kodiak",142,2012-07-02,18,4,"M",52,NA,31,31,1,"","Private","P1",525733,NA,2012,7,2,NA,"Black","Pelagic"
"Kodiak",142,2012-07-02,18,5,"M",51,NA,21,NA,2,"","Private","P1",525733,NA,2012,7,2,NA,"Black","Pelagic"
"Kodiak",142,2012-07-02,18,6,"M",53,NA,28,NA,2,"","Private","P1",525733,NA,2012,7,2,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,1,"M",53,2.6,27,27,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,2,"F",55,2.6,20,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,3,"M",54,2.8,22,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,4,"F",51,2.2,12,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,5,"F",55,2.8,18,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,6,"F",55,2.6,18,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,7,"M",54,2.7,27,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,8,"M",52,2.3,21,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,9,"M",49,2.2,16,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-10,19,10,"F",50,2.1,10,NA,2,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Black","Pelagic"
"Kodiak",142,2012-07-15,20,1,"M",53,2.6,33,32,2,"","Private","P2",525733,NA,2012,7,15,NA,"Black","Pelagic"
"Kodiak",142,2012-07-15,20,2,"M",53,2.4,16,16,2,"","Private","P2",525733,NA,2012,7,15,NA,"Black","Pelagic"
"Kodiak",142,2012-07-15,20,3,"M",53,2.3,21,NA,2,"","Private","P2",525733,NA,2012,7,15,NA,"Black","Pelagic"
"Kodiak",142,2012-07-15,20,4,"M",51,NA,15,NA,2,"","Private","P2",525733,NA,2012,7,15,NA,"Black","Pelagic"
"Kodiak",142,2012-07-16,21,1,"F",56,2.6,15,NA,2,"","Private","P1",525733,NA,2012,7,16,NA,"Black","Pelagic"
"Kodiak",142,2012-07-16,21,2,"F",56,2.9,19,NA,2,"","Private","P1",525733,NA,2012,7,16,NA,"Black","Pelagic"
"Kodiak",142,2012-07-16,21,3,"F",52,2.7,10,NA,2,"","Private","P1",525733,NA,2012,7,16,NA,"Black","Pelagic"
"Kodiak",142,2012-07-16,21,4,"M",51,2.4,33,NA,2,"","Private","P1",525733,NA,2012,7,16,NA,"Black","Pelagic"
"Kodiak",142,2012-07-16,21,5,"F",49,2.2,11,NA,2,"","Charter","C DEVIL",525733,NA,2012,7,16,NA,"Black","Pelagic"
"Kodiak",142,2012-07-16,21,6,"F",50,2,11,NA,2,"","Charter","C DEVIL",525733,NA,2012,7,16,NA,"Black","Pelagic"
"Kodiak",142,2012-07-20,22,1,"M",52,2.2,35,NA,1,"","Private","P1",525733,NA,2012,7,20,NA,"Black","Pelagic"
"Kodiak",142,2012-07-20,22,2,"M",51,2.1,22,NA,2,"","Private","P1",525733,NA,2012,7,20,NA,"Black","Pelagic"
"Kodiak",142,2012-07-21,23,1,"M",49,2,16,NA,2,"","Private","P2",525733,NA,2012,7,21,NA,"Black","Pelagic"
"Kodiak",142,2012-07-21,23,2,"M",51,2.1,19,NA,2,"","Private","P2",525733,NA,2012,7,21,NA,"Black","Pelagic"
"Kodiak",142,2012-07-21,23,3,"M",52,2.5,22,21,2,"","Private","P2",525733,NA,2012,7,21,NA,"Black","Pelagic"
"Kodiak",142,2012-07-21,23,4,"F",45,1.7,10,NA,2,"","Private","P2",525733,NA,2012,7,21,NA,"Black","Pelagic"
"Kodiak",142,2012-07-27,24,1,"M",54,2.5,27,NA,1,"","Charter","C DEVIL",525701,NA,2012,7,27,NA,"Black","Pelagic"
"Kodiak",142,2012-08-02,25,1,"M",54,NA,34,NA,2,"","Private","P2",525733,NA,2012,8,2,NA,"Black","Pelagic"
"Kodiak",142,2012-08-28,26,1,"F",46,1.5,10,NA,2,"","Private","P2",525733,NA,2012,8,28,NA,"Black","Pelagic"
"Kodiak",142,2012-08-28,26,2,"F",54,NA,14,NA,2,"","Private","P2",525733,NA,2012,8,28,NA,"Black","Pelagic"
"Kodiak",142,2012-08-28,26,3,"M",43,1.2,8,NA,2,"","Private","P2",525733,NA,2012,8,28,NA,"Black","Pelagic"
"Kodiak",145,2012-06-18,1,1,"M",47,1.8,14,NA,2,"","Charter","U RASCAL",525731,NA,2012,6,18,NA,"Yelleye","Demersal"
"Kodiak",145,2012-06-18,1,2,"M",44,1.6,14,NA,2,"","Charter","U RASCAL",525731,NA,2012,6,18,NA,"Yelleye","Demersal"
"Kodiak",145,2012-06-18,1,3,"M",52,2.6,15,NA,2,"","Charter","U RASCAL",525731,NA,2012,6,18,NA,"Yelleye","Demersal"
"Kodiak",145,2012-06-28,2,1,"M",42,1.4,11,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Yelleye","Demersal"
"Kodiak",145,2012-06-28,3,1,"F",59,NA,24,NA,2,"","Private","P1",525733,NA,2012,6,28,NA,"Yelleye","Demersal"
"Kodiak",145,2012-07-28,4,1,"M",67,NA,28,28,2,"","Private","P1",525733,NA,2012,7,28,NA,"Yelleye","Demersal"
"Kodiak",145,2012-08-20,5,1,"F",59,3.4,20,NA,2,"","Private","P1",525806,NA,2012,8,20,NA,"Yelleye","Demersal"
"Kodiak",145,2012-08-20,5,2,"",59,3.4,23,23,2,"","Private","P1",525806,NA,2012,8,20,NA,"Yelleye","Demersal"
"Kodiak",148,2012-07-10,1,1,"M",41,1.4,32,NA,1,"","Charter","TROPHY II",525731,NA,2012,7,10,NA,"Tiger","Demersal"
"Kodiak",172,2012-05-27,1,1,"M",39,0.9,14,NA,2,"","Private","P1",525733,NA,2012,5,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-05-27,1,2,"M",40,1,14,NA,2,"","Private","P3",525733,NA,2012,5,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-05-27,1,3,"F",40,NA,12,12,2,"","Private","P4",525733,NA,2012,5,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-05-27,1,4,"M",32,NA,8,8,2,"","Private","P4",525733,NA,2012,5,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-08,2,1,"F",49,NA,20,NA,2,"","Private","P4",525733,NA,2012,6,8,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-08,2,2,"F",40,NA,12,NA,2,"","Private","P1",525733,NA,2012,6,8,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-09,3,1,"M",40,1.1,16,NA,2,"","Private","P3",525733,NA,2012,6,9,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-12,4,1,"F",44,NA,17,NA,2,"","Private","P3",525733,NA,2012,6,12,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-12,4,2,"F",42,NA,14,NA,2,"","Private","P3",525733,NA,2012,6,12,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-13,5,1,"",44,NA,18,NA,2,"","Private","P1",525733,NA,2012,6,13,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-13,5,2,"M",44,NA,30,30,2,"","Private","P1",525733,NA,2012,6,13,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-14,6,1,"F",42,NA,18,17,2,"","Private","P1",525733,NA,2012,6,14,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-14,6,2,"F",43,NA,14,NA,2,"","Private","P1",525733,NA,2012,6,14,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-14,6,3,"M",46,NA,32,NA,1,"","Private","P1",525733,NA,2012,6,14,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-18,7,1,"M",46,1.5,22,NA,2,"","Charter","REEL FUN",525731,NA,2012,6,18,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-19,8,1,"F",46,NA,15,NA,2,"","Private","P4",525733,NA,2012,6,19,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-21,9,1,"M",44,1.5,19,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-21,9,2,"F",48,1.8,24,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-21,9,3,"M",45,1.4,12,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-21,9,4,"M",49,1.9,14,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-21,9,5,"M",47,1.7,46,NA,2,"","Charter","MOON SHADOW",525733,NA,2012,6,21,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-27,10,1,"M",43,NA,18,NA,2,"","Private","P1",525733,NA,2012,6,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-27,10,2,"M",43,1.3,16,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-27,10,3,"M",51,2.4,19,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-27,10,4,"F",41,1.1,11,NA,2,"","Charter","REEL FUN",525701,NA,2012,6,27,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-28,11,1,"M",41,1.2,12,12,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-28,11,2,"M",45,1.5,28,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-28,11,3,"M",46,1.6,30,NA,2,"","Charter","SHEARWATER",525733,NA,2012,6,28,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,1,"M",44,1.5,18,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,2,"M",41,1.1,19,20,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,3,"F",45,1.5,14,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,4,"M",41,1.1,14,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,5,"F",42,1.1,21,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,6,"M",42,1.4,14,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,7,"M",49,1.5,48,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,8,"F",42,1.1,14,NA,1,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,9,"M",46,1.4,23,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,10,"F",47,1.5,46,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,11,"M",44,1.3,40,NA,1,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,12,"M",41,1.1,11,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,13,"M",42,1.3,13,NA,1,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,14,"M",42,1.1,20,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,15,"F",42,1.2,12,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,16,"F",44,1.4,18,18,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,17,"F",42,1.2,17,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,18,"F",44,1.5,12,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,19,"M",43,1.3,16,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,20,"M",45,1.3,31,NA,1,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,21,"F",44,1.2,11,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,22,"M",52,2,42,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,23,"F",42,1.2,12,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,24,"M",42,1.3,14,NA,1,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-29,12,25,"M",44,1.3,19,NA,2,"","Charter","JILLIAN DAWN",525733,NA,2012,6,29,NA,"Dusky","Pelagic"
"Kodiak",172,2012-06-30,13,1,"F",49,NA,41,40,2,"","Private","P5",525733,NA,2012,6,30,NA,"Dusky","Pelagic"
"Kodiak",172,2012-07-02,14,1,"F",49,NA,33,NA,2,"","Private","P1",525733,NA,2012,7,2,NA,"Dusky","Pelagic"
"Kodiak",172,2012-07-02,14,2,"M",41,NA,23,NA,2,"","Private","P1",525733,NA,2012,7,2,NA,"Dusky","Pelagic"
"Kodiak",172,2012-07-27,15,1,"F",44,1.5,20,20,2,"","Charter","C DEVIL",525701,NA,2012,7,27,NA,"Dusky","Pelagic"
"Kodiak",173,2012-06-08,1,1,"",40,NA,18,NA,2,"","Private","P1",525733,NA,2012,6,8,NA,"Dark","Pelagic"
"Kodiak",173,2012-06-08,1,2,"",43,NA,19,NA,2,"","Private","P1",525733,NA,2012,6,8,NA,"Dark","Pelagic"
"Kodiak",173,2012-06-09,2,1,"F",39,1.2,10,NA,2,"","Private","P3",525733,NA,2012,6,9,NA,"Dark","Pelagic"
"Kodiak",173,2012-06-09,2,2,"F",42,NA,26,NA,2,"","Private","P3",525733,NA,2012,6,9,NA,"Dark","Pelagic"
"Kodiak",173,2012-06-09,2,3,"M",41,1.3,41,NA,2,"","Private","P3",525733,NA,2012,6,9,NA,"Dark","Pelagic"
"Kodiak",173,2012-06-09,2,4,"M",39,1,16,NA,2,"","Private","P3",525733,NA,2012,6,9,NA,"Dark","Pelagic"
