"","YEAR","MONTH","DAY","PAGE","LINE","AGE","AGEERR","SEX","PORT","User","Length","NETWT","RNDWT"
"1661",1991,9,7,41,1,6,"","F","Homer","Unknown",66.5,5.6,7.4
"1662",1991,9,7,41,2,7,"","F","Homer","Unknown",75,8.2,10.9
"1663",1991,9,7,41,3,8,"","F","Homer","Unknown",94.5,17.4,23.1
"1664",1991,9,7,41,4,11,"","F","Homer","Unknown",133.5,53.3,70.9
"1665",1991,9,7,41,5,8,"","F","Homer","Unknown",108,26.8,35.7
"1666",1991,9,7,41,6,5,"","F","Homer","Unknown",66,5.4,7.2
"1667",1991,9,7,41,7,8,"","F","Homer","Unknown",70,6.6,8.8
"1668",1991,9,7,41,8,6,"","F","Homer","Unknown",68.5,6.1,8.2
"1669",1991,9,7,41,9,5,"","F","Homer","Unknown",65,5.2,6.9
"1670",1991,9,7,41,10,5,"","F","Homer","Unknown",61.5,4.3,5.8
"1671",1991,9,7,41,11,6,"","F","Homer","Unknown",65.5,5.3,7.1
"1672",1991,9,7,41,12,7,"","F","Homer","Unknown",74,7.9,10.5
"1673",1991,9,7,41,13,7,"","F","Homer","Unknown",71,6.9,9.2
"1674",1991,9,7,41,14,6,"","M","Homer","Unknown",63,4.7,6.2
"1675",1991,9,7,41,15,7,"","F","Homer","Unknown",71,6.9,9.2
"1676",1991,9,7,41,16,7,"","F","Homer","Unknown",73.5,7.7,10.3
"1677",1991,9,7,41,17,9,"","M","Homer","Unknown",82,11,14.6
"1678",1991,9,7,41,18,6,"","F","Homer","Unknown",76,8.6,11.4
"1679",1991,9,7,41,19,7,"","F","Homer","Unknown",90,14.9,19.8
"1680",1991,9,7,41,20,8,"","F","Homer","Unknown",97,18.9,25.2
"1681",1991,9,7,41,21,8,"","F","Homer","Unknown",112,30.2,40.1
"1682",1991,9,7,41,22,10,"","F","Homer","Unknown",139.5,61.5,81.7
"1683",1991,9,7,41,23,9,"","F","Homer","Unknown",116,33.8,45
"1684",1991,9,7,41,24,7,"","F","Homer","Unknown",99.5,20.6,27.4
"1685",1991,9,7,41,25,8,"","F","Homer","Unknown",114.5,32.4,43.1
"1686",1991,9,7,41,26,5,"","F","Homer","Unknown",67,5.7,7.6
"1687",1991,9,7,41,27,8,"","F","Homer","Unknown",94,17.1,22.7
"1688",1991,9,7,41,28,7,"","F","Homer","Unknown",82.5,11.2,14.9
"1689",1991,9,7,41,29,5,"","F","Homer","Unknown",83,11.4,15.2
"1690",1991,9,7,41,30,8,"","M","Homer","Unknown",72.5,7.4,9.8
"1691",1991,9,7,41,31,5,"","F","Homer","Unknown",75.5,8.4,11.2
"1692",1991,9,7,41,32,5,"","F","Homer","Unknown",70,6.6,8.8
"1693",1991,9,7,41,33,7,"","F","Homer","Unknown",81.5,10.8,14.3
"1694",1991,9,7,41,34,6,"","F","Homer","Unknown",65.5,5.3,7.1
"1695",1991,9,7,41,35,7,"","M","Homer","Unknown",70.5,6.7,9
"1696",1991,9,7,41,36,9,"","M","Homer","Unknown",77,9,11.9
"1697",1991,9,7,41,37,6,"","F","Homer","Unknown",75,8.2,10.9
"1698",1991,9,7,41,38,10,"","","Homer","Unknown",89.5,14.6,19.4
"1699",1991,9,7,41,39,5,"","F","Homer","Unknown",67,5.7,7.6
"1700",1991,9,7,41,40,7,"","F","Homer","Unknown",62,4.4,5.9
"1701",1991,9,7,41,41,7,"","F","Homer","Unknown",103,23,30.6
"1702",1991,9,7,41,42,7,"","F","Homer","Unknown",94.5,17.4,23.1
"1703",1991,9,7,41,43,8,"","F","Homer","Unknown",101,21.6,28.7
"1704",1991,9,7,41,44,6,"","F","Homer","Unknown",94.5,17.4,23.1
"1705",1991,9,7,41,45,6,"","F","Homer","Unknown",82,11,14.6
"1706",1991,9,7,41,46,4,"","F","Homer","Unknown",63,4.7,6.2
"1707",1991,9,7,41,47,5,"","F","Homer","Unknown",65.5,5.3,7.1
"1708",1991,9,7,41,48,6,"","F","Homer","Unknown",79,9.7,13
"1709",1991,9,7,41,49,7,"","M","Homer","Unknown",75.5,8.4,11.2
"1710",1991,9,7,41,50,7,"","F","Homer","Unknown",99.5,20.6,27.4
"1711",1991,9,7,41,51,7,"","F","Homer","Unknown",92.5,16.2,21.6
"1712",1991,9,7,41,52,6,"","F","Homer","Unknown",72,7.2,9.6
"1713",1991,9,8,42,1,5,"","F","Homer","Unknown",66.5,5.6,7.4
"1714",1991,9,8,42,2,5,"","F","Homer","Unknown",72,7.2,9.6
"1715",1991,6,19,8,1,8,"","F","Valdez","Unknown",76,8.6,11.4
"1716",1991,6,19,8,2,8,"","F","Valdez","Unknown",77,9,11.9
"1717",1991,6,19,8,3,6,"","F","Valdez","Unknown",76.5,8.8,11.7
"1718",1991,6,19,8,4,7,"","F","Valdez","Unknown",88,13.8,18.4
"1719",1991,6,19,8,5,8,"","M","Valdez","Unknown",63,4.7,6.2
"1720",1991,6,19,8,6,7,"","F","Valdez","Unknown",60,4,5.3
"1721",1991,6,19,8,7,NA,"I","F","Valdez","Unknown",127,45.3,60.3
"1722",1991,6,19,8,8,7,"","F","Valdez","Unknown",74,7.9,10.5
"1723",1991,6,19,8,9,7,"","F","Valdez","Unknown",72.5,7.4,9.8
"1724",1991,6,19,8,10,7,"","F","Valdez","Unknown",86,12.8,17.1
"1725",1991,6,9,1,1,NA,"","","Valdez","Unknown",144.2,68.4,91
"1726",1991,6,9,1,2,NA,"","","Valdez","Unknown",65.7,5.4,7.1
"1727",1991,6,9,1,3,NA,"","","Valdez","Unknown",60.1,4,5.3
"1728",1991,6,9,1,4,NA,"","","Valdez","Unknown",59.6,3.9,5.2
"1729",1991,6,9,1,5,NA,"","","Valdez","Unknown",68.9,6.3,8.3
"1730",1991,6,9,1,6,NA,"","","Valdez","Unknown",63.8,4.9,6.5
"1731",1991,6,9,1,7,NA,"","","Valdez","Unknown",144.9,69.5,92.4
"1732",1991,6,13,2,1,NA,"","","Valdez","Unknown",83.6,11.7,15.6
"1733",1991,6,13,2,2,NA,"","","Valdez","Unknown",74.5,8.1,10.7
"1734",1991,6,13,2,3,NA,"","","Valdez","Unknown",74.4,8,10.7
"1735",1991,6,13,2,4,NA,"","","Valdez","Unknown",86,12.8,17.1
"1736",1991,6,13,2,5,NA,"","","Valdez","Unknown",80.8,10.5,13.9
"1737",1991,6,13,2,6,NA,"","","Valdez","Unknown",67.1,5.7,7.6
"1738",1991,6,13,2,7,NA,"","","Valdez","Unknown",78.9,9.7,12.9
"1739",1991,6,13,2,8,NA,"","","Valdez","Unknown",114,32,42.5
"1740",1991,6,13,2,9,NA,"","M","Valdez","Unknown",126,44.2,58.8
"1741",1991,6,13,2,10,NA,"","","Valdez","Unknown",98.9,20.2,26.8
"1742",1991,6,14,3,1,NA,"","M","Valdez","Unknown",95.8,18.2,24.2
"1743",1991,6,14,3,2,NA,"","F","Valdez","Unknown",112.1,30.3,40.2
"1744",1991,6,14,3,3,NA,"","F","Valdez","Unknown",111.2,29.5,39.2
"1745",1991,6,14,3,4,NA,"","F","Valdez","Unknown",116.1,33.9,45.1
"1746",1991,6,14,3,5,NA,"","F","Valdez","Unknown",114.5,32.4,43.1
"1747",1991,6,14,3,6,NA,"","","Valdez","Unknown",74.3,8,10.6
"1748",1991,6,14,3,7,NA,"","","Valdez","Unknown",84.3,12,16
"1749",1991,6,14,3,8,NA,"","M","Valdez","Unknown",77.2,9,12
"1750",1991,6,14,3,9,NA,"","","Valdez","Unknown",94,17.1,22.7
"1751",1991,6,14,3,10,NA,"","","Valdez","Unknown",98.1,19.6,26.1
"1752",1991,6,14,3,11,NA,"","M","Valdez","Unknown",67.1,5.7,7.6
"1753",1991,6,14,3,12,NA,"","","Valdez","Unknown",60.1,4,5.3
"1754",1991,6,14,3,13,NA,"","","Valdez","Unknown",75.1,8.3,11
"1755",1991,6,14,3,14,NA,"","","Valdez","Unknown",73.2,7.6,10.1
"1756",1991,6,14,3,15,NA,"","","Valdez","Unknown",62.1,4.5,5.9
"1757",1991,6,14,3,16,NA,"","M","Valdez","Unknown",115.1,33,43.8
"1758",1991,6,14,3,17,NA,"","","Valdez","Unknown",67.3,5.8,7.7
"1759",1991,6,14,3,18,NA,"","M","Valdez","Unknown",58.5,3.7,4.9
"1760",1991,6,14,3,19,NA,"","F","Valdez","Unknown",54.5,2.9,3.9
"1761",1991,6,14,3,20,NA,"","F","Valdez","Unknown",NA,NA,NA
"1762",1991,6,14,3,21,NA,"","F","Valdez","Unknown",NA,NA,NA
"1763",1991,6,14,3,22,NA,"","M","Valdez","Unknown",82.1,11,14.7
"1764",1991,6,14,3,23,NA,"","M","Valdez","Unknown",72.9,7.5,10
"1765",1991,6,14,3,24,NA,"","M","Valdez","Unknown",66.9,5.7,7.6
"1766",1991,6,14,3,25,NA,"","M","Valdez","Unknown",62.1,4.5,5.9
"1767",1991,6,14,3,26,NA,"","M","Valdez","Unknown",56,3.2,4.2
"1768",1991,6,14,3,27,NA,"","M","Valdez","Unknown",67.1,5.7,7.6
"1769",1991,6,15,4,1,7,"","M","Valdez","Unknown",71.2,7,9.2
"1770",1991,6,15,4,2,6,"","F","Valdez","Unknown",91,15.4,20.5
"1771",1991,6,15,4,3,6,"","M","Valdez","Unknown",77,9,11.9
"1772",1991,6,15,4,4,8,"","","Valdez","Unknown",81,10.6,14
"1773",1991,6,15,4,5,6,"","F","Valdez","Unknown",70,6.6,8.8
"1774",1991,6,15,4,6,7,"","","Valdez","Unknown",72.8,7.5,9.9
"1775",1991,6,15,4,7,8,"","F","Valdez","Unknown",79,9.7,13
"1776",1991,6,15,4,8,7,"","F","Valdez","Unknown",84.5,12.1,16.1
"1777",1991,6,15,4,9,9,"","M","Valdez","Unknown",73.1,7.6,10.1
"1778",1991,6,15,4,10,8,"","M","Valdez","Unknown",61.2,4.3,5.7
"1779",1991,6,15,4,11,8,"","M","Valdez","Unknown",58.1,3.6,4.8
"1780",1991,6,15,4,12,7,"","M","Valdez","Unknown",60,4,5.3
"1781",1991,6,15,4,13,7,"","","Valdez","Unknown",77.1,9,12
"1782",1991,6,15,4,14,8,"","F","Valdez","Unknown",86.8,13.2,17.6
"1783",1991,6,15,4,15,11,"","F","Valdez","Unknown",124.8,42.8,57
"1784",1991,6,15,4,16,9,"","F","Valdez","Unknown",95.5,18,23.9
"1785",1991,6,15,4,17,7,"","F","Valdez","Unknown",85.8,12.7,16.9
"1786",1991,6,15,4,18,10,"","F","Valdez","Unknown",111.9,30.1,40
"1787",1991,6,15,4,19,8,"","F","Valdez","Unknown",92.5,16.2,21.6
"1788",1991,6,15,4,20,8,"","F","Valdez","Unknown",110.5,28.9,38.4
"1789",1991,6,15,4,21,12,"","F","Valdez","Unknown",154,84.7,112.6
"1790",1991,6,15,4,22,6,"","F","Valdez","Unknown",77,9,11.9
"1791",1991,6,15,4,23,6,"","F","Valdez","Unknown",82,11,14.6
"1792",1991,6,15,4,24,8,"","M","Valdez","Unknown",65.2,5.2,7
"1793",1991,6,15,4,25,8,"","F","Valdez","Unknown",64.9,5.2,6.9
"1794",1991,6,15,4,26,11,"","F","Valdez","Unknown",114,32,42.5
"1795",1991,6,15,4,27,10,"","F","Valdez","Unknown",119.5,37.2,49.5
"1796",1991,6,15,4,28,7,"","M","Valdez","Unknown",69.3,6.4,8.5
"1797",1991,6,15,4,29,11,"","F","Valdez","Unknown",136,56.6,75.3
"1798",1991,6,15,4,30,8,"","F","Valdez","Unknown",99.4,20.5,27.3
"1799",1991,6,16,5,1,7,"","F","Valdez","Unknown",68,6,8
"1800",1991,6,16,5,2,8,"","M","Valdez","Unknown",76,8.6,11.4
"1801",1991,6,16,5,3,10,"","","Valdez","Unknown",141.5,64.4,85.6
"1802",1991,6,16,5,4,7,"","F","Valdez","Unknown",85,12.3,16.4
"1803",1991,6,16,5,5,6,"","","Valdez","Unknown",81,10.6,14
"1804",1991,6,16,5,6,6,"","M","Valdez","Unknown",60.5,4.1,5.5
"1805",1991,6,16,5,7,8,"","M","Valdez","Unknown",76,8.6,11.4
"1806",1991,6,16,5,8,6,"","M","Valdez","Unknown",62.2,4.5,6
"1807",1991,6,16,5,9,11,"","","Valdez","Unknown",120.2,37.9,50.5
"1808",1991,6,16,5,10,NA,"I","","Valdez","Unknown",153.2,83.3,110.7
"1809",1991,6,16,5,11,7,"","","Valdez","Unknown",75.8,8.5,11.3
"1810",1991,6,16,5,12,16,"","F","Valdez","Unknown",164,103.8,138.1
"1811",1991,6,16,5,13,9,"","F","Valdez","Unknown",95.8,18.2,24.2
"1812",1991,6,16,5,14,8,"","F","Valdez","Unknown",76.8,8.9,11.8
"1813",1991,6,16,5,15,8,"","F","Valdez","Unknown",91,15.4,20.5
"1814",1991,6,16,5,16,NA,"I","F","Valdez","Unknown",194,178.9,238
"1815",1991,6,16,5,17,6,"","","Valdez","Unknown",53,2.7,3.6
"1816",1991,6,16,5,18,6,"","F","Valdez","Unknown",92,16,21.2
"1817",1991,6,16,5,19,9,"","M","Valdez","Unknown",65.2,5.2,7
"1818",1991,6,16,5,20,8,"","F","Valdez","Unknown",116.3,34.1,45.3
"1819",1991,6,16,5,21,6,"","F","Valdez","Unknown",56,3.2,4.2
"1820",1991,6,16,5,22,7,"","M","Valdez","Unknown",64,4.9,6.5
"1821",1991,6,16,5,23,7,"","M","Valdez","Unknown",63,4.7,6.2
"1822",1991,6,16,5,24,9,"","F","Valdez","Unknown",100,20.9,27.8
"1823",1991,6,16,5,25,11,"","M","Valdez","Unknown",72.3,7.3,9.7
"1824",1991,6,16,5,26,16,"","F","Valdez","Unknown",171,118.9,158.1
"1825",1991,6,16,5,27,8,"","M","Valdez","Unknown",58,3.6,4.8
"1826",1991,6,16,5,28,8,"","M","Valdez","Unknown",62.4,4.5,6
"1827",1991,6,16,5,29,8,"","F","Valdez","Unknown",102.3,22.5,29.9
"1828",1991,6,16,5,30,10,"","F","Valdez","Unknown",89,14.3,19.1
"1829",1991,6,16,6,1,6,"","M","Valdez","Unknown",60.5,4.1,5.5
"1830",1991,6,16,6,2,9,"","F","Valdez","Unknown",83.8,11.8,15.7
"1831",1991,6,16,6,3,6,"","F","Valdez","Unknown",74.9,8.2,10.9
"1832",1991,6,16,6,4,9,"","F","Valdez","Unknown",112.7,30.8,41
"1833",1991,6,16,6,5,7,"","M","Valdez","Unknown",64,4.9,6.5
"1834",1991,6,16,6,6,8,"","F","Valdez","Unknown",111.5,29.7,39.6
"1835",1991,6,16,6,7,6,"","M","Valdez","Unknown",59,3.8,5
"1836",1991,6,16,6,8,9,"","M","Valdez","Unknown",72,7.2,9.6
"1837",1991,6,16,6,9,7,"","F","Valdez","Unknown",67.7,5.9,7.9
"1838",1991,6,17,7,1,6,"","M","Valdez","Unknown",52,2.5,3.3
"1839",1991,6,17,7,2,7,"","M","Valdez","Unknown",64,4.9,6.5
"1840",1991,6,17,7,3,8,"","M","Valdez","Unknown",67,5.7,7.6
"1841",1991,6,17,7,4,8,"","M","Valdez","Unknown",63.5,4.8,6.4
"1842",1991,6,17,7,5,8,"","F","Valdez","Unknown",75,8.2,10.9
"1843",1991,6,17,7,6,7,"","F","Valdez","Unknown",87.1,13.4,17.8
"1844",1991,6,17,7,7,7,"","F","Valdez","Unknown",74.7,8.1,10.8
"1845",1991,6,17,7,8,13,"","F","Valdez","Unknown",165,105.9,140.8
"1846",1991,6,17,7,9,NA,"I","F","Valdez","Unknown",172,121.1,161.1
"1847",1991,6,17,7,10,11,"","","Valdez","Unknown",NA,NA,NA
"1848",1991,6,20,9,1,6,"","F","Valdez","Unknown",84.2,12,15.9
"1849",1991,6,20,9,2,12,"","F","Valdez","Unknown",111.9,30.1,40
"1850",1991,6,20,9,3,6,"","F","Valdez","Unknown",60.9,4.2,5.6
"1851",1991,6,20,9,4,7,"","M","Valdez","Unknown",63.9,4.9,6.5
"1852",1991,6,20,9,5,5,"","M","Valdez","Unknown",56.2,3.2,4.3
"1853",1991,6,20,9,6,8,"","F","Valdez","Unknown",77.1,9,12
"1854",1991,6,20,9,7,7,"","F","Valdez","Unknown",83.1,11.5,15.3
"1855",1991,6,20,9,8,NA,"I","F","Valdez","Unknown",155,86.5,115
"1856",1991,6,20,9,9,11,"","F","Valdez","Unknown",84.7,12.2,16.2
"1857",1991,6,20,9,10,13,"","F","Valdez","Unknown",176,130.5,173.6
"1858",1991,6,20,9,11,7,"","F","Valdez","Unknown",85.2,12.4,16.5
"1859",1991,6,20,9,12,11,"","F","Valdez","Unknown",104.1,23.8,31.7
"1860",1991,6,20,9,13,8,"","F","Valdez","Unknown",83.8,11.8,15.7
"1861",1991,6,20,9,14,9,"","F","Valdez","Unknown",85.9,12.8,17
"1862",1991,6,20,9,15,10,"","F","Valdez","Unknown",119.9,37.6,50
"1863",1991,6,20,9,16,7,"","F","Valdez","Unknown",92.9,16.5,21.9
"1864",1991,6,20,9,17,12,"","F","Valdez","Unknown",135,55.3,73.5
"1865",1991,6,20,9,18,9,"","F","Valdez","Unknown",91.1,15.5,20.6
"1866",1991,6,20,9,19,11,"","F","Valdez","Unknown",119.3,37,49.2
"1867",1991,6,20,9,20,10,"","F","Valdez","Unknown",115.8,33.6,44.7
"1868",1991,6,20,9,21,7,"","F","Valdez","Unknown",59.1,3.8,5.1
"1869",1991,6,20,9,22,11,"","F","Valdez","Unknown",115.2,33.1,44
"1870",1991,6,20,9,23,7,"","F","Valdez","Unknown",84.1,11.9,15.9
"1871",1991,6,20,9,24,6,"","F","Valdez","Unknown",73.4,7.7,10.2
"1872",1991,6,20,9,25,6,"","F","Valdez","Unknown",71,6.9,9.2
"1873",1991,6,20,9,26,7,"","F","Valdez","Unknown",78.2,9.4,12.5
"1874",1991,6,20,9,27,NA,"I","F","Valdez","Unknown",98.2,19.7,26.2
"1875",1991,6,20,9,28,9,"","F","Valdez","Unknown",120.2,37.9,50.5
"1876",1991,6,20,9,29,7,"","F","Valdez","Unknown",94.9,17.6,23.5
"1877",1991,6,20,9,30,8,"","F","Valdez","Unknown",93.8,17,22.6
"1878",1991,6,21,10,1,8,"","","Valdez","Unknown",66.7,5.6,7.5
"1879",1991,6,21,10,2,8,"","F","Valdez","Unknown",90.1,14.9,19.8
"1880",1991,6,21,10,3,7,"","F","Valdez","Unknown",75,8.2,10.9
"1881",1991,6,21,10,4,6,"","F","Valdez","Unknown",75.1,8.3,11
"1882",1991,6,21,10,5,6,"","F","Valdez","Unknown",63.2,4.7,6.3
"1883",1991,6,21,10,6,8,"","F","Valdez","Unknown",94.8,17.6,23.4
"1884",1991,6,21,10,7,7,"","F","Valdez","Unknown",71.8,7.1,9.5
"1885",1991,6,21,10,8,7,"","F","Valdez","Unknown",83.8,11.8,15.7
"1886",1991,6,21,10,9,8,"","F","Valdez","Unknown",87.3,13.5,17.9
"1887",1991,6,21,10,10,9,"","F","Valdez","Unknown",94.2,17.2,22.9
"1888",1991,6,21,10,11,7,"","M","Valdez","Unknown",87.1,13.4,17.8
"1889",1991,6,21,10,12,5,"","F","Valdez","Unknown",56.3,3.2,4.3
"1890",1991,6,22,11,1,10,"","F","Valdez","Unknown",125,43.1,57.3
"1891",1991,6,22,11,2,8,"","M","Valdez","Unknown",62.8,4.6,6.2
"1892",1991,6,22,11,3,7,"","M","Valdez","Unknown",70.8,6.8,9.1
"1893",1991,6,22,11,4,6,"","F","Valdez","Unknown",58.8,3.7,5
"1894",1991,6,22,11,5,7,"","M","Valdez","Unknown",60.9,4.2,5.6
"1895",1991,6,22,11,6,3,"","M","Valdez","Unknown",45.1,1.6,2.1
"1896",1991,6,22,11,7,8,"","F","Valdez","Unknown",91,15.4,20.5
"1897",1991,6,22,11,8,13,"","F","Valdez","Unknown",136.1,56.7,75.5
"1898",1991,6,22,11,9,10,"","F","Valdez","Unknown",125.2,43.3,57.6
"1899",1991,6,22,11,10,12,"","F","Valdez","Unknown",132.1,51.5,68.5
"1900",1991,6,22,11,11,11,"","","Valdez","Unknown",133.6,53.4,71.1
"1901",1991,6,22,11,12,7,"","M","Valdez","Unknown",73.7,7.8,10.3
"1902",1991,6,22,11,13,8,"","M","Valdez","Unknown",64.8,5.1,6.8
"1903",1991,6,22,11,14,5,"","F","Valdez","Unknown",64.6,5.1,6.7
"1904",1991,6,22,11,15,8,"","F","Valdez","Unknown",82.8,11.3,15.1
"1905",1991,6,22,11,16,9,"","F","Valdez","Unknown",95,17.7,23.5
"1906",1991,6,22,11,17,9,"","F","Valdez","Unknown",103.8,23.6,31.4
"1907",1991,6,22,11,18,7,"","F","Valdez","Unknown",95,17.7,23.5
"1908",1991,6,22,11,19,8,"","F","Valdez","Unknown",94.9,17.6,23.5
"1909",1991,6,22,11,20,7,"","F","Valdez","Unknown",82.1,11,14.7
"1910",1991,6,22,11,21,9,"","F","Valdez","Unknown",76.2,8.7,11.5
"1911",1991,6,22,11,22,9,"","F","Valdez","Unknown",69,6.3,8.4
"1912",1991,6,22,11,23,8,"","F","Valdez","Unknown",101.6,22,29.3
"1913",1991,6,22,11,24,12,"","F","Valdez","Unknown",127.5,45.9,61.1
"1914",1991,6,22,11,25,9,"","F","Valdez","Unknown",87.1,13.4,17.8
"1915",1991,6,22,11,26,NA,"","M","Valdez","Unknown",54,2.8,3.8
"1916",1991,6,22,11,27,NA,"","F","Valdez","Unknown",80,10.1,13.5
"1917",1991,6,22,11,28,NA,"","F","Valdez","Unknown",138.5,60,79.9
"1918",1991,6,22,11,29,NA,"","F","Valdez","Unknown",173,123.4,164.2
"1919",1991,6,22,11,30,NA,"","F","Valdez","Unknown",74.6,8.1,10.8
"1920",1991,6,22,12,1,NA,"","M","Valdez","Unknown",31.8,0.5,0.7
"1921",1991,6,22,12,2,NA,"","F","Valdez","Unknown",104.1,23.8,31.7
"1922",1991,6,22,12,3,NA,"","F","Valdez","Unknown",91.8,15.8,21.1
"1923",1991,6,22,12,4,NA,"","F","Valdez","Unknown",128.2,46.7,62.2
"1924",1991,6,22,12,5,NA,"","F","Valdez","Unknown",166,108,143.6
"1925",1991,6,22,12,6,NA,"","F","Valdez","Unknown",72.7,7.4,9.9
"1926",1991,6,23,13,1,NA,"","","Valdez","Unknown",48.5,2,2.7
"1927",1991,6,23,13,2,NA,"","F","Valdez","Unknown",89.8,14.7,19.6
"1928",1991,6,23,13,3,NA,"","M","Valdez","Unknown",81.2,10.6,14.2
"1929",1991,6,23,13,4,NA,"","F","Valdez","Unknown",77.8,9.3,12.3
"1930",1991,6,23,13,5,NA,"","M","Valdez","Unknown",86.2,12.9,17.2
"1931",1991,6,23,13,6,NA,"","F","Valdez","Unknown",96.1,18.4,24.4
"1932",1991,6,23,13,7,NA,"","F","Valdez","Unknown",73.8,7.8,10.4
"1933",1991,6,23,13,8,NA,"","F","Valdez","Unknown",74.2,7.9,10.6
"1934",1991,6,23,13,9,NA,"","F","Valdez","Unknown",103.2,23.1,30.8
"1935",1991,6,23,13,10,NA,"","F","Valdez","Unknown",93.3,16.7,22.2
"1936",1991,6,23,13,11,NA,"","F","Valdez","Unknown",99.1,20.3,27
"1937",1991,6,23,13,12,NA,"","F","Valdez","Unknown",76.1,8.6,11.5
"1938",1991,6,23,13,13,NA,"","F","Valdez","Unknown",119,36.7,48.8
"1939",1991,6,23,13,14,NA,"","F","Valdez","Unknown",124,42,55.8
"1940",1991,6,23,13,15,NA,"","F","Valdez","Unknown",127.1,45.5,60.5
"1941",1991,6,23,13,16,NA,"","F","Valdez","Unknown",114.1,32,42.6
"1942",1991,6,23,13,17,NA,"","F","Valdez","Unknown",85.7,12.7,16.9
"1943",1991,6,23,13,18,NA,"","F","Valdez","Unknown",121.2,39,51.8
"1944",1991,6,23,13,19,NA,"","F","Valdez","Unknown",81.3,10.7,14.2
"1945",1991,6,23,13,20,NA,"","F","Valdez","Unknown",62.1,4.5,5.9
"1946",1991,6,23,13,21,NA,"","F","Valdez","Unknown",77.1,9,12
"1947",1991,6,23,13,22,NA,"","F","Valdez","Unknown",70.9,6.9,9.1
"1948",1991,6,23,13,23,NA,"","F","Valdez","Unknown",60,4,5.3
"1949",1991,6,23,13,24,NA,"","F","Valdez","Unknown",78.2,9.4,12.5
"1950",1991,6,23,13,25,NA,"","F","Valdez","Unknown",60.3,4.1,5.4
"1951",1991,6,23,13,26,NA,"","F","Valdez","Unknown",104.9,24.4,32.5
"1952",1991,6,23,13,27,NA,"","F","Valdez","Unknown",101.9,22.2,29.5
"1953",1991,6,23,13,28,NA,"","F","Valdez","Unknown",59.1,3.8,5.1
"1954",1991,6,23,13,29,NA,"","F","Valdez","Unknown",85.5,12.6,16.7
"1955",1991,6,23,13,30,NA,"","F","Valdez","Unknown",92.1,16,21.3
"1956",1991,6,23,14,1,NA,"","F","Valdez","Unknown",70.1,6.6,8.8
"1957",1991,6,23,14,2,NA,"","F","Valdez","Unknown",82.3,11.1,14.8
"1958",1991,6,23,14,3,NA,"","F","Valdez","Unknown",67.1,5.7,7.6
"1959",1991,6,23,14,4,NA,"","F","Valdez","Unknown",80,10.1,13.5
"1960",1991,6,23,14,5,NA,"","M","Valdez","Unknown",70.4,6.7,8.9
"1961",1991,6,23,14,6,NA,"","M","Valdez","Unknown",76.1,8.6,11.5
"1962",1991,6,23,14,7,NA,"","F","Valdez","Unknown",114.4,32.3,43
"1963",1991,6,23,14,8,NA,"","F","Valdez","Unknown",73.8,7.8,10.4
"1964",1991,6,23,14,9,NA,"","F","Valdez","Unknown",65.1,5.2,6.9
"1965",1991,6,23,14,10,NA,"","","Valdez","Unknown",83.4,11.6,15.4
"1966",1991,6,23,14,11,NA,"","F","Valdez","Unknown",94,17.1,22.7
"1967",1991,6,23,14,12,NA,"","F","Valdez","Unknown",76.3,8.7,11.6
"1968",1991,6,23,14,13,NA,"","F","Valdez","Unknown",76.1,8.6,11.5
"1969",1991,6,23,14,14,NA,"","F","Valdez","Unknown",67.1,5.7,7.6
"1970",1991,6,23,14,15,NA,"","F","Valdez","Unknown",107.6,26.5,35.2
"1971",1991,6,23,14,16,NA,"","F","Valdez","Unknown",122.1,39.9,53.1
"1972",1991,6,23,14,17,NA,"","F","Valdez","Unknown",125.9,44.1,58.6
"1973",1991,6,23,14,18,NA,"","F","Valdez","Unknown",62.5,4.6,6.1
"1974",1991,6,23,14,19,NA,"","F","Valdez","Unknown",61.5,4.3,5.8
"1975",1991,6,23,14,20,NA,"","M","Valdez","Unknown",61,4.2,5.6
"1976",1991,6,23,14,21,NA,"","M","Valdez","Unknown",70,6.6,8.8
"1977",1991,6,23,14,22,NA,"","M","Valdez","Unknown",73.1,7.6,10.1
"1978",1991,6,23,14,23,NA,"","M","Valdez","Unknown",77.6,9.2,12.2
"1979",1991,6,23,14,24,NA,"","F","Valdez","Unknown",133.3,53,70.5
"1980",1991,6,23,14,25,NA,"","M","Valdez","Unknown",75.1,8.3,11
"1981",1991,6,23,14,26,NA,"","F","Valdez","Unknown",75.1,8.3,11
"1982",1991,6,23,14,27,NA,"","F","Valdez","Unknown",143.1,66.7,88.8
"1983",1991,6,23,14,28,NA,"","F","Valdez","Unknown",84.2,12,15.9
"1984",1991,6,23,14,29,NA,"","F","Valdez","Unknown",86.8,13.2,17.6
"1985",1991,6,23,14,30,NA,"","F","Valdez","Unknown",91.1,15.5,20.6
"1986",1991,6,24,15,1,NA,"","F","Valdez","Unknown",110.1,28.5,38
"1987",1991,6,24,15,2,NA,"","F","Valdez","Unknown",125.1,43.2,57.4
"1988",1991,6,24,15,3,NA,"","M","Valdez","Unknown",105.3,24.7,32.9
"1989",1991,6,24,15,4,NA,"","F","Valdez","Unknown",92.3,16.1,21.4
"1990",1991,6,24,15,5,NA,"","F","Valdez","Unknown",107.8,26.7,35.5
"1991",1991,6,24,15,6,NA,"","F","Valdez","Unknown",127.8,46.3,61.5
