"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","SEX","LENGTH","port","User","NETWT","RNDWT"
"314",161,3,NA,1987,8,13,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"315",161,3,NA,1987,8,13,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"316",161,3,NA,1987,8,13,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"317",161,3,NA,1987,8,13,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"318",161,3,NA,1987,8,13,NA,NA,"",100,"Homer","Unknown",20.9,27.8
"319",161,3,NA,1987,8,13,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"320",161,3,NA,1987,8,13,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"321",161,3,NA,1987,8,13,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"322",161,3,NA,1987,8,13,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"323",161,3,NA,1987,8,13,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"324",161,3,NA,1987,8,13,NA,NA,"",127,"Homer","Unknown",45.3,60.3
"325",161,3,NA,1987,8,13,NA,NA,"",133,"Homer","Unknown",52.7,70
"326",161,3,NA,1987,8,13,NA,NA,"",147,"Homer","Unknown",72.8,96.9
"327",161,3,NA,1987,8,13,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"328",161,3,NA,1987,8,13,NA,NA,"",110,"Homer","Unknown",28.5,37.9
"329",161,3,NA,1987,8,13,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"330",161,3,NA,1987,8,13,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"331",161,3,NA,1987,8,13,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"332",161,3,NA,1987,8,13,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"333",161,3,NA,1987,8,13,NA,NA,"",113,"Homer","Unknown",31.1,41.3
"334",161,3,NA,1987,8,13,NA,NA,"",131,"Homer","Unknown",50.1,66.7
"335",161,3,NA,1987,8,13,NA,NA,"",126,"Homer","Unknown",44.2,58.8
"336",161,3,NA,1987,8,13,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"337",161,3,NA,1987,8,13,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"338",161,3,NA,1987,8,13,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"339",161,3,NA,1987,8,13,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"340",161,3,NA,1987,8,13,NA,NA,"",81,"Homer","Unknown",10.6,14
"341",161,3,NA,1987,8,13,NA,NA,"",72,"Homer","Unknown",7.2,9.6
"342",161,3,NA,1987,8,13,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"343",161,3,NA,1987,8,13,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"344",161,3,NA,1987,8,13,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"345",161,3,NA,1987,8,13,NA,NA,"",103,"Homer","Unknown",23,30.6
"346",161,3,NA,1987,8,13,NA,NA,"",142,"Homer","Unknown",65.1,86.6
"347",161,3,NA,1987,8,13,NA,NA,"",77,"Homer","Unknown",9,11.9
"348",161,3,NA,1987,8,13,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"349",161,3,NA,1987,8,13,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"350",161,3,NA,1987,8,13,NA,NA,"",66,"Homer","Unknown",5.4,7.2
"351",161,3,NA,1987,8,13,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"352",161,3,NA,1987,8,13,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"353",161,3,NA,1987,8,13,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"354",161,3,NA,1987,8,13,NA,NA,"",67,"Homer","Unknown",5.7,7.6
"355",161,3,NA,1987,8,13,NA,NA,"",65,"Homer","Unknown",5.2,6.9
"356",161,3,NA,1987,8,13,NA,NA,"",61,"Homer","Unknown",4.2,5.6
"357",161,3,NA,1987,8,13,NA,NA,"",61,"Homer","Unknown",4.2,5.6
"358",161,3,NA,1987,8,13,NA,NA,"",66,"Homer","Unknown",5.4,7.2
"359",161,3,NA,1987,8,13,NA,NA,"",55,"Homer","Unknown",3,4
"360",161,3,NA,1987,8,13,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"361",161,3,NA,1987,8,13,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"362",161,3,NA,1987,8,13,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"363",161,3,NA,1987,8,13,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"364",161,3,NA,1987,8,13,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"365",161,3,NA,1987,8,13,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"366",161,3,NA,1987,8,13,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"367",161,3,NA,1987,8,13,NA,NA,"",77,"Homer","Unknown",9,11.9
"368",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"369",161,3,NA,1987,8,13,NA,NA,"",87,"Homer","Unknown",13.3,17.7
"370",161,3,NA,1987,8,13,NA,NA,"",116,"Homer","Unknown",33.8,45
"371",161,3,NA,1987,8,13,NA,NA,"",117,"Homer","Unknown",34.8,46.2
"372",161,3,NA,1987,8,13,NA,NA,"",117,"Homer","Unknown",34.8,46.2
"373",161,3,NA,1987,8,13,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"374",161,3,NA,1987,8,13,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"375",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"376",161,3,NA,1987,8,13,NA,NA,"",77,"Homer","Unknown",9,11.9
"377",161,3,NA,1987,8,13,NA,NA,"",66,"Homer","Unknown",5.4,7.2
"378",161,3,NA,1987,8,13,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"379",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"380",161,3,NA,1987,8,13,NA,NA,"",81,"Homer","Unknown",10.6,14
"381",161,3,NA,1987,8,13,NA,NA,"",77,"Homer","Unknown",9,11.9
"382",161,3,NA,1987,8,13,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"383",161,3,NA,1987,8,13,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"384",161,3,NA,1987,8,13,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"385",161,3,NA,1987,8,13,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"386",161,3,NA,1987,8,13,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"387",161,3,NA,1987,8,13,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"388",161,3,NA,1987,8,13,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"389",161,3,NA,1987,8,13,NA,NA,"",81,"Homer","Unknown",10.6,14
"390",161,3,NA,1987,8,13,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"391",161,3,NA,1987,8,13,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"392",161,3,NA,1987,8,13,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"393",161,3,NA,1987,8,13,NA,NA,"",113,"Homer","Unknown",31.1,41.3
"394",161,3,NA,1987,8,13,NA,NA,"",108,"Homer","Unknown",26.8,35.7
"395",161,3,NA,1987,8,13,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"396",161,3,NA,1987,8,13,NA,NA,"",107,"Homer","Unknown",26,34.6
"397",161,3,NA,1987,8,13,NA,NA,"",79,"Homer","Unknown",9.7,13
"398",161,3,NA,1987,8,13,NA,NA,"",81,"Homer","Unknown",10.6,14
"399",161,3,NA,1987,8,13,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"400",161,3,NA,1987,8,13,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"401",161,3,NA,1987,8,13,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"402",161,3,NA,1987,8,13,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"403",161,3,NA,1987,8,13,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"404",161,3,NA,1987,8,13,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"405",161,3,NA,1987,8,13,NA,NA,"",136,"Homer","Unknown",56.6,75.3
"406",161,3,NA,1987,8,13,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"407",161,3,NA,1987,8,13,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"408",161,3,NA,1987,8,13,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"409",161,3,NA,1987,8,13,NA,NA,"",79,"Homer","Unknown",9.7,13
"410",161,3,NA,1987,8,13,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"411",161,3,NA,1987,8,13,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"412",161,3,NA,1987,8,13,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"413",161,3,NA,1987,8,13,NA,NA,"",121,"Homer","Unknown",38.8,51.6
"414",161,3,NA,1987,8,13,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"415",161,3,NA,1987,8,13,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"416",161,3,NA,1987,8,13,NA,NA,"",77,"Homer","Unknown",9,11.9
"417",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"418",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"419",161,3,NA,1987,8,13,NA,NA,"",81,"Homer","Unknown",10.6,14
"420",161,3,NA,1987,8,13,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"421",161,3,NA,1987,8,13,NA,NA,"",79,"Homer","Unknown",9.7,13
"422",161,3,NA,1987,8,13,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"423",161,3,NA,1987,8,13,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"424",161,3,NA,1987,8,13,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"425",161,3,NA,1987,8,13,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"426",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"427",161,3,NA,1987,8,13,NA,NA,"",81,"Homer","Unknown",10.6,14
"428",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"429",161,3,NA,1987,8,13,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"430",161,3,NA,1987,8,13,NA,NA,"",69,"Homer","Unknown",6.3,8.4
"431",161,3,NA,1987,8,13,NA,NA,"",137,"Homer","Unknown",58,77.1
"432",161,3,NA,1987,8,13,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"433",161,3,NA,1987,8,13,NA,NA,"",69,"Homer","Unknown",6.3,8.4
"434",161,3,NA,1987,8,13,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"435",161,3,NA,1987,8,13,NA,NA,"",98,"Homer","Unknown",19.6,26
"436",161,3,NA,1987,8,13,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"437",161,3,NA,1987,8,13,NA,NA,"",130,"Homer","Unknown",48.9,65
"438",161,3,NA,1987,8,13,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"439",161,3,NA,1987,8,13,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"440",161,3,NA,1987,8,13,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"441",161,3,NA,1987,8,13,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"442",161,3,NA,1987,8,13,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"443",161,3,NA,1987,8,13,NA,NA,"",93,"Homer","Unknown",16.5,22
"444",161,3,NA,1987,8,14,NA,NA,"",66,"Homer","Unknown",5.4,7.2
"445",161,3,NA,1987,8,14,NA,NA,"",81,"Homer","Unknown",10.6,14
"446",161,3,NA,1987,8,14,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"447",161,3,NA,1987,8,14,NA,NA,"",69,"Homer","Unknown",6.3,8.4
"448",161,3,NA,1987,8,15,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"449",161,3,NA,1987,8,15,NA,NA,"",107,"Homer","Unknown",26,34.6
"450",161,3,NA,1987,8,15,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"451",161,3,NA,1987,8,15,NA,NA,"",135,"Homer","Unknown",55.3,73.5
"452",161,3,NA,1987,8,15,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"453",161,3,NA,1987,8,15,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"454",161,3,NA,1987,8,15,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"455",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"456",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"457",161,3,NA,1987,8,15,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"458",161,3,NA,1987,8,15,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"459",161,3,NA,1987,8,15,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"460",161,3,NA,1987,8,15,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"461",161,3,NA,1987,8,15,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"462",161,3,NA,1987,8,15,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"463",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"464",161,3,NA,1987,8,15,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"465",161,3,NA,1987,8,15,NA,NA,"",62,"Homer","Unknown",4.4,5.9
"466",161,3,NA,1987,8,15,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"467",161,3,NA,1987,8,15,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"468",161,3,NA,1987,8,15,NA,NA,"",67,"Homer","Unknown",5.7,7.6
"469",161,3,NA,1987,8,15,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"470",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"471",161,3,NA,1987,8,15,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"472",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"473",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"474",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"475",161,3,NA,1987,8,15,NA,NA,"",103,"Homer","Unknown",23,30.6
"476",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"477",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"478",161,3,NA,1987,8,15,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"479",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"480",161,3,NA,1987,8,15,NA,NA,"",100,"Homer","Unknown",20.9,27.8
"481",161,3,NA,1987,8,15,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"482",161,3,NA,1987,8,15,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"483",161,3,NA,1987,8,15,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"484",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"485",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"486",161,3,NA,1987,8,15,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"487",161,3,NA,1987,8,15,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"488",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"489",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"490",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"491",161,3,NA,1987,8,15,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"492",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"493",161,3,NA,1987,8,15,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"494",161,3,NA,1987,8,15,NA,NA,"",103,"Homer","Unknown",23,30.6
"495",161,3,NA,1987,8,15,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"496",161,3,NA,1987,8,15,NA,NA,"",107,"Homer","Unknown",26,34.6
"497",161,3,NA,1987,8,15,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"498",161,3,NA,1987,8,15,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"499",161,3,NA,1987,8,15,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"500",161,3,NA,1987,8,15,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"501",161,3,NA,1987,8,15,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"502",161,3,NA,1987,8,15,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"503",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"504",161,3,NA,1987,8,15,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"505",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"506",161,3,NA,1987,8,15,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"507",161,3,NA,1987,8,15,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"508",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"509",161,3,NA,1987,8,15,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"510",161,3,NA,1987,8,15,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"511",161,3,NA,1987,8,15,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"512",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"513",161,3,NA,1987,8,15,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"514",161,3,NA,1987,8,15,NA,NA,"",72,"Homer","Unknown",7.2,9.6
"515",161,3,NA,1987,8,15,NA,NA,"",110,"Homer","Unknown",28.5,37.9
"516",161,3,NA,1987,8,15,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"517",161,3,NA,1987,8,15,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"518",161,3,NA,1987,8,15,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"519",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"520",161,3,NA,1987,8,15,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"521",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"522",161,3,NA,1987,8,15,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"523",161,3,NA,1987,8,15,NA,NA,"",62,"Homer","Unknown",4.4,5.9
"524",161,3,NA,1987,8,15,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"525",161,3,NA,1987,8,15,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"526",161,3,NA,1987,8,15,NA,NA,"",64,"Homer","Unknown",4.9,6.5
"527",161,3,NA,1987,8,15,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"528",161,3,NA,1987,8,15,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"529",161,3,NA,1987,8,15,NA,NA,"",69,"Homer","Unknown",6.3,8.4
"530",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"531",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"532",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"533",161,3,NA,1987,8,15,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"534",161,3,NA,1987,8,15,NA,NA,"",69,"Homer","Unknown",6.3,8.4
"535",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"536",161,3,NA,1987,8,15,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"537",161,3,NA,1987,8,15,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"538",161,3,NA,1987,8,15,NA,NA,"",93,"Homer","Unknown",16.5,22
"539",161,3,NA,1987,8,15,NA,NA,"",100,"Homer","Unknown",20.9,27.8
"540",161,3,NA,1987,8,15,NA,NA,"",103,"Homer","Unknown",23,30.6
"541",161,3,NA,1987,8,15,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"542",161,3,NA,1987,8,15,NA,NA,"",52,"Homer","Unknown",2.5,3.3
"543",161,3,NA,1987,8,15,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"544",161,3,NA,1987,8,15,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"545",161,3,NA,1987,8,15,NA,NA,"",98,"Homer","Unknown",19.6,26
"546",161,3,NA,1987,8,15,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"547",161,3,NA,1987,8,15,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"548",161,3,NA,1987,8,15,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"549",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"550",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"551",161,3,NA,1987,8,15,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"552",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"553",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"554",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"555",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"556",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"557",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"558",161,3,NA,1987,8,15,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"559",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"560",161,3,NA,1987,8,15,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"561",161,3,NA,1987,8,15,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"562",161,3,NA,1987,8,15,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"563",161,3,NA,1987,8,15,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"564",161,3,NA,1987,8,15,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"565",161,3,NA,1987,8,15,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"566",161,3,NA,1987,8,15,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"567",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"568",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"569",161,3,NA,1987,8,15,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"570",161,3,NA,1987,8,15,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"571",161,3,NA,1987,8,15,NA,NA,"",123,"Homer","Unknown",40.9,54.4
"572",161,3,NA,1987,8,15,NA,NA,"",116,"Homer","Unknown",33.8,45
"573",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"574",161,3,NA,1987,8,15,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"575",161,3,NA,1987,8,15,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"576",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"577",161,3,NA,1987,8,15,NA,NA,"",117,"Homer","Unknown",34.8,46.2
"578",161,3,NA,1987,8,15,NA,NA,"",155,"Homer","Unknown",86.5,115
"579",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"580",161,3,NA,1987,8,15,NA,NA,"",98,"Homer","Unknown",19.6,26
"581",161,3,NA,1987,8,15,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"582",161,3,NA,1987,8,15,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"583",161,3,NA,1987,8,15,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"584",161,3,NA,1987,8,15,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"585",161,3,NA,1987,8,15,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"586",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"587",161,3,NA,1987,8,15,NA,NA,"",78,"Homer","Unknown",9.3,12.4
"588",161,3,NA,1987,8,15,NA,NA,"",127,"Homer","Unknown",45.3,60.3
"589",161,3,NA,1987,8,15,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"590",161,3,NA,1987,8,15,NA,NA,"",127,"Homer","Unknown",45.3,60.3
"591",161,3,NA,1987,8,15,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"592",161,3,NA,1987,8,15,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"593",161,3,NA,1987,8,15,NA,NA,"",156,"Homer","Unknown",88.3,117.4
"594",161,3,NA,1987,8,15,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"595",161,3,NA,1987,8,15,NA,NA,"",98,"Homer","Unknown",19.6,26
"596",161,3,NA,1987,8,15,NA,NA,"",128,"Homer","Unknown",46.5,61.9
"597",161,3,NA,1987,8,15,NA,NA,"",118,"Homer","Unknown",35.7,47.5
"598",161,3,NA,1987,8,15,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"599",161,3,NA,1987,8,15,NA,NA,"",124,"Homer","Unknown",42,55.8
"600",161,3,NA,1987,8,15,NA,NA,"",145,"Homer","Unknown",69.7,92.7
"601",161,3,NA,1987,8,15,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"602",161,3,NA,1987,8,15,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"603",161,3,NA,1987,8,15,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"604",161,3,NA,1987,8,15,NA,NA,"",113,"Homer","Unknown",31.1,41.3
"605",161,3,NA,1987,8,15,NA,NA,"",122,"Homer","Unknown",39.8,52.9
"606",161,3,NA,1987,8,15,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"607",161,3,NA,1987,8,15,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"608",161,3,NA,1987,8,15,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"609",161,3,NA,1987,8,15,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"610",161,3,NA,1987,8,15,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"611",161,3,NA,1987,8,15,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"612",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"613",161,3,NA,1987,8,15,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"614",161,3,NA,1987,8,15,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"615",161,3,NA,1987,8,15,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"616",161,3,NA,1987,8,15,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"617",161,3,NA,1987,8,15,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"618",161,3,NA,1987,8,15,NA,NA,"",98,"Homer","Unknown",19.6,26
"619",161,3,NA,1987,8,15,NA,NA,"",77,"Homer","Unknown",9,11.9
"620",161,3,NA,1987,8,15,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"621",161,3,NA,1987,8,15,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"622",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"623",161,3,NA,1987,8,15,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"624",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"625",161,3,NA,1987,8,15,NA,NA,"",71,"Homer","Unknown",6.9,9.2
