"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","SEX","LENGTH","port","User","NETWT","RNDWT"
"639",161,3,NA,1988,7,27,NA,NA,"",99,"Homer","Charter",20.2,26.9
"640",161,3,NA,1988,7,27,NA,NA,"",71,"Homer","Charter",6.9,9.2
"641",161,3,NA,1988,7,27,NA,NA,"",76,"Homer","Charter",8.6,11.4
"642",161,3,NA,1988,7,27,NA,NA,"",77,"Homer","Charter",9,11.9
"643",161,3,NA,1988,7,27,NA,NA,"",91,"Homer","Charter",15.4,20.5
"644",161,3,NA,1988,7,27,NA,NA,"",84,"Homer","Charter",11.9,15.8
"645",161,3,NA,1988,7,27,NA,NA,"",72,"Homer","Charter",7.2,9.6
"646",161,3,NA,1988,7,27,NA,NA,"",72,"Homer","Charter",7.2,9.6
"647",161,3,NA,1988,7,27,NA,NA,"",77,"Homer","Charter",9,11.9
"648",161,3,NA,1988,7,27,NA,NA,"",94,"Homer","Charter",17.1,22.7
"649",161,3,NA,1988,7,27,NA,NA,"",107,"Homer","Charter",26,34.6
"650",161,3,NA,1988,7,27,NA,NA,"",93,"Homer","Charter",16.5,22
"651",161,3,NA,1988,7,27,NA,NA,"",100,"Homer","Charter",20.9,27.8
"652",161,3,NA,1988,7,27,NA,NA,"",91,"Homer","Charter",15.4,20.5
"653",161,3,NA,1988,7,27,NA,NA,"",75,"Homer","Charter",8.2,10.9
"654",161,3,NA,1988,7,27,NA,NA,"",175,"Homer","Charter",128.1,170.4
"655",161,3,NA,1988,7,27,NA,NA,"",140,"Homer","Charter",62.2,82.7
"656",161,3,NA,1988,7,27,NA,NA,"",83,"Homer","Charter",11.4,15.2
"657",161,3,NA,1988,7,27,NA,NA,"",102,"Homer","Charter",22.3,29.6
"658",161,3,NA,1988,7,27,NA,NA,"",107,"Homer","Charter",26,34.6
"659",161,3,NA,1988,7,27,NA,NA,"",107,"Homer","Charter",26,34.6
"660",161,3,NA,1988,7,27,NA,NA,"",119,"Homer","Charter",36.7,48.8
"661",161,3,NA,1988,7,27,NA,NA,"",83,"Homer","Charter",11.4,15.2
"662",161,3,NA,1988,7,27,NA,NA,"",89,"Homer","Charter",14.3,19.1
"663",161,3,NA,1988,7,27,NA,NA,"",91,"Homer","Charter",15.4,20.5
"664",161,3,NA,1988,7,27,NA,NA,"",112,"Homer","Charter",30.2,40.1
"665",161,3,NA,1988,7,27,NA,NA,"",102,"Homer","Charter",22.3,29.6
"666",161,3,NA,1988,7,27,NA,NA,"",73,"Homer","Charter",7.5,10
"667",161,3,NA,1988,7,27,NA,NA,"",68,"Homer","Charter",6,8
"668",161,3,NA,1988,7,27,NA,NA,"",71,"Homer","Charter",6.9,9.2
"669",161,3,NA,1988,7,27,NA,NA,"",73,"Homer","Charter",7.5,10
"670",161,3,NA,1988,7,27,NA,NA,"",78,"Homer","Charter",9.3,12.4
"671",161,3,NA,1988,7,27,NA,NA,"",83,"Homer","Charter",11.4,15.2
"672",161,3,NA,1988,7,27,NA,NA,"",81,"Homer","Charter",10.6,14
"673",161,3,NA,1988,7,27,NA,NA,"",83,"Homer","Charter",11.4,15.2
"674",161,3,NA,1988,7,27,NA,NA,"",84,"Homer","Charter",11.9,15.8
"675",161,3,NA,1988,7,27,NA,NA,"",99,"Homer","Charter",20.2,26.9
"676",161,3,NA,1988,7,27,NA,NA,"",121,"Homer","Charter",38.8,51.6
"677",161,3,NA,1988,7,27,NA,NA,"",189,"Homer","Charter",164.4,218.7
"678",161,3,NA,1988,7,27,NA,NA,"",105,"Homer","Charter",24.5,32.6
"679",161,3,NA,1988,7,27,NA,NA,"",154,"Homer","Charter",84.7,112.6
"680",161,3,NA,1988,7,27,NA,NA,"",132,"Homer","Charter",51.4,68.3
"681",161,3,NA,1988,7,27,NA,NA,"",108,"Homer","Charter",26.8,35.7
"682",161,3,NA,1988,7,27,NA,NA,"",81,"Homer","Charter",10.6,14
"683",161,3,NA,1988,7,27,NA,NA,"",74,"Homer","Charter",7.9,10.5
"684",161,3,NA,1988,7,27,NA,NA,"",102,"Homer","Charter",22.3,29.6
"685",161,3,NA,1988,7,27,NA,NA,"",108,"Homer","Charter",26.8,35.7
"686",161,3,NA,1988,7,27,NA,NA,"",71,"Homer","Charter",6.9,9.2
"687",161,3,NA,1988,7,27,NA,NA,"",117,"Homer","Charter",34.8,46.2
"688",161,3,NA,1988,7,27,NA,NA,"",99,"Homer","Charter",20.2,26.9
"689",161,3,NA,1988,7,27,NA,NA,"",161,"Homer","Charter",97.8,130.1
"690",161,3,NA,1988,7,27,NA,NA,"",182,"Homer","Charter",145.5,193.5
"691",161,3,NA,1988,7,27,NA,NA,"",83,"Homer","Charter",11.4,15.2
"692",161,3,NA,1988,7,27,NA,NA,"",86,"Homer","Charter",12.8,17.1
"693",161,3,NA,1988,7,27,NA,NA,"",89,"Homer","Charter",14.3,19.1
"694",161,3,NA,1988,7,27,NA,NA,"",95,"Homer","Charter",17.7,23.5
"695",161,3,NA,1988,7,27,NA,NA,"",112,"Homer","Charter",30.2,40.1
"696",161,3,NA,1988,7,27,NA,NA,"",99,"Homer","Charter",20.2,26.9
"697",161,3,NA,1988,7,27,NA,NA,"",86,"Homer","Charter",12.8,17.1
"698",161,3,NA,1988,7,27,NA,NA,"",175,"Homer","Charter",128.1,170.4
"699",161,3,NA,1988,7,27,NA,NA,"",172,"Homer","Charter",121.1,161.1
"700",161,3,NA,1988,7,27,NA,NA,"",91,"Homer","Charter",15.4,20.5
"701",161,3,NA,1988,7,27,NA,NA,"",86,"Homer","Charter",12.8,17.1
"702",161,3,NA,1988,7,27,NA,NA,"",86,"Homer","Charter",12.8,17.1
"703",161,3,NA,1988,7,27,NA,NA,"",83,"Homer","Charter",11.4,15.2
"704",161,3,NA,1988,7,27,NA,NA,"",93,"Homer","Charter",16.5,22
"705",161,3,NA,1988,7,27,NA,NA,"",122,"Homer","Charter",39.8,52.9
"706",161,3,NA,1988,7,27,NA,NA,"",102,"Homer","Charter",22.3,29.6
"707",161,3,NA,1988,7,27,NA,NA,"",94,"Homer","Charter",17.1,22.7
"708",161,3,NA,1988,7,27,NA,NA,"",107,"Homer","Charter",26,34.6
"709",161,3,NA,1988,7,28,NA,NA,"",79,"Homer","Charter",9.7,13
"710",161,3,NA,1988,7,28,NA,NA,"",77,"Homer","Charter",9,11.9
"711",161,3,NA,1988,7,28,NA,NA,"",66,"Homer","Charter",5.4,7.2
"712",161,3,NA,1988,7,28,NA,NA,"",69,"Homer","Charter",6.3,8.4
"713",161,3,NA,1988,7,28,NA,NA,"",76,"Homer","Charter",8.6,11.4
"714",161,3,NA,1988,7,28,NA,NA,"",60,"Homer","Charter",4,5.3
"715",161,3,NA,1988,7,28,NA,NA,"",62,"Homer","Charter",4.4,5.9
"716",161,3,NA,1988,7,28,NA,NA,"",69,"Homer","Charter",6.3,8.4
"717",161,3,NA,1988,7,28,NA,NA,"",62,"Homer","Charter",4.4,5.9
"718",161,3,NA,1988,7,28,NA,NA,"",67,"Homer","Charter",5.7,7.6
"719",161,3,NA,1988,7,28,NA,NA,"",107,"Homer","Charter",26,34.6
"720",161,3,NA,1988,7,28,NA,NA,"",122,"Homer","Charter",39.8,52.9
"721",161,3,NA,1988,7,28,NA,NA,"",113,"Homer","Charter",31.1,41.3
"722",161,3,NA,1988,7,28,NA,NA,"",122,"Homer","Charter",39.8,52.9
"723",161,3,NA,1988,7,28,NA,NA,"",147,"Homer","Charter",72.8,96.9
"724",161,3,NA,1988,7,28,NA,NA,"",100,"Homer","Charter",20.9,27.8
"725",161,3,NA,1988,7,28,NA,NA,"",89,"Homer","Charter",14.3,19.1
"726",161,3,NA,1988,7,28,NA,NA,"",112,"Homer","Charter",30.2,40.1
"727",161,3,NA,1988,7,28,NA,NA,"",84,"Homer","Charter",11.9,15.8
"728",161,3,NA,1988,7,28,NA,NA,"",105,"Homer","Charter",24.5,32.6
"729",161,3,NA,1988,7,28,NA,NA,"",122,"Homer","Charter",39.8,52.9
"730",161,3,NA,1988,7,28,NA,NA,"",124,"Homer","Charter",42,55.8
"731",161,3,NA,1988,7,28,NA,NA,"",102,"Homer","Charter",22.3,29.6
"732",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"733",161,3,NA,1988,7,28,NA,NA,"",86,"Homer","Charter",12.8,17.1
"734",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"735",161,3,NA,1988,7,28,NA,NA,"",95,"Homer","Charter",17.7,23.5
"736",161,3,NA,1988,7,28,NA,NA,"",103,"Homer","Charter",23,30.6
"737",161,3,NA,1988,7,28,NA,NA,"",137,"Homer","Charter",58,77.1
"738",161,3,NA,1988,7,28,NA,NA,"",104,"Homer","Charter",23.7,31.6
"739",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"740",161,3,NA,1988,7,28,NA,NA,"",97,"Homer","Charter",18.9,25.2
"741",161,3,NA,1988,7,28,NA,NA,"",85,"Homer","Charter",12.3,16.4
"742",161,3,NA,1988,7,28,NA,NA,"",109,"Homer","Charter",27.6,36.8
"743",161,3,NA,1988,7,28,NA,NA,"",112,"Homer","Charter",30.2,40.1
"744",161,3,NA,1988,7,28,NA,NA,"",130,"Homer","Charter",48.9,65
"745",161,3,NA,1988,7,28,NA,NA,"",94,"Homer","Charter",17.1,22.7
"746",161,3,NA,1988,7,28,NA,NA,"",88,"Homer","Charter",13.8,18.4
"747",161,3,NA,1988,7,28,NA,NA,"",175,"Homer","Charter",128.1,170.4
"748",161,3,NA,1988,7,28,NA,NA,"",175,"Homer","Charter",128.1,170.4
"749",161,3,NA,1988,7,28,NA,NA,"",166,"Homer","Charter",108,143.6
"750",161,3,NA,1988,7,28,NA,NA,"",250,"Homer","Charter",406.9,541.2
"751",161,3,NA,1988,7,28,NA,NA,"",88,"Homer","Charter",13.8,18.4
"752",161,3,NA,1988,7,28,NA,NA,"",83,"Homer","Charter",11.4,15.2
"753",161,3,NA,1988,7,28,NA,NA,"",83,"Homer","Charter",11.4,15.2
"754",161,3,NA,1988,7,28,NA,NA,"",81,"Homer","Charter",10.6,14
"755",161,3,NA,1988,7,28,NA,NA,"",66,"Homer","Charter",5.4,7.2
"756",161,3,NA,1988,7,28,NA,NA,"",64,"Homer","Charter",4.9,6.5
"757",161,3,NA,1988,7,28,NA,NA,"",69,"Homer","Charter",6.3,8.4
"758",161,3,NA,1988,7,28,NA,NA,"",103,"Homer","Charter",23,30.6
"759",161,3,NA,1988,7,28,NA,NA,"",72,"Homer","Charter",7.2,9.6
"760",161,3,NA,1988,7,28,NA,NA,"",69,"Homer","Charter",6.3,8.4
"761",161,3,NA,1988,7,28,NA,NA,"",72,"Homer","Charter",7.2,9.6
"762",161,3,NA,1988,7,28,NA,NA,"",74,"Homer","Charter",7.9,10.5
"763",161,3,NA,1988,7,28,NA,NA,"",122,"Homer","Charter",39.8,52.9
"764",161,3,NA,1988,7,28,NA,NA,"",112,"Homer","Charter",30.2,40.1
"765",161,3,NA,1988,7,28,NA,NA,"",109,"Homer","Charter",27.6,36.8
"766",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"767",161,3,NA,1988,7,28,NA,NA,"",80,"Homer","Charter",10.1,13.5
"768",161,3,NA,1988,7,28,NA,NA,"",80,"Homer","Charter",10.1,13.5
"769",161,3,NA,1988,7,28,NA,NA,"",88,"Homer","Charter",13.8,18.4
"770",161,3,NA,1988,7,28,NA,NA,"",99,"Homer","Charter",20.2,26.9
"771",161,3,NA,1988,7,28,NA,NA,"",98,"Homer","Charter",19.6,26
"772",161,3,NA,1988,7,28,NA,NA,"",100,"Homer","Charter",20.9,27.8
"773",161,3,NA,1988,7,28,NA,NA,"",102,"Homer","Charter",22.3,29.6
"774",161,3,NA,1988,7,28,NA,NA,"",103,"Homer","Charter",23,30.6
"775",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"776",161,3,NA,1988,7,28,NA,NA,"",100,"Homer","Charter",20.9,27.8
"777",161,3,NA,1988,7,28,NA,NA,"",89,"Homer","Charter",14.3,19.1
"778",161,3,NA,1988,7,28,NA,NA,"",93,"Homer","Charter",16.5,22
"779",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"780",161,3,NA,1988,7,28,NA,NA,"",93,"Homer","Charter",16.5,22
"781",161,3,NA,1988,7,28,NA,NA,"",93,"Homer","Charter",16.5,22
"782",161,3,NA,1988,7,28,NA,NA,"",94,"Homer","Charter",17.1,22.7
"783",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"784",161,3,NA,1988,7,28,NA,NA,"",89,"Homer","Charter",14.3,19.1
"785",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"786",161,3,NA,1988,7,28,NA,NA,"",76,"Homer","Charter",8.6,11.4
"787",161,3,NA,1988,7,28,NA,NA,"",127,"Homer","Charter",45.3,60.3
"788",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"789",161,3,NA,1988,7,28,NA,NA,"",79,"Homer","Charter",9.7,13
"790",161,3,NA,1988,7,28,NA,NA,"",93,"Homer","Charter",16.5,22
"791",161,3,NA,1988,7,28,NA,NA,"",67,"Homer","Charter",5.7,7.6
"792",161,3,NA,1988,7,28,NA,NA,"",90,"Homer","Charter",14.9,19.8
"793",161,3,NA,1988,7,28,NA,NA,"",99,"Homer","Charter",20.2,26.9
"794",161,3,NA,1988,7,28,NA,NA,"",72,"Homer","Charter",7.2,9.6
"795",161,3,NA,1988,7,28,NA,NA,"",99,"Homer","Charter",20.2,26.9
"796",161,3,NA,1988,7,28,NA,NA,"",75,"Homer","Charter",8.2,10.9
"797",161,3,NA,1988,7,28,NA,NA,"",74,"Homer","Charter",7.9,10.5
"798",161,3,NA,1988,7,28,NA,NA,"",74,"Homer","Charter",7.9,10.5
"799",161,3,NA,1988,7,28,NA,NA,"",81,"Homer","Charter",10.6,14
"800",161,3,NA,1988,7,28,NA,NA,"",89,"Homer","Charter",14.3,19.1
"801",161,3,NA,1988,7,28,NA,NA,"",94,"Homer","Charter",17.1,22.7
"802",161,3,NA,1988,7,28,NA,NA,"",117,"Homer","Charter",34.8,46.2
"803",161,3,NA,1988,7,28,NA,NA,"",124,"Homer","Charter",42,55.8
"804",161,3,NA,1988,7,28,NA,NA,"",75,"Homer","Charter",8.2,10.9
"805",161,3,NA,1988,7,28,NA,NA,"",93,"Homer","Charter",16.5,22
"806",161,3,NA,1988,7,28,NA,NA,"",66,"Homer","Charter",5.4,7.2
"807",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"808",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"809",161,3,NA,1988,7,28,NA,NA,"",72,"Homer","Charter",7.2,9.6
"810",161,3,NA,1988,7,28,NA,NA,"",79,"Homer","Charter",9.7,13
"811",161,3,NA,1988,7,28,NA,NA,"",67,"Homer","Charter",5.7,7.6
"812",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"813",161,3,NA,1988,7,28,NA,NA,"",67,"Homer","Charter",5.7,7.6
"814",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"815",161,3,NA,1988,7,28,NA,NA,"",66,"Homer","Charter",5.4,7.2
"816",161,3,NA,1988,7,28,NA,NA,"",81,"Homer","Charter",10.6,14
"817",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"818",161,3,NA,1988,7,28,NA,NA,"",97,"Homer","Charter",18.9,25.2
"819",161,3,NA,1988,7,28,NA,NA,"",95,"Homer","Charter",17.7,23.5
"820",161,3,NA,1988,7,28,NA,NA,"",90,"Homer","Charter",14.9,19.8
"821",161,3,NA,1988,7,28,NA,NA,"",94,"Homer","Charter",17.1,22.7
"822",161,3,NA,1988,7,28,NA,NA,"",103,"Homer","Charter",23,30.6
"823",161,3,NA,1988,7,28,NA,NA,"",97,"Homer","Charter",18.9,25.2
"824",161,3,NA,1988,7,28,NA,NA,"",102,"Homer","Charter",22.3,29.6
"825",161,3,NA,1988,7,28,NA,NA,"",109,"Homer","Charter",27.6,36.8
"826",161,3,NA,1988,7,28,NA,NA,"",192,"Homer","Charter",173,230.1
"827",161,3,NA,1988,7,28,NA,NA,"",132,"Homer","Charter",51.4,68.3
"828",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"829",161,3,NA,1988,7,28,NA,NA,"",79,"Homer","Charter",9.7,13
"830",161,3,NA,1988,7,28,NA,NA,"",93,"Homer","Charter",16.5,22
"831",161,3,NA,1988,7,28,NA,NA,"",67,"Homer","Charter",5.7,7.6
"832",161,3,NA,1988,7,28,NA,NA,"",90,"Homer","Charter",14.9,19.8
"833",161,3,NA,1988,7,28,NA,NA,"",99,"Homer","Charter",20.2,26.9
"834",161,3,NA,1988,7,28,NA,NA,"",72,"Homer","Charter",7.2,9.6
"835",161,3,NA,1988,7,28,NA,NA,"",99,"Homer","Charter",20.2,26.9
"836",161,3,NA,1988,7,28,NA,NA,"",75,"Homer","Charter",8.2,10.9
"837",161,3,NA,1988,7,28,NA,NA,"",74,"Homer","Charter",7.9,10.5
"838",161,3,NA,1988,7,28,NA,NA,"",74,"Homer","Charter",7.9,10.5
"839",161,3,NA,1988,7,28,NA,NA,"",81,"Homer","Charter",10.6,14
"840",161,3,NA,1988,7,28,NA,NA,"",89,"Homer","Charter",14.3,19.1
"841",161,3,NA,1988,7,28,NA,NA,"",94,"Homer","Charter",17.1,22.7
"842",161,3,NA,1988,7,28,NA,NA,"",117,"Homer","Charter",34.8,46.2
"843",161,3,NA,1988,7,28,NA,NA,"",124,"Homer","Charter",42,55.8
"844",161,3,NA,1988,7,28,NA,NA,"",75,"Homer","Charter",8.2,10.9
"845",161,3,NA,1988,7,28,NA,NA,"",93,"Homer","Charter",16.5,22
"846",161,3,NA,1988,7,28,NA,NA,"",66,"Homer","Charter",5.4,7.2
"847",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"848",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"849",161,3,NA,1988,7,28,NA,NA,"",72,"Homer","Charter",7.2,9.6
"850",161,3,NA,1988,7,28,NA,NA,"",79,"Homer","Charter",9.7,13
"851",161,3,NA,1988,7,28,NA,NA,"",67,"Homer","Charter",5.7,7.6
"852",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"853",161,3,NA,1988,7,28,NA,NA,"",67,"Homer","Charter",5.7,7.6
"854",161,3,NA,1988,7,28,NA,NA,"",71,"Homer","Charter",6.9,9.2
"855",161,3,NA,1988,7,28,NA,NA,"",66,"Homer","Charter",5.4,7.2
"856",161,3,NA,1988,7,28,NA,NA,"",81,"Homer","Charter",10.6,14
"857",161,3,NA,1988,7,28,NA,NA,"",91,"Homer","Charter",15.4,20.5
"858",161,3,NA,1988,7,28,NA,NA,"",97,"Homer","Charter",18.9,25.2
"859",161,3,NA,1988,7,28,NA,NA,"",95,"Homer","Charter",17.7,23.5
"860",161,3,NA,1988,7,28,NA,NA,"",90,"Homer","Charter",14.9,19.8
"861",161,3,NA,1988,7,28,NA,NA,"",94,"Homer","Charter",17.1,22.7
"862",161,3,NA,1988,7,28,NA,NA,"",103,"Homer","Charter",23,30.6
"863",161,3,NA,1988,7,28,NA,NA,"",97,"Homer","Charter",18.9,25.2
"864",161,3,NA,1988,7,28,NA,NA,"",102,"Homer","Charter",22.3,29.6
"865",161,3,NA,1988,7,28,NA,NA,"",109,"Homer","Charter",27.6,36.8
"866",161,3,NA,1988,7,28,NA,NA,"",192,"Homer","Charter",173,230.1
"867",161,3,NA,1988,7,28,NA,NA,"",132,"Homer","Charter",51.4,68.3
"868",161,3,NA,1988,7,29,NA,NA,"",142,"Homer","Charter",65.1,86.6
"869",161,3,NA,1988,7,29,NA,NA,"",117,"Homer","Charter",34.8,46.2
"870",161,3,NA,1988,7,29,NA,NA,"",98,"Homer","Charter",19.6,26
"871",161,3,NA,1988,7,29,NA,NA,"",90,"Homer","Charter",14.9,19.8
"872",161,3,NA,1988,7,29,NA,NA,"",94,"Homer","Charter",17.1,22.7
"873",161,3,NA,1988,7,29,NA,NA,"",76,"Homer","Charter",8.6,11.4
"874",161,3,NA,1988,7,29,NA,NA,"",80,"Homer","Charter",10.1,13.5
"875",161,3,NA,1988,7,29,NA,NA,"",84,"Homer","Charter",11.9,15.8
"876",161,3,NA,1988,7,29,NA,NA,"",185,"Homer","Charter",153.4,204
"877",161,3,NA,1988,7,29,NA,NA,"",157,"Homer","Charter",90.1,119.9
"878",161,3,NA,1988,7,29,NA,NA,"",142,"Homer","Charter",65.1,86.6
"879",161,3,NA,1988,7,29,NA,NA,"",136,"Homer","Charter",56.6,75.3
"880",161,3,NA,1988,7,29,NA,NA,"",74,"Homer","Charter",7.9,10.5
"881",161,3,NA,1988,7,29,NA,NA,"",99,"Homer","Charter",20.2,26.9
"882",161,3,NA,1988,7,29,NA,NA,"",88,"Homer","Charter",13.8,18.4
"883",161,3,NA,1988,7,29,NA,NA,"",94,"Homer","Charter",17.1,22.7
"884",161,3,NA,1988,7,29,NA,NA,"",137,"Homer","Charter",58,77.1
"885",161,3,NA,1988,7,29,NA,NA,"",81,"Homer","Charter",10.6,14
"886",161,3,NA,1988,7,29,NA,NA,"",89,"Homer","Charter",14.3,19.1
"887",161,3,NA,1988,7,29,NA,NA,"",110,"Homer","Charter",28.5,37.9
"888",161,3,NA,1988,7,29,NA,NA,"",79,"Homer","Charter",9.7,13
"889",161,3,NA,1988,7,29,NA,NA,"",79,"Homer","Charter",9.7,13
"890",161,3,NA,1988,7,29,NA,NA,"",89,"Homer","Charter",14.3,19.1
"891",161,3,NA,1988,7,29,NA,NA,"",104,"Homer","Charter",23.7,31.6
"892",161,3,NA,1988,7,29,NA,NA,"",112,"Homer","Charter",30.2,40.1
"893",161,3,NA,1988,7,29,NA,NA,"",95,"Homer","Charter",17.7,23.5
"894",161,3,NA,1988,7,29,NA,NA,"",90,"Homer","Charter",14.9,19.8
"895",161,3,NA,1988,7,29,NA,NA,"",80,"Homer","Charter",10.1,13.5
"896",161,3,NA,1988,7,29,NA,NA,"",81,"Homer","Charter",10.6,14
"897",161,3,NA,1988,7,29,NA,NA,"",93,"Homer","Charter",16.5,22
"898",161,3,NA,1988,7,29,NA,NA,"",90,"Homer","Charter",14.9,19.8
"899",161,3,NA,1988,7,29,NA,NA,"",104,"Homer","Charter",23.7,31.6
"900",161,3,NA,1988,7,29,NA,NA,"",109,"Homer","Charter",27.6,36.8
"901",161,3,NA,1988,7,29,NA,NA,"",89,"Homer","Charter",14.3,19.1
"902",161,3,NA,1988,7,29,NA,NA,"",69,"Homer","Charter",6.3,8.4
"903",161,3,NA,1988,7,29,NA,NA,"",70,"Homer","Charter",6.6,8.8
"904",161,3,NA,1988,7,29,NA,NA,"",71,"Homer","Charter",6.9,9.2
"905",161,3,NA,1988,7,29,NA,NA,"",79,"Homer","Charter",9.7,13
"906",161,3,NA,1988,7,29,NA,NA,"",168,"Homer","Charter",112.2,149.3
"907",161,3,NA,1988,7,29,NA,NA,"",113,"Homer","Charter",31.1,41.3
"908",161,3,NA,1988,7,29,NA,NA,"",123,"Homer","Charter",40.9,54.4
"909",161,3,NA,1988,7,29,NA,NA,"",137,"Homer","Charter",58,77.1
"910",161,3,NA,1988,7,29,NA,NA,"",132,"Homer","Charter",51.4,68.3
"911",161,3,NA,1988,7,29,NA,NA,"",131,"Homer","Charter",50.1,66.7
"912",161,3,NA,1988,7,29,NA,NA,"",124,"Homer","Charter",42,55.8
"913",161,3,NA,1988,7,29,NA,NA,"",109,"Homer","Charter",27.6,36.8
"914",161,3,NA,1988,7,29,NA,NA,"",75,"Homer","Charter",8.2,10.9
"915",161,3,NA,1988,7,29,NA,NA,"",90,"Homer","Charter",14.9,19.8
"916",161,3,NA,1988,7,29,NA,NA,"",100,"Homer","Charter",20.9,27.8
"917",161,3,NA,1988,7,29,NA,NA,"",124,"Homer","Charter",42,55.8
"918",161,3,NA,1988,7,29,NA,NA,"",152,"Homer","Charter",81.2,107.9
"919",161,3,NA,1988,7,29,NA,NA,"",124,"Homer","Charter",42,55.8
"920",161,3,NA,1988,7,29,NA,NA,"",93,"Homer","Charter",16.5,22
"921",161,3,NA,1988,7,29,NA,NA,"",95,"Homer","Charter",17.7,23.5
"922",161,3,NA,1988,7,29,NA,NA,"",138,"Homer","Charter",59.3,78.9
"923",161,3,NA,1988,7,29,NA,NA,"",86,"Homer","Charter",12.8,17.1
"924",161,3,NA,1988,7,29,NA,NA,"",93,"Homer","Charter",16.5,22
"925",161,3,NA,1988,7,29,NA,NA,"",91,"Homer","Charter",15.4,20.5
"926",161,3,NA,1988,7,29,NA,NA,"",102,"Homer","Charter",22.3,29.6
"927",161,3,NA,1988,7,29,NA,NA,"",99,"Homer","Charter",20.2,26.9
"928",161,3,NA,1988,7,29,NA,NA,"",119,"Homer","Charter",36.7,48.8
"929",161,3,NA,1988,7,29,NA,NA,"",80,"Homer","Charter",10.1,13.5
"930",161,3,NA,1988,7,29,NA,NA,"",86,"Homer","Charter",12.8,17.1
"931",161,3,NA,1988,7,29,NA,NA,"",99,"Homer","Charter",20.2,26.9
"932",161,3,NA,1988,7,29,NA,NA,"",97,"Homer","Charter",18.9,25.2
"933",161,3,NA,1988,7,29,NA,NA,"",103,"Homer","Charter",23,30.6
"934",161,3,NA,1988,7,29,NA,NA,"",108,"Homer","Charter",26.8,35.7
"935",161,3,NA,1988,7,29,NA,NA,"",72,"Homer","Charter",7.2,9.6
"936",161,3,NA,1988,7,29,NA,NA,"",150,"Homer","Charter",77.8,103.4
"937",161,3,NA,1988,7,29,NA,NA,"",123,"Homer","Charter",40.9,54.4
"938",161,3,NA,1988,7,29,NA,NA,"",104,"Homer","Charter",23.7,31.6
"939",161,3,NA,1988,7,29,NA,NA,"",112,"Homer","Charter",30.2,40.1
"940",161,3,NA,1988,7,29,NA,NA,"",83,"Homer","Charter",11.4,15.2
"941",161,3,NA,1988,7,29,NA,NA,"",91,"Homer","Charter",15.4,20.5
"942",161,3,NA,1988,7,29,NA,NA,"",112,"Homer","Charter",30.2,40.1
"943",161,3,NA,1988,7,29,NA,NA,"",119,"Homer","Charter",36.7,48.8
"944",161,3,NA,1988,7,29,NA,NA,"",119,"Homer","Charter",36.7,48.8
"945",161,3,NA,1988,7,29,NA,NA,"",109,"Homer","Charter",27.6,36.8
"946",161,3,NA,1988,7,29,NA,NA,"",110,"Homer","Charter",28.5,37.9
"947",161,3,NA,1988,7,29,NA,NA,"",79,"Homer","Charter",9.7,13
"948",161,3,NA,1988,7,29,NA,NA,"",80,"Homer","Charter",10.1,13.5
"949",161,3,NA,1988,7,15,NA,NA,"",79,"Homer","Charter",9.7,13
"950",161,3,NA,1988,7,15,NA,NA,"",84,"Homer","Charter",11.9,15.8
"951",161,3,NA,1988,7,15,NA,NA,"",71,"Homer","Charter",6.9,9.2
"952",161,3,NA,1988,7,15,NA,NA,"",86,"Homer","Charter",12.8,17.1
"953",161,3,NA,1988,7,15,NA,NA,"",94,"Homer","Charter",17.1,22.7
"954",161,3,NA,1988,7,15,NA,NA,"",97,"Homer","Charter",18.9,25.2
"955",161,3,NA,1988,7,15,NA,NA,"",104,"Homer","Charter",23.7,31.6
"956",161,3,NA,1988,7,15,NA,NA,"",104,"Homer","Charter",23.7,31.6
"957",161,3,NA,1988,7,15,NA,NA,"",79,"Homer","Charter",9.7,13
