"","port","page","line","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB"
"162","CCI",10,8,2013,NA,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"163","CCI",10,9,2013,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"164","CCI",10,10,2013,8,"","F",73,7.53936755018688,10.0274350960078,NA,NA,"Charter","PEACE OF MIND",525931,NA,"",6,15,2
"165","CCI",10,11,2013,NA,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"166","CCI",10,12,2013,NA,"","F",95,17.7008177429845,23.542266626813,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"167","CCI",10,13,2013,NA,"","F",113,31.0558203756211,41.3045552026575,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"168","CCI",10,14,2013,NA,"","F",110,28.4630312197507,37.8561194015034,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"169","CCI",10,15,2013,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"170","CCI",10,16,2013,12,"","F",111,29.3099650456363,38.9825499559431,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"171","CCI",10,17,2013,14,"","F",107,26.0238944567846,34.6120428369748,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"172","CCI",10,18,2013,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"173","CCI",10,19,2013,16,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"174","CCI",10,20,2013,14,"","F",112,30.174163738861,40.1319429585631,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"175","CCI",10,21,2013,9,"","F",105,24.4806067874466,32.5594546277194,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"176","CCI",10,22,2013,NA,"","M",99,20.2314439303907,26.9080250511842,NA,NA,"Charter","POLE BENDERS",525931,NA,"",6,15,2
"177","CCI",11,1,2013,NA,"","M",76,8.5902319024382,11.4250953130969,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"178","CCI",11,2,2013,NA,"","M",82,10.9881791366113,14.614389387734,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"179","CCI",11,3,2013,NA,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"180","CCI",11,4,2013,8,"","F",81,10.5599122758681,14.0447901313923,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"181","CCI",11,5,2013,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"182","CCI",11,6,2013,NA,"","F",83,11.4283062149386,15.1997628534186,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"183","CCI",11,7,2013,11,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"184","CCI",11,8,2013,NA,"","F",90,14.8564340647168,19.7592075662069,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"185","CCI",11,9,2013,12,"","F",79,9.7382433958611,12.9519622105045,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"186","CCI",11,10,2013,NA,"","F",98,19.5767833424166,26.0373198478463,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"187","CCI",11,11,2013,11,"","F",105,24.4806067874466,32.5594546277194,NA,NA,"Charter","ALASKA SPIRIT",525931,NA,"",6,17,1
"188","CCI",11,12,2013,NA,"","F",86,12.8216474535934,17.0529207932853,NA,NA,"Charter","DISCOVER II",525931,NA,"",6,17,1
"189","CCI",11,13,2013,10,"","F",94,17.1042129489918,22.7487762166551,NA,NA,"Charter","DISCOVER II",525931,NA,"",6,17,1
"190","CCI",11,14,2013,9,"","F",75,8.22938427965115,10.9451643251248,NA,NA,"Charter","DISCOVER II",525931,NA,"",6,17,1
"191","CCI",11,15,2013,10,"","F",87,13.3110166823064,17.703786817025,NA,NA,"Charter","DISCOVER II",525931,NA,"",6,17,1
"192","CCI",11,16,2013,11,"","F",93,16.5216570328072,21.9739709560743,NA,NA,"Charter","DISCOVER II",525931,NA,"",6,17,1
"193","CCI",11,17,2013,9,"","F",85,12.344859985371,16.4187886382518,NA,NA,"Charter","DISCOVER II",525931,NA,"",6,17,1
"194","CCI",11,18,2013,NA,"","F",91,15.3979519606891,20.4794318448409,NA,NA,"Charter","DISCOVER II",525931,NA,"",6,17,1
