"","MB_MR","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","AREA","SUBAREA","CLASS","CLASSN","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","TAGNO","GF_area","LC_area"
"82","Marine Boat","CRAIG","200","B",760,2013,2013-07-02,1,NA,13,12,27,1,2,10,"A","00111320","15",990,5,NA,2,"Charter",5,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"","SSEO","SSEOC"
"83","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","01",690,5,NA,2,"Charter",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,69,7.28286468232178,6.2811606783156,8.35394370215975,"","SSEO","SSEOC"
"84","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","02",640,5,NA,2,"Charter",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,64,5.70761016092118,4.92257072920152,6.54701906983802,"","SSEO","SSEOC"
"85","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","03",730,5,NA,2,"Charter",3,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,73,8.74172728105141,7.53936755018688,10.0273588417485,"","SSEO","SSEOC"
"86","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","04",720,6,NA,2,"Charter",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,72,8.35965732014726,7.20984847775072,9.58909847540845,"","SSEO","SSEOC"
"87","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","05",800,6,NA,2,"Charter",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"","SSEO","SSEOC"
"88","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","06",940,6,NA,2,"Charter",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,94,19.8319506194401,17.1042129489918,22.7486032221592,"","SSEO","SSEOC"
"89","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","07",1140,5,NA,2,"Charter",5,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,114,37.0512534704059,31.9551284463005,42.5003208335797,"","SSEO","SSEOC"
"90","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","08",1010,5,NA,2,"Charter",5,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,101,25.0283625747782,21.5858969931053,28.7092430008301,"","SSEO","SSEOC"
"91","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","09",990,5,NA,2,"Charter",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"","SSEO","SSEOC"
"92","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","10",730,5,NA,2,"Charter",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,73,8.74172728105141,7.53936755018688,10.0273588417485,"","SSEO","SSEOC"
"93","Marine Boat","CRAIG","200","B",760,2013,2013-07-04,1,NA,13,12,27,1,2,9,"C","00112466","11",690,5,NA,2,"Charter",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,69,7.28286468232178,6.2811606783156,8.35394370215975,"","SSEO","SSEOC"
"94","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,6,9,"C","00111999","01",1440,5,NA,1,"Private",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",7,144,78.9815515772766,68.1182251379398,90.5972394334599,"","SSEO","SSEOC"
"95","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,6,9,"C","00111999","02",1290,5,NA,1,"Private",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",7,129,55.3021286394419,47.6957311427726,63.4353224198875,"","SSEO","SSEOC"
"96","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,6,9,"C","00111999","03",910,5,NA,1,"Private",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",7,91,17.8535793395215,15.3979519606891,20.4792761077166,"","SSEO","SSEOC"
"97","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,1,9,"C","00111999","04",700,2,NA,1,"Private",8,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",7,70,7.6304269041477,6.58091829516383,8.7526213325679,"","SSEI","SSEOC"
"98","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,2,9,"C","00111999","05",980,6,NA,2,"Charter",9,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,98,22.6988404372717,19.5767833424166,26.037121845414,"","SSEO","SSEOC"
"99","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,2,9,"C","00111999","06",810,6,NA,2,"Charter",9,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"","SSEO","SSEOC"
"100","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,2,9,"C","00111999","07",740,6,NA,2,"Charter",9,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,74,9.13570271299549,7.87915458445051,10.4792755973192,"","SSEO","SSEOC"
"101","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,2,9,"C","00111999","08",790,6,NA,2,"Charter",9,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,79,11.2912744200948,9.7382433958611,12.9518637164953,"","SSEO","SSEOC"
"102","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,5,9,"C","00111999","09",900,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,90,17.2257015058852,14.8564340647168,19.7590573060733,"","SSEO","SSEOC"
"103","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,5,9,"C","00111999","10",840,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"","SSEO","SSEOC"
"104","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,5,9,"C","00111999","11",810,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"","SSEO","SSEOC"
"105","Marine Boat","CRAIG","200","B",760,2013,2013-07-06,1,NA,13,12,27,1,5,9,"C","00111999","12",840,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"","SSEO","SSEOC"
"106","Marine Boat","CRAIG","200","B",760,2013,2013-07-07,1,NA,13,12,28,1,5,10,"C","00111333","01",770,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,77,10.39109071556,8.96187328124,11.9192914640492,"","SSEO","SSEOC"
"107","Marine Boat","CRAIG","200","B",760,2013,2013-07-07,1,NA,13,12,28,1,5,10,"C","00111333","02",770,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,77,10.39109071556,8.96187328124,11.9192914640492,"","SSEO","SSEOC"
"108","Marine Boat","CRAIG","200","B",760,2013,2013-07-07,1,NA,13,12,28,1,5,10,"C","00111333","03",880,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"","SSEO","SSEOC"
"109","Marine Boat","CRAIG","200","B",760,2013,2013-07-07,1,NA,13,12,28,1,5,10,"C","00111333","04",1110,5,NA,2,"Charter",10,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,111,33.9842459384742,29.3099650456363,38.9822535106963,"","SSEO","SSEOC"
"110","Marine Boat","CRAIG","200","B",760,2013,2013-07-07,1,NA,13,12,28,1,2,10,"C","00111333","05",760,5,NA,2,"Charter",11,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,76,9.96018088682265,8.5902319024382,11.4250084302428,"","SSEO","SSEOC"
"111","Marine Boat","CRAIG","200","B",760,2013,2013-07-07,1,NA,13,12,28,1,2,10,"C","00111333","06",820,5,NA,2,"Charter",11,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,82,12.7405468281241,10.9881791366113,14.614278251693,"","SSEO","SSEOC"
"112","Marine Boat","CRAIG","200","B",760,2013,2013-07-07,1,NA,13,12,28,1,2,10,"C","00111333","07",860,5,NA,2,"Charter",11,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,86,14.8664121475711,12.8216474535934,17.0527911132793,"","SSEO","SSEOC"
"113","Marine Boat","CRAIG","200","B",760,2013,2013-07-09,1,NA,14,13,28,1,5,10,"C","00111340","01",760,5,NA,2,"Charter",11,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,76,9.96018088682265,8.5902319024382,11.4250084302428,"","SSEO","SSEOC"
"114","Marine Boat","CRAIG","200","B",760,2013,2013-07-09,1,NA,14,13,28,1,5,10,"C","00111340","02",820,5,NA,2,"Charter",11,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,82,12.7405468281241,10.9881791366113,14.614278251693,"","SSEO","SSEOC"
"115","Marine Boat","CRAIG","200","B",760,2013,2013-07-09,1,NA,14,13,28,1,5,10,"C","00111340","03",740,5,NA,2,"Charter",11,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,74,9.13570271299549,7.87915458445051,10.4792755973192,"","SSEO","SSEOC"
"116","Marine Boat","CRAIG","200","B",760,2013,2013-07-09,1,NA,14,13,28,1,5,10,"C","00111340","04",820,5,NA,2,"Charter",11,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,82,12.7405468281241,10.9881791366113,14.614278251693,"","SSEO","SSEOC"
"117","Marine Boat","CRAIG","200","B",760,2013,2013-07-11,1,NA,14,13,28,1,1,11,"D","00103734","01",1100,2,NA,1,"Private",3,"","2C",103500,"10350","103","50","103-50","","Catch Sampler","N_A",7,110,33.0022451961432,28.4630312197507,37.8558315222684,"","SSEI","SSEOC"
"118","Marine Boat","CRAIG","200","B",760,2013,2013-07-11,1,NA,14,13,28,1,12,11,"D","00103734","02",1860,5,NA,2,"Charter",8,"034","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,186,180.989394035897,156.095645683207,207.607208758665,"","SSEO","SSEOC"
"119","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","01",800,2,NA,1,"Private",6,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"","SSEI","SSEOC"
"120","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","02",700,2,NA,1,"Private",6,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",7,70,7.6304269041477,6.58091829516383,8.7526213325679,"","SSEI","SSEOC"
"121","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","03",750,2,NA,1,"Private",6,"","2C",103500,"10350","103","50","103-50","","Creel Sampler","N_A",7,75,9.54178617567186,8.22938427965115,10.945081091936,"","SSEI","SSEOC"
"122","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","04",720,3,NA,1,"Private",7,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","N_A",7,72,8.35965732014726,7.20984847775072,9.58909847540845,"","SSEI","SSEOC"
"123","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","05",700,3,NA,1,"Private",7,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","N_A",7,70,7.6304269041477,6.58091829516383,8.7526213325679,"","SSEI","SSEOC"
"124","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","06",690,3,NA,1,"Private",7,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","N_A",7,69,7.28286468232178,6.2811606783156,8.35394370215975,"","SSEI","SSEOC"
"125","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","07",740,3,NA,1,"Private",7,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","N_A",7,74,9.13570271299549,7.87915458445051,10.4792755973192,"","SSEI","SSEOC"
"126","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","08",740,3,NA,2,"Charter",8,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","LEGAL",7,74,9.13570271299549,7.87915458445051,10.4792755973192,"","SSEI","SSEOC"
"127","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","09",700,3,NA,2,"Charter",8,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","LEGAL",7,70,7.6304269041477,6.58091829516383,8.7526213325679,"","SSEI","SSEOC"
"128","Marine Boat","CRAIG","200","B",760,2013,2013-07-13,1,NA,14,13,28,1,1,9,"C","00111990","10",880,3,NA,2,"Charter",8,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","LEGAL",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"","SSEI","SSEOC"
"129","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","01",710,3,NA,2,"Charter",1,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","LEGAL",7,71,7.98929093548086,6.89042324147201,9.16426291115777,"","SSEI","SSEOC"
"130","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","02",760,3,NA,2,"Charter",1,"","2C",103700,"10370","103","70","103-70","","Creel Sampler","LEGAL",7,76,9.96018088682265,8.5902319024382,11.4250084302428,"","SSEI","SSEOC"
"131","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","03",710,6,NA,2,"Charter",2,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,71,7.98929093548086,6.89042324147201,9.16426291115777,"","SSEO","SSEOC"
"132","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","04",720,6,NA,2,"Charter",2,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,72,8.35965732014726,7.20984847775072,9.58909847540845,"","SSEO","SSEOC"
"133","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","05",850,6,NA,2,"Charter",3,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,85,14.3135877905572,12.344859985371,16.4186637805435,"","SSEO","SSEOC"
"134","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","06",930,6,NA,2,"Charter",3,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,93,19.1564901234037,16.5216570328072,21.9738038536336,"","SSEO","SSEOC"
"135","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","07",800,6,NA,2,"Charter",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"","SSEO","SSEOC"
"136","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","08",820,6,NA,2,"Charter",4,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,82,12.7405468281241,10.9881791366113,14.614278251693,"","SSEO","SSEOC"
"137","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","09",810,6,NA,2,"Charter",5,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"","SSEO","SSEOC"
"138","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,2,10,"A","00111350","10",710,6,NA,2,"Charter",5,"","2C",104350,"10435","104","35","104-35","","Creel Sampler","LEGAL",7,71,7.98929093548086,6.89042324147201,9.16426291115777,"","SSEO","SSEOC"
"139","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","11",770,5,NA,2,"Charter",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,77,10.39109071556,8.96187328124,11.9192914640492,"","SSEO","SSEOC"
"140","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","12",690,5,NA,2,"Charter",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,69,7.28286468232178,6.2811606783156,8.35394370215975,"","SSEO","SSEOC"
"141","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","13",800,5,NA,2,"Charter",6,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"","SSEO","SSEOC"
"142","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","14",930,5,NA,2,"Charter",8,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,93,19.1564901234037,16.5216570328072,21.9738038536336,"","SSEO","SSEOC"
"143","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","15",1080,5,NA,2,"Charter",8,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,108,31.0974053397255,26.8201879531908,35.6708499777437,"","SSEO","SSEOC"
"144","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","16",710,5,NA,2,"Charter",8,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,71,7.98929093548086,6.89042324147201,9.16426291115777,"","SSEO","SSEOC"
"145","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","17",770,5,NA,2,"Charter",8,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,77,10.39109071556,8.96187328124,11.9192914640492,"","SSEO","SSEOC"
"146","Marine Boat","CRAIG","200","B",760,2013,2013-07-14,1,NA,14,13,29,1,3,10,"A","00111350","18",800,5,NA,2,"Charter",8,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"","SSEO","SSEOC"
"147","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,12,11,"D","00115006","01",900,5,NA,2,"Charter",4,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,90,17.2257015058852,14.8564340647168,19.7590573060733,"","SSEO","SSEOC"
"148","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,12,11,"D","00115006","02",870,5,NA,2,"Charter",4,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,87,15.4338247731885,13.3110166823064,17.7036521874675,"","SSEO","SSEOC"
"149","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,12,11,"D","00115006","03",1040,5,NA,2,"Charter",4,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,104,27.51814825208,23.7332311227181,31.5651973932151,"","SSEO","SSEOC"
"150","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,12,11,"D","00115006","04",890,5,NA,2,"Charter",4,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,89,16.6132579480539,14.3282275744224,19.0565426739818,"","SSEO","SSEOC"
"151","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,5,11,"D","00115006","05",880,5,NA,2,"Charter",9,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,88,16.0160363013939,13.8131493343522,18.3714886146885,"","SSEO","SSEOC"
"152","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,5,11,"D","00115006","06",1060,5,NA,2,"Charter",9,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,106,29.2699641281956,25.2440977221506,33.5746499704604,"","SSEO","SSEOC"
"153","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,5,11,"D","00115006","07",840,5,NA,2,"Charter",9,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"","SSEO","SSEOC"
"154","Marine Boat","CRAIG","200","B",760,2013,2013-07-15,1,NA,14,14,29,1,5,11,"D","00115006","08",860,5,NA,2,"Charter",9,"","2C",104400,"10440","104","40","104-40","","Catch Sampler","LEGAL",7,86,14.8664121475711,12.8216474535934,17.0527911132793,"","SSEO","SSEOC"
"155","Marine Boat","CRAIG","200","B",760,2013,2013-07-17,1,NA,14,14,29,1,3,10,"A","00111359","01",890,5,NA,2,"Charter",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,89,16.6132579480539,14.3282275744224,19.0565426739818,"","SSEO","SSEOC"
"156","Marine Boat","CRAIG","200","B",760,2013,2013-07-17,1,NA,14,14,29,1,3,10,"A","00111359","02",800,5,NA,2,"Charter",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"","SSEO","SSEOC"
"157","Marine Boat","CRAIG","200","B",760,2013,2013-07-17,1,NA,14,14,29,1,3,10,"A","00111359","03",680,5,NA,2,"Charter",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,68,6.94640441261685,5.99097802244174,7.96800076984751,"","SSEO","SSEOC"
"158","Marine Boat","CRAIG","200","B",760,2013,2013-07-17,1,NA,14,14,29,1,3,10,"A","00111359","04",780,7,NA,2,"Charter",4,"","2C",104300,"10430","104","30","104-30","","Creel Sampler","LEGAL",7,78,10.8347201758416,9.34448480063655,12.4281647848466,"","SSEO","SSEOC"
"159","Marine Boat","CRAIG","200","B",760,2013,2013-07-17,1,NA,14,14,29,1,3,10,"A","00111359","05",820,7,NA,2,"Charter",4,"","2C",104300,"10430","104","30","104-30","","Creel Sampler","LEGAL",7,82,12.7405468281241,10.9881791366113,14.614278251693,"","SSEO","SSEOC"
"160","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,3,9,"C","00111976","01",990,5,NA,2,"Charter",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"","SSEO","SSEOC"
"161","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,3,9,"C","00111976","02",990,5,NA,2,"Charter",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,99,23.4579046802108,20.2314439303907,26.9078204274196,"","SSEO","SSEOC"
"162","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,3,9,"C","00111976","03",1040,5,NA,2,"Charter",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,104,27.51814825208,23.7332311227181,31.5651973932151,"","SSEO","SSEOC"
"163","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,3,9,"C","00111976","04",840,5,NA,2,"Charter",1,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,84,13.7751416551806,11.8804731210747,15.8010292510293,"","SSEO","SSEOC"
"164","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,2,9,"C","00111976","05",710,5,NA,2,"Charter",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,71,7.98929093548086,6.89042324147201,9.16426291115777,"","SSEO","SSEOC"
"165","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,2,9,"C","00111976","06",870,5,NA,2,"Charter",2,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","LEGAL",7,87,15.4338247731885,13.3110166823064,17.7036521874675,"","SSEO","SSEOC"
"166","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,5,9,"C","00111976","07",810,5,NA,1,"Private",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",7,81,12.2439810253286,10.5599122758681,14.0446833269046,"","SSEO","SSEOC"
"167","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,5,9,"C","00111976","08",930,5,NA,1,"Private",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",7,93,19.1564901234037,16.5216570328072,21.9738038536336,"","SSEO","SSEOC"
"168","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,5,9,"C","00111976","09",795,5,NA,1,"Private",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",7,79.5,11.5244626193897,9.93935828841346,13.2193465235899,"","SSEO","SSEOC"
"169","Marine Boat","CRAIG","200","B",760,2013,2013-07-19,1,NA,14,14,29,1,5,9,"C","00111976","10",800,5,NA,1,"Private",4,"","2C",104400,"10440","104","40","104-40","","Creel Sampler","N_A",7,80,11.7609592329861,10.1433265474259,13.4906243080765,"","SSEO","SSEOC"
