"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","TOSSED","YEAR","MONTH","DAY","SUB"
"2682","Whittier",11,8,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Private","P6",476003,NA,0,"",2014,6,28,NA
"2683","Whittier",11,9,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Private","P4",486033,NA,0,"",2014,6,28,NA
"2684","Whittier",11,10,"F",151,79.4427297196038,105.659634022389,NA,NA,NA,"","Private","P4",486033,NA,0,"",2014,6,28,NA
"2685","Whittier",11,11,"F",135,55.2650107917659,73.5030233114009,NA,NA,NA,"","Private","P4",486033,NA,0,"",2014,6,28,NA
"2686","Whittier",11,12,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P4",486033,NA,0,"",2014,6,28,NA
"2687","Whittier",11,13,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P4",486033,NA,0,"",2014,6,28,NA
"2688","Whittier",11,14,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2689","Whittier",11,15,"F",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2690","Whittier",11,16,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2691","Whittier",11,17,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2692","Whittier",11,18,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2693","Whittier",11,19,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2694","Whittier",11,20,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2695","Whittier",11,21,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2696","Whittier",11,22,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2697","Whittier",11,23,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2698","Whittier",11,24,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,6,28,NA
"2699","Whittier",12,1,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,6,29,NA
"2700","Whittier",12,2,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,6,29,NA
"2701","Whittier",12,3,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,6,29,NA
"2702","Whittier",12,4,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,6,29,NA
"2703","Whittier",12,5,"F",148,74.4417899400392,99.008333535336,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,6,29,NA
"2704","Whittier",12,6,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,6,29,NA
"2705","Whittier",12,7,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,6,29,NA
"2706","Whittier",12,8,"F",122,39.8083979910079,52.9455719559642,NA,NA,NA,"","Private","P1",486033,NA,0,"",2014,6,29,NA
"2707","Whittier",12,9,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Private","P1",486033,NA,0,"",2014,6,29,NA
"2708","Whittier",12,10,"F",137,57.962016586709,77.0900682965838,NA,NA,NA,"","Private","P1",486033,NA,0,"",2014,6,29,NA
"2709","Whittier",12,11,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P4",486033,NA,0,"",2014,6,29,NA
"2710","Whittier",12,12,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2711","Whittier",12,13,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2712","Whittier",12,14,"F",136,56.6024086343144,75.2817759686265,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2713","Whittier",12,15,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2714","Whittier",12,16,"F",107,26.0238944567846,34.6120428369748,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2715","Whittier",12,17,"F",137,57.962016586709,77.0900682965838,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2716","Whittier",12,18,"M",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2717","Whittier",12,19,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2718","Whittier",12,20,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2719","Whittier",12,21,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2720","Whittier",12,22,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2721","Whittier",12,23,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","SWEE PEA",476008,NA,0,"",2014,6,29,NA
"2722","Whittier",12,24,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P2",476033,NA,0,"",2014,6,29,NA
"2723","Whittier",12,25,"U",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",476033,NA,0,"",2014,6,29,NA
"2724","Whittier",12,26,"U",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P2",476033,NA,0,"",2014,6,29,NA
"2725","Whittier",12,27,"U",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",476033,NA,0,"",2014,6,29,NA
"2726","Whittier",13,1,"F",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2727","Whittier",13,2,"F",130,48.9041044906044,65.0429535957251,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2728","Whittier",13,3,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2729","Whittier",13,4,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2730","Whittier",13,5,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2731","Whittier",13,6,"F",132,51.384056477203,68.3413148204961,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2732","Whittier",13,7,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2733","Whittier",13,8,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2734","Whittier",13,9,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2735","Whittier",13,10,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2736","Whittier",13,11,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2737","Whittier",13,12,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","SWEE PEA",466004,NA,0,"",2014,6,30,NA
"2738","Whittier",13,13,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2739","Whittier",13,14,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2740","Whittier",13,15,"M",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2741","Whittier",13,16,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2742","Whittier",13,17,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2743","Whittier",13,18,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2744","Whittier",13,19,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2745","Whittier",13,20,"F",129,47.6957311427726,63.4358048214451,NA,NA,NA,"","Charter","CARRY ME",476008,NA,0,"",2014,6,30,NA
"2746","Whittier",13,21,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",476032,NA,0,"",2014,6,30,NA
"2747","Whittier",13,22,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P1",476032,NA,0,"",2014,6,30,NA
"2748","Whittier",13,23,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P1",476032,NA,0,"",2014,6,30,NA
"2749","Whittier",13,24,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P1",476032,NA,0,"",2014,6,30,NA
"2750","Whittier",13,25,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P1",476032,NA,0,"",2014,6,30,NA
"2751","Whittier",14,1,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P1",476008,NA,0,"",2014,7,4,NA
"2752","Whittier",14,2,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P1",476008,NA,0,"",2014,7,4,NA
"2753","Whittier",14,3,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",476008,NA,0,"",2014,7,4,NA
"2754","Whittier",14,4,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",476008,NA,0,"",2014,7,4,NA
"2755","Whittier",14,5,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Private","P1",476008,NA,0,"",2014,7,4,NA
"2756","Whittier",14,6,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P2",486031,NA,0,"",2014,7,4,NA
"2757","Whittier",14,7,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P2",486031,NA,0,"",2014,7,4,NA
"2758","Whittier",14,8,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P2",486031,NA,0,"",2014,7,4,NA
"2759","Whittier",14,9,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P4",476006,NA,0,"",2014,7,4,NA
"2760","Whittier",14,10,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P4",476006,NA,0,"",2014,7,4,NA
"2761","Whittier",14,11,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P4",476006,NA,0,"",2014,7,4,NA
"2762","Whittier",14,12,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P4",476006,NA,0,"",2014,7,4,NA
"2763","Whittier",14,13,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P6",475933,NA,0,"",2014,7,4,NA
"2764","Whittier",14,14,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P6",475933,NA,0,"",2014,7,4,NA
"2765","Whittier",14,15,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P6",475933,NA,0,"",2014,7,4,NA
"2766","Whittier",14,16,"F",133,52.6560364976213,70.0330611126433,NA,NA,NA,"","Private","P6",475933,NA,0,"",2014,7,4,NA
"2767","Whittier",14,17,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P8",476033,NA,0,"",2014,7,4,NA
"2768","Whittier",14,18,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P7",476003,NA,0,"",2014,7,4,NA
"2769","Whittier",14,19,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P7",476003,NA,0,"",2014,7,4,NA
"2770","Whittier",14,20,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P7",476003,NA,0,"",2014,7,4,NA
"2771","Whittier",14,21,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P7",476003,NA,0,"",2014,7,4,NA
"2772","Whittier",14,22,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P7",476003,NA,0,"",2014,7,4,NA
"2773","Whittier",14,23,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P7",476003,NA,0,"",2014,7,4,NA
"2774","Whittier",14,24,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P7",476003,NA,0,"",2014,7,4,NA
"2775","Whittier",14,25,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2776","Whittier",14,26,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2777","Whittier",14,27,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2778","Whittier",14,28,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2779","Whittier",14,29,"F",58,3.57829011234887,4.75916204077032,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2780","Whittier",14,30,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2781","Whittier",14,31,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2782","Whittier",14,32,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Charter","CRAZY RAY",465933,NA,0,"",2014,7,4,NA
"2783","Whittier",14,33,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,7,4,NA
"2784","Whittier",14,34,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,7,4,NA
"2785","Whittier",14,35,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","CARRY ME",476032,NA,0,"",2014,7,4,NA
"2786","Whittier",14,36,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2787","Whittier",14,37,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2788","Whittier",14,38,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2789","Whittier",14,39,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2790","Whittier",14,40,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2791","Whittier",14,41,"M",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2792","Whittier",14,42,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2793","Whittier",14,43,"F",124,41.9618965898669,55.8097468732444,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2794","Whittier",14,44,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2795","Whittier",14,45,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2796","Whittier",14,46,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2797","Whittier",14,47,"F",148,74.4417899400392,99.008333535336,NA,NA,NA,"","Charter","SWEE PEA",466002,NA,0,"",2014,7,4,NA
"2798","Whittier",15,1,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2799","Whittier",15,2,"M",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2800","Whittier",15,3,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2801","Whittier",15,4,"M",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2802","Whittier",15,5,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2803","Whittier",15,6,"M",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2804","Whittier",15,7,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2805","Whittier",15,8,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2806","Whittier",15,9,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2807","Whittier",15,10,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2808","Whittier",15,11,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2809","Whittier",15,12,"F",126,44.1946211578998,58.7792931308291,NA,NA,NA,"","Charter","AK 4 STAR",486001,NA,0,"",2014,7,6,NA
"2810","Whittier",15,13,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P3",486033,NA,0,"",2014,7,6,NA
"2811","Whittier",15,14,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",486034,NA,0,"",2014,7,6,NA
"2812","Whittier",15,15,"M",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P1",486034,NA,0,"",2014,7,6,NA
"2813","Whittier",15,16,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2814","Whittier",15,17,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2815","Whittier",15,18,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2816","Whittier",15,19,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2817","Whittier",15,20,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2818","Whittier",15,21,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2819","Whittier",15,22,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2820","Whittier",15,23,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2821","Whittier",15,24,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","CRAZY RAY",466004,NA,0,"",2014,7,6,NA
"2822","Whittier",16,1,"M",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P4",476032,NA,0,"",2014,7,13,NA
"2823","Whittier",16,2,"M",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",486031,NA,0,"",2014,7,13,NA
"2824","Whittier",16,3,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P1",486031,NA,0,"",2014,7,13,NA
"2825","Whittier",16,4,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Private","P1",486031,NA,0,"",2014,7,13,NA
"2826","Whittier",16,5,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P1",486031,NA,0,"",2014,7,13,NA
"2827","Whittier",16,6,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Private","P1",486031,NA,0,"",2014,7,13,NA
"2828","Whittier",16,7,"F",145,69.6628401239782,92.6522819449818,NA,NA,NA,"","Private","P1",486031,NA,0,"",2014,7,13,NA
"2829","Whittier",16,8,"F",134,53.9496207345737,71.7535412312889,NA,NA,NA,"","Private","P5",486031,NA,0,"",2014,7,13,NA
"2830","Whittier",16,9,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Private","P6",476003,NA,0,"",2014,7,13,NA
"2831","Whittier",16,10,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P3",486031,NA,0,"",2014,7,13,NA
"2832","Whittier",16,11,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Private","P3",486031,NA,0,"",2014,7,13,NA
"2833","Whittier",16,12,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P2",476008,NA,0,"",2014,7,13,NA
"2834","Whittier",16,13,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P2",476008,NA,0,"",2014,7,13,NA
"2835","Whittier",16,14,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P2",476008,NA,0,"",2014,7,13,NA
"2836","Whittier",16,15,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P2",476008,NA,0,"",2014,7,13,NA
"2837","Whittier",16,16,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P2",476008,NA,0,"",2014,7,13,NA
"2838","Whittier",16,17,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2839","Whittier",16,18,"M",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2840","Whittier",16,19,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2841","Whittier",16,20,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2842","Whittier",16,21,"M",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2843","Whittier",16,22,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2844","Whittier",16,23,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2845","Whittier",16,24,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2846","Whittier",16,25,"F",121,38.7608639935307,51.5523411444084,NA,NA,NA,"","Charter","CARRY ME",476007,NA,0,"",2014,7,13,NA
"2847","Whittier",16,26,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Charter","CRAZY RAY",466002,NA,0,"",2014,7,13,NA
"2848","Whittier",16,27,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Charter","CRAZY RAY",466002,NA,0,"",2014,7,13,NA
"2849","Whittier",16,28,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","CRAZY RAY",466002,NA,0,"",2014,7,13,NA
"2850","Whittier",16,29,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","CRAZY RAY",466002,NA,0,"",2014,7,13,NA
"2851","Whittier",16,30,"F",121,38.7608639935307,51.5523411444084,NA,NA,NA,"","Charter","CRAZY RAY",466002,NA,0,"",2014,7,13,NA
"2852","Whittier",16,31,"F",133,52.6560364976213,70.0330611126433,NA,NA,NA,"","Charter","CRAZY RAY",466002,NA,0,"",2014,7,13,NA
"2853","Whittier",16,32,"M",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","CRAZY RAY",466002,NA,0,"",2014,7,13,NA
"2854","Whittier",17,1,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Private","P1",486033,NA,0,"",2014,7,14,NA
"2855","Whittier",17,2,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2856","Whittier",17,3,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2857","Whittier",17,4,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2858","Whittier",17,5,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2859","Whittier",17,6,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2860","Whittier",17,7,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2861","Whittier",17,8,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2862","Whittier",17,9,"M",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2863","Whittier",17,10,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2864","Whittier",17,11,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Charter","AK 4 STAR",476003,NA,0,"",2014,7,14,NA
"2865","Whittier",17,12,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Charter","CARRY ME",476005,NA,0,"",2014,7,14,NA
"2866","Whittier",17,13,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","CARRY ME",476005,NA,0,"",2014,7,14,NA
