"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","YEAR","MONTH","DAY","SUB"
"1090","CCI",34,59,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","SOLO",525931,0,0,2018,7,28,1
"1091","CCI",34,60,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","SOLO",525931,0,0,2018,7,28,1
"1092","CCI",34,61,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1093","CCI",34,62,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1094","CCI",34,63,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1095","CCI",34,64,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1096","CCI",34,65,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1097","CCI",34,66,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1098","CCI",34,67,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1099","CCI",34,68,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1100","CCI",34,69,"M",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1101","CCI",34,70,"M",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1102","CCI",34,71,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1103","CCI",34,72,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","HER'S TOO",525931,0,0,2018,7,28,1
"1104","CCI",35,1,"F",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1105","CCI",35,2,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1106","CCI",35,3,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1107","CCI",35,4,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1108","CCI",35,5,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1109","CCI",35,6,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1110","CCI",35,7,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1111","CCI",35,8,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1112","CCI",35,9,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1113","CCI",35,10,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1114","CCI",35,11,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1115","CCI",35,12,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1116","CCI",35,13,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",525931,0,0,2018,7,30,1
"1117","CCI",35,14,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1118","CCI",35,15,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1119","CCI",35,16,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1120","CCI",35,17,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1121","CCI",35,18,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1122","CCI",35,19,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1123","CCI",35,20,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1124","CCI",35,21,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1125","CCI",35,22,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1126","CCI",35,23,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1127","CCI",35,24,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1128","CCI",35,25,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","ALL IN",525931,0,0,2018,7,30,1
"1129","CCI",35,26,"F",53,2.67191517638158,3.55367420872597,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1130","CCI",35,27,"F",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1131","CCI",35,28,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1132","CCI",35,29,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1133","CCI",35,30,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1134","CCI",35,31,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1135","CCI",35,32,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1136","CCI",35,33,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1137","CCI",35,34,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1138","CCI",35,35,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1139","CCI",35,36,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1140","CCI",35,37,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","ARCTIC EXPLORER",525931,0,0,2018,7,30,1
"1141","CCI",35,38,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1142","CCI",35,39,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1143","CCI",35,40,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1144","CCI",35,41,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1145","CCI",35,42,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1146","CCI",35,43,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1147","CCI",35,44,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1148","CCI",35,45,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1149","CCI",35,46,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1150","CCI",35,47,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1151","CCI",35,48,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1152","CCI",35,49,"M",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","THE RIGHT ONE",525931,0,0,2018,7,30,1
"1153","CCI",36,1,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1154","CCI",36,2,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1155","CCI",36,3,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1156","CCI",36,4,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1157","CCI",36,5,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1158","CCI",36,6,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1159","CCI",36,7,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1160","CCI",36,8,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,4,2
"1161","CCI",36,9,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1162","CCI",36,10,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1163","CCI",36,11,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1164","CCI",36,12,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1165","CCI",36,13,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1166","CCI",36,14,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1167","CCI",36,15,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1168","CCI",36,16,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1169","CCI",36,17,"F",109,27.633169602028,36.7523950565912,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1170","CCI",36,18,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1171","CCI",36,19,"F",124,41.9618965898669,55.8097468732444,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1172","CCI",36,20,"F",124,41.9618965898669,55.8097468732444,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1173","CCI",36,21,"F",133,52.6560364976213,70.0330611126433,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1174","CCI",36,22,"F",137,57.962016586709,77.0900682965838,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1175","CCI",36,23,"M",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,4,2
"1176","CCI",36,24,"U",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1177","CCI",36,25,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1178","CCI",36,26,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1179","CCI",36,27,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1180","CCI",36,28,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1181","CCI",36,29,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1182","CCI",36,30,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1183","CCI",36,31,"F",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1184","CCI",36,32,"F",91,15.3979519606891,20.4794318448409,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1185","CCI",36,33,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,4,2
"1186","CCI",37,1,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,8,1
"1187","CCI",37,2,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,8,1
"1188","CCI",37,3,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,8,1
"1189","CCI",37,4,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,8,1
"1190","CCI",37,5,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,8,1
"1191","CCI",37,6,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,8,1
"1192","CCI",37,7,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,8,1
"1193","CCI",37,8,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,8,1
"1194","CCI",37,9,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,8,1
"1195","CCI",37,10,"F",103,23.0017806330211,30.5926008852709,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,8,1
"1196","CCI",37,11,"F",133,52.6560364976213,70.0330611126433,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,8,1
"1197","CCI",37,12,"M",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Private","P2",525931,0,0,2018,8,8,1
"1198","CCI",37,13,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1199","CCI",37,14,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1200","CCI",37,15,"",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1201","CCI",37,16,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1202","CCI",37,17,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1203","CCI",37,18,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1204","CCI",37,19,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1205","CCI",37,20,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1206","CCI",37,21,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1207","CCI",37,22,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1208","CCI",37,23,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1209","CCI",37,24,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1210","CCI",37,25,"M",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1211","CCI",37,26,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Private","P3",525931,0,0,2018,8,8,1
"1212","CCI",37,27,"F",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,8,1
"1213","CCI",37,28,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,8,1
"1214","CCI",37,29,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,8,1
"1215","CCI",38,1,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,10,1
"1216","CCI",38,2,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,10,1
"1217","CCI",38,3,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,10,1
"1218","CCI",38,4,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,10,1
"1219","CCI",38,5,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P1",525931,0,0,2018,8,10,1
"1220","CCI",38,6,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","SEA VENTURE",515938,0,0,2018,8,10,1
"1221","CCI",38,7,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","SEA VENTURE",515938,0,0,2018,8,10,1
"1222","CCI",38,8,"F",83,11.4283062149386,15.1997628534186,NA,NA,NA,"","Charter","SEA VENTURE",515938,0,0,2018,8,10,1
"1223","CCI",38,9,"F",96,18.3116569755219,24.3546889842045,NA,NA,NA,"","Charter","SEA VENTURE",515938,0,0,2018,8,10,1
"1224","CCI",38,10,"M",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Charter","SEA VENTURE",515938,0,0,2018,8,10,1
"1225","CCI",38,11,"M",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","SEA VENTURE",515938,0,0,2018,8,10,1
"1226","CCI",38,12,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P2",515938,0,0,2018,8,10,1
"1227","CCI",38,13,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P2",515938,0,0,2018,8,10,1
"1228","CCI",38,14,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P2",515938,0,0,2018,8,10,1
"1229","CCI",38,15,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",515938,0,0,2018,8,10,1
"1230","CCI",38,16,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P2",515938,0,0,2018,8,10,1
"1231","CCI",38,17,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P2",515938,0,0,2018,8,10,1
"1232","CCI",38,18,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P2",515938,0,0,2018,8,10,1
"1233","CCI",39,1,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P1",515938,0,0,2018,8,17,1
"1234","CCI",39,2,"F",108,26.8201879531908,35.6711212410232,NA,NA,NA,"","Private","P1",515938,0,0,2018,8,17,1
"1235","CCI",39,3,"F",109,27.633169602028,36.7523950565912,NA,NA,NA,"","Private","P1",515938,0,0,2018,8,17,1
"1236","CCI",39,4,"F",114,31.9551284463005,42.5006440323936,NA,NA,NA,"","Private","P1",515938,0,0,2018,8,17,1
"1237","CCI",39,5,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Private","P1",515938,0,0,2018,8,17,1
"1238","CCI",39,6,"M",56,3.19372896254249,4.24769182202046,NA,NA,NA,"","Private","P1",515938,0,0,2018,8,17,1
"1239","CCI",39,7,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P2",515939,0,0,2018,8,17,1
"1240","CCI",39,8,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P2",515939,0,0,2018,8,17,1
"1241","CCI",39,9,"M",61,4.21344679894347,5.60392685800819,NA,NA,NA,"","Private","P2",515939,0,0,2018,8,17,1
"1242","CCI",39,10,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P2",515939,0,0,2018,8,17,1
"1243","CCI",39,11,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P2",515939,0,0,2018,8,17,1
"1244","CCI",39,12,"F",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P3",515938,0,0,2018,8,17,1
"1245","CCI",39,13,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P3",515938,0,0,2018,8,17,1
"1246","CCI",39,14,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P3",515938,0,0,2018,8,17,1
"1247","CCI",39,15,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P3",515938,0,0,2018,8,17,1
"1248","CCI",39,16,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Private","P3",515938,0,0,2018,8,17,1
"1249","CCI",39,17,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P3",515938,0,0,2018,8,17,1
"1250","CCI",39,18,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P3",515938,0,0,2018,8,17,1
"1251","CCI",39,19,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1252","CCI",39,20,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1253","CCI",39,21,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1254","CCI",39,22,"F",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1255","CCI",39,23,"F",81,10.5599122758681,14.0447901313923,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1256","CCI",39,24,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1257","CCI",39,25,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1258","CCI",39,26,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1259","CCI",39,27,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1260","CCI",39,28,"M",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1261","CCI",39,29,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1262","CCI",39,30,"M",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Private","P4",525931,0,0,2018,8,17,1
"1263","CCI",39,31,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1264","CCI",39,32,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1265","CCI",39,33,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1266","CCI",39,34,"F",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1267","CCI",39,35,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1268","CCI",39,36,"M",58,3.57829011234887,4.75916204077032,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1269","CCI",39,37,"M",62,4.44137990441386,5.90708019363236,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1270","CCI",39,38,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1271","CCI",39,39,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1272","CCI",39,40,"M",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Private","P5",525931,0,0,2018,8,17,1
"1273","CCI",39,41,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Private","P6",515938,0,0,2018,8,17,1
"1274","CCI",39,42,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Private","P6",515938,0,0,2018,8,17,1
"1275","CCI",39,43,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1276","CCI",39,44,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1277","CCI",39,45,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1278","CCI",39,46,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1279","CCI",39,47,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1280","CCI",39,48,"F",78,9.34448480063655,12.4282592963242,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1281","CCI",39,49,"F",80,10.1433265474259,13.4907268991556,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1282","CCI",39,50,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1283","CCI",39,51,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1284","CCI",39,52,"M",64,4.92257072920152,6.54706885743389,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1285","CCI",39,53,"M",76,8.5902319024382,11.4250953130969,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1286","CCI",39,54,"M",82,10.9881791366113,14.614389387734,NA,NA,NA,"","Charter","SHAY LYNN",525931,0,0,2018,8,17,1
"1287","CCI",39,55,"F",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","UNFORGIVEN",525931,0,0,2018,8,17,1
"1288","CCI",39,56,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","UNFORGIVEN",525931,0,0,2018,8,17,1
"1289","CCI",39,57,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","UNFORGIVEN",525931,0,0,2018,8,17,1
"1290","CCI",39,58,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","UNFORGIVEN",525931,0,0,2018,8,17,1
"1291","CCI",39,59,"F",77,8.96187328124,11.9193821057382,NA,NA,NA,"","Charter","UNFORGIVEN",525931,0,0,2018,8,17,1
