"","MB_MR","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","LENGTH_TYPE","AREA","SUBAREA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","OTOLITH","GF_area","LC_area"
"3292","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","11",990,"STF",3,NA,1,"Private","SF",11,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,99,23.4579046802108,20.2314439303907,26.9078204274196,NA,"NSEI","NSEI"
"3293","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","12",800,"STF",3,NA,1,"Private","SF",11,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,80,11.7609592329861,10.1433265474259,13.4906243080765,NA,"NSEI","NSEI"
"3294","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","13",905,"STF",4,NA,1,"Private","SF",16,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,90.5,17.5376978432305,15.1255176206242,20.1169384354302,NA,"NSEI","NSEI"
"3295","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","14",650,"STF",4,NA,1,"Private","SF",19,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,65,6.00164719885555,5.17616515408831,6.88429965493745,NA,"NSEI","NSEI"
"3296","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","15",930,"STF",2,NA,1,"Private","SF",24,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,93,19.1564901234037,16.5216570328072,21.9738038536336,NA,"NSEI","NSEI"
"3297","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","16",850,"STF",2,NA,1,"Private","SF",24,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,85,14.3135877905572,12.344859985371,16.4186637805435,NA,"NSEI","NSEI"
"3298","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","17",820,"STF",2,NA,1,"Private","SF",24,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,82,12.7405468281241,10.9881791366113,14.614278251693,NA,"NSEI","NSEI"
"3299","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","18",810,"STF",2,NA,1,"Private","SF",24,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,81,12.2439810253286,10.5599122758681,14.0446833269046,NA,"NSEI","NSEI"
"3300","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","19",1410,"STF",2,NA,1,"Private","SF",27,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,141,73.7736229455017,63.6266084507889,84.6233892395492,NA,"NSEI","NSEI"
"3301","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130705","20",820,"STF",2,NA,1,"Private","SF",27,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,82,12.7405468281241,10.9881791366113,14.614278251693,NA,"NSEI","NSEI"
"3302","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","01",605,"STF",26,NA,1,"Private","SF",28,"","2C",114250,"11425","114","25","114-25","","Creel Sampler","N_A",7,60.5,4.75684062176597,4.10257248620545,5.45642140665325,NA,"NSEI","NSEI"
"3303","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","02",660,"STF",26,NA,1,"Private","SF",28,"","2C",114250,"11425","114","25","114-25","","Creel Sampler","N_A",7,66,6.3059937777102,5.43865111903038,7.2334059883104,NA,"NSEI","NSEI"
"3304","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","03",690,"STF",26,NA,1,"Private","SF",28,"","2C",114250,"11425","114","25","114-25","","Creel Sampler","N_A",7,69,7.28286468232178,6.2811606783156,8.35394370215975,NA,"NSEI","NSEI"
"3305","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","04",890,"STF",4,NA,1,"Private","SF",30,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,89,16.6132579480539,14.3282275744224,19.0565426739818,NA,"NSEI","NSEI"
"3306","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","05",830,"STF",4,NA,1,"Private","SF",30,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,83,13.2508642867348,11.4283062149386,15.1996472658684,NA,"NSEI","NSEI"
"3307","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","06",750,"STF",7,NA,1,"Private","SF",34,"","2C",112151,"11215","112","15","112-15","","Creel Sampler","N_A",7,75,9.54178617567186,8.22938427965115,10.945081091936,NA,"NSEI","NSEI"
"3308","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","07",730,"STF",7,NA,1,"Private","SF",34,"","2C",112151,"11215","112","15","112-15","","Creel Sampler","N_A",7,73,8.74172728105141,7.53936755018688,10.0273588417485,NA,"NSEI","NSEI"
"3309","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","08",1105,"STF",7,NA,1,"Private","SF",34,"","2C",112151,"11215","112","15","112-15","","Creel Sampler","N_A",7,110.5,33.4907572619574,28.884352075282,38.4161882601251,NA,"NSEI","NSEI"
"3310","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","09",710,"STF",7,NA,1,"Private","SF",34,"","2C",112151,"11215","112","15","112-15","","Creel Sampler","N_A",7,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"NSEI","NSEI"
"3311","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","10",770,"STF",7,NA,1,"Private","SF",34,"","2C",112151,"11215","112","15","112-15","","Creel Sampler","N_A",7,77,10.39109071556,8.96187328124,11.9192914640492,NA,"NSEI","NSEI"
"3312","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","11",750,"STF",7,NA,1,"Private","SF",34,"","2C",112151,"11215","112","15","112-15","","Creel Sampler","N_A",7,75,9.54178617567186,8.22938427965115,10.945081091936,NA,"NSEI","NSEI"
"3313","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","12",775,"STF",2,NA,1,"Private","SF",43,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,77.5,10.6113026846215,9.15179672775422,12.1718896479131,NA,"NSEI","NSEI"
"3314","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","13",1040,"STF",2,NA,1,"Private","SF",43,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,104,27.51814825208,23.7332311227181,31.5651973932151,NA,"NSEI","NSEI"
"3315","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,8,NA,5,"C","00130733","14",815,"STF",2,NA,1,"Private","SF",43,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,81.5,12.4905579619162,10.7725743842323,14.327523931029,NA,"NSEI","NSEI"
"3316","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,9,NA,6,"C","00121901","01",870,"STF",11,NA,1,"Private","SF",4,"","2C",111410,"11141","111","41","111-41","","Creel Sampler","N_A",7,87,15.4338247731885,13.3110166823064,17.7036521874675,NA,"NSEI","NSEI"
"3317","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,9,NA,6,"C","00121901","02",775,"STF",12,NA,1,"Private","SF",6,"","2C",111403,"11140","111","40","111-40","","Creel Sampler","N_A",7,77.5,10.6113026846215,9.15179672775422,12.1718896479131,NA,"NSEI","NSEI"
"3318","Marine Boat","JUNEAU","200","E",81,2015,2015-07-04,1,NA,13,12,27,9,NA,6,"C","00121901","03",915,"STF",24,NA,1,"Private","SF",7,"","2C",112152,"11215","112","15","112-15","","Creel Sampler","N_A",7,91.5,18.1733726289059,15.6737600557299,20.8461008741207,NA,"NSEI","NSEI"
"3319","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","01",770,"STF",2,NA,1,"Private","SF",3,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,77,10.39109071556,8.96187328124,11.9192914640492,NA,"NSEI","NSEI"
"3320","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","02",840,"STF",2,NA,1,"Private","SF",3,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,84,13.7751416551806,11.8804731210747,15.8010292510293,NA,"NSEI","NSEI"
"3321","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","03",740,"STF",2,NA,1,"Private","SF",3,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,74,9.13570271299549,7.87915458445051,10.4792755973192,NA,"NSEI","NSEI"
"3322","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","04",710,"STF",2,NA,1,"Private","SF",3,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"NSEI","NSEI"
"3323","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","05",720,"STF",2,NA,1,"Private","SF",4,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,72,8.35965732014726,7.20984847775072,9.58909847540845,NA,"NSEI","NSEI"
"3324","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","06",770,"STF",6,NA,1,"Private","SF",6,"","2C",111505,"11150","111","50","111-50","","Creel Sampler","N_A",7,77,10.39109071556,8.96187328124,11.9192914640492,NA,"NSEI","NSEI"
"3325","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","07",815,"STF",6,NA,1,"Private","SF",6,"","2C",111505,"11150","111","50","111-50","","Creel Sampler","N_A",7,81.5,12.4905579619162,10.7725743842323,14.327523931029,NA,"NSEI","NSEI"
"3326","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","08",885,"STF",11,NA,1,"Private","SF",10,"","2C",111410,"11141","111","41","111-41","","Creel Sampler","N_A",7,88.5,16.3127576363339,14.0690588511069,18.7118482719722,NA,"NSEI","NSEI"
"3327","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,1,NA,1,"C","00125192","09",950,"STF",11,NA,1,"Private","SF",10,"","2C",111410,"11141","111","41","111-41","","Creel Sampler","N_A",7,95,20.5237004736467,17.7008177429845,23.5420875981694,NA,"NSEI","NSEI"
"3328","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","01",740,"STF",2,NA,1,"Private","SF",12,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,74,9.13570271299549,7.87915458445051,10.4792755973192,NA,"NSEI","NSEI"
"3329","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","02",730,"STF",2,NA,1,"Private","SF",14,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,73,8.74172728105141,7.53936755018688,10.0273588417485,NA,"NSEI","NSEI"
"3330","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","03",760,"STF",2,NA,1,"Private","SF",14,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,76,9.96018088682265,8.5902319024382,11.4250084302428,NA,"NSEI","NSEI"
"3331","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","04",720,"STF",2,NA,1,"Private","SF",14,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,72,8.35965732014726,7.20984847775072,9.58909847540845,NA,"NSEI","NSEI"
"3332","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","05",660,"STF",2,NA,1,"Private","SF",14,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,66,6.3059937777102,5.43865111903038,7.2334059883104,NA,"NSEI","NSEI"
"3333","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","06",770,"STF",2,NA,1,"Private","SF",14,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,77,10.39109071556,8.96187328124,11.9192914640492,NA,"NSEI","NSEI"
"3334","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","07",1100,"STF",2,NA,1,"Private","SF",14,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,110,33.0022451961432,28.4630312197507,37.8558315222684,NA,"NSEI","NSEI"
"3335","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","08",750,"STF",2,NA,1,"Private","SF",16,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,75,9.54178617567186,8.22938427965115,10.945081091936,NA,"NSEI","NSEI"
"3336","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","09",830,"STF",2,NA,1,"Private","SF",16,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,83,13.2508642867348,11.4283062149386,15.1996472658684,NA,"NSEI","NSEI"
"3337","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","10",650,"STF",2,NA,1,"Private","SF",21,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,65,6.00164719885555,5.17616515408831,6.88429965493745,NA,"NSEI","NSEI"
"3338","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","11",800,"STF",2,NA,1,"Private","SF",22,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,80,11.7609592329861,10.1433265474259,13.4906243080765,NA,"NSEI","NSEI"
"3339","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","12",800,"STF",2,NA,1,"Private","SF",22,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,80,11.7609592329861,10.1433265474259,13.4906243080765,NA,"NSEI","NSEI"
"3340","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","13",700,"STF",2,NA,1,"Private","SF",22,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,70,7.6304269041477,6.58091829516383,8.7526213325679,NA,"NSEI","NSEI"
"3341","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","14",880,"STF",2,NA,1,"Private","SF",23,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,88,16.0160363013939,13.8131493343522,18.3714886146885,NA,"NSEI","NSEI"
"3342","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","15",840,"STF",2,NA,1,"Private","SF",23,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,84,13.7751416551806,11.8804731210747,15.8010292510293,NA,"NSEI","NSEI"
"3343","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","16",720,"STF",2,NA,1,"Private","SF",23,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,72,8.35965732014726,7.20984847775072,9.58909847540845,NA,"NSEI","NSEI"
"3344","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","17",680,"STF",21,NA,1,"Private","SF",33,"","2C",111504,"11150","111","50","111-50","","Creel Sampler","N_A",7,68,6.94640441261685,5.99097802244174,7.96800076984751,NA,"NSEI","NSEI"
"3345","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","18",830,"STF",21,NA,1,"Private","SF",33,"","2C",111504,"11150","111","50","111-50","","Creel Sampler","N_A",7,83,13.2508642867348,11.4283062149386,15.1996472658684,NA,"NSEI","NSEI"
"3346","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","19",770,"STF",2,NA,1,"Private","SF",34,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,77,10.39109071556,8.96187328124,11.9192914640492,NA,"NSEI","NSEI"
"3347","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133411","20",770,"STF",2,NA,1,"Private","SF",34,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,77,10.39109071556,8.96187328124,11.9192914640492,NA,"NSEI","NSEI"
"3348","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","01",610,"STF",2,NA,1,"Private","SF",1,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,61,4.88539689627812,4.21344679894347,5.60388424259482,NA,"NSEI","NSEI"
"3349","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","02",690,"STF",2,NA,1,"Private","SF",1,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,69,7.28286468232178,6.2811606783156,8.35394370215975,NA,"NSEI","NSEI"
"3350","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","03",630,"STF",2,NA,1,"Private","SF",1,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,63,5.42368635597346,4.67769853713618,6.22133905439112,NA,"NSEI","NSEI"
"3351","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","04",830,"STF",3,NA,1,"Private","SF",3,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,83,13.2508642867348,11.4283062149386,15.1996472658684,NA,"NSEI","NSEI"
"3352","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","05",880,"STF",3,NA,1,"Private","SF",3,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,88,16.0160363013939,13.8131493343522,18.3714886146885,NA,"NSEI","NSEI"
"3353","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","06",710,"STF",3,NA,1,"Private","SF",3,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"NSEI","NSEI"
"3354","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","07",670,"STF",3,NA,1,"Private","SF",3,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,67,6.62084693163495,5.71019855759206,7.59456408159744,NA,"NSEI","NSEI"
"3355","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","08",810,"STF",3,NA,1,"Private","SF",3,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,81,12.2439810253286,10.5599122758681,14.0446833269046,NA,"NSEI","NSEI"
"3356","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","09",980,"STF",3,NA,1,"Private","SF",3,"","2C",115102,"11510","115","10","115-10","","Creel Sampler","N_A",7,98,22.6988404372717,19.5767833424166,26.037121845414,NA,"NSEI","NSEI"
"3357","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","10",730,"STF",2,NA,1,"Private","SF",8,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,73,8.74172728105141,7.53936755018688,10.0273588417485,NA,"NSEI","NSEI"
"3358","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","11",660,"STF",2,NA,1,"Private","SF",8,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,66,6.3059937777102,5.43865111903038,7.2334059883104,NA,"NSEI","NSEI"
"3359","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","12",760,"STF",2,NA,1,"Private","SF",8,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,76,9.96018088682265,8.5902319024382,11.4250084302428,NA,"NSEI","NSEI"
"3360","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","13",640,"STF",2,NA,1,"Private","SF",10,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,64,5.70761016092118,4.92257072920152,6.54701906983802,NA,"NSEI","NSEI"
"3361","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","14",770,"STF",2,NA,1,"Private","SF",10,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,77,10.39109071556,8.96187328124,11.9192914640492,NA,"NSEI","NSEI"
"3362","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","15",710,"STF",2,NA,1,"Private","SF",10,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"NSEI","NSEI"
"3363","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","16",690,"STF",4,NA,1,"Private","SF",11,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,69,7.28286468232178,6.2811606783156,8.35394370215975,NA,"NSEI","NSEI"
"3364","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","17",720,"STF",4,NA,1,"Private","SF",11,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,72,8.35965732014726,7.20984847775072,9.58909847540845,NA,"NSEI","NSEI"
"3365","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","18",1040,"STF",2,NA,1,"Private","SF",12,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,104,27.51814825208,23.7332311227181,31.5651973932151,NA,"NSEI","NSEI"
"3366","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","19",920,"STF",2,NA,1,"Private","SF",12,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,92,18.497104380677,15.9529649068762,21.2174433261454,NA,"NSEI","NSEI"
"3367","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133412","20",760,"STF",2,NA,1,"Private","SF",12,"","2C",115101,"11510","115","10","115-10","","Creel Sampler","N_A",7,76,9.96018088682265,8.5902319024382,11.4250084302428,NA,"NSEI","NSEI"
"3368","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133418","01",790,"STF",4,NA,1,"Private","SF",42,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"NSEI","NSEI"
"3369","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133418","02",890,"STF",4,NA,1,"Private","SF",42,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,89,16.6132579480539,14.3282275744224,19.0565426739818,NA,"NSEI","NSEI"
"3370","Marine Boat","JUNEAU","200","E",81,2015,2015-07-05,1,NA,13,12,28,8,NA,2,"C","00133418","03",900,"STF",4,NA,1,"Private","SF",42,"","2C",111507,"11150","111","50","111-50","","Creel Sampler","N_A",7,90,17.2257015058852,14.8564340647168,19.7590573060733,NA,"NSEI","NSEI"
