"","SUB","YEAR","MONTH","DAY","PAGE","LINE","AGECONF","AGE","AGEERR","SEX","LENGTH","OBSWT","STATAREA","USER","PORT","CAS","NETWT","RNDWT"
"5397",NA,2005,7,9,23,6,NA,6,"","M",74,NA,476031,"Charter","Whittier",0,7.9,10.5
"5398",NA,2005,7,9,23,7,NA,NA,"","M",75,NA,476031,"Charter","Whittier",0,8.2,10.9
"5399",NA,2005,7,9,23,8,NA,NA,"","M",71,NA,476031,"Charter","Whittier",0,6.9,9.2
"5400",NA,2005,7,9,23,9,NA,NA,"","F",70,NA,476031,"Charter","Whittier",0,6.6,8.8
"5401",NA,2005,7,9,23,10,NA,NA,"","F",72,NA,476031,"Charter","Whittier",0,7.2,9.6
"5402",NA,2005,7,9,23,11,NA,NA,"","F",85,NA,466002,"Charter","Whittier",0,12.3,16.4
"5403",NA,2005,7,9,23,12,NA,NA,"","F",86,NA,466002,"Charter","Whittier",0,12.8,17.1
"5404",NA,2005,7,9,23,13,NA,11,"","F",92,NA,466002,"Charter","Whittier",0,16,21.2
"5405",NA,2005,7,9,23,14,NA,9,"","F",91,NA,466002,"Charter","Whittier",0,15.4,20.5
"5406",NA,2005,7,9,23,15,NA,9,"","F",96,NA,466002,"Charter","Whittier",0,18.3,24.4
"5407",NA,2005,7,9,23,16,NA,8,"","F",90,NA,466002,"Charter","Whittier",0,14.9,19.8
"5408",NA,2005,7,9,23,17,NA,11,"","F",98,NA,466002,"Charter","Whittier",0,19.6,26
"5409",NA,2005,7,9,23,18,NA,NA,"","F",108,NA,466002,"Charter","Whittier",0,26.8,35.7
"5410",NA,2005,7,9,23,19,NA,10,"","F",114,NA,466002,"Charter","Whittier",0,32,42.5
"5411",NA,2005,7,9,23,20,NA,NA,"","F",134,NA,466002,"Charter","Whittier",0,53.9,71.8
"5412",NA,2005,7,9,23,21,NA,10,"","F",97,NA,466003,"Charter","Whittier",0,18.9,25.2
"5413",NA,2005,7,9,23,22,NA,9,"","F",77,NA,466003,"Charter","Whittier",0,9,11.9
"5414",NA,2005,7,9,23,23,NA,11,"","F",93,NA,466003,"Charter","Whittier",0,16.5,22
"5415",NA,2005,7,9,23,24,NA,NA,"","M",81,NA,466003,"Charter","Whittier",0,10.6,14
"5416",NA,2005,7,9,23,25,NA,14,"","M",89,NA,466003,"Charter","Whittier",0,14.3,19.1
"5417",NA,2005,7,9,23,26,NA,NA,"","M",89,NA,466003,"Charter","Whittier",0,14.3,19.1
"5418",NA,2005,7,9,23,27,NA,11,"","M",83,NA,466003,"Charter","Whittier",0,11.4,15.2
"5419",NA,2005,7,9,23,28,NA,11,"","F",102,NA,476032,"Private","Whittier",0,22.3,29.6
"5420",NA,2005,7,9,23,29,NA,9,"","F",78,NA,476032,"Private","Whittier",0,9.3,12.4
"5421",NA,2005,7,9,23,30,NA,NA,"","F",91,NA,476032,"Private","Whittier",0,15.4,20.5
"5422",NA,2005,7,9,24,1,NA,NA,"","F",70,NA,476032,"Private","Whittier",0,6.6,8.8
"5423",NA,2005,7,9,24,2,NA,8,"","M",79,NA,476032,"Private","Whittier",0,9.7,13
"5424",NA,2005,7,9,24,3,NA,NA,"","M",69,NA,476032,"Private","Whittier",0,6.3,8.4
"5425",NA,2005,7,9,24,4,NA,9,"","M",65,NA,476032,"Private","Whittier",0,5.2,6.9
"5426",NA,2005,7,9,24,5,NA,NA,"","M",115,NA,476008,"Charter","Whittier",0,32.9,43.7
"5427",NA,2005,7,9,24,6,NA,10,"","M",83,NA,466003,"Charter","Whittier",0,11.4,15.2
"5428",NA,2005,7,9,24,7,NA,21,"","M",90,NA,466003,"Charter","Whittier",0,14.9,19.8
"5429",NA,2005,7,9,24,8,NA,11,"","M",79,NA,466003,"Charter","Whittier",0,9.7,13
"5430",NA,2005,7,9,24,9,NA,9,"","F",95,NA,466003,"Charter","Whittier",0,17.7,23.5
"5431",NA,2005,7,9,24,10,NA,11,"","F",89,NA,466003,"Charter","Whittier",0,14.3,19.1
"5432",NA,2005,7,9,24,11,NA,8,"","F",85,NA,466003,"Charter","Whittier",0,12.3,16.4
"5433",NA,2005,7,9,24,12,NA,NA,"","F",85,NA,466003,"Charter","Whittier",0,12.3,16.4
"5434",NA,2005,7,10,25,1,NA,8,"","F",79,NA,476005,"Private","Whittier",0,9.7,13
"5435",NA,2005,7,10,25,2,NA,NA,"","F",75,NA,476005,"Private","Whittier",0,8.2,10.9
"5436",NA,2005,7,10,25,3,NA,NA,"","F",84,NA,476005,"Private","Whittier",0,11.9,15.8
"5437",NA,2005,7,10,25,4,NA,8,"","F",74,NA,476005,"Private","Whittier",0,7.9,10.5
"5438",NA,2005,7,10,25,5,NA,NA,"","F",71,NA,476005,"Private","Whittier",0,6.9,9.2
"5439",NA,2005,7,10,25,6,NA,NA,"","F",69,NA,476006,"Private","Whittier",0,6.3,8.4
"5440",NA,2005,7,10,25,7,NA,NA,"","M",65,NA,476006,"Private","Whittier",0,5.2,6.9
"5441",NA,2005,7,10,25,8,NA,7,"","M",73,NA,476006,"Private","Whittier",0,7.5,10
"5442",NA,2005,7,10,25,9,NA,7,"","F",64,NA,476006,"Private","Whittier",0,4.9,6.5
"5443",NA,2005,7,10,25,10,NA,10,"","M",86,NA,476006,"Private","Whittier",0,12.8,17.1
"5444",NA,2005,7,10,25,11,NA,NA,"","M",67,NA,476006,"Private","Whittier",0,5.7,7.6
"5445",NA,2005,7,10,25,12,NA,10,"","M",85,NA,476006,"Private","Whittier",0,12.3,16.4
"5446",NA,2005,7,11,26,1,NA,8,"","F",75,NA,486033,"Private","Whittier",0,8.2,10.9
"5447",NA,2005,7,11,26,2,NA,7,"","F",73,NA,486033,"Private","Whittier",0,7.5,10
"5448",NA,2005,7,12,27,1,NA,12,"","M",87,NA,476003,"Charter","Whittier",0,13.3,17.7
"5449",NA,2005,7,12,27,2,NA,15,"","M",77,NA,476003,"Charter","Whittier",0,9,11.9
"5450",NA,2005,7,12,27,3,NA,21,"","M",89,NA,476003,"Charter","Whittier",0,14.3,19.1
"5451",NA,2005,7,12,27,4,NA,14,"","M",89,NA,476003,"Charter","Whittier",0,14.3,19.1
"5452",NA,2005,7,12,27,5,NA,15,"","M",87,NA,476003,"Charter","Whittier",0,13.3,17.7
"5453",NA,2005,7,12,27,6,NA,NA,"","M",79,NA,476003,"Charter","Whittier",0,9.7,13
"5454",NA,2005,7,12,27,7,NA,10,"","M",87,NA,476003,"Charter","Whittier",0,13.3,17.7
"5455",NA,2005,7,12,27,8,NA,NA,"","M",80,NA,476003,"Charter","Whittier",0,10.1,13.5
"5456",NA,2005,7,12,27,9,NA,8,"","F",83,NA,476003,"Charter","Whittier",0,11.4,15.2
"5457",NA,2005,7,12,27,10,NA,NA,"","F",88,NA,476003,"Charter","Whittier",0,13.8,18.4
"5458",NA,2005,7,12,27,11,NA,NA,"","F",81,NA,476003,"Charter","Whittier",0,10.6,14
"5459",NA,2005,7,12,27,12,NA,9,"","F",119,NA,476003,"Charter","Whittier",0,36.7,48.8
"5460",NA,2005,7,12,27,13,NA,9,"","F",105,NA,476003,"Charter","Whittier",0,24.5,32.6
"5461",NA,2005,7,12,27,14,NA,10,"","F",98,NA,476003,"Charter","Whittier",0,19.6,26
"5462",NA,2005,7,12,27,15,NA,15,"","M",96,NA,476003,"Charter","Whittier",0,18.3,24.4
"5463",NA,2005,7,12,27,16,NA,13,"","M",93,NA,476003,"Charter","Whittier",0,16.5,22
"5464",NA,2005,7,12,27,17,NA,NA,"","M",89,NA,476003,"Charter","Whittier",0,14.3,19.1
"5465",NA,2005,7,12,27,18,NA,27,"","M",111,NA,476003,"Charter","Whittier",0,29.3,39
"5466",NA,2005,7,12,27,19,NA,NA,"","M",106,NA,476003,"Charter","Whittier",0,25.2,33.6
"5467",NA,2005,7,12,27,20,NA,NA,"","M",98,NA,476003,"Charter","Whittier",0,19.6,26
"5468",NA,2005,7,12,27,21,NA,13,"","M",90,NA,476003,"Charter","Whittier",0,14.9,19.8
"5469",NA,2005,7,12,27,22,NA,NA,"","M",112,NA,476003,"Charter","Whittier",0,30.2,40.1
"5470",NA,2005,7,12,27,23,NA,16,"","M",110,NA,476003,"Charter","Whittier",0,28.5,37.9
"5471",NA,2005,7,12,27,24,NA,NA,"","M",93,NA,476003,"Charter","Whittier",0,16.5,22
"5472",NA,2005,7,12,27,25,NA,8,"","M",65,NA,486001,"Charter","Whittier",0,5.2,6.9
"5473",NA,2005,7,12,27,26,NA,7,"","M",52,NA,486001,"Charter","Whittier",0,2.5,3.3
"5474",NA,2005,7,12,27,27,NA,NA,"","M",65,NA,486001,"Charter","Whittier",0,5.2,6.9
"5475",NA,2005,7,12,27,28,NA,NA,"","M",80,NA,486001,"Charter","Whittier",0,10.1,13.5
"5476",NA,2005,7,12,27,29,NA,NA,"","F",78,NA,486001,"Charter","Whittier",0,9.3,12.4
"5477",NA,2005,7,12,27,30,NA,8,"","F",74,NA,486001,"Charter","Whittier",0,7.9,10.5
"5478",NA,2005,7,12,28,1,NA,NA,"","F",82,NA,486001,"Charter","Whittier",0,11,14.6
"5479",NA,2005,7,12,28,2,NA,NA,"","M",86,NA,486001,"Charter","Whittier",0,12.8,17.1
"5480",NA,2005,7,14,29,1,NA,10,"","F",120,NA,486001,"Charter","Whittier",0,37.7,50.2
"5481",NA,2005,7,14,29,2,NA,NA,"","F",103,NA,486001,"Charter","Whittier",0,23,30.6
"5482",NA,2005,7,14,29,3,NA,NA,"","F",109,NA,486001,"Charter","Whittier",0,27.6,36.8
"5483",NA,2005,7,14,29,4,NA,11,"","F",139,NA,486001,"Charter","Whittier",0,60.7,80.8
"5484",NA,2005,7,14,29,5,NA,8,"","F",93,NA,486001,"Charter","Whittier",0,16.5,22
"5485",NA,2005,7,14,29,6,NA,12,"","F",89,NA,486001,"Charter","Whittier",0,14.3,19.1
"5486",NA,2005,7,14,29,7,NA,8,"","F",79,NA,486001,"Charter","Whittier",0,9.7,13
"5487",NA,2005,7,14,29,8,NA,8,"","F",94,NA,486001,"Charter","Whittier",0,17.1,22.7
"5488",NA,2005,7,14,29,9,NA,11,"","F",89,NA,486001,"Charter","Whittier",0,14.3,19.1
"5489",NA,2005,7,14,29,10,NA,16,"","M",79,NA,486001,"Charter","Whittier",0,9.7,13
"5490",NA,2005,7,14,29,11,NA,14,"","F",90,NA,466003,"Charter","Whittier",0,14.9,19.8
"5491",NA,2005,7,14,29,12,NA,7,"","F",84,NA,466003,"Charter","Whittier",0,11.9,15.8
"5492",NA,2005,7,14,29,13,NA,10,"","F",87,NA,466003,"Charter","Whittier",0,13.3,17.7
"5493",NA,2005,7,14,29,14,NA,NA,"","F",89,NA,466003,"Charter","Whittier",0,14.3,19.1
"5494",NA,2005,7,14,29,15,NA,11,"","F",129,NA,476008,"Private","Whittier",0,47.7,63.4
"5495",NA,2005,7,14,29,16,NA,11,"","M",77,NA,466003,"Charter","Whittier",0,9,11.9
"5496",NA,2005,7,14,29,17,NA,NA,"","M",97,NA,466003,"Charter","Whittier",0,18.9,25.2
"5497",NA,2005,7,14,29,18,NA,10,"","M",102,NA,466003,"Charter","Whittier",0,22.3,29.6
"5498",NA,2005,7,14,29,19,NA,NA,"","F",98,NA,486033,"Private","Whittier",0,19.6,26
"5499",NA,2005,7,14,29,20,NA,10,"","F",133,NA,486033,"Private","Whittier",0,52.7,70
"5500",NA,2005,7,14,29,21,NA,NA,"","F",89,NA,486034,"Charter","Whittier",0,14.3,19.1
"5501",NA,2005,7,14,29,22,NA,12,"","F",102,NA,486034,"Charter","Whittier",0,22.3,29.6
"5502",NA,2005,7,14,29,23,NA,7,"","F",73,NA,486034,"Charter","Whittier",0,7.5,10
"5503",NA,2005,7,14,29,24,NA,16,"","F",97,NA,476008,"Private","Whittier",0,18.9,25.2
"5504",NA,2005,7,14,29,25,NA,11,"","F",84,NA,476008,"Private","Whittier",0,11.9,15.8
"5505",NA,2005,7,14,29,26,NA,NA,"","F",139,NA,476008,"Private","Whittier",0,60.7,80.8
"5506",NA,2005,7,17,30,1,NA,15,"","F",161,NA,476032,"Private","Whittier",0,97.8,130.1
"5507",NA,2005,7,17,30,2,NA,NA,"","F",71,NA,476032,"Private","Whittier",0,6.9,9.2
"5508",NA,2005,7,17,30,3,NA,7,"","F",67,NA,476032,"Private","Whittier",0,5.7,7.6
"5509",NA,2005,7,17,30,4,NA,10,"","F",81,NA,476032,"Private","Whittier",0,10.6,14
"5510",NA,2005,7,17,30,5,NA,NA,"","F",84,NA,486032,"Private","Whittier",0,11.9,15.8
"5511",NA,2005,7,17,30,6,NA,NA,"","F",67,NA,486032,"Private","Whittier",0,5.7,7.6
"5512",NA,2005,7,17,30,7,NA,9,"","M",65,NA,476003,"Private","Whittier",0,5.2,6.9
"5513",NA,2005,7,17,30,8,NA,10,"","M",64,NA,476003,"Private","Whittier",0,4.9,6.5
"5514",NA,2005,7,17,30,9,NA,8,"","M",69,NA,476003,"Private","Whittier",0,6.3,8.4
"5515",NA,2005,7,17,30,10,NA,8,"","M",69,NA,476003,"Private","Whittier",0,6.3,8.4
"5516",NA,2005,7,17,30,11,NA,NA,"","M",63,NA,476003,"Private","Whittier",0,4.7,6.2
"5517",NA,2005,7,17,30,12,NA,NA,"","F",70,NA,476003,"Private","Whittier",0,6.6,8.8
"5518",NA,2005,7,17,30,13,NA,9,"","F",85,NA,476003,"Private","Whittier",0,12.3,16.4
"5519",NA,2005,7,17,30,14,NA,8,"","F",80,NA,476003,"Private","Whittier",0,10.1,13.5
"5520",NA,2005,7,17,30,15,NA,NA,"","F",73,NA,476003,"Private","Whittier",0,7.5,10
"5521",NA,2005,7,17,30,16,NA,8,"","F",61,NA,476003,"Private","Whittier",0,4.2,5.6
"5522",NA,2005,7,17,30,17,NA,11,"","F",91,NA,466003,"Charter","Whittier",0,15.4,20.5
"5523",NA,2005,7,17,30,18,NA,13,"","M",84,NA,466003,"Charter","Whittier",0,11.9,15.8
"5524",NA,2005,7,17,30,19,NA,9,"","F",90,NA,466003,"Charter","Whittier",0,14.9,19.8
"5525",NA,2005,7,17,30,20,NA,NA,"","F",90,NA,466003,"Charter","Whittier",0,14.9,19.8
"5526",NA,2005,7,17,30,21,NA,NA,"","M",88,NA,466003,"Charter","Whittier",0,13.8,18.4
"5527",NA,2005,7,17,30,22,NA,12,"","M",91,NA,466003,"Charter","Whittier",0,15.4,20.5
"5528",NA,2005,7,17,30,23,NA,10,"","F",88,NA,466003,"Charter","Whittier",0,13.8,18.4
"5529",NA,2005,7,17,30,24,NA,NA,"","F",88,NA,466003,"Charter","Whittier",0,13.8,18.4
"5530",NA,2005,7,17,30,25,NA,17,"","F",101,NA,466003,"Charter","Whittier",0,21.6,28.7
"5531",NA,2005,7,17,30,26,NA,NA,"","F",85,NA,466003,"Charter","Whittier",0,12.3,16.4
"5532",NA,2005,7,17,30,27,NA,12,"","F",93,NA,466003,"Charter","Whittier",0,16.5,22
"5533",NA,2005,7,17,30,28,NA,9,"","M",74,NA,466003,"Charter","Whittier",0,7.9,10.5
"5534",NA,2005,7,20,31,1,NA,10,"","F",102,NA,466002,"Private","Whittier",0,22.3,29.6
"5535",NA,2005,7,20,31,2,NA,11,"","F",140,NA,466002,"Private","Whittier",0,62.2,82.7
"5536",NA,2005,7,20,31,3,NA,NA,"","F",74,NA,466002,"Private","Whittier",0,7.9,10.5
"5537",NA,2005,7,20,31,4,NA,7,"","",76,NA,466002,"Private","Whittier",0,8.6,11.4
"5538",NA,2005,7,20,31,5,NA,8,"","F",64,NA,486031,"Charter","Whittier",0,4.9,6.5
"5539",NA,2005,7,20,31,6,NA,NA,"","F",82,NA,486031,"Charter","Whittier",0,11,14.6
"5540",NA,2005,7,20,31,7,NA,NA,"","F",72,NA,486031,"Charter","Whittier",0,7.2,9.6
"5541",NA,2005,7,20,31,8,NA,NA,"","F",75,NA,486031,"Charter","Whittier",0,8.2,10.9
"5542",NA,2005,7,20,31,9,NA,NA,"","M",87,NA,486031,"Charter","Whittier",0,13.3,17.7
"5543",NA,2005,7,20,31,10,NA,17,"","M",82,NA,486031,"Charter","Whittier",0,11,14.6
"5544",NA,2005,7,20,31,11,NA,NA,"","M",89,NA,486031,"Charter","Whittier",0,14.3,19.1
"5545",NA,2005,7,20,31,12,NA,11,"","M",77,NA,476003,"Charter","Whittier",0,9,11.9
"5546",NA,2005,7,20,31,13,NA,15,"","F",85,NA,476003,"Charter","Whittier",0,12.3,16.4
"5547",NA,2005,7,20,31,14,NA,15,"","M",81,NA,476003,"Charter","Whittier",0,10.6,14
"5548",NA,2005,7,20,31,15,NA,10,"","M",83,NA,476003,"Charter","Whittier",0,11.4,15.2
"5549",NA,2005,7,20,31,16,NA,8,"","F",77,NA,476003,"Charter","Whittier",0,9,11.9
"5550",NA,2005,7,20,31,17,NA,NA,"","M",85,NA,476003,"Charter","Whittier",0,12.3,16.4
"5551",NA,2005,7,20,31,18,NA,NA,"","F",80,NA,476003,"Charter","Whittier",0,10.1,13.5
"5552",NA,2005,7,20,31,19,NA,NA,"","F",80,NA,476003,"Charter","Whittier",0,10.1,13.5
"5553",NA,2005,7,20,31,20,NA,NA,"","M",83,NA,476003,"Charter","Whittier",0,11.4,15.2
"5554",NA,2005,7,20,31,21,NA,11,"","F",88,NA,476003,"Charter","Whittier",0,13.8,18.4
"5555",NA,2005,7,20,31,22,NA,NA,"","M",79,NA,476003,"Charter","Whittier",0,9.7,13
"5556",NA,2005,7,20,31,23,NA,NA,"","M",89,NA,476003,"Charter","Whittier",0,14.3,19.1
"5557",NA,2005,7,20,31,24,NA,10,"","M",78,NA,476003,"Charter","Whittier",0,9.3,12.4
"5558",NA,2005,7,20,31,25,NA,12,"","M",86,NA,476003,"Charter","Whittier",0,12.8,17.1
"5559",NA,2005,7,21,32,1,NA,11,"","F",101,NA,476008,"Charter","Whittier",0,21.6,28.7
"5560",NA,2005,7,21,32,2,NA,11,"","F",89,NA,476008,"Charter","Whittier",0,14.3,19.1
"5561",NA,2005,7,21,32,3,NA,11,"","F",79,NA,476008,"Charter","Whittier",0,9.7,13
"5562",NA,2005,7,21,32,4,NA,8,"","F",71,NA,476008,"Charter","Whittier",0,6.9,9.2
"5563",NA,2005,7,21,32,5,NA,11,"","F",80,NA,476008,"Charter","Whittier",0,10.1,13.5
"5564",NA,2005,7,21,32,6,NA,NA,"","M",84,NA,476008,"Charter","Whittier",0,11.9,15.8
"5565",NA,2005,7,21,32,7,NA,16,"","M",86,NA,476008,"Charter","Whittier",0,12.8,17.1
"5566",NA,2005,7,21,32,8,NA,NA,"","M",73,NA,476008,"Charter","Whittier",0,7.5,10
"5567",NA,2005,7,21,32,9,NA,NA,"","F",97,NA,476006,"Charter","Whittier",0,18.9,25.2
"5568",NA,2005,7,21,32,10,NA,9,"","F",108,NA,476006,"Charter","Whittier",0,26.8,35.7
"5569",NA,2005,7,21,32,11,NA,NA,"","F",105,NA,476006,"Charter","Whittier",0,24.5,32.6
"5570",NA,2005,7,21,32,12,NA,5,"","F",54,NA,476006,"Charter","Whittier",0,2.8,3.8
"5571",NA,2005,7,21,32,13,NA,NA,"","F",113,NA,486033,"Private","Whittier",0,31.1,41.3
"5572",NA,2005,7,22,33,1,NA,NA,"","M",80,NA,476033,"Charter","Whittier",0,10.1,13.5
"5573",NA,2005,7,22,33,2,NA,7,"","M",64,NA,476033,"Charter","Whittier",0,4.9,6.5
"5574",NA,2005,7,22,33,3,NA,NA,"","F",74,NA,476033,"Charter","Whittier",0,7.9,10.5
"5575",NA,2005,7,22,33,4,NA,9,"","F",67,NA,476033,"Charter","Whittier",0,5.7,7.6
"5576",NA,2005,7,22,33,5,NA,11,"","F",87,NA,476033,"Charter","Whittier",0,13.3,17.7
"5577",NA,2005,7,22,33,6,NA,6,"","M",78,NA,476033,"Charter","Whittier",0,9.3,12.4
"5578",NA,2005,7,22,33,7,NA,12,"","F",135,NA,466003,"Private","Whittier",0,55.3,73.5
"5579",NA,2005,7,22,33,8,NA,13,"","F",136,NA,476008,"Private","Whittier",0,56.6,75.3
"5580",NA,2005,7,22,33,9,NA,14,"","F",134,NA,466003,"Private","Whittier",0,53.9,71.8
"5581",NA,2005,7,22,33,10,NA,13,"","F",139,NA,466003,"Private","Whittier",0,60.7,80.8
"5582",NA,2005,7,22,33,11,NA,NA,"","M",68,NA,476008,"Private","Whittier",0,6,8
"5583",NA,2005,7,22,33,12,NA,10,"","F",79,NA,476008,"Private","Whittier",0,9.7,13
"5584",NA,2005,7,22,33,13,NA,9,"","F",90,NA,476008,"Private","Whittier",0,14.9,19.8
"5585",NA,2005,7,23,34,1,NA,NA,"","M",84,NA,476007,"Charter","Whittier",0,11.9,15.8
"5586",NA,2005,7,23,34,2,NA,8,"","M",87,NA,476007,"Charter","Whittier",0,13.3,17.7
"5587",NA,2005,7,23,34,3,NA,9,"","F",84,NA,476007,"Charter","Whittier",0,11.9,15.8
"5588",NA,2005,7,23,34,4,NA,NA,"","M",77,NA,476007,"Charter","Whittier",0,9,11.9
"5589",NA,2005,7,23,34,5,NA,12,"","F",95,NA,476007,"Charter","Whittier",0,17.7,23.5
"5590",NA,2005,7,23,34,6,NA,9,"","F",80,NA,476007,"Charter","Whittier",0,10.1,13.5
"5591",NA,2005,7,23,34,7,NA,9,"","F",82,NA,476007,"Charter","Whittier",0,11,14.6
"5592",NA,2005,7,23,34,8,NA,11,"","M",96,NA,476007,"Charter","Whittier",0,18.3,24.4
"5593",NA,2005,7,23,34,9,NA,18,"","F",142,NA,476007,"Charter","Whittier",0,65.1,86.6
"5594",NA,2005,7,23,34,10,NA,NA,"","F",135,NA,476007,"Charter","Whittier",0,55.3,73.5
"5595",NA,2005,7,23,34,11,NA,NA,"","F",89,NA,476007,"Charter","Whittier",0,14.3,19.1
"5596",NA,2005,7,23,34,12,NA,10,"","F",104,NA,476007,"Charter","Whittier",0,23.7,31.6
"5597",NA,2005,7,23,34,13,NA,14,"","F",107,NA,476007,"Charter","Whittier",0,26,34.6
"5598",NA,2005,7,23,34,14,NA,6,"","F",64,NA,476007,"Private","Whittier",0,4.9,6.5
"5599",NA,2005,7,23,34,15,NA,7,"","F",70,NA,476007,"Private","Whittier",0,6.6,8.8
"5600",NA,2005,7,23,34,16,NA,10,"","F",109,NA,476007,"Private","Whittier",0,27.6,36.8
"5601",NA,2005,7,23,34,17,NA,NA,"","F",113,NA,476007,"Private","Whittier",0,31.1,41.3
"5602",NA,2005,7,23,34,18,NA,7,"","M",71,NA,476006,"Private","Whittier",0,6.9,9.2
"5603",NA,2005,7,23,34,19,NA,7,"","F",74,NA,476006,"Private","Whittier",0,7.9,10.5
"5604",NA,2005,7,23,34,20,NA,8,"","F",64,NA,476006,"Private","Whittier",0,4.9,6.5
"5605",NA,2005,7,23,34,21,NA,NA,"","F",123,NA,476006,"Private","Whittier",0,40.9,54.4
"5606",NA,2005,7,23,34,22,NA,12,"","F",115,NA,476006,"Private","Whittier",0,32.9,43.7
"5607",NA,2005,7,23,34,23,NA,7,"","F",67,NA,476006,"Private","Whittier",0,5.7,7.6
"5608",NA,2005,7,23,34,24,NA,10,"","F",94,NA,476006,"Private","Whittier",0,17.1,22.7
"5609",NA,2005,7,23,34,25,NA,8,"","M",64,NA,476034,"Private","Whittier",0,4.9,6.5
"5610",NA,2005,7,23,34,26,NA,8,"","M",67,NA,476034,"Private","Whittier",0,5.7,7.6
"5611",NA,2005,7,23,34,27,NA,NA,"","M",77,NA,476034,"Private","Whittier",0,9,11.9
"5612",NA,2005,7,23,34,28,NA,7,"","F",76,NA,476034,"Private","Whittier",0,8.6,11.4
"5613",NA,2005,7,23,34,29,NA,6,"","M",68,NA,476034,"Private","Whittier",0,6,8
"5614",NA,2005,7,23,34,30,NA,NA,"","F",61,NA,476034,"Private","Whittier",0,4.2,5.6
"5615",NA,2005,7,23,35,1,NA,NA,"","F",79,NA,476034,"Private","Whittier",0,9.7,13
"5616",NA,2005,7,23,35,2,NA,10,"","F",116,NA,476034,"Private","Whittier",0,33.8,45
"5617",NA,2005,7,23,35,3,NA,11,"","",104,NA,476034,"Private","Whittier",0,23.7,31.6
"5618",NA,2005,7,23,35,4,NA,7,"","",66,NA,476033,"Private","Whittier",0,5.4,7.2
"5619",NA,2005,7,23,35,5,NA,8,"","",81,NA,476033,"Private","Whittier",0,10.6,14
"5620",NA,2005,7,23,35,6,NA,NA,"","",67,NA,476033,"Private","Whittier",0,5.7,7.6
"5621",NA,2005,7,23,35,7,NA,NA,"","F",162,NA,476033,"Private","Whittier",0,99.8,132.7
"5622",NA,2005,7,23,35,8,NA,NA,"","M",75,NA,476033,"Private","Whittier",0,8.2,10.9
"5623",NA,2005,7,23,35,9,NA,14,"","M",109,NA,476033,"Private","Whittier",0,27.6,36.8
"5624",NA,2005,7,23,35,10,NA,14,"","M",74,NA,476033,"Private","Whittier",0,7.9,10.5
"5625",NA,2005,7,23,35,11,NA,9,"","M",78,NA,476033,"Private","Whittier",0,9.3,12.4
"5626",NA,2005,7,23,35,12,NA,11,"","M",83,NA,476033,"Private","Whittier",0,11.4,15.2
"5627",NA,2005,7,23,35,13,NA,NA,"","",97,NA,476031,"Private","Whittier",0,18.9,25.2
"5628",NA,2005,7,27,36,1,NA,NA,"","F",73,NA,476033,"Charter","Whittier",0,7.5,10
"5629",NA,2005,7,27,36,2,NA,12,"","M",78,NA,476033,"Charter","Whittier",0,9.3,12.4
"5630",NA,2005,7,27,36,3,NA,9,"","M",72,NA,476033,"Charter","Whittier",0,7.2,9.6
"5631",NA,2005,7,27,36,4,NA,7,"","M",73,NA,476033,"Charter","Whittier",0,7.5,10
"5632",NA,2005,7,27,36,5,NA,NA,"","",71,NA,476033,"Charter","Whittier",0,6.9,9.2
"5633",NA,2005,7,27,36,6,NA,13,"","F",140,NA,476007,"Charter","Whittier",0,62.2,82.7
"5634",NA,2005,7,27,36,7,NA,NA,"","F",134,NA,476007,"Charter","Whittier",0,53.9,71.8
"5635",NA,2005,7,27,36,8,NA,NA,"","F",88,NA,476007,"Charter","Whittier",0,13.8,18.4
"5636",NA,2005,7,27,36,9,NA,12,"","F",88,NA,476007,"Charter","Whittier",0,13.8,18.4
"5637",NA,2005,7,27,36,10,NA,10,"","M",76,NA,476007,"Charter","Whittier",0,8.6,11.4
"5638",NA,2005,7,27,36,11,NA,NA,"","F",64,NA,476007,"Charter","Whittier",0,4.9,6.5
"5639",NA,2005,7,27,36,12,NA,8,"","F",65,NA,476032,"Charter","Whittier",0,5.2,6.9
"5640",NA,2005,7,27,36,13,NA,10,"","M",76,NA,476032,"Charter","Whittier",0,8.6,11.4
"5641",NA,2005,7,27,36,14,NA,NA,"","M",69,NA,476032,"Charter","Whittier",0,6.3,8.4
"5642",NA,2005,7,27,36,15,NA,NA,"","F",69,NA,476032,"Charter","Whittier",0,6.3,8.4
"5643",NA,2005,7,27,36,16,NA,10,"","F",80,NA,476032,"Charter","Whittier",0,10.1,13.5
"5644",NA,2005,7,27,36,17,NA,NA,"","F",101,NA,476032,"Charter","Whittier",0,21.6,28.7
"5645",NA,2005,7,27,36,18,NA,7,"","M",54,NA,476032,"Charter","Whittier",0,2.8,3.8
"5646",NA,2005,7,27,36,19,NA,6,"","M",53,NA,476032,"Charter","Whittier",0,2.7,3.6
"5647",NA,2005,7,27,36,20,NA,7,"","F",60,NA,476032,"Charter","Whittier",0,4,5.3
"5648",NA,2005,7,27,36,21,NA,7,"","F",61,NA,476032,"Charter","Whittier",0,4.2,5.6
"5649",NA,2005,8,1,37,1,NA,NA,"","M",69,NA,476033,"Charter","Whittier",0,6.3,8.4
"5650",NA,2005,8,1,37,2,NA,NA,"","M",61,NA,476033,"Charter","Whittier",0,4.2,5.6
