"","species","SFmgmtarea","YEAR","n","piC","vpiC","piP","vpiP","HiC","SEHiC","HiP","SEHiP","Hi","SEHi","pi","SEpi"
"745","Quillback","PWS",2004,1602,0.0538585209003215,4.09958009869277e-05,0.136871508379888,0.000330917923175637,1140.66961414791,164.610636430769,2817.91061452514,430.776384258222,3958.58022867305,461.156106823633,0.0947777007846637,0.00981676900815146
"746","Shortraker","PWS",2004,1602,0.000803858520900322,6.46188521624053e-07,0,0,17.0249196141479,17.0249196141479,0,0,17.0249196141479,17.0249196141479,0.000407616530134985,0.00040823983519923
"747","Silvergray","PWS",2004,1602,0.0353697749196141,2.74487159627916e-05,0.0810055865921788,0.000208525718579932,749.096463022508,126.640952291523,1667.74301675978,322.532805041319,2416.83947978228,346.504460469306,0.0578648090545714,0.00770475573032738
"748","Tiger","PWS",2004,1602,0.00401929260450161,3.22054536722527e-06,0,0,85.1245980707395,38.5222094437855,0,0,85.1245980707395,38.5222094437855,0.00203808265067492,0.000916949274792878
"749","Yelloweye","PWS",2004,1602,0.418810289389068,0.000195823194602504,0.407821229050279,0.000676479199401117,8869.98311897106,788.253682911094,8396.22346368715,833.370611601247,17266.2065826582,1147.10524578329,0.413393506420337,0.0146565231689258
"750","Yellowtail","PWS",2004,1602,0.000803858520900322,6.46188521624053e-07,0,0,17.0249196141479,17.0249196141479,0,0,17.0249196141479,17.0249196141479,0.000407616530134985,0.00040823983519923
"751","Black","PWS",2005,1002,0.507621951219512,0.000381590695968866,0.116959064327485,0.000302872849264295,7691.48780487805,653.676107551619,2025.26315789474,347.148154809579,9716.75096277278,740.138024270832,0.299271620142072,0.017135254332303
"752","Canary","PWS",2005,1002,0.00152439024390244,2.32376561570494e-06,0,0,23.0975609756098,23.0975609756098,0,0,23.0975609756098,23.0975609756098,0.000711394633966051,0.000712724283306883
"753","China","PWS",2005,1002,0.0121951219512195,1.83914518348311e-05,0,0,184.780487804878,66.2904804503548,0,0,184.780487804878,66.2904804503548,0.00569115707172841,0.00203139841896791
"754","Copper","PWS",2005,1002,0.00762195121951219,1.1547873403236e-05,0.108187134502924,0.000282940405955924,115.487804878049,52.0830783339428,1873.36842105263,331.956095395327,1988.85622593068,336.017107181839,0.0612558896738536,0.00955167151824075
"755","Dark","PWS",2005,1002,0.00457317073170732,6.9500104445282e-06,0.0467836257309941,0.000130776885907497,69.2926829268293,40.1751179109023,810.105263157895,209.24019165937,879.397946084724,213.062192574856,0.0270850667144488,0.00633743681702906
"756","DrkDsky","PWS",2005,1002,0.00762195121951219,1.1547873403236e-05,0.0233918128654971,6.69930673207116e-05,115.487804878049,52.0830783339428,405.052631578947,145.442482713684,520.540436456996,154.486772335563,0.0160324145761056,0.00466613627543054
"757","Dusky","PWS",2005,1002,0.0548780487804878,7.91854176221896e-05,0.0614035087719298,0.000169012075901541,831.512195121951,148.495828047306,1063.26315789474,242.22438699058,1894.77535301669,284.119102843187,0.0583582405142506,0.00808413232058407
"758","Quillback","PWS",2005,1002,0.0655487804878049,9.35147142967427e-05,0.119883040935673,0.000309416708010816,993.19512195122,164.372662102602,2075.8947368421,352.131956204673,3069.08985879332,388.606853551537,0.0945266064677013,0.0105252544111848
"759","Silvergray","PWS",2005,1002,0.0274390243902439,4.07421745507718e-05,0.0409356725146199,0.000115131798329606,415.756097560976,101.458890438091,708.842105263158,194.900602456221,1124.59820282413,219.72744773179,0.0346371258723707,0.00646290040043921
"760","Tiger","PWS",2005,1002,0.00914634146341463,1.38361616812966e-05,0.00292397660818713,8.54963920522554e-06,138.585365853659,57.1727608969202,50.6315789473684,50.6315789473684,189.216944801027,76.3693745900804,0.00582779797958072,0.00234023231178637
"761","Yelloweye","PWS",2005,1002,0.301829268292683,0.000321722688694025,0.47953216374269,0.000731909289381067,4573.31707317073,440.123691325629,8303.57894736842,853.433078880826,12876.8960205392,960.237930824493,0.396602686353922,0.0174350229155759
"762","Black","PWS",2006,1252,0.444316877152698,0.000283792402103416,0.204244031830239,0.000432256402372253,7808.42479908152,613.409685484421,4009.10610079576,530.088820266679,11817.5308998773,810.719186659484,0.317641406834676,0.0150458144381979
"763","Canary","PWS",2006,1252,0.0034443168771527,3.94534891770398e-06,0,0,60.5304247990815,35.0727225077578,0,0,60.5304247990815,35.0727225077578,0.00162698701212454,0.000942936203619161
"764","China","PWS",2006,1252,0.0137772675086108,1.5617763688054e-05,0.00795755968169761,2.09953109723666e-05,242.121699196326,71.2637008033716,156.198938992042,90.5913074817299,398.320638188368,115.261875932339,0.0107063928122882,0.00305848413702951
"765","Copper","PWS",2006,1252,0.0172215843857635,1.945402461725e-05,0.0875331564986737,0.00021242314630865,302.652123995408,80.0876518580974,1718.18832891247,320.153382984928,2020.84045290787,330.018515566684,0.0543178274623125,0.00819373773535996
"766","Dark","PWS",2006,1252,0.0114810562571757,1.30451052924083e-05,0.0450928381962865,0.00011451987803109,201.768082663605,64.8291003175363,885.127320954907,222.359408741592,1086.89540361851,231.617181797663,0.029214477035225,0.00596882124806689
"767","Dusky","PWS",2006,1252,0.0241102181400689,2.70447304842611e-05,0.0238726790450928,6.19754634050607e-05,423.712973593571,95.7294710835192,468.596816976127,159.01916321083,892.309790569698,185.610414315046,0.0239842433762417,0.00482560725877852
"768","Quillback","PWS",2006,1252,0.0849598163030999,8.93582136975212e-05,0.151193633952255,0.00034131414628874,1493.08381171068,195.026085295696,2967.77984084881,440.378308527612,4460.86365255948,481.630801099146,0.119902796811082,0.010872045224323
"769","Rougheye","PWS",2006,1252,0.00803673938002296,9.1633910346673e-06,0.0026525198938992,7.03586178753104e-06,141.237657864524,53.9557296614424,52.0663129973475,52.0663129973475,193.303970861871,74.9808089609362,0.00519578461622059,0.002006162154627
"770","Shortraker","PWS",2006,1252,0.0034443168771527,3.94534891770398e-06,0,0,60.5304247990815,35.0727225077578,0,0,60.5304247990815,35.0727225077578,0.00162698701212454,0.000942936203619161
"771","Silvergray","PWS",2006,1252,0.00803673938002296,9.1633910346673e-06,0.0557029177718833,0.000139893890222293,141.237657864524,53.9557296614424,1093.3925729443,249.228148491332,1234.63023080882,255.001746589541,0.0331854163748205,0.00653229064601082
"772","Tiger","PWS",2006,1252,0.00918484500574053,1.04603260091506e-05,0.0026525198938992,7.03586178753104e-06,161.414466130884,57.7825483628772,52.0663129973475,52.0663129973475,213.480779128232,77.7799707151269,0.00573811362026211,0.0020794751957472
"773","Vermilion","PWS",2006,1252,0.00114810562571757,1.31814652780432e-06,0,0,20.1768082663605,20.1768082663605,0,0,20.1768082663605,20.1768082663605,0.000542329004041515,0.000543229191941805
"774","Yelloweye","PWS",2006,1252,0.367393800229621,0.000267144362968343,0.419098143236074,0.000647486408436567,6456.57864523536,528.901494619692,8226.4774535809,857.089625786019,14683.0560988163,1007.14418910152,0.394663372186224,0.0155508494718142
"775","Yellowtail","PWS",2006,1252,0.0034443168771527,3.94534891770398e-06,0,0,60.5304247990815,35.0727225077578,0,0,60.5304247990815,35.0727225077578,0.00162698701212454,0.000942936203619161
"776","Black","PWS",2007,1337,0.635353535353535,0.00023425623909737,0.293948126801153,0.000599834177893775,14213.4939393939,1066.98449410914,7628.54178674352,977.444946299258,21842.0357261375,1447.01573374836,0.452000822095844,0.0181218801863726
"777","China","PWS",2007,1337,0.0101010101010101,1.01101918058133e-05,0,0,225.969696969697,72.74915168777,0,0,225.969696969697,72.74915168777,0.00467623485648029,0.00150296264480286
"778","Copper","PWS",2007,1337,0.0181818181818182,1.80497873300521e-05,0.0605187319884726,0.000164324321002833,406.745454545455,99.1177290428623,1570.58213256484,364.902231892338,1977.3275871103,378.124269322433,0.0409189741346832,0.00727195802072529
"779","Dark","PWS",2007,1337,0.0121212121212121,1.2107470513574e-05,0.037463976945245,0.00010422088837194,271.163636363636,80.0036407458864,972.265129682997,280.255604359277,1243.42876604663,291.451173110318,0.0257316136425022,0.00576493417152777
"780","DrkDsky","PWS",2007,1337,0.00505050505050505,5.08088720853374e-06,0.0576368876080692,0.000156979412702092,112.984848484848,50.9361846166625,1495.79250720461,355.057499518584,1608.77735568946,358.692518555506,0.0332921663739722,0.00699009560041551
"781","Dusky","PWS",2007,1337,0.0141414141414141,1.4096496003534e-05,0.0172910662824208,4.91100731480858e-05,316.357575757576,86.7483595017976,448.737752161383,186.23015459295,765.095327918959,205.443297179459,0.015832943482792,0.0041466517817461
"782","Quillback","PWS",2007,1337,0.0323232323232323,3.16263306121443e-05,0.146974063400576,0.000362348809503178,723.10303030303,135.618474681326,3814.27089337176,616.87192393264,4537.37392367479,631.603784988062,0.0938967763523537,0.011097368151993
"783","Rougheye","PWS",2007,1337,0.00202020202020202,2.038544796764e-06,0,0,45.1939393939394,32.0216184718843,0,0,45.1939393939394,32.0216184718843,0.000935246971296058,0.000663765315138774
"784","Shortraker","PWS",2007,1337,0.00404040404040404,4.06883637572733e-06,0.00576368876080692,1.65620481291198e-05,90.3878787878788,45.4677905936433,149.579250720461,106.121120724162,239.96712950834,115.451341461325,0.00496589883716532,0.00237731640634023
"785","Silvergray","PWS",2007,1337,0.0151515151515152,1.50879137918388e-05,0.0115273775216138,3.29320725118151e-05,338.954545454545,89.9657296083476,299.158501440922,151.070344840817,638.113046895468,175.829694859218,0.0132051620738668,0.00356986721846447
"786","Tiger","PWS",2007,1337,0.00202020202020202,2.038544796764e-06,0,0,45.1939393939394,32.0216184718843,0,0,45.1939393939394,32.0216184718843,0.000935246971296058,0.000663765315138774
"787","Widow","PWS",2007,1337,0.00101010101010101,1.02030405060708e-06,0,0,22.5969696969697,22.5969696969697,0,0,22.5969696969697,22.5969696969697,0.000467623485648029,0.000468606991511605
"788","Yelloweye","PWS",2007,1337,0.245454545454545,0.00018726654354929,0.368876080691643,0.000672851207471721,5491.06363636364,495.731931366169,9573.07204610951,1150.33006720847,15064.1356824731,1252.6010583182,0.311738420265156,0.0157464178298987
"789","Yellowtail","PWS",2007,1337,0.00303030303030303,3.05472223847074e-06,0,0,67.7909090909091,39.2973667084636,0,0,67.7909090909091,39.2973667084636,0.00140287045694409,0.000814233162713946
"790","Black","PWS",2008,1442,0.506186726659168,0.000281488428393294,0.195298372513562,0.000284704561969413,11017.1541057368,947.878361437487,4639.31283905967,863.165678980103,15656.4669447965,1282.00170727289,0.343946989121188,0.0185602739042376
"791","Bocaccio","PWS",2008,1442,0.00112485939257593,1.26530865306629e-06,0,0,24.4825646794151,24.4825646794151,0,0,24.4825646794151,24.4825646794151,0.000537841930567115,0.000540301952153584
"792","Canary","PWS",2008,1442,0.00112485939257593,1.26530865306629e-06,0,0,24.4825646794151,24.4825646794151,0,0,24.4825646794151,24.4825646794151,0.000537841930567115,0.000540301952153584
"793","China","PWS",2008,1442,0.0123734533183352,1.37616564992277e-05,0.00723327305605787,1.30089724944826e-05,269.308211473566,83.2805918453905,171.826401446655,89.1505083455279,441.13461292022,121.99782832651,0.00969100643497848,0.00259699412458678
"794","Copper","PWS",2008,1442,0.015748031496063,1.74549898649347e-05,0.0867992766726944,0.000143596308409042,342.755905511811,94.6461654777896,2061.91681735986,441.7229128009,2404.67272287167,451.748855375374,0.0528267294128222,0.00732658926134077
"795","Dark","PWS",2008,1442,0.00112485939257593,1.26530865306629e-06,0.0235081374321881,4.15860596135098e-05,24.4825646794151,24.4825646794151,558.435804701627,177.076423407587,582.918369381043,178.760889738513,0.0128057638264728,0.00355877157148447
"796","DrkDsky","PWS",2008,1442,0.0213723284589426,2.35535495891731e-05,0.0759493670886076,0.000127139602767115,465.168728908886,111.591976706924,1804.17721518987,398.532060889864,2269.34594409876,413.860571717675,0.0498538212675474,0.00680096938682799
"797","Dusky","PWS",2008,1442,0.0281214848143982,3.07777780475583e-05,0.0596745027124774,0.00010165481238858,612.064116985377,129.815242477229,1417.5678119349,332.816136928342,2029.63192892028,357.237425502042,0.0445876961537846,0.006066925693572
"798","Quillback","PWS",2008,1442,0.0753655793025872,7.84747846384827e-05,0.180831826401447,0.000268354487249572,1640.33183352081,232.206893405546,4295.66003616636,807.516806170684,5935.99186968718,840.240104727903,0.130404039316502,0.0106929461426171
"799","Redstripe","PWS",2008,1442,0.00224971878515186,2.52776751186891e-06,0.0108499095840868,1.94423714603332e-05,48.9651293588302,34.7133347008717,257.739602169982,111.75175518594,306.704731528812,117.01910268496,0.00673780165924455,0.00245515727222797
"800","Silvergray","PWS",2008,1442,0.0134983127109111,1.49956174153937e-05,0.054249547920434,9.29466204182292e-05,293.790776152981,87.1981261599361,1288.69801084991,310.558172843754,1582.48878700289,322.567654804159,0.034764692157357,0.00567644264282005
"801","Tiger","PWS",2008,1442,0.00449943757030371,5.04413584668317e-06,0.00180831826401447,3.27001494396829e-06,97.9302587176603,49.3449678292988,42.9566003616637,42.9566003616637,140.886859079324,65.423202036481,0.00309505402195351,0.00143489057377609
"802","Yelloweye","PWS",2008,1442,0.31496062992126,0.000242973458919891,0.30379746835443,0.000383160446695415,6855.11811023622,641.035889983968,7216.70886075949,1278.68365708202,14071.8269709957,1430.37019933169,0.309135038905881,0.0126553598512727
"803","Yellowtail","PWS",2008,1442,0.00224971878515186,2.52776751186891e-06,0,0,48.9651293588302,34.7133347008717,0,0,48.9651293588302,34.7133347008717,0.00107568386113423,0.000767141053238297
"804","Black","PWS",2009,2065,0.570365358592693,0.00016590976053495,0.250425894378194,0.000320328951882382,12537.200947226,828.781420934628,7389.31686541738,782.19741753501,19926.5178126434,1139.61021568116,0.387012853725982,0.0140234448825306
"805","Canary","PWS",2009,2065,0.0006765899864682,4.57774009789039e-07,0,0,14.8721244925575,14.8721244925575,0,0,14.8721244925575,14.8721244925575,0.000288846420380623,0.000289319916365342
"806","China","PWS",2009,2065,0.0209742895805142,1.39027547441482e-05,0.00340715502555366,5.79444764536776e-06,461.035859269283,86.6732172209297,100.534923339012,71.2463115874873,561.570782608295,112.19752001826,0.0109068284378553,0.00214976009185713
"807","Copper","PWS",2009,2065,0.0040595399188092,2.73734600843385e-06,0.197614991482112,0.000270585847480609,89.2327469553451,36.7182647950565,5831.02555366269,665.228473094985,5920.25830061804,666.24106176807,0.114983264073532,0.0105721616835826
"808","Dark","PWS",2009,2065,0.0690121786197564,4.34999985253292e-05,0.0255536626916525,4.24926160660302e-05,1516.95669824087,172.694622726266,754.011925042589,200.635051849536,2270.96862328346,264.722225642716,0.0441067554242436,0.00479721829387926
"809","DrkDsky","PWS",2009,2065,0.0013531799729364,9.14928149558053e-07,0.0289608177172061,4.79899125500971e-05,29.744248985115,21.0658539753966,854.546848381601,214.481948490805,884.291097366716,215.513981987538,0.0171747027922373,0.00404767937389282
"810","Dusky","PWS",2009,2065,0.0317997293640054,2.0845298968437e-05,0.0170357751277683,2.85760366784376e-05,698.989851150203,109.177407796488,502.67461669506,162.099490904012,1201.66446784526,195.437845169508,0.0233387287881693,0.00364892702143785
"811","Quillback","PWS",2009,2065,0.0426251691474966,2.76291564675991e-05,0.136286201022147,0.000200874185039416,936.943843031123,129.182560004143,4021.39693356048,522.431034699359,4958.3407765916,538.165699228655,0.0963009007262197,0.00873235760674673
"812","Redstripe","PWS",2009,2065,0,0,0.00170357751277683,2.90217634203889e-06,0,0,50.267461669506,50.267461669506,50.267461669506,50.267461669506,0.000976294703028006,0.000977183153607685
"813","Shortraker","PWS",2009,2065,0.0013531799729364,9.14928149558053e-07,0,0,29.744248985115,21.0658539753966,0,0,29.744248985115,21.0658539753966,0.000577692840761246,0.00040969082439721
"814","Silvergray","PWS",2009,2065,0.0121786197564276,8.14509206313877e-06,0.0374787052810903,6.15598155828387e-05,267.698240866035,64.7840731544016,1105.88415672913,246.505046881027,1373.58239759517,254.87588013049,0.0266777190334673,0.0046994846083926
"815","Tiger","PWS",2009,2065,0.0060893098782138,4.09765076738043e-06,0.00340715502555366,5.79444764536776e-06,133.849120433018,45.181653993233,100.534923339012,71.2463115874873,234.38404377203,84.3647958119117,0.00455220718948162,0.00162916388056432
"816","Yelloweye","PWS",2009,2065,0.232070365358593,0.000120659249073068,0.298126064735945,0.000357076645496594,5101.13870094723,398.205037248277,8796.80579216354,885.017558614549,13897.9444931108,970.475826976622,0.269925895220455,0.0119110751126076
"817","Yellowtail","PWS",2009,2065,0.0074424898511502,5.00142125657802e-06,0,0,163.593369418133,50.1052152865297,0,0,163.593369418133,50.1052152865297,0.00317731062418685,0.000971939324845131
"818","Black","PWS",2010,1800,0.506162695152013,0.000205560872687881,0.355060034305317,0.000393457742859835,14040.9531635168,920.62208855273,8422.73413379074,799.417526822667,22463.6872973076,1219.26757199659,0.436510188047639,0.0125136089906346
"819","China","PWS",2010,1800,0.00903861955628595,7.36589055329167e-06,0.0120068610634648,2.03826397781228e-05,250.731306491372,76.6046515154726,284.826758147513,109.001643892248,535.558064638885,133.227741124059,0.0104068645726727,0.00254487386663718
"820","Copper","PWS",2010,1800,0.0295809367296631,2.36068296972523e-05,0.072041166380789,0.000114864667916296,820.575184880855,143.032936896856,1708.96054888508,285.489548732693,2529.53573376593,319.315993136794,0.0491534672917091,0.00568447219165695
"821","Dark","PWS",2010,1800,0.028759244042728,2.29705180302786e-05,0.0411663807890223,6.78208073569682e-05,797.781429745275,140.85949511482,976.548885077187,208.738074541281,1774.33031482246,251.819342242019,0.0344784562361055,0.00460159723826725
"822","DrkDsky","PWS",2010,1800,0,0,0.00343053173241852,5.87416354716734e-06,0,0,81.3790737564322,57.6643418615922,81.3790737564322,57.6643418615922,0.00158134300564363,0.00112027151804877
"823","Dusky","PWS",2010,1800,0.0238290879211175,1.91293277055634e-05,0.0343053173241852,5.69217569200553e-05,661.018898931799,127.270327901155,813.790737564323,189.086417153308,1474.80963649612,227.92851843493,0.0286582261959528,0.00420916184587524
"824","Quillback","PWS",2010,1800,0.0739523418241578,5.63185797392111e-05,0.195540308747856,0.000270282296224483,2051.43796220214,240.651499840967,4638.60720411664,527.512517234822,6690.04516631877,579.812556103372,0.129999711754669,0.00907632499272254
"825","Shortraker","PWS",2010,1800,0.00246507806080526,2.02220514059161e-06,0.00343053173241852,5.87416354716734e-06,68.3812654067379,39.5856066499106,81.3790737564322,57.6643418615922,149.76033916317,69.9442390492028,0.00291011502007637,0.00135509881601078
"826","Silvergray","PWS",2010,1800,0.00986031224322103,8.02885401783488e-06,0.0360205831903945,5.96616851838804e-05,273.525061626952,80.115297120784,854.480274442539,194.132175476662,1128.00533606949,210.013719523399,0.021919189616989,0.00392524135173023
"827","Tiger","PWS",2010,1800,0.00821692686935086,6.70181659718306e-06,0.00857632933104631,1.46095805949343e-05,227.937551355793,72.9442886475395,203.447684391081,91.7452290468019,431.385235746874,117.209454819762,0.00838259756221821,0.00224759774823581
"828","Yelloweye","PWS",2010,1800,0.299096138044371,0.000172399373561936,0.238421955403087,0.000311987846365731,8296.92686935086,610.818689608382,5655.84562607204,602.863035749801,13952.7724954229,858.221015501466,0.271127676643405,0.0108868440022097
"829","Yellowtail","PWS",2010,1800,0.00903861955628595,7.36589055329167e-06,0,0,250.731306491372,76.6046515154726,0,0,250.731306491372,76.6046515154726,0.00487216405292006,0.00147908458612774
"830","Black","PWS",2011,1859,0.590016366612111,0.000198113885128545,0.364207221350078,0.000364088555450524,10773.1088379705,670.546437023649,8443.05180533752,906.970131903748,19216.1606433081,1127.93055831049,0.463699250580538,0.0137823431856431
"831","Canary","PWS",2011,1859,0.0016366612111293,1.33823304767345e-06,0.00313971742543171,4.92116289295621e-06,29.8837970540098,21.1573340244118,72.7849293563579,51.6532150308661,102.668726410368,55.8183429174087,0.00247746739727245,0.00134216788376625
"832","China","PWS",2011,1859,0.0130932896890344,1.05830101999618e-05,0.00941915227629513,1.4670490324986e-05,239.070376432079,60.8738013106633,218.354788069074,90.7465905525565,457.425164501152,109.272884939144,0.0110379856784622,0.00257976791455105
"833","Copper","PWS",2011,1859,0.0490998363338789,3.82383639687676e-05,0.0863422291993721,0.000124036554490967,896.513911620294,123.951893928969,2001.58555729984,318.436234416596,2898.09946892014,341.709975561147,0.0699331451683149,0.00687452987259281
"834","Dark","PWS",2011,1859,0.0474631751227496,3.70273727518565e-05,0.00313971742543171,4.92116289295621e-06,866.630114566285,121.603590918856,72.7849293563579,51.6532150308661,939.415043922643,132.119218690489,0.0226687349224836,0.00318986652283103
"835","Dusky","PWS",2011,1859,0.0180032733224223,1.44792428108931e-05,0.043956043956044,6.60753304336137e-05,328.721767594108,71.893163635814,1018.98901098901,210.601724035649,1347.71077858312,222.53474592601,0.0325211934698274,0.0048973142617401
"836","DuskyDrk","PWS",2011,1859,0.0122749590834697,9.92979890497041e-06,0.0408163265306122,6.15571604074822e-05,224.128477905074,58.8700055788189,946.204081632653,201.705194834265,1170.33255953773,210.120591994166,0.0282409343292326,0.0046680360557523
"837","Quillback","PWS",2011,1859,0.0482815057283142,3.76334168164791e-05,0.145996860282575,0.000196040529984599,881.57201309329,122.781092219244,3384.49921507064,453.258509861938,4266.07122816393,469.593945200334,0.102943250118577,0.00869973793141898
"838","Shortraker","PWS",2011,1859,0.00654664484451719,5.32660629467399e-06,0.00784929356357928,1.22447832612139e-05,119.535188216039,42.6288870156371,181.962323390895,82.5492213770754,301.497511606934,92.9063827632599,0.00727534353917459,0.00220613112310574
"839","Silvergray","PWS",2011,1859,0.016366612111293,1.31848862565859e-05,0.0533751962323391,7.94438438042427e-05,298.837970540098,68.3850085985885,1237.34379905808,236.260338299602,1536.18176959818,245.958242095018,0.0370691288723289,0.00533184043523124
"840","Tiger","PWS",2011,1859,0.00327332242225859,2.67207844601026e-06,0.00313971742543171,4.92116289295621e-06,59.7675941080196,29.9952337112532,72.7849293563579,51.6532150308661,132.552523464378,59.7308016723164,0.00319858409460142,0.00143481829328124
"841","Yelloweye","PWS",2011,1859,0.193126022913257,0.000127623556254681,0.23861852433281,0.000285659943676167,3526.28805237316,289.013012441963,5531.6546310832,649.625267209194,9057.94268345636,711.014422608568,0.218574423480523,0.0107559503865489
"842","Yellowtail","PWS",2011,1859,0.000818330605564648,6.69664980003804e-07,0,0,14.9418985270049,14.9418985270049,0,0,14.9418985270049,14.9418985270049,0.000360558348664485,0.000361241768136097
"843","Black","PWS",2012,2225,0.516778523489933,0.000167708852350234,0.340136054421769,0.000305781360904851,13070.8791946309,836.075332944663,5752.38095238095,625.022599207107,18823.2601470118,1043.87509400222,0.445995975524507,0.0114934099712662
"844","Canary","PWS",2012,2225,0.00402684563758389,2.69350581047345e-06,0.00272108843537415,3.69711732030112e-06,101.851006711409,41.8701814209286,46.0190476190476,32.6676440036722,147.870054330457,53.1063749183856,0.00350361460325689,0.00124990120879465
"845","China","PWS",2012,2225,0.0187919463087248,1.23833506129314e-05,0.00952380952380952,1.28516438364628e-05,475.304697986577,93.1534536948469,161.066666666667,62.2923570899941,636.371364653244,112.062052841742,0.0150781036524877,0.00256392351447773
"846","Copper","PWS",2012,2225,0.0087248322147651,5.808401287837e-06,0.0517006802721088,6.67952587622752e-05,220.677181208054,62.2232901028266,874.361904761905,161.097988356052,1095.03908596996,172.697132818085,0.0259457193690311,0.00376283853929265
"847","Dark","PWS",2012,2225,0.0416107382550336,2.67825955116888e-05,0.054421768707483,7.01090460466379e-05,1052.46040268456,144.614135626709,920.380952380952,166.284184079933,1972.84135506552,220.371681706587,0.0467442567246894,0.00458213997071226
"848","Dusky","PWS",2012,2225,0.0436241610738255,2.80195390493153e-05,0.0666666666666667,8.47714199212837e-05,1103.38590604027,148.601183225416,1127.46666666667,188.948713476841,2230.85257270694,240.382877885566,0.0528575422984702,0.0049053277884718
"849","DuskyDrk","PWS",2012,2225,0.00268456375838926,1.79809058147509e-06,0.0054421768707483,7.37405937555285e-06,67.9006711409396,34.0924471258312,92.0380952380952,46.5568931628348,159.938766379035,57.7047593531349,0.00378956915955538,0.00135476009805257
"850","Quillback","PWS",2012,2225,0.102684563758389,6.188075495241e-05,0.127891156462585,0.00015195505253576,2597.20067114094,250.654601498855,2162.89523809524,293.326335174652,4760.09590923618,385.834249593711,0.11278511809587,0.00686201277910585
"851","Redstripe","PWS",2012,2225,0.00268456375838926,1.79809058147509e-06,0,0,67.9006711409396,34.0924471258312,0,0,67.9006711409396,34.0924471258312,0.0016088300234792,0.000806869470645943
"852","Rougheye","PWS",2012,2225,0,0,0.00136054421768707,1.85108056828173e-06,0,0,23.0095238095238,23.0095238095238,23.0095238095238,23.0095238095238,0.000545184784019045,0.000546422093622005
"853","Shortraker","PWS",2012,2225,0.00536912751677852,3.58650099831235e-06,0,0,135.801342281879,48.4806732337958,0,0,135.801342281879,48.4806732337958,0.0032176600469584,0.00114416659478556
"854","Silvergray","PWS",2012,2225,0.023489932885906,1.54050745056559e-05,0.0448979591836735,5.84225237667775e-05,594.130872483222,105.09224405286,759.314285714286,147.82799860196,1353.44515819751,181.376671407122,0.0320683605780715,0.00390486295795339
"855","Tiger","PWS",2012,2225,0.00335570469798658,2.2461007011192e-06,0.00952380952380952,1.28516438364628e-05,84.8758389261745,38.1693295218975,161.066666666667,62.2923570899941,245.942505592841,73.0563855386956,0.00582733101748232,0.00170235700044602
"856","Yelloweye","PWS",2012,2225,0.224161073825503,0.000116798446478778,0.280272108843537,0.000274822416686558,5669.70604026846,431.123541090484,4739.96190476191,533.187635569114,10409.6679450304,685.679635402847,0.246645372468436,0.00940070037357644
"857","Yellowtail","PWS",2012,2225,0.00201342281879195,1.34947545154111e-06,0.0054421768707483,7.37405937555285e-06,50.9255033557047,29.4839582968548,92.0380952380952,46.5568931628348,142.9635985938,55.1076047186437,0.00338736165368558,0.00129510053429832
"858","Black","PWS",2013,2414,0.557799442896936,0.000171887961254916,0.347648261758691,0.000232127889308958,14093.9185236769,817.890808232086,7963.9263803681,776.451902192248,22057.844904045,1127.7512716058,0.457869120997301,0.0113306911331637
"859","Canary","PWS",2013,2414,0.0020891364902507,1.45280278674272e-06,0.00306748466257669,3.13006673533423e-06,52.7862116991643,30.5407311939522,70.2699386503068,40.8365968085182,123.056150349471,50.9937633516367,0.00255435703890962,0.00105262489586767
"860","China","PWS",2013,2414,0.0181058495821727,1.23888695422163e-05,0.0224948875255624,2.25065174624101e-05,457.480501392758,92.0682088909954,515.312883435583,117.21410593624,972.793384828341,149.049326462175,0.020192908870334,0.0029171096309341
"861","Copper","PWS",2013,2414,0.00766016713091922,5.29720485745338e-06,0.0971370143149284,8.97660335362434e-05,193.549442896936,58.9732338560371,2225.21472392638,290.479551505245,2418.76416682332,296.405486039188,0.0502078706138727,0.00519054935704652
"862","Dark","PWS",2013,2414,0.0605849582172702,3.96616174599873e-05,0.065439672801636,6.25970542735423e-05,1530.80013927577,178.466118487739,1499.09202453988,222.885344112282,3029.89216381564,285.531140277431,0.06289345436047,0.00500796298714715
"863","Dusky","PWS",2013,2414,0.0417827298050139,2.79003019477736e-05,0.0674846625766871,6.44119579258934e-05,1055.72423398329,144.573188537243,1545.93865030675,227.391982302649,2601.66288429004,269.459682437565,0.0540044189785166,0.00476103507962678
"864","DuskyDrk","PWS",2013,2414,0.00278551532033426,1.93571862350832e-06,0.00306748466257669,3.13006673533423e-06,70.3816155988858,35.3026351273361,70.2699386503068,40.8365968085182,140.651554249193,53.9805861938836,0.00291959635182548,0.00111368421373613
"865","Northern","PWS",2013,2414,0,0,0.00102249488752556,1.04549579501591e-06,0,0,23.4233128834356,23.4233128834356,23.4233128834356,23.4233128834356,0.00048621303338735,0.000486909113608776
"866","Quillback","PWS",2013,2414,0.0661559888579387,4.30518285687575e-05,0.159509202453988,0.000137222125677053,1671.56337047354,187.824833165331,3654.03680981595,415.850156010381,5325.60018028949,456.299813946316,0.110546967935433,0.00696542943192742
"867","Redstripe","PWS",2013,2414,0.000696378830083565,4.84943474988555e-07,0.00408997955010225,4.16914188063664e-06,17.5954038997214,17.5954038997214,93.6932515337423,47.3069984773111,111.288655433464,50.473263648457,0.00231009144646526,0.00104094672548811
