"","species","PORT","YEAR","piC","vpiC","piP","vpiP","HiC","SEHiC","HiP","SEHiP","Hi","SEHi","pi","SEpi"
"562","Silvergray","Seward",2017,0.0381443298969072,3.78630959686513e-05,0.037037037037037,0.000147377251754356,NA,NA,NA,NA,NA,NA,NA,NA
"563","Tiger","Seward",2017,0.00412371134020619,4.23808704333214e-06,0.00411522633744856,1.69350878084303e-05,NA,NA,NA,NA,NA,NA,NA,NA
"564","Yelloweye","Seward",2017,0.0876288659793814,8.25077892946843e-05,0.0617283950617284,0.000239330579772031,NA,NA,NA,NA,NA,NA,NA,NA
"565","Yellowtail","Seward",2017,0.00103092783505155,1.06281220108407e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"566","Black","Seward",2018,0.679595278246206,0.00018375150719972,0.554913294797688,0.000715897188563659,NA,NA,NA,NA,NA,NA,NA,NA
"567","Canary","Seward",2018,0.00168634064080944,1.42067248612034e-06,0.00289017341040462,8.3531023422099e-06,NA,NA,NA,NA,NA,NA,NA,NA
"568","China","Seward",2018,0.0202360876897133,1.67312982655929e-05,0.0144508670520231,4.12812738941098e-05,NA,NA,NA,NA,NA,NA,NA,NA
"569","Copper","Seward",2018,0.0185497470489039,1.53634210407811e-05,0.00867052023121387,2.49140356815478e-05,NA,NA,NA,NA,NA,NA,NA,NA
"570","Dark","Seward",2018,0.0480607082630691,3.86083346703133e-05,0.124277456647399,0.00031545672584537,NA,NA,NA,NA,NA,NA,NA,NA
"571","Dusky","Seward",2018,0.0404721753794266,3.2771458564965e-05,0.00578034682080925,1.66577809027258e-05,NA,NA,NA,NA,NA,NA,NA,NA
"572","DuskyDrk","Seward",2018,0.00421585160202361,3.54268202303234e-06,0.00578034682080925,1.66577809027258e-05,NA,NA,NA,NA,NA,NA,NA,NA
"573","POP","Seward",2018,0.000843170320404722,7.10936189211401e-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"574","Quillback","Seward",2018,0.0674536256323777,5.30832354611179e-05,0.0578034682080925,0.000157861528322344,NA,NA,NA,NA,NA,NA,NA,NA
"575","Redstripe","Seward",2018,0.000843170320404722,7.10936189211401e-07,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"576","Silvergray","Seward",2018,0.00590219224283305,4.95135558612801e-06,0.0202312138728324,5.74548169798959e-05,NA,NA,NA,NA,NA,NA,NA,NA
"577","Tiger","Seward",2018,0.00252951096121417,2.1292088907268e-06,0.0202312138728324,5.74548169798959e-05,NA,NA,NA,NA,NA,NA,NA,NA
"578","Yelloweye","Seward",2018,0.107925801011804,8.12471075846116e-05,0.182080924855491,0.000431673801910899,NA,NA,NA,NA,NA,NA,NA,NA
"579","Yellowtail","Seward",2018,0.00168634064080944,1.42067248612034e-06,0.00289017341040462,8.3531023422099e-06,NA,NA,NA,NA,NA,NA,NA,NA
"580","Black","Valdez",1996,0.329113924050633,0.00283074293649522,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"581","China","Valdez",1996,0.0253164556962025,0.000316352984194676,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"582","Copper","Valdez",1996,0,0,0.404761904761905,0.00587633427354682,NA,NA,NA,NA,NA,NA,NA,NA
"583","DrkDsky","Valdez",1996,0,0,0.0714285714285714,0.00161772025883524,NA,NA,NA,NA,NA,NA,NA,NA
"584","Quillback","Valdez",1996,0.113924050632911,0.00129417129897822,0.333333333333333,0.00542005420054201,NA,NA,NA,NA,NA,NA,NA,NA
"585","Shortraker","Valdez",1996,0,0,0.0238095238095238,0.000566893424036281,NA,NA,NA,NA,NA,NA,NA,NA
"586","Yelloweye","Valdez",1996,0.531645569620253,0.00319228920414628,0.142857142857143,0.00298656047784968,NA,NA,NA,NA,NA,NA,NA,NA
"587","Yellowtail","Valdez",1996,0,0,0.0238095238095238,0.000566893424036281,NA,NA,NA,NA,NA,NA,NA,NA
"588","Black","Valdez",1997,0.493670886075949,0.00159210154341998,0.0352941176470588,0.000405338606030648,NA,NA,NA,NA,NA,NA,NA,NA
"589","China","Valdez",1997,0.0189873417721519,0.000118642182322162,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"590","Copper","Valdez",1997,0.0126582278481013,7.96050771709989e-05,0.223529411764706,0.00206623826000989,NA,NA,NA,NA,NA,NA,NA,NA
"591","DrkDsky","Valdez",1997,0.0126582278481013,7.96050771709989e-05,0.129411764705882,0.00134124237930466,NA,NA,NA,NA,NA,NA,NA,NA
"592","Quillback","Valdez",1997,0.0189873417721519,0.000118642182322162,0.117647058823529,0.00123578843302027,NA,NA,NA,NA,NA,NA,NA,NA
"593","Silvergray","Valdez",1997,0,0,0.0117647058823529,0.00013840830449827,NA,NA,NA,NA,NA,NA,NA,NA
"594","Tiger","Valdez",1997,0.0126582278481013,7.96050771709989e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"595","Yelloweye","Valdez",1997,0.430379746835443,0.00156148420604652,0.482352941176471,0.00297248311089142,NA,NA,NA,NA,NA,NA,NA,NA
"596","Black","Valdez",1998,0.267379679144385,0.00105316014153242,0.0980392156862745,0.00176855055747789,NA,NA,NA,NA,NA,NA,NA,NA
"597","Copper","Valdez",1998,0.0053475935828877,2.85967571277417e-05,0.0392156862745098,0.000753556324490581,NA,NA,NA,NA,NA,NA,NA,NA
"598","DrkDsky","Valdez",1998,0.0106951871657754,5.68860222433572e-05,0.0196078431372549,0.000384467512495194,NA,NA,NA,NA,NA,NA,NA,NA
"599","Quillback","Valdez",1998,0.106951871657754,0.000513511660250846,0.0196078431372549,0.000384467512495194,NA,NA,NA,NA,NA,NA,NA,NA
"600","Silvergray","Valdez",1998,0.0053475935828877,2.85967571277417e-05,0.0784313725490196,0.00144559784698193,NA,NA,NA,NA,NA,NA,NA,NA
"601","Yelloweye","Valdez",1998,0.60427807486631,0.00128562410269987,0.745098039215686,0.00379853902345252,NA,NA,NA,NA,NA,NA,NA,NA
"602","Black","Valdez",1999,0.354098360655738,0.000752344446173213,0.14,0.00121616161616162,NA,NA,NA,NA,NA,NA,NA,NA
"603","China","Valdez",1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"604","Copper","Valdez",1999,0.0295081967213115,9.42021810775259e-05,0.13,0.00114242424242424,NA,NA,NA,NA,NA,NA,NA,NA
"605","DrkDsky","Valdez",1999,0.0229508196721311,7.37634195674621e-05,0.07,0.000657575757575758,NA,NA,NA,NA,NA,NA,NA,NA
"606","Quillback","Valdez",1999,0.059016393442623,0.000182675851143581,0.07,0.000657575757575758,NA,NA,NA,NA,NA,NA,NA,NA
"607","Rosethorn","Valdez",1999,0,0,0.01,1e-04,NA,NA,NA,NA,NA,NA,NA,NA
"608","Rougheye","Valdez",1999,0.00655737704918033,2.14288745243921e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"609","Silvergray","Valdez",1999,0,0,0.16,0.00135757575757576,NA,NA,NA,NA,NA,NA,NA,NA
"610","Tiger","Valdez",1999,0.00327868852459016,1.07497984412792e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"611","Yelloweye","Valdez",1999,0.524590163934426,0.000820379354729204,0.42,0.00246060606060606,NA,NA,NA,NA,NA,NA,NA,NA
"612","Black","Valdez",2000,0.166666666666667,0.000422154677473826,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"613","China","Valdez",2000,0.00303030303030303,9.18273645546373e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"614","Copper","Valdez",2000,0.0151515151515152,4.53554612161962e-05,0.184,0.00121083870967742,NA,NA,NA,NA,NA,NA,NA,NA
"615","DrkDsky","Valdez",2000,0.00303030303030303,9.18273645546373e-06,0.056,0.000426322580645161,NA,NA,NA,NA,NA,NA,NA,NA
"616","Quillback","Valdez",2000,0.0212121212121212,6.3106890959889e-05,0.128,0.000900129032258065,NA,NA,NA,NA,NA,NA,NA,NA
"617","Silvergray","Valdez",2000,0.0151515151515152,4.53554612161962e-05,0.152,0.00103948387096774,NA,NA,NA,NA,NA,NA,NA,NA
"618","Tiger","Valdez",2000,0.00303030303030303,9.18273645546373e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"619","Yelloweye","Valdez",2000,0.772727272727273,0.000533798889698309,0.48,0.00201290322580645,NA,NA,NA,NA,NA,NA,NA,NA
"620","Black","Valdez",2001,0.189830508474576,0.000523111858934898,0.264285714285714,0.0013988401115842,NA,NA,NA,NA,NA,NA,NA,NA
"621","China","Valdez",2001,0.00338983050847458,1.1490950876185e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"622","Copper","Valdez",2001,0.0203389830508475,6.7773159249336e-05,0.171428571428571,0.00102187637644986,NA,NA,NA,NA,NA,NA,NA,NA
"623","DrkDsky","Valdez",2001,0.0101694915254237,3.42383434270002e-05,0.0142857142857143,0.000101306709734253,NA,NA,NA,NA,NA,NA,NA,NA
"624","Quillback","Valdez",2001,0.0203389830508475,6.7773159249336e-05,0.121428571428571,0.000767508442225811,NA,NA,NA,NA,NA,NA,NA,NA
"625","Silvergray","Valdez",2001,0.00338983050847458,1.1490950876185e-05,0.107142857142857,0.000688224930259874,NA,NA,NA,NA,NA,NA,NA,NA
"626","Yelloweye","Valdez",2001,0.752542372881356,0.000633409353399504,0.321428571428571,0.00156915284099251,NA,NA,NA,NA,NA,NA,NA,NA
"627","Black","Valdez",2002,0.214285714285714,0.000502589095339628,0.283018867924528,0.00128429866027371,NA,NA,NA,NA,NA,NA,NA,NA
"628","Canary","Valdez",2002,0,0,0.00628930817610063,3.95553973339662e-05,NA,NA,NA,NA,NA,NA,NA,NA
"629","China","Valdez",2002,0.00595238095238095,1.76625376518767e-05,0.0251572327044025,0.000155217381943412,NA,NA,NA,NA,NA,NA,NA,NA
"630","Copper","Valdez",2002,0.0297619047619048,8.61974142890987e-05,0.132075471698113,0.000725516085277431,NA,NA,NA,NA,NA,NA,NA,NA
"631","DrkDsky","Valdez",2002,0.0148809523809524,4.37597302602633e-05,0.0880503144654088,0.000508211750556655,NA,NA,NA,NA,NA,NA,NA,NA
"632","Quillback","Valdez",2002,0.0386904761904762,0.000111025442515315,0.176100628930818,0.000918286059626507,NA,NA,NA,NA,NA,NA,NA,NA
"633","Rougheye","Valdez",2002,0.0208333333333333,6.08934494195688e-05,0.00628930817610063,3.95553973339662e-05,NA,NA,NA,NA,NA,NA,NA,NA
"634","Tiger","Valdez",2002,0.00595238095238095,1.76625376518767e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"635","Yelloweye","Valdez",2002,0.669642857142857,0.000660362092598233,0.283018867924528,0.00128429866027371,NA,NA,NA,NA,NA,NA,NA,NA
"636","Black","Valdez",2003,0.342995169082126,0.000545640394838861,0.15606936416185,0.000765765800767242,NA,NA,NA,NA,NA,NA,NA,NA
"637","Canary","Valdez",2003,0.0072463768115942,1.74185637644034e-05,0.0115606936416185,6.64363023496694e-05,NA,NA,NA,NA,NA,NA,NA,NA
"638","China","Valdez",2003,0.00241545893719807,5.83444187729002e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"639","Copper","Valdez",2003,0.00241545893719807,5.83444187729002e-06,0.219653179190751,0.000996544535245041,NA,NA,NA,NA,NA,NA,NA,NA
"640","DrkDsky","Valdez",2003,0.0507246376811594,0.000116589948700423,0.092485549132948,0.000487976583340262,NA,NA,NA,NA,NA,NA,NA,NA
"641","Quillback","Valdez",2003,0.0483091787439614,0.000111320585939577,0.0867052023121387,0.000460391919791569,NA,NA,NA,NA,NA,NA,NA,NA
"642","Silvergray","Valdez",2003,0,0,0.0520231213872832,0.000286725094351205,NA,NA,NA,NA,NA,NA,NA,NA
"643","Tiger","Valdez",2003,0.00241545893719807,5.83444187729002e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"644","Yelloweye","Valdez",2003,0.543478260869565,0.000600749735670116,0.38150289017341,0.00137185136606247,NA,NA,NA,NA,NA,NA,NA,NA
"645","Black","Valdez",2004,0.260162601626016,0.000523038104188041,0.148760330578512,0.00105525578853903,NA,NA,NA,NA,NA,NA,NA,NA
"646","Canary","Valdez",2004,0,0,0.0495867768595041,0.000392732736834916,NA,NA,NA,NA,NA,NA,NA,NA
"647","Copper","Valdez",2004,0.00813008130081301,2.19129974968891e-05,0.272727272727273,0.00165289256198347,NA,NA,NA,NA,NA,NA,NA,NA
"648","Dark","Valdez",2004,0,0,0.00826446280991736,6.83013455365071e-05,NA,NA,NA,NA,NA,NA,NA,NA
"649","DrkDsky","Valdez",2004,0.002710027100271,7.34424688420326e-06,0.0495867768595041,0.000392732736834916,NA,NA,NA,NA,NA,NA,NA,NA
"650","Dusky","Valdez",2004,0.013550135501355,3.6322090568614e-05,0.0330578512396694,0.000266375247592378,NA,NA,NA,NA,NA,NA,NA,NA
"651","Quillback","Valdez",2004,0.0542005420054201,0.000139301204488421,0.148760330578512,0.00105525578853903,NA,NA,NA,NA,NA,NA,NA,NA
"652","Silvergray","Valdez",2004,0,0,0.0743801652892562,0.000573731302506659,NA,NA,NA,NA,NA,NA,NA,NA
"653","Tiger","Valdez",2004,0.002710027100271,7.34424688420326e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"654","Yelloweye","Valdez",2004,0.658536585365854,0.000611049323642759,0.214876033057851,0.0014058693622931,NA,NA,NA,NA,NA,NA,NA,NA
"655","Black","Valdez",2005,0.615384615384615,0.00114341251464997,0.113636363636364,0.00234239861618297,NA,NA,NA,NA,NA,NA,NA,NA
"656","China","Valdez",2005,0.00480769230769231,2.31139053254438e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"657","Copper","Valdez",2005,0.00961538461538462,4.600448789412e-05,0.25,0.00436046511627907,NA,NA,NA,NA,NA,NA,NA,NA
"658","DrkDsky","Valdez",2005,0,0,0.0909090909090909,0.00192196809532962,NA,NA,NA,NA,NA,NA,NA,NA
"659","Dusky","Valdez",2005,0,0,0.0909090909090909,0.00192196809532962,NA,NA,NA,NA,NA,NA,NA,NA
"660","Quillback","Valdez",2005,0.0192307692307692,9.11156847611697e-05,0.136363636363636,0.00273880453584471,NA,NA,NA,NA,NA,NA,NA,NA
"661","Tiger","Valdez",2005,0.00961538461538462,4.600448789412e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"662","Yelloweye","Valdez",2005,0.341346153846154,0.00108613022753909,0.318181818181818,0.00504516625024025,NA,NA,NA,NA,NA,NA,NA,NA
"663","Black","Valdez",2006,0.422053231939163,0.000931008783774314,0.0192307692307692,0.000369822485207101,NA,NA,NA,NA,NA,NA,NA,NA
"664","China","Valdez",2006,0.00380228136882129,1.44573436076855e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"665","Copper","Valdez",2006,0.0342205323193916,0.000126143082012096,0.288461538461538,0.00402453880960668,NA,NA,NA,NA,NA,NA,NA,NA
"666","Dusky","Valdez",2006,0.00380228136882129,1.44573436076855e-05,0.0192307692307692,0.000369822485207101,NA,NA,NA,NA,NA,NA,NA,NA
"667","Quillback","Valdez",2006,0.026615969581749,9.88838158205056e-05,0.25,0.00367647058823529,NA,NA,NA,NA,NA,NA,NA,NA
"668","Silvergray","Valdez",2006,0,0,0.0384615384615385,0.00072514212785706,NA,NA,NA,NA,NA,NA,NA,NA
"669","Tiger","Valdez",2006,0.0152091254752852,5.71672060212298e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"670","Vermilion","Valdez",2006,0.00380228136882129,1.44573436076855e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"671","Yelloweye","Valdez",2006,0.490494296577947,0.000953853593902488,0.384615384615385,0.00464090961828518,NA,NA,NA,NA,NA,NA,NA,NA
"672","Black","Valdez",2007,0.664921465968586,0.00058477929150334,0.0857142857142857,0.00230492196878751,NA,NA,NA,NA,NA,NA,NA,NA
"673","China","Valdez",2007,0.00523560209424084,1.36697915090594e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"674","Copper","Valdez",2007,0.0366492146596859,9.26667971772024e-05,0.4,0.00705882352941176,NA,NA,NA,NA,NA,NA,NA,NA
"675","DrkDsky","Valdez",2007,0.0104712041884817,2.71956904759181e-05,0.0857142857142857,0.00230492196878751,NA,NA,NA,NA,NA,NA,NA,NA
"676","Dusky","Valdez",2007,0.00261780104712042,6.85288232230476e-06,0.0285714285714286,0.000816326530612245,NA,NA,NA,NA,NA,NA,NA,NA
"677","Quillback","Valdez",2007,0.00785340314136126,2.04507275602638e-05,0.171428571428571,0.00417767106842737,NA,NA,NA,NA,NA,NA,NA,NA
"678","Tiger","Valdez",2007,0.00261780104712042,6.85288232230476e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"679","Yelloweye","Valdez",2007,0.269633507853403,0.00051687999815242,0.228571428571429,0.00518607442977191,NA,NA,NA,NA,NA,NA,NA,NA
"680","Black","Valdez",2008,0.50531914893617,0.000666591217745586,0.296296296296296,0.00194864300091022,NA,NA,NA,NA,NA,NA,NA,NA
"681","Canary","Valdez",2008,0.00265957446808511,7.07333635129018e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"682","China","Valdez",2008,0.0106382978723404,2.80669986419194e-05,0.0185185185185185,0.000169865261592503,NA,NA,NA,NA,NA,NA,NA,NA
"683","Copper","Valdez",2008,0.023936170212766,6.23019465821639e-05,0.12962962962963,0.0010544466238478,NA,NA,NA,NA,NA,NA,NA,NA
"684","Dark","Valdez",2008,0,0,0.0648148148148148,0.000566484622386319,NA,NA,NA,NA,NA,NA,NA,NA
"685","DrkDsky","Valdez",2008,0.00265957446808511,7.07333635129018e-06,0.0185185185185185,0.000169865261592503,NA,NA,NA,NA,NA,NA,NA,NA
"686","Dusky","Valdez",2008,0.00265957446808511,7.07333635129018e-06,0.0833333333333333,0.000713914849428868,NA,NA,NA,NA,NA,NA,NA,NA
"687","Quillback","Valdez",2008,0.0425531914893617,0.000108646446355817,0.148148148148148,0.0011794418163404,NA,NA,NA,NA,NA,NA,NA,NA
"688","Redstripe","Valdez",2008,0.00531914893617021,1.41089482420401e-05,0.0555555555555556,0.000490365755163263,NA,NA,NA,NA,NA,NA,NA,NA
"689","Tiger","Valdez",2008,0.00531914893617021,1.41089482420401e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"690","Yelloweye","Valdez",2008,0.398936170212766,0.000639429606156632,0.185185185185185,0.00141020217171134,NA,NA,NA,NA,NA,NA,NA,NA
"691","Black","Valdez",2009,0.483490566037736,0.000590372195248808,0.207207207207207,0.000494796326772882,NA,NA,NA,NA,NA,NA,NA,NA
"692","China","Valdez",2009,0.0212264150943396,4.91154950273816e-05,0.003003003003003,9.01802703604505e-06,NA,NA,NA,NA,NA,NA,NA,NA
"693","Copper","Valdez",2009,0.00471698113207547,1.10986553689719e-05,0.342342342342342,0.000678144768017774,NA,NA,NA,NA,NA,NA,NA,NA
"694","Dark","Valdez",2009,0.0117924528301887,2.75493874383841e-05,0.012012012012012,3.57461553597449e-05,NA,NA,NA,NA,NA,NA,NA,NA
"695","DrkDsky","Valdez",2009,0,0,0.003003003003003,9.01802703604505e-06,NA,NA,NA,NA,NA,NA,NA,NA
"696","Dusky","Valdez",2009,0,0,0.003003003003003,9.01802703604505e-06,NA,NA,NA,NA,NA,NA,NA,NA
"697","Quillback","Valdez",2009,0.0188679245283019,4.37634183269414e-05,0.15015015015015,0.000384352658313366,NA,NA,NA,NA,NA,NA,NA,NA
"698","Redstripe","Valdez",2009,0,0,0.003003003003003,9.01802703604505e-06,NA,NA,NA,NA,NA,NA,NA,NA
"699","Silvergray","Valdez",2009,0.00235849056603774,5.562477750089e-06,0.021021021021021,6.19853545067916e-05,NA,NA,NA,NA,NA,NA,NA,NA
"700","Tiger","Valdez",2009,0.0141509433962264,3.29803645324426e-05,0.00600600600600601,1.79817286080175e-05,NA,NA,NA,NA,NA,NA,NA,NA
"701","Yelloweye","Valdez",2009,0.443396226415094,0.000583442110676002,0.249249249249249,0.000563626689752816,NA,NA,NA,NA,NA,NA,NA,NA
"702","Black","Valdez",2010,0.468609865470852,0.000559583504391555,0.306772908366534,0.000850653164235488,NA,NA,NA,NA,NA,NA,NA,NA
"703","China","Valdez",2010,0.00224215246636771,5.02724768243882e-06,0.0239043824701195,9.33318518753671e-05,NA,NA,NA,NA,NA,NA,NA,NA
"704","Copper","Valdez",2010,0.0605381165919283,0.000127805062991978,0.139442231075697,0.000479992381073316,NA,NA,NA,NA,NA,NA,NA,NA
"705","Dusky","Valdez",2010,0.00448430493273543,1.00319009932712e-05,0.0358565737051793,0.000138283519309217,NA,NA,NA,NA,NA,NA,NA,NA
"706","Quillback","Valdez",2010,0.0201793721973094,4.44318317641166e-05,0.223107569721116,0.000693322328217012,NA,NA,NA,NA,NA,NA,NA,NA
"707","Silvergray","Valdez",2010,0,0,0.0159362549800797,6.27291630291583e-05,NA,NA,NA,NA,NA,NA,NA,NA
"708","Tiger","Valdez",2010,0.0224215246636771,4.92557301020972e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"709","Yelloweye","Valdez",2010,0.42152466367713,0.000547958700200028,0.254980079681275,0.000759860954588022,NA,NA,NA,NA,NA,NA,NA,NA
"710","Black","Valdez",2011,0.552204176334107,0.000575057497612273,0.212121212121212,0.000726633928214956,NA,NA,NA,NA,NA,NA,NA,NA
"711","China","Valdez",2011,0.0162412993039443,3.71570220950326e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"712","Copper","Valdez",2011,0.136890951276102,0.000274771671476339,0.233766233766234,0.000778780790073845,NA,NA,NA,NA,NA,NA,NA,NA
"713","Dusky","Valdez",2011,0.0208816705336427,4.75479683008537e-05,0.0952380952380952,0.000374642610667455,NA,NA,NA,NA,NA,NA,NA,NA
"714","DuskyDrk","Valdez",2011,0.00696055684454756,1.60746685882823e-05,0.00432900432900433,1.87402784805382e-05,NA,NA,NA,NA,NA,NA,NA,NA
"715","Quillback","Valdez",2011,0.0510440835266821,0.000112647872240938,0.138528138528139,0.000518861275495945,NA,NA,NA,NA,NA,NA,NA,NA
"716","Silvergray","Valdez",2011,0.00696055684454756,1.60746685882823e-05,0.0606060606060606,0.000247534634886414,NA,NA,NA,NA,NA,NA,NA,NA
"717","Tiger","Valdez",2011,0.00696055684454756,1.60746685882823e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"718","Yelloweye","Valdez",2011,0.19953596287703,0.000371445028827364,0.255411255411255,0.000826853678350008,NA,NA,NA,NA,NA,NA,NA,NA
"719","Yellowtail","Valdez",2011,0.00232018561484919,5.3832612873531e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"720","Black","Valdez",2012,0.528708133971292,0.000597543988114835,0.377551020408163,0.000802069103743747,NA,NA,NA,NA,NA,NA,NA,NA
"721","China","Valdez",2012,0.0143540669856459,3.3928124092608e-05,0.0170068027210884,5.70565576187523e-05,NA,NA,NA,NA,NA,NA,NA,NA
"722","Copper","Valdez",2012,0.0119617224880383,2.83420615903056e-05,0.108843537414966,0.000331046490709771,NA,NA,NA,NA,NA,NA,NA,NA
"723","Dusky","Valdez",2012,0.0119617224880383,2.83420615903056e-05,0.0646258503401361,0.000206311774088568,NA,NA,NA,NA,NA,NA,NA,NA
"724","DuskyDrk","Valdez",2012,0.00239234449760766,5.72331219523363e-06,0.0102040816326531,3.44708476132669e-05,NA,NA,NA,NA,NA,NA,NA,NA
"725","Quillback","Valdez",2012,0.076555023923445,0.000169530820708695,0.142857142857143,0.000417914606115484,NA,NA,NA,NA,NA,NA,NA,NA
"726","Silvergray","Valdez",2012,0,0,0.0136054421768707,4.58031881230122e-05,NA,NA,NA,NA,NA,NA,NA,NA
"727","Tiger","Valdez",2012,0.00478468899521531,1.1419174451881e-05,0.0102040816326531,3.44708476132669e-05,NA,NA,NA,NA,NA,NA,NA,NA
"728","Yelloweye","Valdez",2012,0.349282296650718,0.000545045980568628,0.251700680272109,0.000642824054002275,NA,NA,NA,NA,NA,NA,NA,NA
"729","Yellowtail","Valdez",2012,0,0,0.00340136054421769,1.15692535517608e-05,NA,NA,NA,NA,NA,NA,NA,NA
"730","Black","Valdez",2013,0.556621880998081,0.000474603774215845,0.287564766839378,0.000532133173277902,NA,NA,NA,NA,NA,NA,NA,NA
"731","Canary","Valdez",2013,0,0,0.0077720207253886,2.00301725174876e-05,NA,NA,NA,NA,NA,NA,NA,NA
"732","China","Valdez",2013,0.0249520153550864,4.67873313169344e-05,0.0336787564766839,8.45311632178394e-05,NA,NA,NA,NA,NA,NA,NA,NA
"733","Copper","Valdez",2013,0.00959692898272553,1.8278515263127e-05,0.11139896373057,0.000257114895091754,NA,NA,NA,NA,NA,NA,NA,NA
"734","Dark","Valdez",2013,0.0211132437619962,3.97451436535436e-05,0.0595854922279793,0.000145545613880334,NA,NA,NA,NA,NA,NA,NA,NA
"735","Dusky","Valdez",2013,0.00191938579654511,3.68404183597909e-06,0.0259067357512953,6.55469527117088e-05,NA,NA,NA,NA,NA,NA,NA,NA
"736","DuskyDrk","Valdez",2013,0.00575815738963532,1.10096173329067e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"737","Quillback","Valdez",2013,0.0499040307101727,9.11800354404824e-05,0.194300518134715,0.000406617731915055,NA,NA,NA,NA,NA,NA,NA,NA
"738","Redstripe","Valdez",2013,0,0,0.00518134715025907,1.33883137453703e-05,NA,NA,NA,NA,NA,NA,NA,NA
"739","Silvergray","Valdez",2013,0,0,0.0181347150259067,4.62489536021711e-05,NA,NA,NA,NA,NA,NA,NA,NA
"740","Tiger","Valdez",2013,0.0115163147792706,2.18917101407219e-05,0.00518134715025907,1.33883137453703e-05,NA,NA,NA,NA,NA,NA,NA,NA
"741","Yelloweye","Valdez",2013,0.310940499040307,0.000412031740570908,0.246113989637306,0.000481926996732763,NA,NA,NA,NA,NA,NA,NA,NA
"742","Yellowtail","Valdez",2013,0.00767754318618042,1.46511509938553e-05,0.00518134715025907,1.33883137453703e-05,NA,NA,NA,NA,NA,NA,NA,NA
"743","Black","Valdez",2014,0.660194174757282,0.00043645491512419,0.219948849104859,0.00043992654585207,NA,NA,NA,NA,NA,NA,NA,NA
"744","China","Valdez",2014,0.0252427184466019,4.78706685058901e-05,0.0179028132992327,4.50828271159117e-05,NA,NA,NA,NA,NA,NA,NA,NA
"745","Copper","Valdez",2014,0.00776699029126214,1.49935100254428e-05,0.112531969309463,0.000256073141519992,NA,NA,NA,NA,NA,NA,NA,NA
"746","Dark","Valdez",2014,0.00970873786407767,1.87052106481796e-05,0.00255754475703325,6.54103518422826e-06,NA,NA,NA,NA,NA,NA,NA,NA
"747","Dusky","Valdez",2014,0,0,0.020460358056266,5.13890559089112e-05,NA,NA,NA,NA,NA,NA,NA,NA
"748","DuskyDrk","Valdez",2014,0.0504854368932039,9.32619796788059e-05,0.0230179028132992,5.76617409317352e-05,NA,NA,NA,NA,NA,NA,NA,NA
"749","Quillback","Valdez",2014,0.0388349514563107,7.26202295752854e-05,0.173913043478261,0.000368377684067665,NA,NA,NA,NA,NA,NA,NA,NA
"750","Silvergray","Valdez",2014,0,0,0.0051150895140665,1.3048526598281e-05,NA,NA,NA,NA,NA,NA,NA,NA
"751","Tiger","Valdez",2014,0.00970873786407767,1.87052106481796e-05,0.0051150895140665,1.3048526598281e-05,NA,NA,NA,NA,NA,NA,NA,NA
"752","Yelloweye","Valdez",2014,0.192233009708738,0.000302100155033187,0.419437340153453,0.000624383738047306,NA,NA,NA,NA,NA,NA,NA,NA
"753","Yellowtail","Valdez",2014,0.0058252427184466,1.12671386492564e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"754","Black","Valdez",2015,0.659090909090909,0.000284058258716344,0.390243902439024,0.00058179364070461,NA,NA,NA,NA,NA,NA,NA,NA
