"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","P_KPT_CAS","PELREL","PRELMETH","PELDEPTH","YEKEPT","YEVER","YECAS","YEREL","YERELMETH","YEDEPTH","NPKEPT","NPVER","NPCAS","NPREL","NPRELMETH","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","PCAS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","TRFREL","TRFCAS"
"1634","Seward","LEGEND",120438,19,1,1,"H",485933,1,12,3,8,25,"N",0,1,0,2,"N",NA,0,"",0,2,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,1,0,25,"N",0,0,1,"N",0,0,0,"0",0,0,0,"0",0,0,0,"0",0,0,0,"0",0,0,0,2012,5,20,"Charter","","Out",15,1,1,4,0,0
"1635","Seward","",NA,15,1,1,"H",495938,3,4,0,5,5,"Y",0,0,0,0,"N",NA,0,"",0,1,"Y",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,25,"Private","","In",4,0,0,1,0,0
"1636","Seward","ARCTIC WARRIOR",120501,16,1,1,"H",495938,3,12,0,6,8,"N",0,3,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,9,"N",0,0,"",0,0,"N",0,1,0,6,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,25,"Charter","","In",12,3,1,9,0,0
"1637","Seward","",NA,16,1,1,"H",495938,3,2,0,6,3,"Y",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,6,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,25,"Private","","In",2,0,0,0,0,0
"1638","Seward","",NA,16,1,1,"B+S",495938,4,2,0,5,1,"N",0,1,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,1,"SO",65,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,25,"Private","","In",2,1,0,0,1,0
"1639","Seward","LEGACY",120421,18,1,1,"H",485935,1,15,0,7,27,"N",0,6,0,0,"N",NA,0,"",0,3,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,25,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,2012,5,25,"Charter","","Out",15,6,0,3,0,0
"1640","Seward","PERSEVERANCE",120025,18,1,1,"H",485932,1,18,2,6,39,"N",39,20,0,6,"N",NA,0,"",0,8,"N",8,0,"",0,12,"N",12,0,"",0,0,"N",0,0,10,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,6,2012,5,25,"Charter","","Out",20,20,10,26,0,26
"1641","Seward","HARVESTER",120022,18,1,1,"H",485935,1,5,1,5,12,"Y",0,3,0,0,"N",NA,0,"",0,3,"N",0,0,"",0,4,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,2012,5,25,"Charter","","Out",6,3,0,7,0,0
"1642","Seward","PURSUIT",120193,18,1,1,"H",485935,1,9,0,6,18,"N",0,1,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,4,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,25,"Charter","","Out",9,1,0,4,0,0
"1643","Seward","HUNTRESS",120209,19,1,1,"H",495938,2,11,0,8,16,"N",0,12,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,1,0,25,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,25,"Charter","","Both",11,12,1,0,0,0
"1644","Seward","",NA,14,1,1,"H",495938,2,6,0,5,8,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",6,0,0,0,0,0
"1645","Seward","JUST IN TIME",123204,14,1,1,"H",495939,2,5,1,4,12,"Y",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Charter","","Out",6,0,0,0,0,0
"1646","Seward","",NA,14,1,2,"B",485933,3,6,0,12,7,"N",0,45,5,23,"N",NA,6,"SO",40,1,"N",0,1,"SO",170,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,30,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","Out",6,50,0,24,7,0
"1647","Seward","TOP COVER",120080,15,1,1,"H",475934,3,12,3,3,33,"N",0,4,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,12,0,"N",0,0,0,2012,5,27,"Charter","","Out",15,4,1,0,0,0
"1648","Seward","ARCTIC WARRIOR",120501,15,1,1,"H",475933,3,12,3,3,30,"N",0,10,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Charter","","Out",15,10,1,0,0,0
"1649","Seward","",NA,15,1,1,"H",495938,3,4,0,4,8,"N",0,6,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,2,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",4,6,0,0,0,0
"1650","Seward","JACKPOT",120506,15,1,1,"H",485932,3,13,3,4,32,"N",0,12,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,5,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Charter","","Out",16,12,5,0,0,0
"1651","Seward","",NA,16,1,1,"H",495938,4,3,0,4,6,"Y",1,1,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,1,"N",1,4,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",3,1,0,0,0,0
"1652","Seward","",NA,17,1,1,"H",485933,4,3,0,4,6,"N",0,0,0,0,"N",NA,0,"",0,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,5,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,2012,5,27,"Private","","Out",3,0,0,1,0,0
"1653","Seward","",NA,17,1,1,"H",495932,1,5,0,3,3,"Y",0,0,0,3,"N",NA,0,"",0,1,"Y",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","Out",5,0,0,4,0,0
"1654","Seward","CRACKERJACK",120382,17,1,1,"H",475934,1,6,0,6,11,"Y",0,3,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Charter","","Out",6,3,0,0,0,0
"1655","Seward","F/V FLORETTE C",120241,17,1,1,"S",495938,1,6,0,6,0,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,4,8,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Charter","","In",6,0,4,0,0,0
"1656","Seward","HUNTRESS",120209,18,1,1,"H",495938,2,8,1,8,16,"N",0,30,0,29,"N",NA,0,"",0,2,"N",0,0,"",0,1,"N",0,0,"",0,0,"N",0,2,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Charter","","Out",9,30,2,32,0,0
"1657","Seward","OFFSHORE HUNTER",120211,18,1,1,"H",485932,2,9,2,7,19,"N",0,6,0,41,"N",NA,3,"SO",60,0,"N",0,0,"",0,1,"N",0,0,"",0,0,"N",0,3,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,20,0,"N",0,0,0,2012,5,27,"Charter","","Out",11,6,4,42,3,0
"1658","Seward","",NA,18,1,1,"H",495932,2,5,0,7,5,"N",5,0,0,20,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,10,2012,5,27,"Private","","Out",5,0,2,20,0,10
"1659","Seward","",NA,18,1,1,"H",495938,3,2,0,7.5,4,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",2,0,0,0,0,0
"1660","Seward","",NA,18,1,1,"H",485933,3,2,0,2,2,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,5,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","Out",2,0,0,0,0,0
"1661","Seward","",NA,19,1,1,"B",495938,3,2,0,4,2,"N",0,0,0,1,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,4,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",2,0,0,1,0,0
"1662","Seward","",NA,19,1,1,"H",495938,3,4,0,6.5,0,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",4,0,0,0,0,0
"1663","Seward","",NA,19,1,1,"H",495938,3,5,0,7,0,"N",0,10,0,2,"N",NA,0,"",0,4,"N",0,0,"",0,2,"N",0,0,"",0,0,"N",0,0,0,2,"N",0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",5,10,0,8,0,0
"1664","Seward","",NA,19,1,1,"B",495938,3,4,0,7,7,"N",0,2,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,1,"N",0,1,"SO",45,0,"N",0,0,0,3,"N",0,3,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,27,"Private","","In",4,2,0,1,1,0
"1665","Seward","JACKPOT",120506,14,1,1,"H",505932,3,4,0,1.5,8,"N",0,3,0,16,"N",NA,2,"SO",10,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,1,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,28,"Charter","","Out",4,3,2,16,2,0
"1666","Seward","",NA,14,1,1,"H",495938,3,3,0,4.5,2,"N",0,0,0,0,"N",NA,0,"",0,2,"N",0,0,"",0,0,"N",0,2,"SO",120,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,28,"Private","","In",3,0,0,2,2,0
"1667","Seward","",NA,14,1,1,"B",495938,3,2,0,4,2,"N",0,0,0,2,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,28,"Private","","Both",2,0,0,2,0,0
"1668","Seward","",NA,15,1,1,"H",495932,4,2,0,6,0,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,28,"Private","","In",2,0,0,0,0,0
"1669","Seward","HARVESTER",120022,16,1,1,"H",475933,1,6,0,5,12,"N",12,4,0,2,"N",NA,0,"",0,3,"N",3,0,"",0,3,"N",3,0,"",0,0,"N",0,0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2,2012,5,28,"Charter","","Out",6,4,2,8,0,8
"1670","Seward","LEGACY",120421,16,1,1,"H",485935,1,14,3,7,28,"N",0,6,0,10,"N",NA,0,"",0,3,"N",0,0,"",0,10,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,2,0,"N",0,0,0,2012,5,28,"Charter","","Out",17,6,0,23,0,0
"1671","Seward","",NA,16,1,1,"H",495938,1,2,0,5,3,"Y",0,30,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,3,"Y",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,28,"Private","","In",2,30,0,0,0,0
"1672","Seward","ALASKAN SUMMER",120489,16,1,1,"H",485934,1,5,0,5,2,"N",0,4,0,1,"N",NA,1,"SO",290,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,1,0,"N",0,10,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,10,0,"N",0,0,0,2012,5,28,"Charter","","Out",5,4,1,2,1,0
"1673","Seward","JUST IN TIME",123204,17,1,1,"H",495939,2,6,1,6,14,"N",0,0,0,6,"N",NA,0,"",0,2,"N",0,0,"",0,2,"N",0,1,"SO",20,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,2012,5,28,"Charter","","Out",7,0,0,10,1,0
"1674","Seward","ROGUE",120127,17,1,1,"H",495939,2,3,0,5,6,"N",0,2,0,12,"N",NA,4,"SO",50,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,1,0,"N",0,4,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,2,0,"N",0,0,0,2012,5,28,"Charter","","Out",3,2,1,12,4,0
"1675","Seward","",NA,17,1,1,"H",495938,3,2,0,6,4,"Y",0,0,1,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,1,"SO",200,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,5,28,"Private","","In",2,1,0,0,1,0
"1676","Seward","PROFISH N SEA",120192,15,1,1,"H",495938,1,6,0,5,12,"N",0,4,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,1,"Charter","","Out",6,4,1,0,0,0
"1677","Seward","",NA,16,1,1,"H",485931,2,3,0,5,6,"N",0,0,0,0,"N",NA,0,"",0,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,1,"Private","","Out",3,0,0,1,0,0
"1678","Seward","OFFSHORE HUNTER",120211,16,1,1,"H",495938,2,9,2,9,21,"N",0,21,0,1,"N",NA,0,"",0,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,2,15,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,2012,6,1,"Charter","","Out",11,21,2,2,0,0
"1679","Seward","TOP COVER",120080,17,1,1,"H",485932,3,14,1,5,28,"N",0,2,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,5,0,"N",0,0,0,2012,6,1,"Charter","","Out",15,2,0,0,0,0
"1680","Seward","JACKPOT",120506,17,1,1,"H",485932,3,13,1,4,24,"N",0,1,0,38,"N",NA,0,"",0,0,"N",0,0,"",0,4,"N",0,0,"",0,0,"N",0,1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,1,"Charter","","Out",14,1,1,42,0,0
"1681","Seward","",NA,17,1,1,"B",495938,3,4,0,10,7,"Y",0,5,0,3,"Y",NA,0,"",0,1,"N",0,1,"DO",150,0,"N",0,5,"DO",150,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,1,"Private","","In",4,5,0,4,6,0
"1682","Seward","PURSUIT",120193,19,1,1,"H",475931,1,10,0,5,20,"N",0,2,0,0,"N",NA,0,"",0,3,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,3,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,1,"Charter","","Out",10,2,3,3,0,0
"1683","Seward","CRACKERJACK",120382,19,1,1,"H",485935,1,6,0,6,12,"N",0,11,0,3,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,4,0,"N",0,0,0,2012,6,1,"Charter","","Out",6,11,0,3,0,0
"1684","Seward","",NA,15,1,1,"B",495938,3,4,0,4,3,"Y",0,0,0,0,"N",NA,0,"",0,3,"Y",0,0,"",0,5,"Y",0,0,"",0,0,"N",0,0,3,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Private","","In",4,0,3,8,0,0
"1685","Seward","",NA,17,1,1,"H",495932,4,5,0,3,0,"N",0,0,0,0,"N",NA,0,"",0,5,"N",0,0,"",0,0,"N",0,1,"SO",170,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Private","","Out",5,0,0,5,1,0
"1686","Seward","TIA ROSE",123185,17,1,1,"H",495934,4,12,0,5,24,"N",24,0,0,48,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,48,2012,6,8,"Charter","","Out",12,0,0,48,0,48
"1687","Seward","LEGEND",120438,18,1,1,"H",485935,1,14,3,6,30,"N",0,0,0,1,"N",NA,0,"",0,0,"N",0,0,"",0,2,"N",0,0,"",0,0,"N",0,0,0,1,"N",1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",17,0,0,3,0,0
"1688","Seward","LEGACY",120421,18,1,1,"H",485935,1,15,3,8,26,"N",0,0,0,0,"N",NA,0,"",0,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,3,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",18,0,0,1,0,0
"1689","Seward","CRACKERJACK",120382,18,1,1,"H",475934,1,5,1,5,11,"N",0,3,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",6,3,2,0,0,0
"1690","Seward","PURSUIT",120193,18,1,1,"H",475931,1,6,0,6,9,"N",0,3,0,15,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",6,3,0,15,0,0
"1691","Seward","PROFISH N SEA",120192,18,1,1,"H",475934,1,6,0,2,1,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",6,0,0,0,0,0
"1692","Seward","OFFSHORE HUNTER",120211,19,1,1,"B+S",485932,2,6,2,7,15,"N",0,9,0,3,"N",NA,0,"",0,1,"N",0,0,"",0,1,"N",0,0,"",0,0,"N",0,2,3,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",8,9,5,5,0,0
"1693","Seward","ROGUE",120127,19,1,1,"H",485935,2,6,0,6,12,"N",0,0,0,23,"N",NA,0,"",0,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",6,0,0,24,0,0
"1694","Seward","ORION",120390,19,1,1,"H",485932,2,6,0,7,12,"N",0,10,0,18,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,2,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,4,0,"N",0,0,0,2012,6,8,"Charter","","Out",6,10,2,18,0,0
"1695","Seward","SHADOW",123211,19,1,1,"H",485933,2,6,2,5,16,"N",0,15,0,24,"N",NA,10,"SO",30,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,7,"N",0,15,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",8,15,0,24,10,0
"1696","Seward","ADVENTURESS",120210,19,1,1,"H",495938,2,3,1,2,8,"N",0,2,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,1,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",4,2,0,0,0,0
"1697","Seward","SEA VENTURE",120217,19,1,1,"H",475931,2,5,1,7,12,"N",0,1,0,12,"N",NA,1,"SO",50,4,"N",0,0,"",0,4,"N",0,0,"",0,0,"N",0,18,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,8,"Charter","","Out",6,1,20,20,1,0
"1698","Seward","",NA,14,1,1,"H",495932,2,3,0,3,6,"Y",0,0,0,9,"Y",NA,0,"",0,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,2,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,10,"Private","","Out",3,0,2,10,0,0
"1699","Seward","",NA,14,1,1,"H",495938,2,3,0,4.5,6,"N",0,0,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,2012,6,10,"Private","","Out",3,0,0,0,0,0
"1700","Seward","",NA,15,1,2,"H",475932,3,4,0,12,6,"N",0,0,0,0,"N",NA,1,"SO",170,1,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,10,"Private","","Out",4,0,1,1,1,0
"1701","Seward","",NA,15,1,1,"B",495932,3,12,0,6.5,2,"N",0,0,1,42,"N",NA,2,"SO",30,3,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,3,4,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,10,"Private","","Out",12,1,7,45,2,0
"1702","Seward","",NA,15,1,1,"H",495938,3,4,0,5,2,"Y",0,0,0,0,"N",NA,28,"SO",45,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,1,0,0,"N",0,4,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,10,"Private","","Out",4,0,1,0,28,0
"1703","Seward","",NA,15,1,1,"B",495938,3,5,0,4,0,"N",0,1,0,14,"N",NA,3,"SO",50,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,14,2012,6,10,"Private","","In",5,1,0,14,3,14
"1704","Seward","",NA,15,1,1,"H",495938,3,3,0,8,3,"N",0,6,0,0,"N",NA,0,"",0,2,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,3,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,10,"Private","","In",3,6,0,2,0,0
"1705","Seward","",NA,16,1,1,"H",485933,4,5,0,6,9,"N",0,9,0,0,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,8,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2012,6,10,"Private","","Out",5,9,0,0,0,0
"1706","Seward","JEDI",123189,16,1,1,"B",475933,4,6,2,4,14,"N",0,2,0,28,"N",NA,12,"SO",35,0,"N",0,0,"",0,3,"N",0,0,"",0,0,"N",0,1,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,2012,6,10,"Charter","","Out",8,2,2,31,12,0
"1707","Seward","TIA ROSE",123185,16,1,1,"B",485932,4,12,0,4,24,"N",24,0,0,48,"N",NA,0,"",0,0,"N",0,0,"",0,0,"N",0,0,"",0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,3,0,"N",0,0,48,2012,6,10,"Charter","","Out",12,0,0,48,0,48
