"","YEAR","MONTH","DAY","SUBL","LITHO","LINE","HOUR","NUMDAYS","ADFGSTAT","INTLOC","ANGLDAYS","WHOLEHRS","FRACHRS","LOGBOOK","PROXY","ZEROCATCH","HACAS","HAKEPT","HAREL","RFKEPT","RFREL","PELKEPT","PELREL","NPKEPT","NPREL","LCKEPT","LCREL","PSSKEPT","PSSREL","SDFKEPT","SDFREL","SSKKEPT","SSKREL","CODKEPT","CODREL","PORT","SUBLOC","TRFKEPT","TRFREL","USER","TARGET","BOATHRS","HALCPUE","HALHPUE","HALCPHR","HALHPHR"
"2678",2005,7,3,NA,7303,8,17,1,466003,NA,5,6,0,50064,NA,NA,0,10,7,0,0,0,0,0,0,2,6,0,0,0,0,0,0,5,0,"Whittier","",0,0,"Charter","B",6,3.4,2,0.566666666666667,0.333333333333333
"2679",2005,7,3,NA,7303,9,18,2,476033,NA,3,2,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Private","S",2,NA,NA,NA,NA
"2680",2005,7,3,NA,7301,1,18,1,485932,NA,4,8,0,NA,NA,NA,0,6,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Private","H",8,9,1.5,1.125,0.1875
"2681",2005,7,3,NA,7301,2,18,2,476008,NA,6,10,0,NA,NA,NA,0,10,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,"Whittier","",0,1,"Private","B",10,NA,NA,0.333333333333333,0.333333333333333
"2682",2005,7,3,NA,7301,3,18,1,486032,NA,2,5,0,NA,NA,NA,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",2,0,"Private","H",5,1,1,0.2,0.2
"2683",2005,7,3,NA,7301,4,18,1,486033,NA,2,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",1,0,0,0,0
"2684",2005,7,3,NA,7301,5,18,1,486033,NA,3,6,0,NA,NA,NA,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,"Whittier","",2,2,"Private","B+S",6,0,0,0,0
"2685",2005,7,3,NA,7301,6,18,1,486034,NA,2,10,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",10,0,0,0,0
"2686",2005,7,3,NA,7301,7,18,1,486033,NA,6,5,0,NA,NA,NA,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,"Whittier","",0,3,"Private","B+S",5,0.166666666666667,0,0.0333333333333333,0
"2687",2005,7,3,NA,7301,8,19,2,476033,NA,2,11,0,NA,NA,NA,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,"Whittier","",4,0,"Private","H",11,NA,NA,0.818181818181818,0.545454545454545
"2688",2005,7,3,NA,7301,9,19,1,486033,NA,2,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",4,0,0,0,0
"2689",2005,7,3,NA,7302,1,19,1,486033,NA,4,10,0,NA,NA,NA,0,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,"Whittier","",7,0,"Private","B+S",10,0.25,0,0.025,0
"2690",2005,7,3,NA,7302,2,19,1,486034,NA,4,9,0,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",9,0.5,0.5,0.0555555555555556,0.0555555555555556
"2691",2005,7,3,NA,7302,3,19,3,476033,NA,6,30,0,NA,NA,NA,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",3,0,"Private","B",30,NA,NA,0.1,0.1
"2692",2005,7,3,NA,7302,4,19,1,476006,NA,3,7,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,1,"Private","B+S",7,0,0,0,0
"2693",2005,7,3,NA,7302,5,19,1,486034,NA,4,8,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",8,0,0,0,0
"2694",2005,7,3,NA,7302,6,20,1,476032,NA,4,7,0,NA,NA,NA,0,1,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",3,2,"Private","H",7,0.75,0.25,0.107142857142857,0.0357142857142857
"2695",2005,7,3,NA,7302,7,21,1,476034,NA,3,12,0,NA,NA,NA,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",5,0,"Private","B+S",12,0.333333333333333,0.333333333333333,0.0277777777777778,0.0277777777777778
"2696",2005,7,3,NA,7302,8,21,2,486031,NA,2,16,0,NA,NA,NA,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",4,0,"Private","H",16,NA,NA,0.375,0.375
"2697",2005,7,3,NA,7302,9,22,2,476033,NA,8,12,0,NA,NA,NA,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,"Whittier","",3,0,"Private","B+S",12,NA,NA,0.0833333333333333,0.0833333333333333
"2698",2005,7,3,NA,7300,1,22,2,486031,NA,8,12,0,NA,NA,NA,0,5,0,0,0,4,0,8,0,0,0,0,0,0,1,0,0,0,0,"Whittier","",12,0,"Private","B",12,NA,NA,0.104166666666667,0.104166666666667
"2699",2005,7,3,NA,7300,2,22,1,476006,NA,5,12,0,NA,NA,NA,0,9,20,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",4,1,"Private","B+S",12,5.8,1.8,0.483333333333333,0.15
"2700",2005,7,4,NA,7299,1,16,2,476032,NA,3,24,0,NA,NA,NA,0,2,5,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,"Whittier","",4,2,"Private","B+S",24,NA,NA,0.194444444444444,0.0555555555555556
"2701",2005,7,4,NA,7299,2,16,1,476005,NA,2,6,0,NA,NA,NA,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",6,3.5,0,0.583333333333333,0
"2702",2005,7,4,NA,7299,3,16,1,486033,NA,5,3,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",3,0,0,0,0
"2703",2005,7,4,NA,7299,4,17,1,486031,NA,4,7,0,NA,NA,NA,0,1,2,0,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",7,1,"Private","B+S",7,0.75,0.25,0.107142857142857,0.0357142857142857
"2704",2005,7,4,NA,7299,5,17,4,476006,NA,8,20,0,NA,NA,NA,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,1,"Private","B+S",20,NA,NA,0.125,0.075
"2705",2005,7,4,NA,7299,6,17,2,486031,NA,6,16,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",16,NA,NA,0.0208333333333333,0.0208333333333333
"2706",2005,7,4,NA,7299,7,17,2,486031,NA,8,8,0,NA,NA,NA,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Private","H",8,NA,NA,0.09375,0.09375
"2707",2005,7,4,NA,7299,8,19,3,466002,NA,12,20,0,NA,NA,NA,0,2,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,1,"Whittier","",8,0,"Private","B",20,NA,NA,0.025,0.025
"2708",2005,7,4,NA,7299,9,19,2,476033,NA,4,8,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",8,NA,NA,0.0625,0.0625
"2709",2005,7,4,NA,7298,1,17,1,486005,NA,6,4,0,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",4,0.833333333333333,0.833333333333333,0.208333333333333,0.208333333333333
"2710",2005,7,4,NA,7298,2,17,3,485932,NA,6,14,0,NA,NA,NA,0,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,"Whittier","",1,0,"Private","B+S",14,NA,NA,0.107142857142857,0.0357142857142857
"2711",2005,7,4,NA,7298,3,18,1,476035,NA,3,4,0,NA,NA,NA,0,5,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",6,0,"Private","H",4,2,1.66666666666667,0.5,0.416666666666667
"2712",2005,7,4,NA,7298,4,18,3,476032,NA,12,18,0,NA,NA,NA,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,3,"Private","B+S",18,NA,NA,0.0138888888888889,0.0138888888888889
"2713",2005,7,4,NA,7298,5,19,1,486034,NA,4,4,0,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",4,1,1,0.25,0.25
"2714",2005,7,4,NA,7298,6,19,5,485932,NA,25,24,0,NA,NA,NA,0,23,9,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,"Whittier","",1,0,"Private","B+S",24,NA,NA,0.266666666666667,0.191666666666667
"2715",2005,7,4,NA,7298,7,19,1,476006,NA,5,10,0,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",10,0.8,0.8,0.08,0.08
"2716",2005,7,4,NA,7298,8,20,1,466003,NA,4,7,0,NA,NA,NA,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",7,6.75,1.75,0.964285714285714,0.25
"2717",2005,7,5,NA,7297,1,13,2,475934,NA,5,6,0,NA,NA,NA,0,7,5,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,"Whittier","",6,0,"Private","B+S",6,NA,NA,0.8,0.466666666666667
"2718",2005,7,5,NA,7297,2,17,3,476007,NA,12,6,0,NA,NA,NA,0,16,3,0,0,3,0,5,0,0,4,0,0,0,1,0,0,0,0,"Whittier","",8,0,"Private","B",6,NA,NA,0.791666666666667,0.666666666666667
"2719",2005,7,5,NA,7297,3,17,1,486033,NA,3,7,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Private","B+S",7,0,0,0,0
"2720",2005,7,5,NA,7297,4,17,2,486003,NA,2,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B",2,NA,NA,0,0
"2721",2005,7,5,NA,7297,5,18,1,486034,NA,5,6,0,50111,NA,NA,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,"Whittier","",8,0,"Charter","H",6,1.2,0,0.2,0
"2722",2005,7,5,NA,7297,6,18,3,486032,NA,6,10,0,NA,NA,NA,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",2,0,"Private","H",10,NA,NA,0.05,0
"2723",2005,7,5,NA,7297,7,18,1,476033,NA,6,4,0,50097,NA,NA,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"Whittier","",0,0,"Charter","H",4,7,2,1.75,0.5
"2724",2005,7,5,NA,7297,8,19,3,486005,NA,3,17,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Whittier","",0,0,"Private","B+S",17,NA,NA,0,0
"2725",2005,7,5,NA,7297,9,19,1,486034,NA,5,10,0,NA,NA,NA,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",4,0,"Private","B+S",10,0.4,0.4,0.04,0.04
"2726",2005,7,8,NA,7295,1,17,1,476033,NA,5,9,0,NA,NA,NA,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,"Whittier","",2,0,"Private","B+S",9,1.6,1.6,0.177777777777778,0.177777777777778
"2727",2005,7,8,NA,7295,2,17,1,486033,NA,2,4,0,NA,NA,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",3,0,"Private","B+S",4,0,0,0,0
"2728",2005,7,8,NA,7295,3,18,1,466003,NA,5,5,0,50065,NA,NA,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Charter","H",5,3.2,2,0.64,0.4
"2729",2005,7,8,NA,7295,4,18,1,466003,NA,6,6,0,50064,NA,NA,0,10,4,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Charter","B",6,2.33333333333333,1.66666666666667,0.388888888888889,0.277777777777778
"2730",2005,7,8,NA,7295,5,18,1,486033,NA,2,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","R",1,NA,NA,NA,NA
"2731",2005,7,8,NA,7295,6,18,1,486031,NA,4,10,0,NA,NA,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",2,0,"Private","B+S",10,0,0,0,0
"2732",2005,7,8,NA,7295,7,19,1,486034,NA,6,7,0,50111,NA,NA,0,12,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,"Whittier","",5,0,"Charter","H",7,2.83333333333333,2,0.404761904761905,0.285714285714286
"2733",2005,7,8,NA,7295,8,20,1,466002,NA,6,6,0,50845,NA,NA,0,2,0,0,0,5,0,0,0,6,3,0,0,0,2,0,0,0,0,"Whittier","",5,0,"Charter","B",6,0.333333333333333,0.333333333333333,0.0555555555555556,0.0555555555555556
"2734",2005,7,8,NA,7295,9,21,1,486031,NA,2,8,0,NA,NA,NA,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",2,0,"Private","B+S",8,0.5,0,0.0625,0
"2735",2005,7,9,NA,7296,1,16,6,486001,NA,30,60,0,NA,NA,NA,0,4,15,0,0,0,0,4,0,0,3,0,0,0,1,0,0,2,0,"Whittier","",4,0,"Private","B+S",60,NA,NA,0.0633333333333333,0.0133333333333333
"2736",2005,7,9,NA,7296,2,16,5,476006,NA,30,40,0,NA,NA,NA,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",6,0,"Private","SSK",40,NA,NA,NA,NA
"2737",2005,7,9,NA,7296,3,16,1,486033,NA,3,2,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,2,"Private","B+S",2,0,0,0,0
"2738",2005,7,9,NA,7296,4,16,1,486033,NA,4,5,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,2,"Private","B+S",5,0,0,0,0
"2739",2005,7,9,NA,7296,5,17,1,486033,NA,4,6,0,NA,NA,NA,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,2,"Private","B+S",6,0.25,0.25,0.0416666666666667,0.0416666666666667
"2740",2005,7,9,NA,7296,6,17,2,486031,NA,6,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,1,"Private","B+S",6,NA,NA,0,0
"2741",2005,7,9,NA,7296,7,17,2,486033,NA,8,6,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",6,NA,NA,0,0
"2742",2005,7,9,NA,7296,8,17,1,476031,NA,5,6,0,50017,NA,NA,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Charter","B+S",6,2.6,2,0.433333333333333,0.333333333333333
"2743",2005,7,9,NA,7296,9,17,1,466003,NA,7,6,0,50064,NA,NA,0,14,12,0,0,0,0,0,0,6,9,0,0,0,0,0,0,2,0,"Whittier","",0,0,"Charter","B",6,3.71428571428571,2,0.619047619047619,0.333333333333333
"2744",2005,7,9,NA,7292,1,18,1,466002,NA,5,6,0,50845,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Charter","B",6,2,2,0.333333333333333,0.333333333333333
"2745",2005,7,9,NA,7292,2,18,1,476032,NA,2,5,0,NA,NA,NA,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",2,0,"Private","H",5,0.5,0.5,0.1,0.1
"2746",2005,7,9,NA,7292,3,18,1,476008,NA,6,5,0,50124,NA,NA,0,6,4,0,0,8,2,4,0,8,3,0,0,0,0,0,0,0,0,"Whittier","",12,2,"Charter","B",5,1.66666666666667,1,0.333333333333333,0.2
"2747",2005,7,9,NA,7292,4,20,1,476032,NA,5,7,0,NA,NA,NA,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,1,"Private","B+S",7,1.6,1.4,0.228571428571429,0.2
"2748",2005,7,10,NA,6362,1,16,1,476033,NA,3,6,0,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,1,"Private","H",6,0.333333333333333,0.333333333333333,0.0555555555555556,0.0555555555555556
"2749",2005,7,10,NA,6362,2,16,1,486033,NA,5,5,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",5,0,0,0,0
"2750",2005,7,10,NA,6362,3,16,2,476006,NA,2,16,0,NA,NA,NA,0,2,2,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,"Whittier","",3,6,"Private","H",16,NA,NA,0.25,0.125
"2751",2005,7,10,NA,6362,4,16,2,486031,NA,5,4,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,2,"Private","B+S",4,NA,NA,0,0
"2752",2005,7,10,NA,6362,5,16,1,486031,NA,5,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,1,"Private","B+S",6,0,0,0,0
"2753",2005,7,10,NA,6362,6,17,2,486031,NA,6,7,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",7,NA,NA,0,0
"2754",2005,7,10,NA,6362,7,17,2,486033,NA,6,7,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",7,NA,NA,0,0
"2755",2005,7,10,NA,6362,8,17,3,486031,NA,9,5,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",5,NA,NA,0,0
"2756",2005,7,10,NA,6362,9,17,2,486033,NA,6,10,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",10,NA,NA,0.0333333333333333,0
"2757",2005,7,10,NA,7293,1,17,2,476033,NA,4,6,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",6,NA,NA,0,0
"2758",2005,7,10,NA,7293,2,17,2,476006,NA,4,8,0,NA,NA,NA,0,6,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Private","B+S",8,NA,NA,0.75,0.375
"2759",2005,7,10,NA,7293,3,17,1,476033,NA,4,4,0,NA,NA,NA,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Whittier","",0,0,"Private","H",4,2.5,0.25,0.625,0.0625
"2760",2005,7,10,NA,7293,4,17,1,486031,NA,3,3,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",3,0,0,0,0
"2761",2005,7,10,NA,7293,5,18,3,476006,NA,6,12,0,NA,NA,NA,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,"Whittier","",6,0,"Private","B+S",12,NA,NA,0,0
"2762",2005,7,10,NA,7293,6,18,1,476005,NA,4,3,0,NA,NA,NA,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",3,1.5,1.25,0.5,0.416666666666667
"2763",2005,7,10,NA,7293,7,19,2,476006,NA,4,10,0,NA,NA,NA,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,"Whittier","",3,0,"Private","B+S",10,NA,NA,0.1,0.1
"2764",2005,7,10,NA,7293,8,19,2,476006,NA,4,10,0,NA,NA,NA,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"Whittier","",0,0,"Private","H",10,NA,NA,1.15,0.15
"2765",2005,7,10,NA,7293,9,19,1,476033,NA,4,10,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Private","B+S",10,0,0,0,0
"2766",2005,7,10,NA,7294,1,19,1,476003,NA,5,8,0,NA,NA,NA,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,"Whittier","",3,0,"Private","B",8,0.2,0.2,0.025,0.025
"2767",2005,7,10,NA,7294,2,20,1,486031,NA,2,12,0,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,2,"Private","B+S",12,0,0,0,0
"2768",2005,7,10,NA,7294,3,20,2,476006,NA,8,12,0,NA,NA,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","S",12,NA,NA,NA,NA
"2769",2005,7,10,NA,7294,4,21,1,486033,NA,4,6,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Private","",6,NA,NA,NA,NA
"2770",2005,7,11,NA,6361,1,16,3,476006,NA,9,30,0,NA,NA,NA,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,4,"Private","B+S",30,NA,NA,0.0444444444444444,0.0444444444444444
"2771",2005,7,11,NA,6361,2,16,1,486031,NA,2,6,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",6,0,0,0,0
"2772",2005,7,11,NA,6361,3,16,3,486033,NA,6,30,0,NA,NA,NA,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,3,"Private","B+S",30,NA,NA,0.0333333333333333,0.0333333333333333
"2773",2005,7,11,NA,6361,4,18,1,NA,NA,6,7,0,50845,NA,NA,0,10,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,"Whittier","",1,0,"Charter","B",7,1.66666666666667,1.66666666666667,0.238095238095238,0.238095238095238
"2774",2005,7,11,NA,6361,5,20,1,486033,NA,3,10,0,NA,NA,NA,2,2,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,"Whittier","",2,2,"Private","B",10,0.666666666666667,0.666666666666667,0.0666666666666667,0.0666666666666667
"2775",2005,7,11,NA,6361,6,20,1,486033,NA,3,12,0,NA,NA,NA,0,5,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,4,"Private","B+S",12,3,1.66666666666667,0.25,0.138888888888889
"2776",2005,7,11,NA,6361,7,21,1,486033,NA,7,12,0,NA,NA,NA,0,0,0,0,0,6,8,7,12,0,0,0,0,0,0,0,0,0,0,"Whittier","",13,20,"Private","S",12,NA,NA,NA,NA
"2777",2005,7,11,NA,6361,8,21,5,476006,NA,30,32,0,50488,NA,NA,10,10,6,0,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,"Whittier","",6,0,"Charter","B+S",32,NA,NA,0.0833333333333333,0.0520833333333333
"2778",2005,7,12,NA,23343,1,16,2,486033,NA,2,15,0,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,2,"Private","B+S",15,NA,NA,0,0
"2779",2005,7,12,NA,23343,2,16,1,486033,NA,3,3,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","H",3,0,0,0,0
"2780",2005,7,12,NA,23343,3,17,1,466003,NA,6,4,0,50064,NA,NA,0,11,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Charter","H",4,3.16666666666667,1.83333333333333,0.791666666666667,0.458333333333333
"2781",2005,7,12,NA,23343,4,18,1,476003,NA,7,5,0,50089,NA,NA,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Whittier","",0,0,"Charter","H",5,2.71428571428571,1.85714285714286,0.542857142857143,0.371428571428571
"2782",2005,7,12,NA,23343,5,18,1,486001,NA,4,6,0,50097,NA,NA,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",5,0,"Charter","B",6,1.75,1.75,0.291666666666667,0.291666666666667
"2783",2005,7,12,NA,23343,6,19,1,486001,NA,5,7,0,50017,NA,NA,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",4,0,"Charter","B",7,0.2,0.2,0.0285714285714286,0.0285714285714286
"2784",2005,7,13,NA,23332,1,17,2,486033,NA,4,18,0,NA,NA,NA,0,0,0,0,0,2,50,2,12,0,0,0,0,0,0,0,0,0,0,"Whittier","",4,62,"Private","B+S",18,NA,NA,0,0
"2785",2005,7,13,NA,23332,2,18,1,476033,NA,5,8,0,NA,NA,NA,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",5,0,"Private","B",8,0,0,0,0
"2786",2005,7,13,NA,23332,3,21,2,475933,NA,6,10,0,NA,NA,NA,7,7,4,0,0,0,0,3,0,0,3,0,0,0,12,0,0,0,0,"Whittier","",3,0,"Private","B+S",10,NA,NA,0.366666666666667,0.233333333333333
"2787",2005,7,14,NA,23338,1,16,2,476007,NA,8,8,0,NA,NA,NA,7,7,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,0,"Whittier","",2,0,"Private","H",8,NA,NA,0.21875,0.21875
"2788",2005,7,14,NA,23338,2,16,1,486001,NA,5,4,0,50065,NA,NA,0,10,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Charter","B",4,2.8,2,0.7,0.5
"2789",2005,7,14,NA,23338,3,17,1,486034,NA,NA,NA,0,50111,NA,NA,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",4,0,"Charter","H",NA,NA,NA,NA,NA
"2790",2005,7,14,NA,23338,4,19,3,476008,NA,18,13,0,NA,NA,NA,0,5,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,"Whittier","",3,0,"Private","",13,NA,NA,NA,NA
"2791",2005,7,14,NA,23338,5,20,1,486033,NA,3,8,0,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Whittier","",0,0,"Private","B+S",8,0.666666666666667,0.666666666666667,0.0833333333333333,0.0833333333333333
"2792",2005,7,14,NA,23338,6,20,1,466003,NA,4,5,0,50845,NA,NA,0,7,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Whittier","",1,0,"Charter","B+S",5,2.5,1.75,0.5,0.35
