"PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"Seward","B","SORCERESS",220004,18,1,485932,485932,,,3,11,0,0,0,0,6,21,0,21,2,0,18,"18",0,0,0,1,1,0,0,0,9,"9",4,1,100,0,"0",0,0,16,"16",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,7,"Charter",,,6,"PWS",11,2,0,28,0,0,5,5,28,21
"Seward","B","RENEGADE",220247,18,1,485935,485935,,,3,12,0,5.5,0.5,0,0,24,0,24,0,0,37,"37",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,10,"10",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,7,"Charter",,,6,"PWS",12,0,0,37,0,0,0,0,37,24
"Seward","B+S","INTERCEPTOR",220226,18,1,485932,485932,,,3,6,0,0,0,0,4,9,0,0,2,0,22,"0",0,0,0,0,0,0,0,0,2,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,7,"Charter",,,4,"PWS",6,2,0,24,0,0,0,0,0,9
"Seward","B+S","",,18,1,495938,495938,,,3,4,0,0,0,0,9,1,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,2,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,7,"Private",,,9,"NG",4,0,0,3,0,0,0,0,0,1
"Seward","B","",,19,1,485931,485931,,,4,4,0,0,0,0,3,3,0,0,0,0,1,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,7,"Private",,,3,"PWS",4,0,0,1,0,0,0,0,0,3
"Seward","B+S","LEGACY",220248,14,1,495932,495932,,,1,4,0,0,0,0,4,2,0,0,0,0,7,"0",0,0,0,1,0,0,0,0,2,"0",0,0,0,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"FISHED SALMON AND BOTTOM FISH AT THE SAME TIME",2022,7,11,"Charter",,,4,"NG",4,0,0,10,0,0,0,0,0,2
"Seward","B+S","NAUTI GIRL",220368,14,1,,495932,,,1,6,0,0,1,0,0,0,0,0,0,0,24,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,1,,6,0,0,24,0,0,0,0,0,0
"Seward","B","BIG IRON",222349,15,1,,495901,495901,,2,5,0,0,0,0,4,0,0,0,0,0,19,"19",0,0,0,1,1,0,1,100,0,"0",0,0,0,4,"4",0,5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,4,,5,0,5,20,0,1,0,1,20,0
"Seward","B","OUTCAST",222240,15,1,485932,485932,485932,,2,6,0,0,0,0,3,12,0,0,0,0,21,"0",0,0,0,1,0,0,0,0,2,"0",0,0,0,6,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,3,"PWS",6,0,0,24,0,0,0,0,0,12
"Seward","B+S","",,16,1,,495932,495932,,3,4,0,0,2,0,0,0,0,0,0,0,16,"0",16,0,80,0,0,0,0,0,0,"0",0,0,0,0,"0",0,4,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Private",,,2,,4,0,4,16,16,0,0,16,0,0
"Seward","B+S","POLARIS",220303,16,1,485934,485934,,,3,10,0,3,0,0,0,17,0,0,0,0,2,"0",0,0,0,4,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,3,"NG",10,0,0,6,0,0,0,0,0,17
"Seward","S","PROVIDER",222295,16,1,,495938,,,3,6,0,0,0,0,5,0,0,0,0,0,2,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,5,,6,0,0,2,0,0,0,0,0,0
"Seward","H","ORION",220301,16,1,475934,475934,475934,,3,6,0,4,0,0,0,6,0,0,0,0,0,"0",0,0,0,2,0,0,0,0,0,"0",0,0,0,1,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,4,"PWS",6,0,0,2,0,0,0,0,0,6
"Seward","S","",,17,1,,495932,,,4,2,0,0,0,0,6,0,0,0,0,0,1,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Private",,,6,,2,0,0,1,0,0,0,0,0,0
"Seward","B","FOUR ACES",222265,17,1,485932,485932,485932,,4,6,0,0,0,0,6,11,0,11,0,0,20,"20",0,0,0,3,3,0,0,0,1,"1",0,0,0,2,"2",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,6,"PWS",6,0,3,24,0,0,0,0,24,11
"Seward","B","HARVESTER",2210483,18,1,475932,475932,475932,,1,6,0,3,0,1,0,8,0,0,0,0,0,"0",0,0,0,3,0,0,0,0,0,"0",0,3,130,5,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",2,0,"0",0,,2022,7,11,"Charter",,,4,"PWS",6,0,0,3,0,0,3,3,0,8
"Seward","H","CHIEKO",220325,18,1,495938,495938,,,1,6,0,8,0,0,0,4,0,4,0,0,0,"0",0,0,0,1,1,0,0,0,1,"1",0,0,0,0,"0",0,0,2,"2",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,8,"NG",6,0,0,2,0,0,0,0,2,4
"Seward","B+S","ALASKAN SUMMER",220317,18,1,495932,495932,,,1,6,0,4,0,0,0,11,0,0,0,0,18,"0",0,0,0,0,0,0,0,0,1,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"RF CAUGHT WHILE SALMON FISHING",2022,7,11,"Charter",,,4,"NG",6,0,0,19,0,0,0,0,0,11
"Seward","B","MISTRESS",220313,18,1,485932,485932,,,1,6,0,3.5,0.5,0,0,11,0,0,0,0,22,"0",0,0,0,0,0,0,0,0,2,"0",0,0,0,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",1,0,"0",0,,2022,7,11,"Charter",,,4,"PWS",6,0,0,24,0,0,0,0,0,11
"Seward","B","RELENTLESS",2210483,18,1,475934,475934,475934,,1,6,0,4,0,1,0,7,0,0,5,0,0,"0",0,0,0,5,0,0,0,0,1,"0",0,0,0,6,"0",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,5,"PWS",6,5,3,6,0,0,0,0,0,7
"Seward","B","REVELATION",2210483,18,1,485935,485935,,,1,6,0,0,0,0,5,5,0,0,0,0,18,"0",0,0,0,1,0,0,0,0,1,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,5,"PWS",6,0,0,20,0,0,0,0,0,5
"Seward","B+S","YANICHKA",222291,19,1,485932,485932,,,2,4,0,6,0,0,0,5,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,6,"PWS",4,0,0,1,0,0,0,0,0,5
"Seward","B+S","RAINISONG",2210247,19,1,485933,485933,,,2,11,0,2.5,0.5,0,0,5,0,5,0,0,27,"27",0,0,0,0,0,0,0,0,1,"1",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,3,"NG",11,0,0,28,0,0,0,0,28,5
"Seward","B+S","GOOD ETHICS",222297,20,1,485932,485932,485932,,3,6,2,0,0,0,7,8,0,8,0,0,21,"21",0,0,0,5,0,0,0,0,3,"2",0,0,0,2,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Charter",,,7,"PWS",8,0,2,29,0,0,0,0,23,8
"Seward","B+S","",,20,1,,495932,495932,,3,6,0,0,0,0,4,0,0,0,0,0,18,"0",12,0,40,0,0,0,0,0,6,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,11,"Private",,,4,,6,0,1,24,12,0,0,12,0,0
"Seward","B","",,12,1,495938,,,,3,5,0,0,0,0,3,2,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,3,"NG",5,0,0,0,0,0,0,0,0,2
"Seward","B+S","",,12,1,495932,,,,3,2,0,0,0,0,1,1,0,0,2,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,1,"NG",2,2,0,0,0,0,0,0,0,1
"Seward","S","",,12,1,,495938,,,4,3,0,0,0,0,5,0,0,0,0,0,4,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,5,,3,0,0,4,0,0,0,0,0,0
"Seward","B+S","",,13,1,495934,495934,,,4,4,0,3,0,0,0,2,0,0,0,0,0,"0",4,0,40,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,3,"NG",4,0,0,0,4,0,0,4,0,2
"Seward","B","",,13,1,495936,,,,4,6,0,0,0,0,2,3,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,2,"NG",6,0,0,0,0,0,0,0,0,3
"Seward","H","",,14,1,485933,,,,2,3,0,3,0,0,0,6,0,0,5,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,3,"NG",3,5,0,0,0,0,0,0,0,6
"Seward","S","TAILWATCHER",2211999,15,1,495938,495938,,,1,12,0,0,0,0,6,0,0,0,0,2,42,"42",0,0,,1,1,0,0,,5,"5",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,6,"NG",12,2,0,48,0,0,0,0,48,0
"Seward","B+S","ARCTIC CAT",2211999,15,1,,495938,,,1,6,1,0,1,0,0,0,0,0,0,0,24,"24",0,0,,0,0,0,0,,1,"1",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,1,,7,0,0,25,0,0,0,0,25,0
"Seward","B","HOOKED UP",222349,15,1,,495932,495902,,1,6,1,0,1,1,0,0,0,0,0,0,24,"24",0,0,,0,0,0,0,,1,"1",0,0,,6,"6",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,2,,7,0,3,25,0,0,0,0,25,0
"Seward","B+S","",,15,1,,495932,495932,,1,6,0,0,0,2,0,0,0,0,0,0,6,"0",0,2,200,6,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,2,,6,0,0,12,2,0,0,2,0,0
"Seward","B+S","THE CHOSEN 1",222249,15,1,,495932,495932,,1,6,0,0,0,0,4,0,0,0,0,0,24,"24",0,0,,0,0,0,0,,0,"0",0,0,,4,"4",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,4,,6,0,0,24,0,0,0,0,24,0
"Seward","B+S","VADER",222247,16,1,,495932,495932,,1,6,0,0,0,0,4,0,0,0,0,0,23,"23",0,0,,1,1,0,0,,0,"0",0,0,,6,"6",0,5,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,4,,6,0,5,24,0,0,0,0,24,0
"Seward","S","",,16,1,,495938,,,4,3,0,0,0,0,5,0,0,0,0,0,0,"0",10,0,30,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Private",,,5,,3,0,0,0,10,0,0,10,0,0
"Seward","S","ORION",220301,16,1,,496002,,,2,4,0,0,0,0,3,0,0,0,0,0,3,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,3,,4,0,0,3,0,0,0,0,0,0
"Seward","S","ALASKAN SUMMER",220317,17,1,,495932,,,1,3,2,0,0,0,0,0,0,0,0,0,9,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,0,,5,0,0,9,0,0,0,0,0,0
"Seward","S","GRAY LIGHT",2211961,17,1,,495938,,,1,2,0,0,0,0,6,0,0,0,0,0,4,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,7,27,"Charter",,,6,,2,0,0,4,0,0,0,0,0,0
"Seward","B+S","KEEP IT REEL",220206,14,1,,495938,,,3,4,1,0,1,0,0,0,0,0,0,0,19,"0",4,0,98,0,0,0,0,,0,"0",2,0,98,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,1,,5,0,0,19,4,0,2,6,0,0
"Seward","B+S","ALASKAN SUMMER",220317,16,1,,495938,,,1,5,1,0,0,0,5,0,0,0,0,0,16,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,5,,6,0,0,16,0,0,0,0,0,0
"Seward","B+S","CRACKERJACK VOYAGER",222357,16,1,,485933,485933,,1,9,0,0,0,0,2,0,0,0,0,0,27,"27",0,0,,1,1,0,0,,5,"5",0,0,,2,"2",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,2,,9,0,0,33,0,0,0,0,33,0
"Seward","B","BIG IRON",222348,17,1,,495932,495932,,2,6,0,0,0,0,4,0,0,0,0,0,23,"23",0,0,,0,0,0,0,,1,"1",0,0,,1,"1",0,6,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,4,,6,0,6,24,0,0,0,0,24,0
"Seward","B+S","THE CHOSEN 1",222250,17,1,,495932,495932,,2,5,1,0,0,0,3,0,0,0,0,0,20,"20",4,0,50,1,1,0,0,,0,"0",0,0,,0,"0",0,7,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,3,,6,0,7,21,4,0,0,4,21,0
"Seward","B+S","VADER",222248,17,1,,495932,495932,,2,6,0,0,0,0,2,0,0,0,0,0,24,"24",0,0,,0,0,0,0,,0,"0",0,0,,4,"4",0,6,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,2,,6,0,6,24,0,0,0,0,24,0
"Seward","B+S","",,17,1,495934,495934,,,2,11,0,0,0,0,3,22,0,20,0,0,0,"0",0,0,,0,0,0,0,,2,"2",0,0,,0,"0",0,0,30,"30",0,1,"1",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Private",,,3,"NG",11,0,0,2,0,0,0,0,2,22
"Seward","B+S","SORCERESS",220005,18,1,505932,505932,,,2,13,0,0,0,0,4,0,1,13,0,0,4,"4",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,20,"20",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"GAF",2022,8,2,"Charter",,,4,"NG",13,0,0,4,0,0,0,0,4,-1
"Seward","B+S","REVELATION",2210483,18,1,,495938,,,3,5,0,0,1,0,0,0,0,0,0,0,19,"0",0,0,,0,0,0,0,,1,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,1,,5,0,0,20,0,0,0,0,0,0
"Seward","B+S","GOOD ETHICS",222297,18,1,,495934,495934,,3,6,0,0,2,0,0,0,0,0,0,0,22,"22",0,0,,2,2,0,0,,0,"0",1,0,130,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,2,"Charter",,,2,,6,0,1,24,0,0,1,1,24,0
"Seward","B+S","GUSTO",220112,14,1,,495938,,,1,5,2,0,2,0,0,0,0,0,0,0,28,"0",2,0,45,0,0,0,0,,0,"0",2,0,45,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,2,,7,0,0,28,2,0,2,4,0,0
"Seward","B","",,16,1,495931,,495931,,3,3,0,0,0,0,4,6,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,1,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Private",,,4,"NG",3,0,0,0,0,0,0,0,0,6
"Seward","B+S","STELLER EXPLORER",220229,16,1,,496001,,,3,5,1,0,0,0,0,0,0,0,0,0,19,"19",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,0,,6,0,0,19,0,0,0,0,19,0
"Seward","B+S","",,16,1,,495938,495938,,3,4,0,0,0,0,5,0,0,0,0,0,10,"0",5,0,40,0,0,0,0,,0,"0",0,0,,0,"0",0,12,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Private",,,5,,4,0,12,10,5,0,0,5,0,0
"Seward","B+S","",,17,1,,,495938,,3,4,0,0,0,0,1,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,1,"1",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Private",,,1,,4,0,0,0,0,0,0,0,0,0
"Seward","B+S","FOUR ACES",222265,17,1,,485933,485933,,4,5,1,0,0,0,2,0,0,0,0,0,24,"24",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,2,,6,0,1,24,0,0,0,0,24,0
"Seward","B","",,17,2,475931,475931,475931,,4,10,0,0,0,0,16,20,0,0,15,0,28,"0",0,0,,3,0,0,0,,0,"0",0,0,,1,"0",2,5,5,"5",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Private",,,16,"PWS",10,15,7,31,0,0,0,0,0,20
"Seward","B+S","PERSEVERANCE",2210483,18,1,,495934,,,1,16,0,0,0,0,6,0,0,0,0,0,60,"60",0,0,,0,0,0,0,,4,"4",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,6,,16,0,0,64,0,0,0,0,64,0
"Seward","B+S","CRACKERJACK VOYAGER",222357,18,1,485933,485933,,,1,12,0,0,0,0,1,0,1,1,0,0,36,"36",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"Two logbooks second one 222361.  GAF halibut",2022,8,3,"Charter",,,1,"NG",12,0,0,36,0,0,0,0,36,-1
"Seward","S","HARVESTER",2210483,18,1,,495932,,,1,6,0,0,0,0,6,0,0,0,0,0,1,"0",0,0,,0,0,0,0,,1,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,6,,6,0,0,2,0,0,0,0,0,0
"Seward","S","RELENTLESS",2210483,18,1,,495934,,,1,6,0,0,0,0,5,0,0,0,0,0,23,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,5,,6,0,0,23,0,0,0,0,0,0
"Seward","B+S","REVELATION",2210483,18,1,,495938,,,1,6,0,0,0,0,3,0,0,0,0,0,23,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,3,,6,0,0,23,0,0,0,0,0,0
"Seward","B","",,19,1,495932,495932,,,2,4,0,2,4,0,0,1,0,0,2,0,11,"0",0,0,,4,0,0,2,120,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Private",,,6,"NG",4,2,0,15,0,2,0,2,0,1
"Seward","B+S","RAINISONG",2210247,19,1,,495938,,,2,16,2,0,0,0,3,0,0,0,0,0,58,"58",0,0,,0,0,0,0,,3,"0",1,0,50,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Charter",,,3,,18,0,0,61,0,0,1,1,58,0
"Seward","B","",,20,1,495932,495932,,,3,6,0,0,0,0,4,11,0,0,0,2,1,"0",0,0,,2,0,0,0,,2,"0",0,0,,0,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Private",,,4,"NG",6,2,0,5,0,0,0,0,0,11
"Seward","B","",,21,1,,495932,495932,,3,5,0,0,0,0,7.5,0,0,0,0,0,10,"10",0,0,,1,1,0,0,,1,"1",0,0,,4,"4",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,3,"Private",,,7.5,,5,0,3,12,0,0,0,0,12,0
"Seward","S","BLACKJACK",222196,15,1,495938,495938,,,1,4,0,0,0,0,2,1,0,1,0,0,16,"16",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,2,"NG",4,0,0,16,0,0,0,0,16,1
"Seward","B+S","INTERCEPTOR",220225,15,1,485933,485933,,,1,6,0,0,0,0,0,2,0,0,0,0,23,"0",0,0,,0,0,0,0,,1,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,0,"NG",6,0,0,24,0,0,0,0,0,2
"Seward","B+S","STRIKER",220223,15,1,495938,495938,,,1,6,0,4,0,0,0,7,0,0,0,0,24,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,11,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,4,"NG",6,0,0,24,0,0,0,0,0,7
"Seward","B","ARCTIC CAT",221199,16,1,505932,505932,,,2,6,0,4,1,0,0,7,0,0,0,0,22,"0",0,0,,1,0,0,0,,1,"0",0,0,,0,"0",0,0,41,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,5,"NG",6,0,0,24,0,0,0,0,0,7
"Seward","B+S","OUTER LIMITS",221199,16,1,495932,495932,,,2,13,1,5,1,0,0,21,0,0,0,0,54,"53",0,0,,1,1,0,0,,0,"0",0,0,,0,"0",0,0,46,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,6,"NG",14,0,0,55,0,0,0,0,54,21
"Seward","B+S","OUTER COAST",221350,17,1,485935,485935,,,3,6,0,0,0,0,6,2,0,2,0,0,23,"23",0,0,,0,0,0,0,,1,"1",0,0,,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,6,"PWS",6,0,0,24,0,0,0,0,24,2
"Seward","B+S","RENEGADE",220251,17,1,495939,495939,,,3,12,0,0,0,0,7,11,0,6,0,0,0,"0",0,0,,0,0,0,0,,2,"2",0,0,,0,"0",0,0,25,"25",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,7,"NG",12,0,0,2,0,0,0,0,2,11
"Seward","B+S","",,19,1,495938,495938,495938,,1,6,0,0,0,0,10,8,0,0,8,0,24,"0",0,0,,0,0,0,0,,0,"0",0,0,,3,"0",0,4,6,"0",4,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Private",,,10,"NG",6,8,4,24,0,0,0,0,0,8
"Seward","B+S","PURSUIT",220222,19,1,485931,485931,485931,,1,7,2,0,0,0,6,3,0,0,0,0,14,"0",0,0,,9,0,0,0,,0,"0",0,0,,1,"0",0,2,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,6,"PWS",9,0,2,23,0,0,0,0,0,3
"Seward","B+S","RAINISONG",2210247,20,1,,495938,,,2,24,2,0,1,0,0,0,0,0,0,0,47,"47",0,0,,1,1,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,8,8,"Charter",,,1,,26,0,0,48,0,0,0,0,48,0
