"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PELREL","PELDEPTH","NPKEPT","NPVER","NPREL","NPDEPTH","LCKEPT","LCVER","LCRELOVR","LCRELUND","CODKEPT","CODREL","SSKKEPT","SSKREL","SDFKEPT","SDFREL","PSSKEPT","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","TRFREL"
"1304","CCI","JODI LYNN III",82088,15,1,1,"H",525931,NA,4,0,6,8,"N",0,14,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",4,14,0,NA,0
"1305","CCI","",NA,15,1,1,"H",516002,NA,5,0,3,3,"N",3,1,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,7,19,"Private","DeepCr","",5,1,0,NA,0
"1306","CCI","HERS TOO",80790,15,1,1,"H",525931,NA,8,0,6,16,"N",0,50,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",8,50,0,NA,0
"1307","CCI","GLACIER BEAR",82463,15,1,1,"H",525931,NA,6,0,5,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,10,0,NA,0
"1308","CCI","REDEEMER",84233,15,1,1,"H",525931,NA,6,0,4,12,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,5,0,NA,0
"1309","CCI","SOLO",82114,15,1,1,"H",525931,NA,6,0,6,12,"N",0,43,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,43,0,NA,0
"1310","CCI","LUNAR SEA",84290,15,1,1,"H",515939,NA,3,0,4.5,6,"N",0,17,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",3,17,0,NA,0
"1311","CCI","CHEWBACCA",84186,15,1,1,"H",525931,NA,4,0,4,8,"N",8,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",4,10,0,NA,0
"1312","CCI","BIG IRON",84287,15,1,1,"H",525931,NA,2,0,3,2,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",2,12,0,NA,0
"1313","CCI","ORCA",84280,15,1,1,"H",525931,NA,6,0,4.5,12,"N",0,21,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,21,0,NA,0
"1314","CCI","REEL QUICK",84235,15,1,1,"H",525931,NA,6,0,4,12,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,6,0,NA,0
"1315","CCI","VOYAGEUR",82550,15,1,1,"H",525931,NA,8,0,4,14,"N",0,1,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,7,19,"Charter","DeepCr","",8,1,0,NA,0
"1316","CCI","",NA,15,1,1,"H",515938,NA,4,0,5,2,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Private","DeepCr","",4,0,0,NA,0
"1317","CCI","SALTY DOG",80804,15,1,1,"H",525931,NA,6,0,3,12,"N",0,22,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,22,0,NA,0
"1318","CCI","",NA,15,1,1,"H",525931,NA,4,0,1.5,4,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Private","DeepCr","",4,4,0,NA,0
"1319","CCI","TILT II",84227,15,1,1,"H",525931,NA,5,0,5,10,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",5,20,0,NA,0
"1320","CCI","UNFORGIVEN",84173,15,1,1,"H",525931,NA,5,0,8,10,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",5,6,0,NA,0
"1321","CCI","CALLIE ANNE",84182,15,1,1,"H",525931,NA,6,0,6,12,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,3,0,NA,0
"1322","CCI","",NA,15,1,1,"H",525931,NA,5,0,6,9,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Private","DeepCr","",5,7,0,NA,0
"1323","CCI","ALL IN",84298,15,1,1,"H",525931,NA,6,0,3.5,3,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,7,19,"Charter","DeepCr","",6,0,0,NA,0
"1324","CCI","BIG BUT",80866,15,2,1,"H",525931,NA,6,0,4,12,"N",12,16,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,7,19,"Charter","DeepCr","",6,16,0,NA,0
"1325","CCI","NSC 3",82523,16,1,1,"H",525931,NA,6,0,3,12,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,8,0,NA,0
"1326","CCI","",NA,16,1,1,"H",525931,NA,4,0,1,1,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Private","DeepCr","",4,0,0,NA,0
"1327","CCI","THUNDERROD",82438,16,1,1,"H",525931,NA,6,0,6.5,12,"Y",0,17,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",6,17,0,NA,0
"1328","CCI","KETCHUM",84237,16,1,1,"B+S",525931,NA,4,0,3,8,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",4,8,0,NA,0
"1329","CCI","DEBBIE TOO",84277,16,1,1,"H",525931,NA,5,0,6,10,"N",0,9,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",5,9,0,NA,0
"1330","CCI","SNOW GOOSE II",84207,17,1,1,"H",515939,NA,4,0,6,8,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,7,19,"Charter","DeepCr","",4,6,0,NA,0
"1331","CCI","EXCITER",82543,15,1,1,"H",525931,NA,7,0,2.5,14,"N",0,23,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,2,0,0,0,0,0,0,2008,8,1,"Charter","DeepCr","",7,23,0,NA,0
"1332","CCI","HARD EIGHT",82542,20,1,1,"H",525931,NA,8,0,2.5,16,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,2,0,0,0,0,0,0,2008,8,1,"Charter","DeepCr","",8,25,0,NA,0
"1333","CCI","HARD EIGHT",82542,12,1,1,"H",525931,NA,7,0,4,13,"N",0,18,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Charter","DeepCr","",7,18,0,NA,0
"1334","CCI","KYRA KAY",82530,13,1,1,"H",525931,NA,6,0,7,12,"N",0,24,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Charter","DeepCr","",6,24,0,NA,0
"1335","CCI","SHAY LYNN",82528,13,1,1,"H",525931,NA,6,0,6,12,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Charter","DeepCr","",6,7,0,NA,0
"1336","CCI","HERS TOO",80839,13,1,1,"H",525931,NA,5,0,4,10,"N",0,28,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Charter","DeepCr","",5,28,0,NA,0
"1337","CCI","AFISHUNT II",82541,14,1,1,"H",525931,NA,4,0,8,8,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Charter","DeepCr","",4,15,0,NA,0
"1338","CCI","",NA,14,1,1,"H",525931,NA,3,0,2,6,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Private","DeepCr","",3,10,0,NA,0
"1339","CCI","ARCTIC EXPLORER",84249,16,1,1,"H",525931,NA,4,0,6,8,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Charter","DeepCr","",4,7,0,NA,0
"1340","CCI","A-M",80723,16,1,1,"H",525931,NA,4,0,7,8,"Y",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,8,12,"Charter","DeepCr","",4,4,0,NA,0
"1341","CCI","",NA,16,1,1,"H",525931,NA,4,0,5.5,8,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Private","DeepCr","",4,2,0,NA,0
"1342","CCI","",NA,17,1,1,"H",515939,NA,5,0,4,10,"N",0,17,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,12,"Private","DeepCr","",5,17,0,NA,0
"1343","CCI","ALASKA SPIRIT",84172,12,1,1,"H",525931,NA,5,0,3,10,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",5,6,0,NA,0
"1344","CCI","HARD EIGHT",82542,13,1,1,"H",525931,NA,8,0,2.5,16,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",8,15,0,NA,0
"1345","CCI","VOYAGEUR",82429,14,1,1,"H",525931,NA,7,0,4,14,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",7,25,0,NA,0
"1346","CCI","AFISHUNT II",82428,14,1,1,"H",525931,NA,6,0,4,12,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",6,6,0,NA,0
"1347","CCI","",NA,15,1,1,"H",525931,NA,4,0,6,2,"N",0,1,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,7,0,0,2008,8,19,"Private","DeepCr","",4,1,0,NA,0
"1348","CCI","DREAM CATCHER II",84210,15,1,1,"H",525931,NA,4,0,5,8,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",4,25,0,NA,0
"1349","CCI","RUBY TOO",80794,15,1,1,"H",525931,NA,6,0,4.5,12,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,8,19,"Charter","DeepCr","",6,0,0,NA,0
"1350","CCI","BIG IRON",84288,15,1,1,"H",525931,NA,6,0,3,12,"N",0,18,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",6,18,0,NA,0
"1351","CCI","MARLY RAE",82478,15,1,1,"B+S",525931,NA,5,0,5,5,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,3,0,0,2008,8,19,"Charter","DeepCr","",5,5,0,NA,0
"1352","CCI","RIGHT ONE",84299,15,1,1,"H",525931,NA,6,0,4.5,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,8,19,"Charter","DeepCr","",6,10,0,NA,0
"1353","CCI","SHAY LYNN",82528,15,1,1,"H",525931,NA,4,0,5,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,1,0,0,0,4,0,0,2008,8,19,"Charter","DeepCr","",4,10,0,NA,0
"1354","CCI","REDEEMER",84233,15,1,1,"H",525931,NA,5,0,4.5,9,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",5,25,0,NA,0
"1355","CCI","FUN HOG",80838,16,1,1,"H",525931,NA,5,0,8,10,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,4,0,0,2008,8,19,"Charter","DeepCr","",5,7,0,NA,0
"1356","CCI","JODI LYNN III",82089,16,1,1,"H",525931,NA,6,0,4,12,"N",0,24,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,3,0,0,0,0,2,0,0,2008,8,19,"Charter","DeepCr","",6,24,0,NA,0
"1357","CCI","ORCA",84281,16,1,1,"H",525931,NA,5,0,4,10,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,19,"Charter","DeepCr","",5,15,0,NA,0
"1358","CCI","TILT II",84227,16,1,1,"H",525931,NA,3,0,3.5,6,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,19,"Charter","DeepCr","",3,15,0,NA,0
"1359","CCI","HERS TOO",80839,16,1,1,"H",525931,NA,9,0,5.5,18,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,5,0,0,2008,8,19,"Charter","DeepCr","",9,25,0,NA,0
"1360","CCI","UNFORGIVEN",84174,16,1,1,"H",525931,NA,5,0,7,10,"N",0,30,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,2,0,0,2008,8,19,"Charter","DeepCr","",5,30,0,NA,0
"1361","CCI","",NA,16,1,1,"H",525931,NA,5,0,3,10,"N",0,0,15,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,1,0,0,0,2,0,0,2008,8,19,"Private","DeepCr","",5,15,0,NA,0
"1362","CCI","CAPTURE",84219,16,1,1,"H",525931,NA,6,0,5,12,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,2,0,0,0,4,0,0,2008,8,19,"Charter","DeepCr","",6,12,0,NA,0
"1363","CCI","",NA,17,1,1,"H",525931,NA,4,0,6,0,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,19,"Private","DeepCr","",4,0,0,NA,0
"1364","CCI","SARAH SEA",84305,17,1,1,"H",525931,NA,6,0,7,9,"N",0,6,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,4,0,0,2008,8,19,"Charter","DeepCr","",6,6,0,NA,0
"1365","CCI","DREAM CATCHER II",84210,10,1,1,"H",525931,NA,5,0,3,10,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,23,"Charter","DeepCr","",5,10,0,NA,0
"1366","CCI","HARD EIGHT",82542,10,1,1,"H",525931,NA,7,0,2,14,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,2,0,0,0,1,0,0,2008,8,23,"Charter","DeepCr","",7,12,0,NA,0
"1367","CCI","VOYAGEUR",82429,10,1,1,"H",525931,NA,8,0,4,16,"N",0,33,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,23,"Charter","DeepCr","",8,33,0,NA,0
"1368","CCI","DISCOVER",84223,11,1,1,"H",525931,NA,6,0,3,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,23,"Charter","DeepCr","",6,10,0,NA,0
"1369","CCI","MARLY RAE",82478,11,1,1,"H",525931,NA,6,0,3,12,"N",0,14,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,23,"Charter","DeepCr","",6,14,0,NA,0
"1370","CCI","",NA,11,1,1,"H",525931,NA,5,0,4,10,"N",0,7,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,7,0,0,2008,8,23,"Private","DeepCr","",5,7,0,NA,0
"1371","CCI","ALASKA SPIRIT",84172,11,1,1,"H",525931,NA,4,0,4,8,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,23,"Charter","DeepCr","",4,4,0,NA,0
"1372","CCI","HAPPY HOOKER",84216,11,1,1,"H",525931,NA,5,0,3,10,"N",0,9,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,20,0,0,2008,8,23,"Charter","DeepCr","",5,9,0,NA,0
"1373","CCI","",NA,11,1,1,"H",525931,NA,3,0,3,6,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,12,0,0,2008,8,23,"Private","DeepCr","",3,4,0,NA,0
"1374","CCI","EXCITER",82427,11,1,1,"H",525931,NA,6,0,3,12,"N",0,16,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,2,0,0,0,0,0,0,2008,8,23,"Charter","DeepCr","",6,16,0,NA,0
"1375","CCI","",NA,12,1,1,"H",525931,NA,4,0,3.5,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,5,0,0,2008,8,23,"Private","DeepCr","",4,10,0,NA,0
"1376","CCI","",NA,12,1,1,"H",525931,NA,2,0,2,4,"N",0,5,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,8,23,"Private","DeepCr","",2,5,0,NA,0
"1377","CCI","",NA,12,1,1,"H",525931,NA,6,0,4,12,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,8,23,"Private","DeepCr","",6,10,0,NA,0
"1378","CCI","AFISHUNT II",82428,12,1,1,"H",525931,NA,4,0,3.5,8,"N",0,2,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,23,"Charter","DeepCr","",4,2,0,NA,0
"1379","CCI","RUBY TOO",80794,12,1,1,"H",525931,NA,6,0,4.5,12,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,8,23,"Charter","DeepCr","",6,25,0,NA,0
"1380","CCI","REEL TIME",84215,12,1,1,"H",525931,NA,6,0,4,12,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,23,"Charter","DeepCr","",6,15,0,NA,0
"1381","CCI","",NA,12,1,1,"H",525931,NA,3,0,4,6,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,0,0,0,2008,8,23,"Private","DeepCr","",3,3,0,NA,0
"1382","CCI","",NA,12,1,1,"H",525931,NA,2,0,5,3,"N",3,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,8,23,"Private","DeepCr","",2,20,0,NA,0
"1383","CCI","D/B JANNIE",82558,12,1,1,"H",525931,NA,4,0,4,8,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,0,0,0,0,4,0,0,2008,8,23,"Charter","DeepCr","",4,4,0,NA,0
"1384","CCI","SALTY DOG",80804,12,1,1,"H",525931,NA,5,0,3,10,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,8,23,"Charter","DeepCr","",5,25,0,NA,0
"1385","CCI","",NA,12,1,1,"H",525931,NA,5,0,4,10,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,5,0,0,2008,8,23,"Private","DeepCr","",5,10,0,NA,0
"1386","CCI","CARRIE MAE",82076,12,1,1,"H",525931,NA,4,0,4,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,8,23,"Charter","DeepCr","",4,10,0,NA,0
"1387","CCI","",NA,13,1,1,"H",525931,NA,5,0,4,10,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,15,0,0,2008,8,23,"Private","DeepCr","",5,20,0,NA,0
"1388","CCI","HERS TOO",80839,13,1,1,"H",525931,NA,8,0,5.5,16,"N",0,25,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,23,"Charter","DeepCr","",8,25,0,NA,0
"1389","CCI","",NA,13,1,1,"H",525931,NA,4,0,4,5,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,4,0,0,2008,8,23,"Private","DeepCr","",4,0,0,NA,0
"1390","CCI","",NA,13,1,1,"H",525931,NA,4,0,4,4,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,6,0,0,2008,8,23,"Private","DeepCr","",4,3,0,NA,0
"1391","CCI","GLACIER BEAR",82463,13,1,1,"H",525931,NA,5,0,5,10,"N",0,9,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,3,0,0,0,0,10,0,0,2008,8,23,"Charter","DeepCr","",5,9,0,NA,0
"1392","CCI","RIGHT ONE",84309,13,1,1,"H",525931,NA,3,0,4.5,6,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,2,1,0,0,0,0,0,0,2008,8,23,"Charter","DeepCr","",3,3,0,NA,0
"1393","CCI","SHAY LYNN",82528,13,1,1,"H",525931,NA,4,0,6,8,"N",0,10,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,4,0,0,0,0,6,0,0,2008,8,23,"Charter","DeepCr","",4,10,0,NA,0
"1394","CCI","ARCTIC EXPLORER",84249,13,1,1,"H",525931,NA,6,0,5,12,"N",0,37,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,23,"Charter","DeepCr","",6,37,0,NA,0
"1395","CCI","",NA,13,1,1,"H",525931,NA,6,0,4,12,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,15,0,0,2008,8,23,"Private","DeepCr","",6,8,0,NA,0
"1396","CCI","SUNSHINE",82615,13,1,1,"H",525931,NA,6,0,6,12,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,10,0,0,2008,8,23,"Charter","DeepCr","",6,12,0,NA,0
"1397","CCI","HERS",80792,14,1,1,"H",525931,NA,6,0,5,12,"N",0,36,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,0,0,0,2008,8,23,"Charter","DeepCr","",6,36,0,NA,0
"1398","CCI","",NA,14,1,1,"H",525931,NA,5,0,4,10,"N",0,0,30,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,8,23,"Private","DeepCr","",5,30,0,NA,0
"1399","CCI","",NA,14,1,1,"H",525931,NA,5,0,5,8,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,5,0,0,2008,8,23,"Private","DeepCr","",5,3,0,NA,0
"1400","CCI","SARAH SEA",84305,14,1,1,"H",525931,NA,6,0,6,12,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,5,0,0,2008,8,23,"Charter","DeepCr","",6,12,0,NA,0
"1401","CCI","",NA,14,1,1,"H",525931,NA,4,0,4,8,"N",0,20,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,23,"Private","DeepCr","",4,20,0,NA,0
"1402","CCI","",NA,14,1,1,"B+S",525931,NA,5,0,4,9,"N",0,4,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,12,0,0,2008,8,23,"Private","DeepCr","",5,4,0,NA,0
"1403","CCI","OTTER SEA",84269,14,1,1,"H",525931,NA,6,0,6,12,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,8,23,"Charter","DeepCr","",6,3,0,NA,0
"1404","CCI","SOLO",82114,14,1,1,"H",525931,NA,6,0,7,12,"N",0,9,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,1,0,0,0,0,4,0,0,2008,8,23,"Charter","DeepCr","",6,9,0,NA,0
"1405","CCI","",NA,14,1,1,"H",525931,NA,2,0,5,4,"N",0,3,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,8,0,0,2008,8,23,"Private","DeepCr","",2,3,0,NA,0
"1406","CCI","LORA LEE",80944,14,1,1,"H",525931,NA,5,0,5,10,"N",0,12,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,2,0,0,2008,8,23,"Charter","DeepCr","",5,12,0,NA,0
"1407","CCI","CAPTURE",84219,14,1,1,"H",525931,NA,6,0,8,12,"N",0,19,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,5,0,0,2008,8,23,"Charter","DeepCr","",6,19,0,NA,0
"1408","CCI","",NA,15,1,1,"H",515938,NA,4,0,5,6,"N",0,0,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,4,0,0,2008,8,23,"Private","DeepCr","",4,0,0,NA,0
"1409","CCI","VIRGINIA LEE II",82144,15,1,1,"H",525931,NA,4,0,4,8,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,10,0,0,2008,8,23,"Charter","DeepCr","",4,8,0,NA,0
"1410","CCI","",NA,15,1,1,"B+S",525931,NA,3,0,3,6,"N",0,8,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,3,0,0,2008,8,23,"Private","DeepCr","",3,8,0,NA,0
"1411","CCI","JODI LYNN III",82089,15,1,1,"H",525931,NA,3,0,5,6,"N",0,26,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,0,0,0,0,1,0,0,2008,8,23,"Charter","DeepCr","",3,26,0,NA,0
"1412","CCI","JODI LYNN III",82089,12,1,1,"H",525931,NA,6,0,4,12,"N",0,15,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,8,0,0,0,0,25,0,0,2008,8,27,"Charter","DeepCr","",6,15,0,NA,0
"1413","CCI","YODA",80788,12,1,1,"H",525931,NA,4,0,4,8,"N",0,16,0,NA,"",0,0,NA,"",NA,0,NA,"",0,0,0,2,0,0,0,4,0,0,2008,8,27,"Charter","DeepCr","",4,16,0,NA,0
