PORT,BOATNAME,LOGBOOK,HOUR,TRIP1OR2,NUMDAYS,TARGET,ADFGSTAT,INTLOC,CLIENTDAYS,CREWDAYS,BOATHRS,HAKEPT,HAVER,HACAS,HARELCIR,HARELOTH,PELKEPT,PELVER,P_KPT_CAS,PELREL,HOWPREL,PELDEPTH,YEKEPT,YEVER,YECAS,YEREL,HOWYEREL,YEDEPTH,NPKEPT,NPVER,NPCAS,NPREL,HOWNPREL,NPDEPTH,LCKEPT,LCVER,LCCAS,LCRELOVR,LCRELUND,CODKEPT,CODVER,CODCAS,CODREL,SABKEPT,SABVER,SABCAS,SABREL,POLKEPT,POLVER,POLCAS,POLREL,SSKKEPT,SSKVER,SSKCAS,SSKREL,SDFKEPT,SDFVER,SDFCAS,SDFREL,PSSKEPT,PSSVER,PSSCAS,PSSREL,PCAS,YEAR,MONTH,DAY,USER,SUBLOC,RESBAY,ANGLDAYS,HAREL,LCREL,TRFKEPT,TRFREL,TRFCAS
Kodiak,SILVER BULLET,112946,15,1,1,H,525733,2,4,1,5,10,N,0,26,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,4,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Charter,,,5,26,0,0,0,0
Kodiak,,NA,15,1,1,H,525733,2,6,0,3.5,12,Y,0,10,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,6,10,0,0,0,0
Kodiak,,NA,16,1,1,H,525733,1,5,0,3.5,2,Y,0,1,0,1,N,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,9,Y,NA,2,0,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,5,1,0,1,0,0
Kodiak,,NA,17,1,1,B+S,525731,3,3,0,5,1,N,0,0,4,NA,,NA,4,S,120,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,3,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,3,4,0,0,4,0
Kodiak,,NA,17,1,1,H,525733,3,2,0,5,1,Y,0,0,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,10,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,2,0,0,0,0,0
Kodiak,,NA,17,1,1,H,525733,3,4,0,4,4,Y,0,0,2,NA,,NA,6,S,175,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,4,2,0,0,6,0
Kodiak,,NA,19,1,1,H,525733,1,4,0,6,1,Y,0,0,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,12,Y,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,4,0,0,0,0,0
Kodiak,,NA,20,1,1,B+S,515700,3,3,0,7,5,Y,0,4,0,0,,NA,10,S,65,0,,0,0,,0,NA,N,NA,0,,0,1,N,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,3,4,0,0,10,0
Kodiak,,NA,20,1,1,L,525701,2,4,0,4,8,N,0,4,0,6,N,NA,0,,0,3,N,0,0,,0,NA,N,NA,0,,0,8,N,NA,3,1,4,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,4,4,4,9,0,0
Kodiak,,NA,20,1,1,B+S,525733,2,4,0,5.5,5,Y,0,1,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,2,Private,,,4,1,0,0,0,0
Kodiak,,NA,15,1,1,H,525733,1,2,0,3,3,Y,0,12,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,2,12,0,0,0,0
Kodiak,,NA,15,1,1,H,525733,1,4,0,4,8,Y,0,40,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,4,40,0,0,0,0
Kodiak,,NA,17,1,1,B,525732,3,5,0,7,1,Y,1,0,0,19,Y,NA,10,S,80,3,Y,3,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,6,Y,6,5,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,19,2011,7,3,Private,,,5,0,0,22,10,22
Kodiak,,NA,17,1,1,H,525733,3,3,0,6,5,Y,0,6,0,NA,,NA,6,S,90,0,,0,0,,0,NA,N,NA,0,,0,1,Y,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,3,6,0,0,6,0
Kodiak,,NA,17,1,1,H,525733,3,4,0,5,3,Y,0,2,0,1,N,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,1,Y,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,4,2,0,1,0,0
Kodiak,,NA,18,1,1,H,525731,2,3,0,8,5,Y,0,5,0,1,N,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,5,Y,NA,5,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,3,5,0,1,0,0
Kodiak,,NA,19,1,1,H,525733,1,3,0,5,6,N,0,4,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,15,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,3,4,0,0,0,0
Kodiak,,NA,19,1,1,B,525733,1,2,0,6,1,Y,0,0,0,4,Y,NA,2,S,90,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,2,0,0,4,2,0
Kodiak,,NA,20,1,1,H,525731,3,4,0,5,6,N,0,0,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,0,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,4,0,0,0,0,0
Kodiak,,NA,21,1,1,H,525733,2,3,0,8,1,Y,0,1,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,4,Y,NA,4,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,3,1,0,0,0,0
Kodiak,,NA,21,1,1,S,525731,3,1,0,4,NA,N,0,0,0,NA,,NA,0,,0,0,,0,0,,0,NA,N,NA,0,,0,NA,,NA,0,0,0,,NA,2,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,3,Private,,,1,0,0,0,0,0
Kodiak,,NA,15,1,1,L,525733,3,2,0,3,3,N,0,0,0,4,N,NA,50,S,40,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,2,0,0,4,50,0
Kodiak,,NA,15,1,1,H,525733,3,4,0,3,1,N,1,0,1,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,4,1,0,0,0,0
Kodiak,,NA,16,1,1,B,525733,3,3,0,5,1,Y,0,1,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,3,N,0,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,3,1,0,0,0,0
Kodiak,,NA,17,1,1,H,525733,1,2,0,5,2,Y,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,7,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,2,0,0,0,0,0
Kodiak,,NA,17,1,1,H,525733,1,4,0,5,1,N,0,0,1,0,,NA,0,,0,0,,0,0,,0,1,N,0,5,S,130,0,,0,0,0,4,N,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,4,1,0,1,5,0
Kodiak,SEA OTTER,112907,17,1,1,H,525733,2,3,1,7,5,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,12,N,0,12,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Charter,,,4,0,0,0,0,0
Kodiak,RUNNAMUCK V,112930,18,1,1,H,525702,2,4,2,7,6,N,0,1,0,30,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,40,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Charter,,,6,1,0,30,0,0
Kodiak,MOON SHADOW,112981,18,1,1,S,525733,2,3,2,8,10,N,0,2,0,18,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,4,N,0,0,0,15,N,3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Charter,,,5,2,0,18,0,0
Kodiak,,NA,18,1,1,H,525733,3,5,0,6.5,2,N,0,0,0,0,,NA,2,S,120,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,5,0,0,0,2,0
Kodiak,,NA,18,1,1,H,525733,1,3,0,5,3,Y,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,2,Y,1,5,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,3,0,0,0,0,0
Kodiak,,NA,21,1,1,H,525733,3,3,0,2.5,0,N,0,0,0,1,Y,NA,2,S,100,1,Y,0,0,,0,0,N,0,0,,0,1,Y,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,4,Private,,,3,0,0,2,2,0
Kodiak,SHEARWATER,112965,18,1,1,H,525731,2,5,1,6,8,Y,0,18,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,20,N,1,30,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,7,Charter,,,6,18,0,0,0,0
Kodiak,SILVER BULLET,112946,18,1,1,H,525733,2,5,2,8,10,N,0,6,6,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,14,,1,12,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,7,Charter,,,7,12,0,0,0,0
Kodiak,MOON SHADOW,112981,18,1,1,H,525731,2,5,2,5,8,N,8,5,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,40,N,40,10,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,7,Charter,,,7,5,0,0,0,0
Kodiak,,NA,15,1,1,H,525733,1,5,0,4.5,4,N,0,3,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,15,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,8,Private,,,5,3,0,0,0,0
Kodiak,REEL FUN,112961,17,1,1,B,525806,2,5,1,8,12,Y,0,13,0,35,N,NA,7,S,60,0,,0,0,,0,0,N,0,0,,0,2,Y,0,0,0,31,N,1,10,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,8,Charter,,,6,13,0,35,7,0
Kodiak,JILLIAN DAWN,112942,17,1,1,H,525733,2,6,2,8,16,N,0,15,15,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,99,N,0,99,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,8,Charter,,,8,30,0,0,0,0
Kodiak,U RASCAL,112906,17,1,1,B+S,525806,2,13,2,6,30,N,0,40,0,5,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,2,N,0,0,0,35,N,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,8,Charter,,,15,40,0,5,0,0
Kodiak,,NA,18,1,1,H,525733,3,3,0,5,1,Y,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,1,N,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,8,Private,,,3,0,0,0,0,0
Kodiak,BLACK JACK,112985,16,1,1,H,525733,3,5,0,6,5,N,5,9,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,10,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,9,Charter,,,5,9,0,0,0,0
Kodiak,,NA,16,1,1,H,525731,3,4,0,3,6,N,6,6,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,2,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,0,0,0,2011,7,9,Private,,,4,6,0,0,0,0
Kodiak,EL GATO,112970,16,1,1,H,525733,2,4,1,5,10,Y,0,5,5,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,9,Charter,,,5,10,0,0,0,0
Kodiak,,NA,17,1,1,B+S,525733,2,3,0,6,0,N,0,0,0,15,N,NA,40,S,20,0,,0,0,,0,0,N,0,0,,0,1,N,0,0,0,3,,1,18,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,9,Private,,,3,0,0,15,40,0
Kodiak,,NA,17,1,1,H,525733,1,3,0,4,6,N,0,35,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,9,Private,,,3,35,0,0,0,0
Kodiak,3 BEARS,113002,19,1,1,H,525731,3,6,0,6,8,N,0,12,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,10,N,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,9,Charter,,,6,12,0,0,0,0
Kodiak,,NA,21,1,1,B,525733,2,2,0,2,0,N,0,0,0,0,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,12,N,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,9,Private,,,2,0,0,0,0,0
Kodiak,,NA,16,1,1,H,525733,2,2,0,2.5,3,N,0,2,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,2,2,0,0,0,0
Kodiak,,NA,16,1,1,H,525805,2,6,0,3,5,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,6,0,0,0,0,0
Kodiak,,NA,16,1,1,H,525701,1,2,0,5,2,Y,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,3,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,2,0,0,0,0,0
Kodiak,,NA,16,1,1,H,525733,1,3,0,7.5,5,Y,0,0,0,1,Y,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,3,0,0,1,0,0
Kodiak,,NA,17,1,1,H,525733,1,3,0,6,1,Y,0,1,0,4,Y,NA,10,S,70,0,,0,0,,0,0,N,0,0,,0,1,Y,0,0,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,3,1,1,4,10,0
Kodiak,,NA,17,1,1,H,525733,1,4,0,8,8,N,8,40,0,7,N,NA,15,S,15,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,4,40,0,7,15,0
Kodiak,,NA,17,1,1,R,525733,1,1,0,2,0,N,0,1,0,1,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,1,1,0,1,0,0
Kodiak,,NA,18,1,1,H,525733,1,3,0,3.5,1,N,0,0,2,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,20,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,3,2,0,0,0,0
Kodiak,,NA,18,1,1,H,525733,1,3,0,4,4,Y,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,1,N,1,3,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,3,0,0,0,0,0
Kodiak,,NA,18,1,1,H,525733,3,2,0,5,0,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,2,0,0,0,0,0
Kodiak,,NA,20,1,1,H,525733,1,4,0,8,0,N,0,0,0,20,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,30,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,4,0,0,20,0,0
Kodiak,,NA,21,1,1,H,525733,3,3,0,1.5,0,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,10,Private,,,3,0,0,0,0,0
Kodiak,,NA,18,1,1,B,525733,1,2,0,6,0,N,0,0,0,2,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,2,N,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,11,Private,,,2,0,0,2,0,0
Kodiak,RUNNAMUCK V,112930,20,1,1,B+S,535803,2,2,1,8,6,N,6,20,0,3,N,NA,0,,0,1,N,0,0,,0,1,N,0,0,,0,0,,0,0,0,10,N,10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,3,2011,7,11,Charter,,,3,20,0,5,0,3
Kodiak,U RASCAL,112906,20,1,1,H,525731,2,8,0,5,14,N,14,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,11,Charter,,,8,0,0,0,0,0
Kodiak,MOON SHADOW,112981,20,1,1,H,525731,2,6,2,4,10,N,0,1,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,18,N,2,15,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,11,Charter,,,8,1,0,0,0,0
Kodiak,,NA,16,1,1,H,525733,1,2,0,5,1,N,0,0,0,NA,,NA,7,S,90,0,,0,0,,0,NA,N,NA,0,,0,4,N,0,0,0,0,,NA,4,NA,,NA,NA,NA,,NA,NA,0,,NA,0,0,,NA,0,0,,NA,0,NA,2011,7,12,Private,,,2,0,0,0,7,0
Kodiak,,NA,16,1,1,H,525733,1,3,0,0.75,1,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,12,Private,,,3,0,0,0,0,0
Kodiak,,NA,17,1,1,S,525733,3,2,0,5,0,N,0,0,0,0,,NA,2,S,20,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,12,Private,,,2,0,0,0,2,0
Kodiak,ROOSTER,112960,17,1,1,B,525733,3,5,2,7,13,N,1,12,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,12,Charter,,,7,12,0,0,0,0
Kodiak,TANYA J,113020,17,1,1,H,525733,3,3,0,6,6,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,12,Charter,,,3,0,0,0,0,0
Kodiak,,NA,20,1,1,H,525733,1,2,0,1,2,Y,0,2,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,12,Private,,,2,2,0,0,0,0
Kodiak,,NA,20,1,1,B,525733,1,5,0,1,1,Y,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,N,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,12,Private,,,5,0,0,0,0,0
Kodiak,,NA,20,1,1,B,525733,1,5,0,3,4,N,0,0,0,3,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,12,Private,,,5,0,0,3,0,0
Kodiak,,NA,17,1,1,H,525733,3,3,0,2,1,Y,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,30,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,13,Private,,,3,0,0,0,0,0
Kodiak,,NA,17,1,1,H,525733,3,4,0,6,2,N,0,2,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,1,N,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,13,Private,,,4,2,0,0,0,0
Kodiak,,NA,17,1,1,H,525733,1,4,0,6,8,N,0,10,0,20,Y,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,13,Private,,,4,10,0,20,0,0
Kodiak,,NA,18,1,1,H,525733,1,4,0,3,1,N,0,0,0,0,,NA,3,S,186,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,NA,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,13,Private,,,4,0,0,0,3,0
Kodiak,,NA,16,1,1,H,525733,1,4,0,6,2,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,6,N,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,4,0,0,0,0,0
Kodiak,,NA,16,1,1,H,525733,1,3,0,6,3,Y,0,3,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,2,0,,0,2,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,3,3,2,0,0,0
Kodiak,,NA,16,1,1,H,525733,1,2,0,3.5,0,N,0,0,0,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,2,0,0,0,0,0
Kodiak,,NA,16,1,1,B+S,525733,1,2,0,6,0,N,0,2,2,0,,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,2,4,0,0,0,0
Kodiak,,NA,16,1,1,H,525733,1,2,0,4,0,N,0,0,0,1,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,1,N,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,2,0,0,1,0,0
Kodiak,FISH HAWK,112971,17,1,1,H,525733,2,2,1,5,6,N,0,1,0,5,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Charter,,,3,1,0,5,0,0
Kodiak,,NA,17,1,1,B+S,525733,2,6,0,6,12,N,0,2,0,2,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,6,2,0,2,0,0
Kodiak,MOON SHADOW,112981,17,1,1,H,525806,2,5,1,5,12,Y,0,25,0,4,N,NA,0,,0,0,,0,0,,0,0,N,0,0,,0,3,Y,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,1,0,,0,0,1,2011,7,16,Charter,,,6,25,0,4,0,1
Kodiak,REEL FUN,112961,18,1,1,B,525806,2,4,3,6,14,N,0,20,0,35,N,NA,2,S,90,0,,0,0,,0,0,N,0,0,,0,3,N,0,0,0,30,N,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Charter,,,7,20,0,35,2,0
Kodiak,,NA,18,1,1,H,525733,3,3,0,3.5,5,N,0,0,0,0,,NA,1,S,120,0,,0,0,,0,0,N,0,0,,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,3,0,0,0,1,0
Kodiak,,NA,18,1,1,B,525733,2,4,0,6,8,N,0,8,0,4,N,NA,1,S,150,0,,0,0,,0,0,N,0,0,,0,1,N,0,0,1,0,,0,1,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,2011,7,16,Private,,,4,8,1,4,1,0
