"YEAR","PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","HOUR_TOT","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
2024,"Seward","H","RENEGADE",240783,20,1,"475934","475934",,,1,12,0,0,0,0,8,17,0,17,0,0,6,6,0,0,,0,0,0,2,160,6,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,,6,27,"Charter",,"Out",8,8,"PWS",12,0,0,12,0,2,0,2,12,17
2024,"Seward","H",,,14,1,"495932","495932",,,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,0,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,29,"Private",,"In",4,4,"NG",4,0,0,0,0,0,1,1,0,0
2024,"Seward","B+S",,,14,2,"495932","495932",,,4,4,0,0,0,0,2,0,0,0,5,0,4,0,0,0,,2,0,0,0,,5,0,0,3,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,"Out",2,2,"NG",4,5,0,11,0,0,3,3,0,0
2024,"Seward","B+S","2 DAY",240695,15,1,"495901","495932","495932",,1,8,3,1,1,0,0,16,0,16,10,1,28,28,0,8,300,4,4,0,0,,0,0,0,1,300,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,"Out",2,2,"NG",11,11,8,32,8,0,1,9,32,16
2024,"Seward","B","CURRENT AFFAIR",240611,15,1,"495902","495932",,,1,6,0,5,0,0,0,12,0,0,0,0,16,0,0,0,,2,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,6,29,"Charter",,"Out",5,5,"NG",6,0,0,18,0,0,0,0,0,12
2024,"Seward","B","BIG IRON",242319,16,1,"495902","495932","495902",,2,6,2,4,0,0,0,9,0,9,1,0,21,21,0,0,,0,0,0,0,,3,3,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,29,"Charter",,"Out",4,4,"NG",8,1,1,24,0,0,0,0,24,9
2024,"Seward","B","SALTY LOOT",2418548,16,1,"495934","495934",,,2,4,0,6,0,0,0,2,0,2,0,0,9,9,0,0,,0,0,0,0,,3,3,0,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,,6,29,"Charter",,"Out",6,6,"NG",4,0,0,12,0,0,0,0,12,2
2024,"Seward","H",,,16,1,"495932","495932",,,2,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,,2,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,"Out",4,4,"NG",3,0,0,3,0,0,0,0,0,4
2024,"Seward","B",,,17,1,"486001","486001","486001",,3,4,0,4,0,0,0,7,0,0,7,0,4,0,5,0,35,0,0,0,0,,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,"Out",4,4,"PWS",4,7,2,4,5,0,0,5,0,7
2024,"Seward","B",,,17,1,"495932","495932","495932",,3,4,0,0,0,0,6,1,0,0,0,0,5,0,0,0,,4,0,0,0,,0,0,0,0,,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,29,"Private",,"Out",6,6,"NG",4,0,12,9,0,0,0,0,0,1
2024,"Seward","B+S",,,18,1,"495935","495935",,,4,2,0,16,0,0,0,4,0,0,9,0,0,0,0,0,,2,0,0,0,,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Private",,"Out",16,16,"NG",2,9,0,2,0,0,1,1,0,4
2024,"Seward","B",,,18,1,"495932","495932",,,4,5,0,7,1,0,0,5,0,0,0,0,11,0,0,0,,4,0,0,3,200,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,29,"Private",,"Out",8,8,"NG",5,0,0,15,0,3,0,3,0,5
2024,"Seward","B","RELENTLESS",2410483,19,1,"475933","485932",,,1,6,0,6,0,0,0,12,0,0,7,3,12,0,4,0,16,0,0,0,0,,6,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,"Out",6,6,"PWS",6,10,0,18,4,0,1,5,0,12
2024,"Seward","B","PROFISH",2412313,19,1,"475932","475932",,,1,6,0,0,0,0,5,11,0,0,0,0,17,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,"Out",5,5,"PWS",6,0,0,18,0,0,0,0,0,11
2024,"Seward","H",,,19,1,"485932","485932",,,1,2,0,4,0,0,0,2,0,0,0,0,2,0,0,0,,0,0,0,0,,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,6,29,"Private",,"Out",4,4,"PWS",2,0,0,4,0,0,0,0,0,2
2024,"Seward","H","SEA QUEST",2412390,19,1,"475934","475934",,,1,18,0,3,0,0,0,36,0,36,14,0,16,16,0,0,,0,0,0,0,,15,15,0,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,29,"Charter",,"Out",3,3,"PWS",18,14,0,31,0,0,2,2,31,36
2024,"Seward","H",,,14,1,"495938","495938","495938",,1,4,0,0,0,0,4,4,0,0,3,0,5,0,0,0,,1,0,0,0,,0,0,3,0,100,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,7,1,"Private",,"Out",4,4,"NG",4,3,3,6,0,0,3,3,0,4
2024,"Seward","H","REVELATION",2410483,14,1,"485935","485935",,,1,4,0,3,0,0,0,8,0,0,0,0,2,0,0,0,,0,0,0,1,275,2,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,7,1,"Charter",,"Out",3,3,"PWS",4,0,0,4,0,1,0,1,0,8
2024,"Seward","B+S","THE CHOSEN 1",242302,15,1,,"495938",,,2,6,0,0,1,0,0,0,0,0,0,0,18,18,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"In",1,1,,6,0,0,18,0,0,0,0,18,0
2024,"Seward","B",,,15,1,,"495932","495932",,2,3,0,0,0,0,5,0,0,0,0,0,2,0,0,0,,0,0,0,0,,2,0,0,2,120,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Private",,"Out",5,5,,3,0,6,4,0,0,2,2,0,0
2024,"Seward","B+S",,,16,1,"495932",,,,3,5,0,0,0,0,2,5,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,7,1,"Private",,"Out",2,2,"NG",5,0,0,0,0,0,0,0,0,5
2024,"Seward","B","SALTY LOOT",2418548,16,1,"485935","485935","485935",,3,6,0,0,0,0,6,4,0,4,0,0,11,11,0,0,,1,1,0,0,,0,0,0,0,,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",6,6,"PWS",6,0,4,12,0,0,0,0,12,4
2024,"Seward","B+S","RAINISONG",2410247,16,1,"485933","485933",,,3,24,0,6,0,0,0,30,0,30,9,0,16,16,0,0,,1,1,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",6,6,"NG",24,9,0,17,0,0,0,0,17,30
2024,"Seward","B",,,17,1,,"495932","495932",,3,4,0,0,0,0,4.5,0,0,0,0,0,8,0,5,2,120,2,0,0,3,170,0,0,0,0,,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Private",,"Out",4.5,4.5,,4,0,6,10,7,3,0,10,0,0
2024,"Seward","B","GRANDE SLAM",242393,17,1,"485932","485932","485932",,4,6,0,2,0,2,0,12,0,12,7,0,16,16,0,0,,1,1,0,0,,1,1,0,0,,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",4,4,"PWS",6,7,10,18,0,0,0,0,18,12
2024,"Seward","B+S","GONE AGAIN",242259,17,1,"495931","495931","495931",,4,6,0,0,0,0,2,1,0,1,0,0,8,8,0,0,,3,3,0,1,250,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",2,2,"NG",6,0,1,11,0,1,0,1,11,1
2024,"Seward","B","GRANDE ALASKA",242349,17,1,"475933","485935","485932",,4,6,0,2,1,2,0,12,0,0,0,0,17,17,0,0,,1,1,0,0,,0,0,0,0,,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",5,5,"PWS",6,0,11,18,0,0,0,0,18,12
2024,"Seward","B","ORION",240620,18,1,"485932","485932","485932",,1,5,0,0,0,0,8,8,0,0,16,0,1,0,0,0,,0,0,0,0,,2,0,0,1,240,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,7,1,"Charter",,"Out",8,8,"PWS",5,16,2,3,0,0,1,1,0,8
2024,"Seward","H",,,18,1,"495939","495939",,,1,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Private",,"Out",5,5,"NG",3,0,0,2,0,0,0,0,0,4
2024,"Seward","S",,,18,1,,,,496002,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Private",,"In",5,5,,2,0,0,0,0,0,0,0,0,0
2024,"Seward","H","PERSEVERANCE",2410483,18,1,"485935","485935",,,1,12,2,5,0,0,0,24,0,24,1,0,39,39,0,4,270,0,0,0,2,270,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",5,5,"PWS",14,1,0,39,4,2,0,6,39,24
2024,"Seward","H","CRACKERJACK",242271,18,1,"485932","485932","485932",,1,6,0,0,0,0,4,7,0,0,2,0,9,0,0,0,,0,0,0,0,,3,0,0,0,,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",4,4,"PWS",6,2,5,12,0,0,0,0,0,7
2024,"Seward","H","HARVESTER",2410483,18,1,"475933","475933",,,1,6,0,0,0,0,5,12,0,0,3,0,14,0,0,0,,1,0,0,0,,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",5,5,"PWS",6,3,0,18,0,0,0,0,0,12
2024,"Seward","H","CURRENT AFFAIR",240611,18,1,"495932","495932","495932",,1,5,1,4,2,2,0,7,0,0,0,0,16,0,0,0,,2,0,0,0,,0,0,0,0,,6,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",8,8,"NG",6,0,28,18,0,0,0,0,0,7
2024,"Seward","B","YANICHKA",240533,18,1,"505932","505932",,,1,4,0,3,3,0,0,8,0,8,0,0,8,8,3,0,50,4,4,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",6,6,"NG",4,0,0,12,3,0,0,3,12,8
2024,"Seward","L","BIG IRON",242319,19,1,,"495932","495932",,2,5,0,0,0,4,0,0,0,0,0,0,14,14,0,0,,1,1,0,0,,0,0,0,0,,5,5,0,5,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,,7,1,"Charter",,"Out",4,4,,5,0,5,15,0,0,0,0,15,0
2024,"Seward","H",,,19,1,"495932","495932","495932",,2,3,0,0,0,0,5,6,0,0,0,0,4,0,0,0,,3,0,0,0,,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,"Private",,"Out",5,5,"NG",3,0,0,7,0,0,0,0,0,6
2024,"Seward","B","CURRENT AFFAIR",240611,15,1,"495932","495932","495932",,1,5,1,4,0,2,0,12,0,0,2,0,16,0,1,0,15,0,0,0,0,,0,0,0,0,,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,7,7,"Charter",,"Out",6,6,"NG",6,2,9,16,1,0,0,1,0,12
2024,"Seward","B+S","INTERCEPTOR",240464,15,1,"495938","495938",,,1,6,0,0,1,0,0,1,0,0,0,0,18,0,1,0,60,0,0,0,0,,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,7,7,"Charter",,"Out",1,1,"NG",6,0,0,18,1,0,0,1,0,1
2024,"Seward","B",,,16,1,"495902","495902","495902",,2,5,0,3,1,0,0,9,0,9,4,0,12,12,0,2,100,3,3,0,0,,0,0,0,0,,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Private",,"Out",4,4,"NG",5,4,3,15,2,0,0,2,15,9
2024,"Seward","B",,,16,1,"485933","485933",,,2,1,0,6,0,0,0,2,0,0,2,0,3,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,7,7,"Private",,"Out",6,6,"NG",1,2,0,3,0,0,0,0,0,2
2024,"Seward","B+S","SALTY LOOT",2418548,17,1,"505932","495932","495934",,3,6,1,5,1,0,0,10,0,0,0,0,18,0,0,0,,0,0,0,0,,1,0,0,0,,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,7,7,"Charter",,"Out",6,6,"NG",7,0,3,19,0,0,0,0,0,10
2024,"Seward","H",,,17,1,"485935","485935",,,3,4,0,3,0,0,0,7,0,0,1,0,0,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Private",,"Out",3,3,"PWS",4,1,0,1,0,0,0,0,0,7
2024,"Seward","S",,,17,1,"495932","495938","495938",,3,4,0,0,0,0,8,1,0,0,0,0,12,0,0,0,,0,0,0,0,,0,0,1,1,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Private",,"Both",8,8,"NG",4,0,2,12,0,0,2,2,0,1
2024,"Seward","H",,,18,1,"495932","495932","495932",,4,3,0,6,0,0,0,6,0,0,2,0,1,0,0,0,,0,0,0,2,230,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Private",,"Out",6,6,"NG",3,2,1,2,0,2,0,2,0,6
2024,"Seward","B+S",,,18,1,"495932",,,,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Private",,"In",2,2,"NG",4,0,0,0,0,0,0,0,0,0
2024,"Seward","H",,,18,1,"495932","495932",,,4,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,,2,0,0,1,180,0,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Private",,"Out",5,5,"NG",2,0,0,2,0,1,1,2,0,1
2024,"Seward","H","LEGACY",240787,19,1,"495932","495932",,,1,14,0,7,0,0,0,26,0,26,2,0,7,7,0,0,,1,1,0,0,,1,1,0,0,,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,7,7,"Charter",,"Out",7,7,"NG",14,2,0,9,0,0,0,0,9,26
2024,"Seward","H","PERSEVERANCE",2410483,19,1,"495932","495932",,,1,16,0,4,0,0,0,28,0,28,8,0,26,26,0,0,,6,6,0,0,,5,5,0,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,7,7,"Charter",,"Out",4,4,"NG",16,8,0,37,0,0,3,3,37,28
2024,"Seward","S","REVELATION",2410483,19,1,,"495938",,,1,6,0,0,0,0,3,0,0,0,0,0,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Charter",,"Out",3,3,,6,0,0,2,0,0,0,0,0,0
2024,"Seward","B","SERVANT",2410483,19,1,"505909","505909",,,1,15,0,5,1,0,0,26,0,26,0,0,36,36,0,0,,2,2,0,0,,7,7,0,0,,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,7,7,"Charter",,"Out",6,6,"NG",15,0,0,45,0,0,0,0,45,26
2024,"Seward","B+S","HARVESTER",2410483,19,1,,"495938",,,1,6,0,0,2,0,0,0,0,0,0,0,0,0,36,0,40,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Charter",,"Out",2,2,,6,0,0,0,36,0,0,36,0,0
2024,"Seward","B","PROFISH",2412313,19,1,"485902",,"485902",,1,6,0,0,0,0,3,6,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Charter",,"Out",3,3,"NG",6,1,0,0,0,0,0,0,0,6
2024,"Seward","H","RENEGADE",240786,20,1,"495932","495932",,,1,14,0,8,0,0,0,18,0,0,0,0,0,0,0,0,,1,0,0,0,,0,0,0,0,,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,7,7,"Charter",,"Out",8,8,"NG",14,0,0,1,0,0,0,0,0,18
2024,"Seward","B+S","BLACKJACK",242249,20,1,"485931","485931",,,2,6,0,7,0,0,0,9,0,9,9,0,17,17,0,0,,0,0,0,0,,1,1,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Charter",,"Out",7,7,"PWS",6,9,0,18,0,0,0,0,18,9
2024,"Seward","H","SOUND CRAZY",2412515,20,1,"475934","475934","475934",,2,12,0,5,0,0,0,24,0,24,1,0,32,32,0,0,,2,2,0,0,,2,2,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Charter",,"Out",5,5,"PWS",12,1,1,36,0,0,0,0,36,24
2024,"Seward","H","YANICHKA",240533,20,1,"485932","485932","485932",,2,6,2,7,0,0,0,10,0,0,0,0,3,0,0,1,150,7,0,0,0,,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,"Charter",,"Out",7,7,"PWS",8,0,0,11,1,0,0,1,0,10
2024,"Seward","B","FOUR ACES",242362,15,1,"495932","495932",,,4,4,1,4,0,0,0,8,0,8,0,0,10,10,0,0,,3,3,0,0,,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",4,4,"NG",5,0,0,15,0,0,0,0,15,8
2024,"Seward","B+S",,,15,1,,"495932","495932",,4,7,0,0,1,0,0,0,0,0,0,0,20,0,10,0,50,0,0,0,0,,0,0,0,0,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"In",1,1,,7,0,3,20,10,0,0,10,0,0
2024,"Seward","H",,,15,1,"495932","495932",,,4,3,0,6,0,0,0,6,0,0,0,0,0,0,0,0,,1,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"Out",6,6,"NG",3,0,0,2,0,0,0,0,0,6
2024,"Seward","R",,,15,1,,"495932",,,4,3,0,0,4,0,0,0,0,0,0,0,6,0,0,3,240,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"Out",4,4,,3,0,0,6,3,0,0,3,0,0
2024,"Seward","B+S","ORION",240620,16,1,"495932","495932","495932",,1,6,0,7,1,0,0,12,0,0,5,0,17,0,1,0,70,0,0,0,0,,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",8,8,"NG",6,5,0,18,1,0,0,1,0,12
2024,"Seward","B+S","INTERCEPTOR",240464,16,1,"495932","495932","495932",,1,6,0,3,1,0,0,12,0,0,0,0,17,0,0,0,,1,0,0,0,,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",4,4,"NG",6,0,0,18,0,0,0,0,0,12
2024,"Seward","B","STRIKER",2412313,16,1,"485931","495932","485931",,1,5,0,4,0,0,0,5,0,0,0,0,12,0,0,0,,3,0,0,0,,0,0,0,0,,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",4,4,"PWS",5,0,6,15,0,0,0,0,0,5
2024,"Seward","B+S","MISTRESS",240697,17,1,"495934","495934","495934",,2,4,1,0,0,0,4,6,0,0,2,0,11,0,0,0,,0,0,0,0,,4,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",4,4,"NG",5,2,0,15,0,0,0,0,0,6
2024,"Seward","B","SALTY LOOT",2418548,17,1,"475934","485932","485932",,2,6,1,4,2,0,0,1,0,1,0,0,11,11,0,0,,6,6,0,6,170,1,1,0,0,,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,7,8,"Charter",,"Out",6,6,"PWS",7,0,6,18,0,6,0,6,18,1
2024,"Seward","B+S","SORCERESS",240084,17,1,"505931","505931",,,2,12,0,3,0,0,0,24,0,24,5,0,0,0,0,0,,0,0,0,0,,2,2,0,0,,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,7,8,"Charter",,"Out",3,3,"NG",12,5,0,2,0,0,0,0,2,24
2024,"Seward","B","TAILWATCHER",2411999,17,1,"475934","475934","475934",,2,8,2,0,0,0,6,9,0,1,0,0,22,22,0,0,,8,0,0,0,,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",6,6,"PWS",10,0,0,30,0,0,0,0,22,9
2024,"Seward","B+S",,,18,1,"495938","495938",,,3,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,,2,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"Out",5,5,"NG",3,0,0,2,0,0,0,0,0,4
2024,"Seward","B+S",,,18,1,,"495932","495932",,3,5,0,0,0,0,1.5,0,0,0,0,0,4,0,0,0,,1,0,0,0,,1,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"Out",1.5,1.5,,5,0,0,6,0,0,0,0,0,0
2024,"Seward","S",,,18,1,,,"495932",,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"In",8,8,,6,0,1,0,0,0,0,0,0,0
2024,"Seward","B","HARVESTER",2410483,18,1,"485931","485931","485931",,3,4,0,4,0,2,0,7,0,0,0,0,11,0,0,0,,1,0,0,0,,0,0,0,0,,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",6,6,"PWS",4,0,15,12,0,0,0,0,0,7
2024,"Seward","H",,,19,1,"485935","485935",,,4,2,0,6,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,200,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"Out",6,6,"PWS",2,0,0,0,0,0,1,1,0,4
2024,"Seward","B+S","RENEGADE",240786,20,1,"485935","485935",,,1,14,0,0,0,0,8,26,0,26,0,0,10,10,0,0,,0,0,0,0,,5,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,7,8,"Charter",,"Out",8,8,"PWS",14,0,0,15,0,0,0,0,15,26
2024,"Seward","B","SEA QUEST",2412390,20,1,"505932","505932","505932",,1,18,0,0,0,0,6,36,0,36,15,0,25,25,0,0,,13,13,0,2,150,1,1,0,0,,1,1,0,1,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Charter",,"Out",6,6,"NG",18,15,1,39,0,2,0,2,39,36
2024,"Seward","B",,,20,1,"495932","495932","495932",,1,3,0,0,0,0,10,6,0,0,3,0,2,0,0,0,,1,0,0,3,150,2,0,0,0,,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,8,"Private",,"Out",10,10,"NG",3,3,2,5,0,3,0,3,0,6
2024,"Seward","S","C-HAWK",240619,14,1,,"496002",,,1,5,0,0,0,0,3,0,0,0,0,0,8,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,10,"Charter",,"In",3,3,,5,0,0,8,0,0,0,0,0,0
2024,"Seward","B+S","BIG IRON",242319,15,1,,"495932","495932",,2,6,0,0,0,2,0,0,0,0,0,0,18,18,0,0,,0,0,0,0,,0,0,0,0,,6,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,10,"Charter",,"Out",2,2,,6,0,17,18,0,0,0,0,18,0
2024,"Seward","B+S",,,16,1,,"495932",,,3,4,0,0,1,0,0,0,0,0,0,0,10,0,7,0,70,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,10,"Private",,"In",1,1,,4,0,0,10,7,0,0,7,0,0
