"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","GAFHAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELRVENT","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YERVENT","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPRVENT","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"585","CCI","TRUE GRIT",142963,16,1,1,"H",525931,NA,6,0,9,12,0,"N",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,2014,8,23,"Charter","DeepCr","",6,3,0,0,0,0,0,0,0,12
"586","CCI","",NA,17,1,1,"H",525931,NA,5,0,8,9,0,"N",9,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,23,"Private","DeepCr","",5,0,0,0,0,0,0,0,0,9
"587","CCI","DISCOVER II",142979,18,1,1,"H",515938,NA,6,0,3,12,0,"N",0,17,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,23,"Charter","DeepCr","",6,17,0,0,0,0,0,0,0,12
"588","CCI","",NA,18,1,1,"H",515939,NA,3,0,1.5,6,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,23,"Private","DeepCr","",3,0,0,0,0,0,0,0,0,6
"589","CCI","",NA,18,1,1,"H",525931,NA,3,0,2,6,0,"N",0,2,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,23,"Private","DeepCr","",3,2,0,0,0,0,0,0,0,6
"590","CCI","TILT II",142993,18,1,1,"H",525931,NA,6,0,4,12,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,1,"N",1,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,23,"Charter","DeepCr","",6,4,0,0,0,0,0,0,0,12
"591","CCI","",NA,18,1,1,"H",515938,NA,4,0,2.5,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,23,"Private","DeepCr","",4,0,0,0,0,0,0,0,0,4
"592","CCI","",NA,18,1,1,"H",525931,NA,1,0,2.5,0,0,"N",0,5,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,23,"Private","DeepCr","",1,5,0,0,0,0,0,0,0,0
"593","CCI","",NA,19,1,1,"H",515939,NA,2,0,4,4,0,"N",0,2,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,12,0,"",NA,0,2014,8,23,"Private","DeepCr","",2,2,0,0,0,0,0,0,0,4
"594","CCI","",NA,19,1,1,"H",515939,NA,5,0,7,9,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,23,"Private","DeepCr","",5,6,0,0,0,0,0,0,0,9
"595","CCI","",NA,19,1,1,"H",515938,NA,3,0,6,6,0,"N",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,23,"Private","DeepCr","",3,3,0,0,0,0,0,0,0,6
"596","CCI","AFISHUNT II",141909,13,1,1,"H",525931,NA,6,0,3,12,0,"N",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,27,"Charter","DeepCr","",6,3,0,0,0,0,0,0,0,12
"597","CCI","",NA,13,1,1,"H",515938,NA,4,0,3,8,0,"N",0,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,10,0,"",NA,0,2014,8,27,"Private","DeepCr","",4,1,0,0,0,0,0,0,0,8
"598","CCI","SHAY LYNN",142933,14,1,1,"H",525931,NA,6,0,5,12,0,"N",0,13,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,2014,8,27,"Charter","DeepCr","",6,13,0,0,0,0,0,0,0,12
"599","CCI","DREAM CATCHER II",140125,15,1,1,"H",525931,NA,6,0,5,12,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,2014,8,27,"Charter","DeepCr","",6,6,0,0,0,0,0,0,0,12
"600","CCI","ARCTIC EXPLORERS",141743,15,1,1,"H",525931,NA,6,0,5,12,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,27,"Charter","DeepCr","",6,4,0,0,0,0,0,0,0,12
"601","CCI","HARD EIGHT",141942,15,1,1,"H",525931,NA,8,0,3,16,0,"N",0,18,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,27,"Charter","DeepCr","",8,18,0,0,0,0,0,0,0,16
"602","CCI","LORA LEE",140285,15,1,1,"H",525931,NA,5,0,3,10,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,27,"Charter","DeepCr","",5,4,0,0,0,0,0,0,0,10
"603","CCI","VOYAGER",141870,16,1,1,"H",525931,NA,8,0,6,11,0,"N",0,5,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,27,"Charter","DeepCr","",8,5,0,0,0,0,0,0,0,11
"604","CCI","TILT II",142993,16,1,1,"H",525931,NA,5,0,4,6,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,1,"N",NA,0,0,"",NA,0,2014,8,27,"Charter","DeepCr","",5,0,0,0,0,0,0,0,0,6
"605","CCI","NSC 3",141968,16,1,1,"H",525931,NA,5,0,4,10,0,"N",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",1,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,5,0,"",NA,0,2014,8,27,"Charter","DeepCr","",5,3,0,0,0,0,0,0,0,10
"606","CCI","",NA,12,1,1,"H",525931,NA,5,0,4,10,0,"N",0,10,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",5,10,0,0,0,0,0,0,0,10
"607","CCI","",NA,12,1,1,"B+S",525931,NA,3,0,5,4,0,"N",0,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",3,1,0,0,0,0,0,0,0,4
"608","CCI","",NA,12,1,1,"H",525931,NA,5,0,5,10,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,2014,8,31,"Private","AnchorPt","",5,6,0,0,0,0,0,0,0,10
"609","CCI","",NA,14,1,1,"H",525931,NA,4,0,4,5,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",4,0,0,0,0,0,0,0,0,5
"610","CCI","CALLIE ANN",141897,14,1,1,"H",525931,NA,6,0,5,12,0,"N",12,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,3,"N",3,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,6,0,"",NA,0,2014,8,31,"Charter","AnchorPt","",6,6,0,0,0,0,0,0,0,12
"611","CCI","",NA,14,1,1,"B+S",525931,NA,4,0,4,6,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",4,4,0,0,0,0,0,0,0,6
"612","CCI","LUCKY T",140134,15,1,1,"H",525931,NA,4,0,8,8,0,"N",0,4,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,31,"Charter","AnchorPt","",4,4,0,0,0,0,0,0,0,8
"613","CCI","",NA,16,1,1,"H",515937,NA,4,0,4,8,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",4,0,0,0,0,0,0,0,0,8
"614","CCI","",NA,16,1,1,"H",525931,NA,4,0,3,8,0,"N",0,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",4,15,0,0,0,0,0,0,0,8
"615","CCI","NSC 2",141968,16,1,1,"H",525931,NA,3,0,3,6,0,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,31,"Charter","AnchorPt","",3,6,0,0,0,0,0,0,0,6
"616","CCI","",NA,16,1,1,"H",525931,NA,6,0,3,12,0,"N",0,8,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",6,8,0,0,0,0,0,0,0,12
"617","CCI","",NA,16,1,1,"H",515939,NA,3,0,4,6,0,"N",0,15,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,31,"Private","AnchorPt","",3,15,0,0,0,0,0,0,0,6
"618","CCI","",NA,16,1,1,"H",525931,NA,2,0,5,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2014,8,31,"Private","AnchorPt","",2,0,0,0,0,0,0,0,0,4
"619","CCI","",NA,17,1,1,"H",515937,NA,3,0,5,1,0,"N",1,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,2014,8,31,"Private","AnchorPt","",3,6,0,0,0,0,0,0,0,1
"620","Homer","P1",NA,13,1,1,"H",515932,4,3,0,2,1,0,"Y",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,7,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",3,0,0,0,0,0,0,0,0,1
"621","Homer","P2",NA,13,1,1,"B",515933,4,3,0,4,0,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,2,"Y",0,0,0,"N",0,0,7,"Y",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",3,0,0,0,0,0,0,0,0,0
"622","Homer","P3",NA,13,1,1,"B",515932,4,2,0,1,0,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",2,0,0,0,0,0,0,0,0,0
"623","Homer","P4",NA,13,1,1,"B",515934,4,4,0,4,0,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",4,0,0,0,0,0,0,0,0,0
"624","Homer","P5",NA,13,1,1,"H",515935,4,8,0,3,1,0,"Y",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",8,0,0,0,0,0,0,0,0,1
"625","Homer","P6",NA,13,1,1,"H",515932,4,2,0,4,4,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,4,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",2,0,0,0,0,0,0,0,0,4
"626","Homer","P7",NA,13,1,1,"H",515933,4,4,0,4,0,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",4,0,0,0,0,0,0,0,0,0
"627","Homer","P8",NA,16,1,1,"H",515933,5,3,0,6,3,0,"Y",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,3,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,18,"Private","","",3,0,0,0,0,0,0,0,0,3
"628","Homer","DIAMOND CAPE",141578,17,1,1,"B+S",515935,2,5,0,7,0,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,10,0,"N",0,0,0,"N",0,0,0,"",NA,0,2014,5,18,"Charter","","",5,0,0,0,0,0,0,0,0,0
"629","Homer","P1",NA,15,1,1,"B+S",515936,5,2,0,5,0,0,"N",0,0,0,0,"N",0,1,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,22,"Private","","",2,0,0,0,1,0,0,1,0,0
"630","Homer","TOMAHAWK II",141683,16,1,1,"B+S",515936,2,3,0,2,6,0,"Y",0,6,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,22,"Charter","","",3,6,0,0,0,0,0,0,0,6
"631","Homer","SWEET T",141534,16,1,1,"H",515905,2,6,0,6,12,0,"N",12,23,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,22,"Charter","","",6,23,0,0,0,0,0,0,0,12
"632","Homer","P2",NA,17,1,1,"H",525901,4,3,0,1,6,0,"Y",0,3,0,2,"Y",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,22,"Private","","",3,3,0,2,0,0,0,0,0,6
"633","Homer","P3",NA,17,1,1,"S",525931,4,2,0,2,1,0,"N",0,0,3,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,4,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,22,"Private","","",2,3,0,0,0,0,0,0,0,1
"634","Homer","P4",NA,17,1,1,"S",515939,4,4,0,7.5,0,0,"N",0,1,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,1,"Y",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,22,"Private","","",4,1,0,0,0,0,0,0,0,0
"635","Homer","NAUTI LADY",141575,18,1,1,"H",515936,1,8,0,4,2,0,"N",0,15,3,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,22,"Charter","","",8,18,0,0,0,0,0,0,0,2
"636","Homer","P1",NA,14,1,1,"S",515937,3,4,0,3,0,0,"N",0,0,0,4,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",NA,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",4,0,0,4,0,0,0,0,0,0
"637","Homer","P2",NA,16,1,1,"H",515936,4,3,0,2.5,6,0,"Y",0,4,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",3,4,0,0,0,0,0,0,0,6
"638","Homer","P3",NA,16,1,1,"H",515936,4,4,0,4,8,0,"Y",0,2,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",4,2,0,0,0,0,0,0,0,8
"639","Homer","P4",NA,16,1,1,"H",525931,4,3,0,3,4,0,"N",0,2,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",3,2,0,0,0,0,0,0,0,4
"640","Homer","P5",NA,16,1,1,"H",515908,4,3,0,4,3,0,"N",0,1,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",3,1,0,0,0,0,0,0,0,3
"641","Homer","P6",NA,16,1,1,"H",515936,4,6,0,5,9,0,"Y",0,6,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",6,6,0,0,0,0,0,0,0,9
"642","Homer","P7",NA,16,1,2,"H",515937,4,4,0,12,8,0,"N",4,10,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",4,10,0,0,0,0,0,0,0,8
"643","Homer","P8",NA,16,1,1,"B+S",515938,4,3,0,4,2,0,"Y",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Private","","",3,0,0,0,0,0,0,0,0,2
"644","Homer","OPTIMIST",141545,17,1,1,"B+S",515935,3,6,0,4,11,0,"Y",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,23,"Charter","","",6,0,0,0,0,0,0,0,0,11
"645","Homer","P1",NA,13,1,1,"H",515931,5,5,0,6,9,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,2,"Y",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,26,"Private","","",5,0,0,0,0,0,0,0,0,9
"646","Homer","P2",NA,15,1,1,"H",525901,4,4,0,2,0,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,26,"Private","","",4,0,0,0,0,0,0,0,0,0
"647","Homer","P3",NA,15,1,1,"H",515908,4,4,0,3,6,0,"Y",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,26,"Private","","",4,0,0,0,0,0,0,0,0,6
"648","Homer","P4",NA,15,1,1,"H",515907,4,4,0,4,3,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,26,"Private","","",4,0,0,0,0,0,0,0,0,3
"649","Homer","P5",NA,15,1,1,"H",515908,4,3,0,2,0,0,"N",0,0,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,26,"Private","","",3,0,0,0,0,0,0,0,0,0
"650","Homer","BAY EXPLORER",141579,16,1,1,"H",515935,1,16,0,1.5,24,0,"N",24,12,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,26,"Charter","","",16,12,0,0,0,0,0,0,0,24
"651","Homer","SEA HAWK",141584,16,1,1,"H",515907,1,10,0,2,20,0,"N",20,2,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,26,"Charter","","",10,2,0,0,0,0,0,0,0,20
"652","Homer","FALCON",141595,13,1,1,"H",515936,2,5,0,4,10,0,"N",0,10,0,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,NA,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,2014,5,30,"Charter","","",5,10,0,0,0,0,0,0,0,10
