"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","P_KPT_CAS","PELREL","PELDEPTH","NPKEPT","NPVER","NPCAS","NPREL","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","PCAS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","TRFREL","TRFCAS"
"515","CCI","",NA,16,1,1,"H",525931,NA,6,0,2.5,12,"N",0,13,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,3,"Private","AnchorPt","",6,13,0,0,0,NA
"516","CCI","",NA,16,1,1,"H",515939,NA,5,0,8,8,"N",0,3,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,3,"Private","AnchorPt","",5,3,0,0,0,NA
"517","CCI","",NA,16,1,1,"H",525931,NA,4,0,5.5,8,"N",0,6,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,3,"Private","AnchorPt","",4,6,0,0,0,NA
"518","CCI","SUNDAYS TEMPTATIONS",102271,16,1,1,"H",525931,NA,6,0,7,12,"N",0,4,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,12,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,10,0,"",NA,0,NA,2010,8,3,"Charter","AnchorPt","",6,4,0,0,0,NA
"519","CCI","",NA,17,1,1,"H",525931,NA,4,0,8,8,"N",0,12,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,8,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,6,0,"",NA,0,NA,2010,8,3,"Private","AnchorPt","",4,12,0,0,0,NA
"520","CCI","NSC 2",103568,17,1,1,"H",525931,NA,6,0,4,12,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,12,0,"",NA,0,NA,2010,8,7,"Charter","DeepCr","",6,0,0,0,0,NA
"521","CCI","CARRIE MAE",102114,19,1,1,"H",525931,NA,4,0,4,8,"N",0,5,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,8,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,10,0,"",NA,0,NA,2010,8,7,"Charter","DeepCr","",4,5,0,0,0,NA
"522","CCI","HARD EIGHT",102385,14,1,1,"H",525931,NA,7,0,4,14,"N",0,8,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",7,8,0,0,0,NA
"523","CCI","NSC 2",103568,14,1,1,"H",525931,NA,4,2,4,12,"N",0,6,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,25,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,6,0,0,0,NA
"524","CCI","AFISHUNT II",102354,15,1,1,"H",525931,NA,6,2,3,16,"N",0,20,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",8,20,0,0,0,NA
"525","CCI","TILT II",103591,15,1,1,"H",525931,NA,6,2,4,16,"N",0,15,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,6,"",6,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,5,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",8,15,0,0,0,NA
"526","CCI","UNFORGIVEN",103618,15,1,1,"H",525931,NA,4,2,5,11,"N",0,7,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,7,0,0,0,NA
"527","CCI","ARCTIC EXPLORERS",102039,15,1,1,"H",525931,NA,6,0,4,12,"N",0,2,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,2,0,0,0,NA
"528","CCI","",NA,15,1,1,"H",525931,NA,2,0,5,4,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,3,"",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,10,0,"",NA,0,NA,2010,8,12,"Private","DeepCr","",2,0,0,0,0,NA
"529","CCI","",NA,15,1,1,"H",525931,NA,3,0,6,0,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,NA,2010,8,12,"Private","DeepCr","",3,0,0,0,0,NA
"530","CCI","REDEEMER",102303,15,1,1,"H",525931,NA,5,0,4,9,"N",0,4,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,5,"",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,6,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",5,4,0,0,0,NA
"531","CCI","ORCA",102051,15,1,1,"H",525931,NA,5,2,3,13,"N",0,8,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,3,"",3,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,10,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",7,8,0,0,0,NA
"532","CCI","KEEPER",103585,15,1,1,"H",515939,NA,4,1,4.5,10,"N",0,21,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,2,"",1,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,5,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",5,21,0,0,0,NA
"533","CCI","NSC 3",103570,16,1,1,"H",525931,NA,5,2,4,13,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,45,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",7,0,0,0,0,NA
"534","CCI","",NA,16,1,1,"H",525931,NA,4,0,3,0,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,12,"Private","DeepCr","",4,0,0,0,0,NA
"535","CCI","SEEKER",102264,16,1,1,"H",525931,NA,4,0,4,8,"N",0,10,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,15,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",4,10,0,0,0,NA
"536","CCI","SOLO",103609,16,1,1,"H",525931,NA,5,1,4,11,"N",0,9,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,8,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,9,0,0,0,NA
"537","CCI","DISCOVER",102163,16,1,1,"H",525931,NA,6,0,4,2,"N",0,1,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,10,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,1,0,0,0,NA
"538","CCI","SHOOTER",102262,16,1,1,"H",525931,NA,5,1,4,12,"N",0,9,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,7,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,9,0,0,0,NA
"539","CCI","KYRA KAY",102344,16,1,1,"H",525931,NA,4,0,6,8,"N",0,5,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,15,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",4,5,0,0,0,NA
"540","CCI","CAPTURE",103546,16,1,1,"H",525931,NA,6,0,6,12,"N",0,12,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,10,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,12,0,0,0,NA
"541","CCI","NSC 1",103566,17,1,1,"H",525931,NA,6,0,6,8,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,3,"",3,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,30,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,0,0,0,0,NA
"542","CCI","RIGHT ONE",103614,18,1,1,"H",525931,NA,4,0,7,8,"N",0,3,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,1,"",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,20,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",4,3,0,0,0,NA
"543","CCI","LORA LEE",100237,18,1,1,"H",525931,NA,5,0,7,9,"N",0,7,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,2,"",2,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,45,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",5,7,0,0,0,NA
"544","CCI","FUN HOG",100236,19,1,1,"H",525931,NA,5,0,8,9,"N",0,1,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,3,"",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,6,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",5,1,0,0,0,NA
"545","CCI","SHAY LYNN",102342,19,1,1,"H",525931,NA,6,0,8,12,"N",0,6,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,6,"",6,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,25,0,"",NA,0,NA,2010,8,12,"Charter","DeepCr","",6,6,0,0,0,NA
"546","CCI","",NA,19,1,1,"H",515938,NA,4,0,2,4,"N",0,1,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,6,0,"",NA,0,NA,2010,8,12,"Private","DeepCr","",4,1,0,0,0,NA
"547","CCI","A M",100111,15,1,1,"H",525931,NA,5,0,5,10,"N",0,21,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,4,"N",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",5,21,0,0,0,NA
"548","CCI","",NA,15,1,1,"H",515938,NA,2,0,2,4,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",2,0,0,0,0,NA
"549","CCI","VIRGINIA LEE II",103549,16,1,1,"H",525931,NA,5,0,6,10,"N",0,12,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",5,12,0,0,0,NA
"550","CCI","",NA,16,1,1,"H",515939,NA,4,0,3.5,10,"N",0,1,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,1,0,0,0,NA
"551","CCI","",NA,17,1,1,"H",515938,NA,5,0,5,9,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",5,0,0,0,0,NA
"552","CCI","",NA,17,1,1,"H",525931,NA,3,0,2,6,"N",0,5,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",3,5,0,0,0,NA
"553","CCI","",NA,17,1,1,"H",525931,NA,2,0,4.5,0,"N",0,1,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",2,1,0,0,0,NA
"554","CCI","ORCA",102176,17,1,1,"H",525931,NA,5,0,3,10,"N",0,15,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,2,"",2,10,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",5,15,0,0,0,NA
"555","CCI","SHAY LYNN",102342,17,1,1,"H",525931,NA,6,0,9,12,"N",0,9,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",6,9,0,0,0,NA
"556","CCI","",NA,17,1,1,"H",525931,NA,4,0,7,3,"N",3,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,0,0,0,0,NA
"557","CCI","",NA,18,1,1,"H",515939,NA,2,0,5,4,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",2,0,0,0,0,NA
"558","CCI","KYRA KAY",102344,18,1,1,"H",525931,NA,5,1,9,12,"N",0,21,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",6,21,0,0,0,NA
"559","CCI","AFISHUNT II",102354,18,2,1,"H",525931,NA,6,0,3,12,"N",0,10,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",6,10,0,0,0,NA
"560","CCI","",NA,18,1,1,"H",515938,NA,2,0,3.5,4,"N",0,2,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",2,2,0,0,0,NA
"561","CCI","",NA,18,1,1,"H",515938,NA,6,0,6,12,"N",0,5,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,1,"N",NA,3,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",6,5,0,0,0,NA
"562","CCI","",NA,18,1,1,"H",515938,NA,3,0,4,2,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",3,0,0,0,0,NA
"563","CCI","DISCOVER",102163,18,1,1,"H",515938,NA,6,2,4,16,"N",0,25,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",8,25,0,0,0,NA
"564","CCI","",NA,18,1,1,"H",515938,NA,3,0,4,5,"N",0,2,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",3,2,0,0,0,NA
"565","CCI","",NA,18,1,1,"H",525931,NA,4,0,4,4,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,1,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,1,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,0,0,0,0,NA
"566","CCI","",NA,19,1,1,"H",526002,NA,4,0,3,4,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,0,0,0,0,NA
"567","CCI","",NA,19,1,1,"H",515938,NA,4,0,4,7,"N",0,4,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,4,0,0,0,NA
"568","CCI","RIGHT ONE",103614,19,2,1,"H",525931,NA,6,0,6,12,"N",0,10,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",6,10,0,0,0,NA
"569","CCI","NSC 1",103566,19,2,1,"H",525931,NA,6,0,6,12,"N",0,9,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,2,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,12,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",6,9,0,0,0,NA
"570","CCI","",NA,19,1,1,"H",525931,NA,4,0,5,8,"N",0,15,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,15,0,0,0,NA
"571","CCI","CAPTURE",103546,19,2,1,"H",525931,NA,4,2,6,12,"N",0,17,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,NA,2010,8,21,"Charter","DeepCr","",6,17,0,0,0,NA
"572","CCI","",NA,20,1,1,"H",525931,NA,4,0,4,6,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,12,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,0,0,0,0,NA
"573","CCI","",NA,20,1,1,"H",525931,NA,4,0,3,8,"N",0,8,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",4,8,0,0,0,NA
"574","CCI","",NA,20,1,1,"H",525931,NA,5,0,6,9,"N",0,4,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",5,4,0,0,0,NA
"575","CCI","",NA,20,1,1,"H",515938,NA,2,0,4.5,3,"N",3,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",2,0,0,0,0,NA
"576","CCI","",NA,20,1,1,"H",525931,NA,8,0,5,16,"N",0,20,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,NA,2010,8,21,"Private","DeepCr","",8,20,0,0,0,NA
"577","CCI","",NA,13,1,1,"H",525931,NA,3,0,2.5,3,"N",0,5,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,25,"Private","DeepCr","",3,5,0,0,0,NA
"578","CCI","ORCA",102176,14,1,1,"H",525931,NA,6,0,3,12,"N",0,30,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",6,30,0,0,0,NA
"579","CCI","",NA,14,1,1,"B+S",515938,NA,4,0,3.5,8,"N",0,2,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,NA,2010,8,25,"Private","DeepCr","",4,2,0,0,0,NA
"580","CCI","TILT II",103591,14,1,1,"H",525931,NA,3,2,4.5,10,"N",0,20,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",5,20,0,0,0,NA
"581","CCI","GOOD ETHICS",102050,14,1,1,"H",525931,NA,4,2,5,12,"N",0,10,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",6,10,0,0,0,NA
"582","CCI","",NA,14,1,1,"H",515938,NA,5,0,2,10,"N",0,20,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,NA,2010,8,25,"Private","DeepCr","",5,20,0,0,0,NA
"583","CCI","",NA,14,1,1,"H",525931,NA,3,0,4,6,"N",0,10,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,2,"",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,NA,2010,8,25,"Private","DeepCr","",3,10,0,0,0,NA
"584","CCI","SHAY LYNN",102342,15,1,1,"H",525931,NA,6,0,5,12,"N",0,14,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,30,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",6,14,0,0,0,NA
"585","CCI","LORA LEE",100237,15,1,1,"H",525931,NA,5,1,4,12,"N",0,37,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,1,"",1,0,0,"",NA,0,0,"",NA,8,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",6,37,0,0,0,NA
"586","CCI","RIGHT ONE",103614,15,1,1,"H",525931,NA,6,0,6,12,"N",0,6,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,1,"",0,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",6,6,0,0,0,NA
"587","CCI","OTTER SEA",103627,15,1,1,"H",525931,NA,6,1,5,12,"N",12,7,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,6,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",7,7,0,0,0,NA
"588","CCI","AFISHUNT II",102354,15,1,1,"H",525931,NA,5,2,5,10,"N",0,15,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,2,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",7,15,0,0,0,NA
"589","CCI","NSC 1",103566,16,1,1,"H",525931,NA,3,2,5,10,"N",0,5,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,2,"",2,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,4,0,"",NA,0,NA,2010,8,25,"Charter","DeepCr","",5,5,0,0,0,NA
"590","CCI","",NA,12,1,1,"H",525931,NA,8,0,1.5,16,"N",0,70,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,29,"Private","AnchorPt","",8,70,0,0,0,NA
"591","CCI","GREATLANDER",103630,12,1,1,"H",525931,NA,6,3,5,18,"N",0,5,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,5,"N",2,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,6,0,"",NA,0,NA,2010,8,29,"Charter","AnchorPt","",9,5,0,0,0,NA
"592","CCI","",NA,13,1,1,"H",515938,NA,4,0,1.5,8,"N",0,0,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,29,"Private","AnchorPt","",4,0,0,0,0,NA
"593","CCI","JUST FISH",103040,14,1,1,"H",525931,NA,4,2,3,12,"N",0,2,0,0,"",NA,0,0,0,"",NA,NA,0,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,NA,2010,8,29,"Charter","AnchorPt","",6,2,0,0,0,NA
