"YEAR","PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","HOUR_TOT","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
2025,"Seward","S","C-HAWK",2511781,1899-12-31 19:50:00,1,,495938,,,1,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,3,"Charter",,"Out",3,3,,5,0,0,3,0,0,0,0,0,0
2025,"Seward","B",,,1899-12-31 15:15:00,1,,,,"495938",4,4,0,0,0,0,7,4,0,0,0,0,6,0,4,0,40,0,0,0,0,,0,0,1,0,40,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",7,7,,4,0,2,6,4,0,1,5,0,4
2025,"Seward","H",,,1899-12-31 15:30:00,1,,,,"496002",4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"In",4,4,,2,0,0,0,0,0,0,0,0,0
2025,"Seward","S",,,1899-12-31 15:45:00,1,,,,"495936",4,4,0,0,5,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",5,5,,4,0,0,1,0,0,0,0,0,0
2025,"Seward","H","CURRENT AFFAIR",2516656,1899-12-31 16:01:26.794,1,,,,"495932",4,4,0,0,0,0,5,0,0,0,0,0,10,0,0,0,,0,0,0,0,,0,0,0,0,,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Charter",,"Out",5,5,,4,0,7,10,0,0,0,0,0,0
2025,"Seward","B+S","INTERCEPTOR",2521762,1899-12-31 16:10:00,1,,,,"495932",4,6,0,0,0,0,2,0,0,0,0,0,5,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Charter",,"Out",2,2,,6,0,0,5,0,0,0,0,0,0
2025,"Seward","H","PACIFIC",2519418,1899-12-31 16:15:00,1,,,,"495932",4,6,1,0,0,0,6,0,0,0,0,0,12,0,12,0,20,0,0,0,0,,1,0,0,0,,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Charter",,"Out",6,6,,7,0,0,13,12,0,0,12,0,0
2025,"Seward","B+S",,,1899-12-31 16:30:00,2,,,,"495932",1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0,,1,0,2,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,7,9,"Private",,"Out",5,5,,2,0,0,1,0,0,2,2,0,0
2025,"Seward","H","CRACKERJACK",2512102,1899-12-31 16:45:00,1,,,,"485931",1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,4,0,0,1,260,0,0,0,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Charter",,"Out",3,3,,4,0,1,4,0,1,0,1,0,0
2025,"Seward","B+S",,,1899-12-31 16:34:22.389,1,,,,"495936",1,5,0,0,0,0,5,2,0,2,0,0,2,2,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",5,5,,5,0,0,2,0,0,0,0,2,2
2025,"Seward","B+S","SERVANT",2510483,1899-12-31 17:00:00,1,,,,"495932",1,7,1,0,1,0,0,0,0,0,1,0,16,16,0,0,,1,1,0,0,,3,3,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Charter",,"Out",1,1,,8,1,1,20,0,0,0,0,20,0
2025,"Seward","B+S",,,1899-12-31 17:15:00,1,,,,"495932",2,5,0,0,0,0,9,0,0,0,0,0,5,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",9,9,,5,0,0,5,0,0,0,0,0,0
2025,"Seward","B+S","YANICHKA",2518548,1899-12-31 17:15:00,1,,,,"495938",2,5,0,0,0,0,8,0,0,0,0,0,6,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Charter",,"Out",8,8,,5,0,0,6,0,0,0,0,0,0
2025,"Seward","B+S","OFFSHORE HUNTER",2520963,1899-12-31 17:15:00,1,,,,"495938",2,10,2,0,0,0,8,0,0,0,0,0,10,10,0,6,100,3,0,0,1,100,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Charter",,"Out",8,8,,12,0,0,15,6,1,0,7,10,0
2025,"Seward","B",,,1899-12-31 17:45:00,2,,,,"505932",2,2,0,3,0,0,0,8,0,0,0,15,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",3,3,,2,15,0,0,0,0,0,0,0,8
2025,"Seward","B",,,1899-12-31 17:58:52.228,1,,,,"495932",3,3,0,0,0,0,6,2,0,0,0,0,6,0,2,0,40,2,0,0,0,,0,0,2,0,40,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",6,6,,3,0,1,8,2,0,2,4,0,2
2025,"Seward","B+S",,,1899-12-31 18:15:00,1,,,,"495935",3,5,0,4,0,0,0,3,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",4,4,,5,1,0,0,0,0,0,0,0,3
2025,"Seward","H",,,1899-12-31 18:30:00,1,,,,"495938",3,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,9,"Private",,"Out",5,5,,3,0,0,0,0,0,0,0,0,1
2025,"Seward","B",,,1899-12-31 14:00:00,1,,,,"495938",3,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,,0,0,0,4,230,1,0,0,0,,0,0,0,0,8,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",6,6,,4,0,0,1,0,4,0,4,0,3
2025,"Seward","B",,,1899-12-31 14:15:00,1,,496002,,,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"In",1,1,,2,0,0,0,1,0,0,1,0,0
2025,"Seward","H",,,1899-12-31 15:15:00,1,,,,"495935",4,5,0,0,0,0,4,10,0,0,0,0,10,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",4,4,,5,0,0,10,0,0,0,0,0,10
2025,"Seward","H",,,1899-12-31 16:00:00,1,,,,"495938",4,3,0,0,0,0,6,6,0,0,3,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",6,6,,3,3,0,0,0,0,0,0,0,6
2025,"Seward","H","PROFISH",2512313,1899-12-31 16:00:00,1,,,,"495932",1,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,,1,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",6,6,,4,0,0,1,0,0,0,0,0,6
2025,"Seward","S","PACIFIC",2519418,1899-12-31 16:00:00,1,,,,"495932",1,6,0,0,0,0,8,0,0,0,0,0,15,0,0,0,,0,0,0,0,,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",8,8,,6,0,0,18,0,0,0,0,0,0
2025,"Seward","B","INTERCEPTOR",2521762,1899-12-31 16:00:28.776,1,,,,"485932",1,6,0,0,0,0,4,7,0,0,8,0,15,0,0,0,,4,0,0,0,,2,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",4,4,,6,8,0,21,0,0,0,0,0,7
2025,"Seward","H","CRACKERJACK",2512102,1899-12-31 16:15:00,1,,,,"495938",1,6,0,0,0,0,3,12,0,0,1,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",3,3,,6,1,0,0,0,0,0,0,0,12
2025,"Seward","B","CURRENT AFFAIR",2516656,1899-12-31 16:30:00,1,,,,"495932",1,4,1,0,0,0,4,6,0,0,0,0,9,0,0,0,,0,0,0,0,,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",4,4,,5,0,0,9,0,0,0,0,0,6
2025,"Seward","B","SERVANT",2510483,1899-12-31 16:45:00,1,,,,"505932",1,13,0,0,0,0,2,26,0,0,0,0,26,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",2,2,,13,0,0,26,0,0,0,0,0,26
2025,"Seward","H","MISTRESS",2514637,1899-12-31 17:15:00,1,,,,"495934",2,6,0,0,0,0,4,12,0,0,0,0,12,0,0,0,,1,0,0,0,,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",4,4,,6,0,0,16,0,0,0,0,0,12
2025,"Seward","B+S","THE CHOSEN 1",2510611,1899-12-31 17:15:00,1,,,,"495932",2,6,0,0,0,0,2,0,0,0,0,0,12,12,5,0,82,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",2,2,,6,0,0,12,5,0,0,5,12,0
2025,"Seward","B","ANN MARIE",2513311,1899-12-31 17:30:00,1,,,,"485935",2,6,0,0,0,0,6,12,0,12,0,0,12,12,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",6,6,,6,0,0,12,0,0,0,0,12,12
2025,"Seward","B","OUTER LIMITS",2511999,1899-12-31 17:30:00,1,,,,"495938",2,11,0,0,0,0,6,21,0,21,0,0,20,20,0,0,,2,2,0,0,,0,0,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",6,6,,11,0,0,22,0,0,0,0,22,21
2025,"Seward","H","YANICHKA",2518548,1899-12-31 17:33:24.215,1,,,,"495935",2,6,0,0,0,0,6,7,0,7,0,0,12,12,0,0,,1,1,0,0,,5,5,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",6,6,,6,0,0,18,0,0,0,0,18,7
2025,"Seward","B","BLACKJACK",2514865,1899-12-31 17:41:00,1,,,,"496002",2,6,0,0,0,0,1,12,0,12,0,0,12,12,0,0,,0,0,0,0,,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",1,1,,6,0,0,14,0,0,0,0,14,12
2025,"Seward","H","SALTY LOOT",2518548,1899-12-31 17:41:56.424,1,,,,"495934",2,6,0,0,0,0,5,7,0,7,0,0,2,2,0,0,,1,1,0,0,,2,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",5,5,,6,0,0,5,0,0,0,0,5,7
2025,"Seward","H","OFFSHORE HUNTER",2520963,1899-12-31 17:46:42.573,1,,,,"505932",2,10,0,0,0,0,5,20,0,20,1,0,20,20,0,0,,1,1,0,0,,2,2,0,2,160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Charter",,"Out",5,5,,10,1,1,23,0,0,2,2,23,20
2025,"Seward","B+S",,,1899-12-31 18:00:00,1,,,,"495936",3,3,0,0,0,0,7,2,0,0,0,0,8,0,0,0,,1,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",7,7,,3,0,0,9,0,0,0,0,0,2
2025,"Seward","H",,,1899-12-31 18:15:00,1,,,,"495938",3,6,0,0,0,0,11,12,0,0,6,0,12,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",11,11,,6,6,0,12,0,0,0,0,0,12
2025,"Seward","H",,,1899-12-31 18:15:00,1,,,,"495932",3,4,0,0,0,0,4,1,0,0,0,0,6,0,0,3,100,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",4,4,,4,0,0,6,3,0,0,3,0,1
2025,"Seward","H",,,1899-12-31 18:30:00,1,,,,"495938",3,4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",5,5,,4,0,0,0,0,0,0,0,0,2
2025,"Seward","B",,,1899-12-31 19:15:00,1,,,,"495938",4,4,0,0,0,0,6,0,0,0,0,0,7,0,8,0,15,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,"Private",,"Out",6,6,,4,0,0,8,8,0,0,8,0,0
2025,"Seward","S","GRAY LIGHT",2511961,1899-12-31 14:30:00,1,,,,"495938",1,4,0,0,0,0,4,0,0,0,0,0,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",4,4,,4,0,0,2,0,0,0,0,0,0
2025,"Seward","B+S","PACIFIC",2519418,1899-12-31 14:45:00,1,,,,"495932",1,2,0,0,0,0,6,3,0,0,4,0,4,0,0,0,,0,0,0,0,,2,0,0,0,,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",6,6,,2,4,1,6,0,0,0,0,0,3
2025,"Seward","B+S",,,1899-12-31 14:35:14.936,2,,,,"505907",1,8,0,0,0,0,24,15,0,0,4,0,16,0,10,10,130,8,0,0,0,,8,0,0,10,230,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",24,24,,8,4,1,32,20,0,10,30,0,15
2025,"Seward","B+S","MISS NV",2511296,1899-12-31 15:15:00,1,,,,"495938",2,6,0,0,0,0,3,12,0,12,12,0,17,0,0,0,,1,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",3,3,,6,12,0,18,0,0,0,0,0,12
2025,"Seward","S",,,1899-12-31 15:30:00,1,,,,"495938",2,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",4,4,,3,0,0,0,0,0,0,0,0,0
2025,"Seward","B+S","BIG IRON",2512376,1899-12-31 16:00:00,1,,,,"495932",2,6,0,0,0,0,2,0,0,0,0,0,12,0,0,0,,0,0,0,0,,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",2,2,,6,0,0,12,0,0,0,0,0,0
2025,"Seward","B",,,1899-12-31 16:00:00,1,,,,"495932",3,4,0,0,0,0,5,0,0,0,0,0,8,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",5,5,,4,0,0,8,0,0,0,0,0,0
2025,"Seward","H",,,1899-12-31 16:15:00,1,,,,"495939",3,4,0,0,0,0,6,8,0,0,0,0,1,0,0,0,,1,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",6,6,,4,0,0,3,0,0,0,0,0,8
2025,"Seward","B",,,1899-12-31 16:30:30.259,1,,,,"495901",3,4,0,0,0,0,8,0,0,0,0,0,8,0,0,0,,4,0,0,0,,0,0,0,0,,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",8,8,,4,0,6,12,0,0,0,0,0,0
2025,"Seward","S",,,1899-12-31 16:45:00,1,,,,"495936",3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,3,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",8,8,,3,0,0,3,0,0,0,0,0,0
2025,"Seward","B","GRANDE SLAM",2523108,1899-12-31 17:15:00,1,"505935",505932,505909,,4,6,0,3,3,1,0,12,0,6,0,0,12,12,0,3,250,1,1,0,0,,0,0,0,0,,6,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",7,7,,6,0,1,13,3,0,0,3,13,12
2025,"Seward","B+S","FOUR ACES",2518306,1899-12-31 17:15:00,1,,,,"505909",4,6,0,0,0,0,3,0,0,0,0,0,12,0,4,0,80,6,0,0,0,,0,0,0,0,,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",3,3,,6,0,3,18,4,0,0,4,0,0
2025,"Seward","B",,,1899-12-31 17:30:00,1,,,,"495932",4,3,0,0,0,0,7,1,0,0,0,1,1,0,0,0,,1,0,0,0,,0,0,0,0,,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",7,7,,3,1,0,2,0,0,0,0,0,1
2025,"Seward","B+S",,,1899-12-31 18:06:00,1,,,,"495938",1,4,0,0,0,0,4,8,0,0,3,0,0,0,0,0,,0,0,0,0,,3,0,0,1,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Private",,"Out",4,4,,4,3,0,3,0,0,1,1,0,8
2025,"Seward","B+S","REVELATION",2510483,1899-12-31 18:15:00,1,,,,"495932",1,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",8,8,,5,0,0,0,0,0,0,0,0,1
2025,"Seward","B+S","OVERTIME III",2512517,1899-12-31 18:15:00,1,,,,"495962",1,4,0,0,0,0,7,1,0,0,1,0,0,0,0,0,,2,0,0,3,300,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",7,7,,4,1,0,2,0,3,0,3,0,1
2025,"Seward","H","CURRENT AFFAIR",2516656,1899-12-31 18:15:00,1,,,,"495932",1,5,1,0,0,0,6,12,0,0,0,0,15,0,0,0,,0,0,0,1,200,2,0,0,0,,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",6,6,,6,0,8,17,0,1,0,1,0,12
2025,"Seward","B","PROFISH",2512313,1899-12-31 18:30:00,1,,,,"495901",1,6,0,0,0,0,6,12,0,0,3,0,0,0,0,0,,5,0,0,0,,1,0,0,0,,6,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",6,6,,6,3,11,6,0,0,0,0,0,12
2025,"Seward","H","CRACKERJACK",2512102,1899-12-31 18:45:00,1,,,,"475934",1,6,0,0,0,0,3,7,0,0,1,0,16,0,1,0,70,3,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",3,3,,6,1,0,19,1,0,0,1,0,7
2025,"Seward","B","YANICHKA",2518548,1899-12-31 19:00:00,1,,,,"475993",2,6,0,0,0,0,11,4,0,0,0,0,10,0,0,0,,1,0,0,0,,1,0,0,0,,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",11,11,,6,0,0,12,0,0,0,0,0,4
2025,"Seward","B+S","TAILWATCHER",2511999,1899-12-31 19:00:00,1,,,,"485931",2,11,0,0,0,0,5,22,0,0,0,0,26,0,0,0,,5,0,0,1,145,2,0,0,0,,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,14,"Charter",,"Out",5,5,,11,0,7,33,0,1,0,1,0,22
2025,"Seward","B",,,1899-12-31 15:29:36.354,1,,,,"495938",3,3,0,0,0,0,5,0,0,0,0,0,11,0,0,4,100,1,0,0,1,100,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Private",,"Out",5,5,,3,0,1,12,4,1,0,5,0,0
2025,"Seward","H",,,1899-12-31 15:32:42.994,1,,,,"495936",3,3,0,0,0,0,5,6,0,0,3,0,9,0,11,0,50,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Private",,"Out",5,5,,3,3,0,9,11,0,0,11,0,6
2025,"Seward","B+S","GONE AGAIN",2511778,1899-12-31 16:12:00,1,,,,"495932",4,3,0,0,0,0,4,6,0,0,1,0,6,0,0,0,,2,0,0,0,210,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",4,4,,3,1,0,8,0,0,0,0,0,6
2025,"Seward","B+S","TIA ROSE",2523108,1899-12-31 16:15:24.702,1,,,,"505932",4,12,3,0,0,0,3,24,0,24,0,0,24,24,0,0,,0,0,0,0,,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",3,3,,15,0,0,24,0,0,0,0,24,24
2025,"Seward","B",,,1899-12-31 16:19:13.289,1,,,,"495938",4,6,0,0,0,0,5,10,0,0,2,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Private",,"Out",5,5,,6,2,0,0,0,0,0,0,0,10
2025,"Seward","B+S","OVERTIME III",2512517,1899-12-31 16:24:22.991,1,,,,"495939",1,5,0,0,0,0,3,9,0,0,0,0,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",3,3,,5,0,0,2,0,0,0,0,0,9
2025,"Seward","B","SEA HAWK",2511781,1899-12-31 17:24:22.778,1,,,,"485932",1,6,0,0,0,0,4,8,0,0,0,0,9,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",4,4,,6,0,2,10,0,0,0,0,0,8
2025,"Seward","S","GRAY LIGHT",2511961,1899-12-31 17:27:25.256,1,,,,"495938",1,4,0,0,0,0,6,0,0,0,0,0,2,0,0,0,,0,0,0,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",6,6,,4,0,0,3,0,0,0,0,0,0
2025,"Seward","B+S","INTERCEPTOR",2521762,1899-12-31 17:33:16.356,1,,,,"495932",1,4,0,0,0,0,1,0,0,0,0,0,8,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",1,1,,4,0,0,8,0,0,0,0,0,0
2025,"Seward","B","PURSUIT",2512313,1899-12-31 17:35:47.513,1,,,,"485902",1,9,0,0,0,0,5,18,0,0,4,0,0,0,0,0,,6,0,0,0,,0,0,0,0,,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",5,5,,9,4,4,6,0,0,0,0,0,18
2025,"Seward","B+S","HARVESTER",2510483,1899-12-31 17:39:25.229,1,,,,"485931",1,6,0,0,0,0,2,12,0,0,0,0,0,0,0,0,,1,0,0,0,,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",2,2,,6,0,0,1,0,0,0,0,0,12
2025,"Seward","B+S","STRIKER",2512313,1899-12-31 17:42:20.752,1,,,,"495901",1,6,0,0,0,0,4,12,0,0,4,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,19,"Charter",,"Out",4,4,,6,4,0,0,0,0,0,0,0,12
2025,"Seward","H",,,1899-12-31 17:44:30.652,1,,,,"485931",1,3,0,0,0,0,7,5,0,5,6,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,,7,19,"Private",,"Out",7,7,,3,6,1,0,0,0,0,0,0,5
2025,"Seward","B+S","PACIFIC",2519418,1899-12-31 17:50:00,1,,,,"485934",1,5,0,0,0,0,3,9,0,0,0,6,9,0,0,0,,3,0,0,0,,1,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,,7,19,"Charter",,"Out",3,3,,5,6,0,13,0,0,0,0,0,9
