"","PORT","TARGET","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","STATAREA_BOT","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_TOT","HAKEPT","GAFHAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","ADFGSTATOTH","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"981","Whittier","H","",NA,15,1,2,476034,NA,NA,NA,NA,3,0,8,0,0,0,10,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,3,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",3,0,0,0,0,0,0,0,0,10
"982","Whittier","B+S","",NA,16,1,3,476006,476006,NA,NA,NA,6,0,6,0,0,0,1,0,"N",1,0,0,0,"N",0,0,0,0,0,"N",0,0,3,150,0,"N",0,2,0,45,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",6,0,0,0,0,3,2,5,0,1
"983","Whittier","H","",NA,16,1,1,476003,476003,NA,NA,NA,3,0,3.5,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,0,2,"N",0,0,0,0,2,"Y",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",3,0,0,4,0,0,0,0,0,0
"984","Whittier","B+S","",NA,16,1,2,476004,476004,NA,NA,NA,4,0,4,6,0,0,0,0,"N",0,0,0,0,"N",0,0,1,200,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",4,0,0,0,1,0,0,1,0,0
"985","Whittier","H","",NA,16,1,2,476036,476036,NA,NA,NA,4,0,1.5,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,0,2,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",4,0,0,2,0,0,0,0,0,0
"986","Whittier","B+S","",NA,16,1,1,476033,476033,NA,NA,NA,3,0,2,0.75,0,0,6,0,"N",0,0,0,2,"N",0,0,0,0,0,"N",0,0,0,0,3,"N",0,2,4,110,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",3,0,0,5,0,0,6,6,0,6
"987","Whittier","H","",NA,16,1,1,476031,476031,NA,NA,NA,3,0,6,0,0,0,5,0,"N",2,0,0,1,"N",1,0,0,0,3,"N",3,1,0,180,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",3,0,0,4,0,1,0,1,4,5
"988","Kodiak","S","",NA,16,1,1,525733,NA,NA,NA,1,4,0,0,0,0,4,2,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,8,"Private","","","Kod",4,0,0,0,0,0,0,0,0,2
"989","Kodiak","B","LANA J",211660,17,1,1,525731,525731,525731,NA,3,5,0,4,1,1,0,10,0,"N",0,0,0,15,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,2,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,8,"Charter","","","Kod",5,0,0,15,0,0,0,0,0,10
"990","Kodiak","B","REEL FUN",211573,17,1,1,525731,525731,NA,NA,3,6,0,5,1,0,0,12,0,"N",0,0,0,18,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,8,"Charter","","","Kod",6,0,0,18,0,0,0,0,0,12
"991","Kodiak","B+S","U RASCAL",211561,17,1,1,525731,525731,525731,NA,3,5,0,2.5,0.5,0.5,0,10,0,"N",0,0,0,15,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,1,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,8,"Charter","","","Kod",5,0,0,15,0,0,0,0,0,10
"992","Kodiak","B","",NA,14,1,1,515730,NA,515730,NA,2,3,0,4,0,0.5,0,6,0,"N",0,4,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,1,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,9,"Private","","","Kod",3,4,0,0,0,0,0,0,0,6
"993","Whittier","B+S","",NA,16,1,2,NA,475933,475933,NA,NA,8,0,0,0,0,24,0,0,"N",0,0,0,0,"N",0,0,0,0,1,"N",1,0,0,0,0,"N",0,0,0,0,2,"N",2,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","",8,0,0,1,0,0,0,0,1,0
"994","Whittier","B+S","",NA,17,1,1,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,476035,2021,8,15,"Private","","","",2,0,0,0,0,0,0,0,0,0
"995","Whittier","S","",NA,17,1,1,NA,486033,NA,NA,NA,3,0,0,0,0,8,0,0,"N",0,0,0,1,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,1,0,80,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","",3,0,0,1,0,0,1,1,0,0
"996","Whittier","B","",NA,17,1,2,NA,NA,NA,NA,NA,4,0,0,0,0,3.5,0,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,486031,2021,8,15,"Private","","","",4,0,0,0,0,0,0,0,0,0
"997","Whittier","H","",NA,17,1,1,476033,476033,NA,NA,NA,3,0,2,0,0,0,2,0,"Y",0,0,0,0,"N",0,0,0,0,1,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",3,0,0,1,0,0,0,0,0,2
"998","Whittier","B+S","",NA,17,1,2,476033,NA,NA,NA,NA,2,0,3,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",2,0,0,0,0,0,0,0,0,0
"999","Whittier","B+S","CRAZY RAY",210139,18,1,1,466003,466003,NA,NA,NA,6,0,0,0,0,2,6,0,"Y",0,0,0,20,"Y",0,0,0,0,1,"Y",0,0,0,0,3,"Y",0,0,0,0,0,"N",0,0,0,1,"Y",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Charter","","","PWS",6,0,0,24,0,0,0,0,0,6
"1000","Whittier","B+S","REEL NAUTI 2.0",210130,18,1,1,476003,476003,476003,NA,NA,5,1,0,0.5,0.5,0,0,0,"N",0,0,6,0,"N",0,2,0,40,4,"N",0,0,2,140,1,"N",0,0,0,0,0,"N",0,0,3,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Charter","","","PWS",6,6,3,5,2,2,0,4,0,0
"1001","Whittier","B","SALTWATER ADDICTION",210016,18,1,1,476031,466005,466005,NA,NA,6,0,4,2,0,0,7,0,"Y",0,0,0,14,"Y",0,2,0,20,1,"Y",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,3,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Charter","","","PWS",6,0,3,15,2,0,0,2,0,7
"1002","Whittier","H","THE WILDLIFE",210150,18,1,1,476008,476008,NA,NA,NA,6,0,6,0,0,0,9,0,"N",9,0,0,0,"N",0,0,0,0,1,"N",1,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,1,"N",1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Charter","","","PWS",6,0,0,1,0,0,0,0,1,9
"1003","Whittier","S","",NA,18,1,2,NA,486031,NA,NA,NA,3,0,0,0,0,16,0,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,1,"N",1,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","",3,0,0,1,0,0,0,0,1,0
"1004","Whittier","B+S","",NA,18,1,3,476006,476008,476008,NA,NA,12,0,0,0,0,30,3,0,"N",3,0,0,17,"N",17,10,0,50,4,"N",4,0,6,115,0,"N",0,0,0,0,1,"N",1,0,17,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",12,0,17,21,10,6,0,16,21,3
"1005","Whittier","S","",NA,18,1,1,NA,476032,NA,NA,NA,3,0,0,0,0,6.5,0,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,1,0,40,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","",3,0,0,0,0,0,1,1,0,0
"1006","Whittier","H","",NA,18,1,1,476033,476033,476033,NA,NA,2,0,6,0,0,0,1,0,"N",1,0,0,0,"N",0,0,1,120,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",2,0,1,0,1,0,0,1,0,1
"1007","Whittier","B","FOOL'S GOLD",210113,19,1,1,476003,476003,476003,NA,NA,13,0,4,0.5,0.5,0,26,0,"N",26,12,0,9,"N",9,0,0,0,0,"N",0,0,0,0,9,"N",9,0,5,150,1,"Y",0,0,2,3,"N",3,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Charter","","","PWS",13,12,2,18,0,0,5,5,18,26
"1008","Whittier","B+S","",NA,19,1,1,476006,476006,NA,NA,NA,4,0,4,0,0,0,5,0,"Y",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,2,"Y",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Private","","","PWS",4,0,0,2,0,0,0,0,0,5
"1009","Whittier","B+S","STRAIT CRAZY",210140,20,1,1,476008,476008,NA,NA,NA,12,0,4,0,0,0,15,0,"N",15,2,0,0,"N",0,0,0,0,3,"N",3,0,1,500,0,"N",0,0,0,0,0,"N",0,0,0,5,"N",5,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Charter","","","PWS",12,2,0,3,0,1,0,1,3,15
"1010","Whittier","B+S","SWEE' PEA",211973,20,1,1,476008,NA,NA,NA,NA,6,0,2,0,0,0,8,0,"N",8,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,15,"Charter","","","PWS",6,0,0,0,0,0,0,0,0,8
"1011","Whittier","S","",NA,17,1,1,NA,476032,NA,NA,NA,3,0,0,0,0,6.5,0,0,"N",0,0,0,1,"Y",0,0,0,0,0,"N",0,1,0,50,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,16,"Private","","","",3,0,0,1,0,1,0,1,0,0
"1012","Whittier","H","THE WILDLIFE",210150,18,1,1,476035,476035,NA,NA,NA,6,0,5,0,0,0,1,0,"N",1,0,0,0,"N",0,0,0,0,1,"N",1,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,11,"N",3,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,16,"Charter","","","PWS",6,0,0,1,0,0,0,0,1,1
"1013","Whittier","B+S","CRAZY RAY",210139,19,1,1,466003,476032,NA,NA,NA,6,0,2,0,0,0,5,0,"Y",0,0,0,4,"Y",0,0,0,0,0,"N",0,0,0,0,2,"Y",0,0,1,80,0,"N",0,0,0,3,"Y",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,8,16,"Charter","","","PWS",6,0,0,6,0,0,1,1,0,5
"1014","Homer","B+S","SNOW GOOSE II",211229,15,1,1,515937,NA,NA,NA,2,5,0,2,0,0,0,10,0,"N",10,9,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,33,"N",33,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",5,9,0,0,0,0,0,0,0,10
"1015","Homer","H","",NA,15,1,1,515935,NA,NA,NA,2,2,0,3,0,0,0,4,0,"N",0,0,2,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","CI",2,2,0,0,0,0,0,0,0,4
"1016","Homer","B+S","",NA,15,1,1,515908,515908,NA,NA,2,3,0,7,0,0,0,0,0,"N",0,0,15,0,"N",0,0,1,50,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","CI",3,15,0,0,1,0,0,1,0,0
"1017","Homer","H","",NA,15,1,1,525931,NA,NA,NA,2,4,0,7,0,0,0,1,0,"N",0,3,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,2,0,"N",0,0,NA,2021,6,26,"Private","","","CI",4,3,0,0,0,0,0,0,0,1
"1018","Homer","H","",NA,16,1,1,525931,NA,NA,NA,4,7,0,5,0,0,0,14,0,"N",0,4,8,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","CI",7,12,0,0,0,0,0,0,0,14
"1019","Homer","H","",NA,16,1,1,515937,NA,NA,NA,4,6,0,6,0,0,0,6,0,"N",0,8,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","CI",6,8,0,0,0,0,0,0,0,6
"1020","Homer","H","",NA,16,1,1,525931,NA,NA,NA,4,2,0,7,0,0,0,0,0,"N",0,2,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","CI",2,2,0,0,0,0,0,0,0,0
"1021","Homer","H","",NA,16,1,1,515937,NA,NA,NA,4,2,0,1,0,0,0,2,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","CI",2,0,0,0,0,0,0,0,0,2
"1022","Homer","H","",NA,16,1,1,515936,NA,NA,NA,4,4,0,4.5,0,0,0,2,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","CI",4,0,0,0,0,0,0,0,0,2
"1023","Homer","B+S","",NA,16,1,1,NA,515933,NA,NA,4,2,0,0,0.75,0,0,0,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Private","","","",2,0,0,0,0,0,0,0,0,0
"1024","Homer","H","BAY EXPLORER",211103,17,1,1,515907,NA,NA,NA,1,18,0,8,0,0,0,36,0,"N",36,9,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,20,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",18,9,0,0,0,0,0,0,0,36
"1025","Homer","H","GAME CHANGER",212096,17,1,1,515905,NA,NA,NA,1,11,0,5,0,0,0,22,0,"N",0,10,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,12,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,2,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",11,10,12,0,0,0,0,0,0,22
"1026","Homer","H","NAUTI LADY",211116,17,1,1,525902,NA,NA,NA,1,17,0,6,0,0,0,34,0,"N",34,6,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",17,6,0,0,0,0,0,0,0,34
"1027","Homer","B","SUNDY",211984,17,1,1,515932,515932,NA,NA,1,17,0,3,0.5,0,0,34,0,"N",34,0,0,85,"N",85,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,10,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",17,0,0,85,0,0,0,0,85,34
"1028","Homer","B+S","WILDERNESS EXPLORER",211126,17,1,1,515906,NA,NA,NA,1,10,0,4,0,0,0,9,0,"N",9,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",10,0,0,0,0,0,0,0,0,9
"1029","Homer","B+S","AMPHITRITE",211084,18,1,1,525931,NA,NA,NA,3,6,0,3,0,0,0,12,0,"N",12,10,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,15,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,4,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",6,10,0,0,0,0,0,0,0,12
"1030","Homer","H","CASINO",211134,18,1,1,525836,NA,NA,NA,1,12,0,4,0,0,0,12,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",12,0,0,0,0,0,0,0,0,12
"1031","Homer","H","SEA HAWK",211089,18,1,1,515907,515907,NA,NA,1,10,0,4,0,0,0,19,0,"N",0,0,0,14,"N",0,0,0,0,0,"N",0,0,0,0,5,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,NA,2021,6,26,"Charter","","","CI",10,0,0,19,0,0,0,0,0,19
"1032","Homer","B","",NA,12,1,1,515937,515907,NA,NA,3,2,0,2,2,0,0,1,0,"N",0,0,0,2,"N",0,1,0,42,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,28,"Private","","","CI",2,0,0,2,1,0,0,1,0,1
"1033","Homer","S","",NA,12,1,1,515938,515938,NA,NA,3,3,0,0,0,0,5.5,0,0,"N",0,0,2,0,"N",0,5,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,28,"Private","","","CI",3,2,0,0,5,0,0,5,0,0
"1034","Homer","B+S","ODEA",212100,14,1,1,525931,NA,NA,NA,2,6,0,1,0,0,0,12,0,"N",12,2,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,28,"Charter","","","CI",6,2,0,0,0,0,0,0,0,12
"1035","Homer","B+S","SEA OTTER",211070,14,1,1,515936,NA,NA,NA,2,4,0,3,0,0,0,8,0,"N",0,6,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,28,"Charter","","","CI",4,6,0,0,0,0,0,0,0,8
"1036","Homer","B","SNOW GOOSE II",211229,14,1,1,515903,515903,NA,NA,2,6,0,2,2,0,0,12,0,"N",12,2,0,29,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,28,"Charter","","","CI",6,2,0,29,0,0,0,0,0,12
"1037","Homer","S","",NA,14,1,1,515936,NA,NA,NA,2,2,0,0,0,0,5,1,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,6,28,"Private","","","CI",2,0,0,0,0,0,0,0,0,1
"1038","Seward","B+S","",NA,18,1,1,495938,495938,NA,NA,1,3,0,0,0,0,4,1,0,"N",1,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,2,"N",2,2,0,150,0,"N",0,0,0,2,"N",2,2,1,"N",1,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,7,21,"Private","","In","NG",3,0,0,2,0,0,2,2,2,1
"1039","Seward","H","",NA,14,1,1,485933,NA,NA,NA,2,4,0,4,0,0,0,8,0,"N",0,2,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,7,24,"Private","","Out","NG",4,2,0,0,0,0,0,0,0,8
"1040","Seward","B+S","BIG IRON",212111,15,1,1,NA,495932,495932,NA,3,6,0,0,4,0,0,0,0,"N",0,0,0,24,"N",24,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,1,"N",1,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,7,24,"Charter","","Out","",6,0,0,24,0,0,0,0,24,0
"1041","Seward","B+S","GLACIER BREEZE",210549,15,1,1,495932,495932,NA,NA,3,4,0,3,0,0,0,8,0,"N",0,0,0,10,"N",0,0,0,0,1,"N",0,0,0,0,1,"N",0,0,0,0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,7,24,"Charter","","Both","NG",4,0,0,12,0,0,0,0,0,8
"1042","Seward","B+S","GRANDE SLAM",211965,16,1,1,495934,495934,NA,NA,4,6,0,3,1,0,0,12,0,"N",12,6,0,22,"N",22,0,0,0,0,"N",0,0,0,0,2,"N",2,0,0,0,0,"N",0,0,0,3,"N",3,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,7,24,"Charter","","Out","NG",6,6,0,24,0,0,0,0,24,12
"1043","Seward","H","",NA,16,1,1,485935,NA,NA,NA,4,4,0,5,0,0,0,8,0,"Y",0,0,15,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,6,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,7,24,"Private","","Out","PWS",4,15,0,0,0,0,0,0,0,8
"1044","Seward","B+S","",NA,16,1,1,495938,NA,NA,NA,4,4,0,1,0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,NA,2021,7,24,"Private","","In","NG",4,0,0,0,0,0,0,0,0,0
