"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PCAS","PELRSURF","PELRDRM","PELRVENT","PELDEPTH","YEKEPT","YEVER","YECAS","YERSURF","YERDRM","YERVENT","YEDEPTH","NPKEPT","NPVER","NPCAS","NPRSURF","NPRDRM","NPRVENT","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS"
"1353","Kodiak","",NA,15,1,1,"H",525733,2,2,0,4,1,"N",0,1,0,2,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,15,"Private","","",2,1,0,2,0,0,0,0,0
"1354","Kodiak","",NA,15,1,1,"B+S",525733,2,2,0,5,1,"N",1,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,15,"Private","","",2,0,0,0,0,0,0,0,0
"1355","Kodiak","TROPHY II",132405,15,1,1,"B",525731,2,4,1,7,8,"N",0,2,1,20,"N",NA,4,0,0,60,1,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,1,"N",NA,0,0,8,"N",1,3,0,"",NA,0,2,"N",NA,2,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,15,"Charter","","",5,3,0,21,4,0,0,4,0
"1356","Kodiak","C DEVIL",132476,16,1,1,"B",515730,2,5,0,4.5,2,"N",0,0,0,5,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,1,"N",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,15,"Charter","","",5,0,0,5,0,0,0,0,0
"1357","Kodiak","U RASCAL",132403,16,1,1,"B+S",525733,3,8,3,4,14,"N",0,2,0,34,"N",NA,0,0,0,NA,1,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,2,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,15,"Charter","","",11,2,0,35,0,0,0,0,0
"1358","Kodiak","",NA,17,1,1,"B",525733,1,2,0,7,0,"N",0,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,15,"Private","","",2,1,0,0,0,0,0,0,0
"1359","Kodiak","",NA,20,1,1,"H",525733,2,4,0,6,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,15,"Private","","",4,0,0,0,0,0,0,0,0
"1360","Kodiak","",NA,15,1,1,"B+S",525732,1,3,0,4,4,"N",4,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,1,"N",1,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",3,3,0,1,0,0,0,0,1
"1361","Kodiak","",NA,15,1,1,"H",525733,1,6,0,4,2,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"Y",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",6,0,0,0,0,0,0,0,0
"1362","Kodiak","C DEVIL",132476,16,1,1,"B",525733,2,6,0,6.5,12,"N",0,0,9,12,"N",0,0,0,0,NA,2,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Charter","","",6,9,0,14,0,0,0,0,0
"1363","Kodiak","",NA,17,1,1,"H",525733,1,2,0,6,1,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",2,0,0,0,0,0,0,0,0
"1364","Kodiak","",NA,17,1,1,"H",525733,1,4,0,5,2,"N",0,1,0,1,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,2,"N",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",4,1,0,1,0,0,0,0,0
"1365","Kodiak","",NA,18,1,1,"B+S",525733,1,4,0,6,0,"N",0,0,0,0,"",NA,1,0,0,120,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",4,0,0,0,1,0,0,1,0
"1366","Kodiak","",NA,20,1,1,"H",525733,2,3,0,3,3,"N",0,0,0,0,"",NA,1,0,0,150,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",3,0,0,0,1,0,0,1,0
"1367","Kodiak","",NA,21,1,1,"S",525733,2,2,0,1.5,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",2,0,0,0,0,0,0,0,0
"1368","Kodiak","",NA,21,1,1,"B+S",525733,2,2,0,4,1,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,16,"Private","","",2,0,0,0,0,0,0,0,0
"1369","Kodiak","LANA J",132484,15,1,1,"B+S",525733,3,2,1,4,0,"N",0,0,0,1,"N",NA,3,0,0,70,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,1,"N",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Charter","","",3,0,0,1,3,0,0,3,0
"1370","Kodiak","",NA,15,1,1,"B+S",525733,2,2,0,6.5,4,"Y",0,0,0,10,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Private","","",2,0,0,10,0,0,0,0,0
"1371","Kodiak","",NA,15,1,1,"H",525733,2,4,0,6,8,"Y",8,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Private","","",4,1,0,0,0,0,0,0,0
"1372","Kodiak","",NA,16,1,1,"H",525733,2,3,0,6,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Private","","",3,0,0,0,0,0,0,0,0
"1373","Kodiak","",NA,17,1,1,"B",525732,1,5,0,6,10,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,1,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Private","","",5,0,0,0,0,0,0,0,0
"1374","Kodiak","",NA,19,1,1,"B",525733,2,7,0,5,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Private","","",7,0,0,0,0,0,0,0,0
"1375","Kodiak","",NA,19,1,1,"S",525733,2,5,0,1,4,"Y",0,3,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Private","","",5,3,0,0,0,0,0,0,0
"1376","Kodiak","",NA,21,1,1,"S",525733,2,3,0,3,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,17,"Private","","",3,0,0,0,0,0,0,0,0
"1377","Kodiak","",NA,14,1,1,"H",525733,2,2,0,4,2,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Private","","",2,0,0,0,0,0,0,0,0
"1378","Kodiak","",NA,15,1,1,"H",525733,1,4,0,5,8,"N",0,15,15,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Private","","",4,30,0,0,0,0,0,0,0
"1379","Kodiak","",NA,15,1,1,"H",525733,1,2,0,3,1,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Private","","",2,0,0,0,0,0,0,0,0
"1380","Kodiak","MOON SHADOW",132437,16,1,1,"B+S",525731,3,4,2,5,12,"N",0,0,0,30,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,60,"N",NA,0,0,"",NA,0,20,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Charter","","",6,0,0,30,0,0,0,0,0
"1381","Kodiak","SILVER BULLET",132443,16,1,1,"B",525733,3,4,1,7,1,"N",0,6,0,13,"N",NA,5,0,0,NA,2,"N",0,0,0,0,NA,1,"N",0,0,0,0,NA,1,"N",0,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Charter","","",5,6,0,16,5,0,0,5,0
"1382","Kodiak","",NA,17,1,1,"B",525733,2,2,0,3,0,"N",0,0,0,8,"Y",0,0,0,3,60,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Private","","",2,0,0,8,3,0,0,3,0
"1383","Kodiak","REEL FUN",132374,17,1,1,"B+S",525701,3,5,0,7,9,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Charter","","",5,0,0,0,0,0,0,0,0
"1384","Kodiak","RUNNAMUCK V",132389,18,1,1,"B+S",525731,3,2,1,7,5,"N",1,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,5,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,18,"Charter","","",3,1,0,0,0,0,0,0,0
"1385","Kodiak","",NA,15,1,1,"H",525733,1,2,0,2,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",2,0,0,0,0,0,0,0,0
"1386","Kodiak","",NA,15,1,1,"H",525733,1,2,0,6,1,"N",1,0,0,0,"",NA,2,0,0,70,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,3,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",2,0,0,0,2,0,0,2,0
"1387","Kodiak","",NA,15,1,1,"B+S",525733,2,3,0,3,4,"N",0,0,0,3,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",3,0,0,3,0,0,0,0,0
"1388","Kodiak","",NA,16,1,1,"H",525733,2,4,0,5,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,1,"N",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",4,0,0,0,0,0,0,0,0
"1389","Kodiak","",NA,16,1,1,"H",525733,2,4,0,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",4,0,0,0,0,0,0,0,0
"1390","Kodiak","",NA,16,1,1,"H",525733,1,2,0,7,4,"Y",0,1,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",2,1,0,0,0,0,0,0,0
"1391","Kodiak","",NA,16,1,1,"H",525733,1,3,0,4.5,6,"N",0,6,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",3,6,0,0,0,0,0,0,0
"1392","Kodiak","",NA,17,1,1,"H",525733,1,3,0,2.5,1,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",3,0,0,0,0,0,0,0,0
"1393","Kodiak","",NA,18,1,1,"H",525733,1,2,0,4,1,"Y",0,0,0,3,"Y",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",2,0,0,3,0,0,0,0,0
"1394","Kodiak","",NA,18,1,1,"H",525733,1,5,0,7,4,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,4,"Y",0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",5,0,0,0,0,0,0,0,0
"1395","Kodiak","",NA,18,1,1,"S",525733,3,3,0,6,0,"N",0,0,0,1,"N",NA,1,0,0,50,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",3,0,0,1,1,0,0,1,0
"1396","Kodiak","",NA,19,1,1,"B",525733,1,6,0,9,3,"N",0,3,0,5,"Y",NA,10,0,0,100,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,4,"N",NA,0,0,"",NA,0,2,"N",NA,4,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,21,"Private","","",6,3,0,5,10,0,0,10,0
"1397","Kodiak","",NA,17,1,1,"R",525733,2,2,0,4,0,"N",0,0,0,10,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,22,"Private","","",2,0,0,10,0,0,0,0,0
"1398","Kodiak","",NA,20,1,1,"H",525733,2,4,0,12,4,"Y",0,0,0,0,"",NA,4,0,0,97,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,22,"Private","","",4,0,0,0,4,0,0,4,0
"1399","Kodiak","",NA,14,1,1,"S",525733,2,2,0,5,0,"N",0,0,0,1,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Private","","",2,0,0,1,0,0,0,0,0
"1400","Kodiak","",NA,15,1,1,"H",525731,2,4,0,6,3,"Y",0,0,1,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Private","","",4,1,0,0,0,0,0,0,0
"1401","Kodiak","",NA,15,1,1,"S",525733,2,2,0,8,1,"N",0,0,0,0,"",NA,8,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Private","","",2,0,0,0,8,0,0,8,0
"1402","Kodiak","",NA,16,1,1,"B+S",525733,1,5,0,5,10,"N",0,30,0,4,"Y",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Private","","",5,30,0,4,0,0,0,0,0
"1403","Kodiak","",NA,16,1,1,"H",525732,1,4,0,6,8,"Y",0,0,0,8,"N",8,4,0,0,100,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Private","","",4,0,0,8,4,0,0,4,8
"1404","Kodiak","LANA J",132484,16,1,1,"B",525733,2,5,0,4,8,"N",0,4,0,25,"N",NA,7,0,0,40,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Charter","","",5,4,0,25,7,0,0,7,0
"1405","Kodiak","",NA,17,1,1,"B+S",525732,3,4,0,5,3,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Private","","",4,0,0,0,0,0,0,0,0
"1406","Kodiak","REEL FUN",132374,17,1,1,"B",525733,3,0,0,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Charter","","",0,0,0,0,0,0,0,0,0
"1407","Kodiak","MOON SHADOW",132437,17,1,1,"H",525733,3,6,2,6,16,"N",0,0,0,38,"N",NA,0,0,0,NA,2,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,4,"N",NA,0,0,0,"",NA,0,0,"",NA,0,10,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,25,"Charter","","",8,0,0,40,0,0,0,0,0
"1408","Kodiak","",NA,16,1,1,"H",525732,1,3,0,5,4,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,26,"Private","","",3,0,0,0,0,0,0,0,0
"1409","Kodiak","",NA,16,1,1,"H",525733,1,6,0,4,1,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,26,"Private","","",6,0,0,0,0,0,0,0,0
"1410","Kodiak","",NA,17,1,1,"B",525733,1,3,0,4,0,"N",0,0,0,1,"N",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,26,"Private","","",3,0,0,1,0,0,0,0,0
"1411","Kodiak","",NA,19,1,1,"H",525733,1,3,0,9,4,"Y",0,0,0,1,"Y",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,26,"Private","","",3,0,0,1,0,0,0,0,0
"1412","Kodiak","",NA,19,1,1,"H",525733,1,4,0,4,1,"Y",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,26,"Private","","",4,0,0,0,0,0,0,0,0
"1413","Kodiak","",NA,15,1,1,"S",525733,3,3,0,5,3,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",3,0,0,0,0,0,0,0,0
"1414","Kodiak","",NA,15,1,1,"B",525733,2,4,0,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,4,"N",NA,0,5,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",4,0,5,0,0,0,0,0,0
"1415","Kodiak","",NA,15,1,1,"B",525733,2,1,0,4,1,"N",1,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",1,0,0,0,0,0,0,0,0
"1416","Kodiak","BLACK JACK",132377,16,1,1,"H",525733,2,3,0,6,5,"N",0,0,0,15,"N",NA,5,0,0,40,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Charter","","",3,0,0,15,5,0,0,5,0
"1417","Kodiak","",NA,16,1,1,"S",525733,2,6,0,5.5,4,"N",0,0,2,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",6,2,0,0,0,0,0,0,0
"1418","Kodiak","",NA,16,1,1,"S",525733,1,2,0,2.5,0,"N",0,0,0,0,"",NA,1,0,0,85,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,1,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",2,0,0,0,1,0,0,1,0
"1419","Kodiak","MOON SHADOW",132437,17,1,1,"H",525731,3,5,2,5,14,"N",0,10,0,35,"N",NA,10,0,0,100,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,80,"N",NA,0,0,"",NA,0,7,"N",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Charter","","",7,10,0,35,10,0,0,10,0
"1420","Kodiak","",NA,17,1,1,"S",525733,2,2,0,5,4,"Y",0,3,0,0,"",NA,2,0,0,120,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",2,3,0,0,2,0,0,2,0
"1421","Kodiak","",NA,17,1,1,"H",525805,2,6,0,4,0,"N",0,0,0,0,"",NA,0,0,0,NA,0,"",0,0,0,0,NA,0,"",NA,0,0,0,NA,0,"",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",6,0,0,0,0,0,0,0,0
"1422","Kodiak","",NA,18,1,1,"B",525701,2,5,0,6,2,"N",0,0,0,24,"N",NA,3,0,0,100,1,"N",0,0,0,0,NA,0,"",NA,0,0,0,NA,8,"N",NA,0,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,0,"",NA,0,2013,7,27,"Private","","",5,0,0,25,3,0,0,3,0
